salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,concept
114591.73131817674,0.0,54,2,20,2,495562.19779373886,21,333308.8023999227,0,0
116617.76041587637,0.0,30,4,9,3,359785.2161835952,21,341183.66828778957,1,0
76917.96061042447,0.0,52,0,5,7,115157.34088332616,14,149844.08866615556,0,0
57055.2910256424,61455.07037853857,74,0,4,2,680557.6229415762,30,40422.193018752936,1,0
59647.77294817157,76113.12004386164,42,3,9,0,461915.56963279465,26,371866.1424373784,0,0
128432.1648663044,0.0,68,3,12,5,272075.9845277936,18,100077.18575834812,1,0
98332.01261214635,0.0,51,2,14,3,274808.9171562098,21,29843.87902118879,0,0
67945.47263271443,80697.05905145385,21,3,6,6,174917.74281635828,2,192210.9308799022,1,0
26637.98192026528,30917.48083440056,51,0,7,8,0.0,8,252675.14762741566,0,0
43600.5150175535,75189.06085050655,77,0,3,1,367226.9000100937,16,351873.8823066806,1,0
110546.01062479761,0.0,53,1,20,6,153741.98439230752,30,374662.1252826928,0,0
20964.900541945135,84709.10182241786,35,1,9,6,219941.10269225482,26,217961.4128812915,1,0
92279.25183707917,0.0,47,2,13,1,1003923.0043492535,10,450000.7609628032,0,0
28497.90928276258,70086.12849787413,67,3,16,1,553809.5752614376,22,230664.168840711,1,0
72751.38487909568,16463.270468939212,48,4,12,7,128604.4055310215,1,32525.260307533776,0,0
31949.05127933203,36138.4183797678,80,2,17,3,301623.31847106555,27,1343.2984092449085,1,0
55815.44549762171,65473.37220615096,50,0,18,6,194065.37758946882,24,391855.30828611495,0,0
51099.444180628445,76690.49323319258,63,0,15,1,900042.5177861445,2,235758.36341605044,1,0
65655.28644273114,41417.017762517076,43,1,16,6,231421.53907706882,5,6220.723678305284,0,0
115830.4399692272,0.0,67,1,20,4,406801.9576906515,12,231501.0156784752,1,0
99841.85628855994,0.0,44,3,12,1,858096.0268009546,14,107014.21218146833,0,0
110140.0861644073,0.0,76,2,7,3,670837.2881140203,12,395373.45697764965,1,0
112107.05698523438,0.0,49,1,1,5,208943.03899182647,14,156290.0965333131,0,0
24937.954161009173,46862.79573372816,80,3,13,0,519429.1527721848,28,391726.6623891852,1,0
75498.23400140522,0.0,53,3,10,0,485120.51274543983,30,40715.99334089465,0,0
135394.1381312239,0.0,78,2,10,1,794110.4756743012,3,291794.6544078927,1,0
44466.08629825,17386.049180164526,43,0,8,2,486138.62275982363,4,150354.58383794702,0,0
106329.11184980284,0.0,61,3,20,4,232824.01423104818,1,169786.776858246,1,0
131038.44802333383,0.0,59,3,7,5,279741.51437020453,20,385592.41979556315,0,0
111362.9914002338,0.0,64,1,14,7,95844.93604270235,18,239738.02396999282,1,0
74743.42265752376,37896.230233572816,45,0,1,1,930458.4642776335,27,380107.4298798195,0,0
65084.106410886096,45826.228455898774,69,1,18,4,509704.583430951,7,297707.1321550864,1,0
33446.36682800678,20836.44751137068,46,2,8,5,244088.76993736217,28,407621.65310430306,0,0
145893.26935987006,0.0,34,2,9,0,902937.0360544096,26,248064.96972604108,1,0
146991.42487117596,0.0,49,2,13,4,231545.14411165987,23,380838.72338961606,0,0
146129.2812887987,0.0,78,0,4,1,727957.6251833603,28,12809.04380996728,1,0
118236.42598743098,0.0,46,1,6,1,1044788.0516938849,14,458776.38329388393,0,0
34843.42997366995,74447.88238962895,73,3,10,3,687742.38154474,24,147178.9371922477,1,0
112329.6380637478,0.0,50,3,6,4,586218.2716297135,4,345149.05009301857,0,0
74834.77317050297,54165.02682500725,28,0,6,5,263615.3473876869,11,143941.2393198456,1,0
26145.473440837122,84280.87766639382,46,0,10,7,128177.17639332713,3,347889.0780969424,0,0
118302.82339053525,0.0,32,4,6,1,401726.9412716311,19,466631.2130662294,1,0
25595.708156333385,30514.186188686766,48,2,7,0,946720.2444136834,14,44609.89708323115,0,0
72294.63419561792,33033.59609294378,74,0,14,3,712155.9880667288,4,74622.10902731797,1,0
104201.57732188457,0.0,52,3,9,8,0.0,24,372420.1257879457,0,0
119485.86459034267,0.0,28,4,17,8,0.0,5,4482.41016579315,1,0
103334.81404811802,0.0,57,3,7,3,665367.6945232583,29,431410.6702258335,0,0
23982.305466486756,38781.26172530437,31,4,6,8,0.0,29,368628.82477041637,1,0
27685.065825561207,14473.563827288417,57,2,8,1,781707.6223660152,20,31554.535060218048,0,0
30222.86860485364,29263.549195948148,75,3,11,7,101065.89882615521,6,58114.34723957742,1,0
71327.03123545594,15312.161321090305,57,4,9,2,843126.0815037916,5,196372.57321358865,0,0
25209.241709740614,44478.861829674715,26,4,17,6,162601.77894499933,9,466050.66580861417,1,0
69367.95029030187,29751.374715533108,48,2,15,6,189625.3008930169,18,497296.74685855675,0,0
143105.29774680157,0.0,29,1,13,3,638998.1206901552,20,428731.24995825643,1,0
84301.98856576008,0.0,57,1,1,8,0.0,24,240658.06618541118,0,0
26844.950413659764,70146.28410118129,62,3,15,3,685110.185140479,22,219391.8694901128,1,0
56795.17611002446,81321.9330625977,45,4,8,5,426806.71977432555,29,239219.32306267307,0,0
34917.81539847959,84304.0100412125,28,3,6,6,200244.75507665434,13,454582.6171111849,1,0
65577.87367742506,71591.69004784117,58,1,15,2,606287.9193959862,6,417209.6042816333,0,0
149970.69967404896,0.0,70,3,20,7,89080.24697778988,30,188932.72024941916,1,0
88781.70699029232,0.0,49,4,6,7,136654.92451043945,3,115941.9614007034,0,0
57640.73595332545,37743.73151692696,23,2,14,1,503792.26813993556,6,127681.54785327251,1,0
98073.18426992992,0.0,59,2,16,5,172239.38639178168,29,321764.22045274026,0,0
48615.841969680725,38956.721317546195,78,2,17,6,201315.2268741635,7,481250.55799367547,1,0
68213.3943080368,53033.30372042142,59,4,10,7,68345.01840659101,3,300746.50597984955,0,0
144198.04599418546,0.0,61,4,7,5,433326.59784877364,30,72132.81220920365,1,0
105439.39751237637,0.0,42,4,2,6,275485.5755867268,13,409664.8158079135,0,0
71250.87243714696,73743.0690066564,31,3,11,5,421484.73159516515,30,496483.96071770764,1,0
45485.51831012404,19388.33327430681,53,1,3,0,692350.2029154802,27,181830.77316076308,0,0
98357.8745559376,0.0,72,1,4,3,581927.8445578144,25,40152.04027330349,1,0
109140.31886740295,0.0,50,4,5,0,1183290.2424594604,7,94278.45459870937,0,0
108720.31711201023,0.0,32,0,6,5,333573.9013101826,11,142336.89797706506,1,0
80237.8172972471,0.0,43,1,20,8,0.0,7,178013.3565798817,0,0
26489.133653784425,38016.657818483916,31,2,1,5,399283.0688962158,26,347015.5546125455,1,0
119665.66698883632,0.0,54,2,13,6,113381.54955125455,9,417824.80232145684,0,0
39202.167389552254,62794.77877423689,27,1,12,3,692170.4848010086,4,419567.80904038,1,0
33027.81706281872,16814.867289538586,42,0,17,1,826899.2250448317,9,68954.89866791372,0,0
35064.686036549836,75500.85857638932,28,4,14,5,243433.6313623493,20,105774.31507801321,1,0
103689.18798660851,0.0,42,2,11,3,517361.94215223443,8,85166.53576012273,0,0
72435.83790871358,43120.64211418083,64,3,2,1,993982.2461934139,8,371255.16123581625,1,0
47450.51141745162,73259.19842849622,54,1,5,0,672433.8647242554,30,469264.31385569094,0,0
140437.67656584672,0.0,26,1,4,7,84812.382911814,21,167588.17707658984,1,0
32742.891350919363,11367.963226749109,54,0,16,7,141179.72268454055,18,278466.02924718725,0,0
102285.4295185578,0.0,78,4,4,5,353037.36918349046,20,327216.9421060755,1,0
99400.15725460403,0.0,49,3,8,0,815049.1186583185,4,205878.21316425208,0,0
66028.5942296909,70457.47478362889,76,3,5,7,68528.72202998717,4,396470.6543628297,1,0
28967.41755595295,16890.40505991575,55,3,5,4,341224.4657100455,3,182861.16090929095,0,0
65090.97794167745,73078.14852224645,35,1,12,5,189469.37910731832,9,440584.63436586375,1,0
92091.076943924,0.0,50,1,5,7,79560.78283636416,7,167573.8046076584,0,0
34605.00001665186,45464.828486397135,20,1,17,6,130942.64235092266,16,366950.70919499005,1,0
97416.76115155521,0.0,59,0,6,1,783451.9164929978,6,390441.7538090258,0,0
103637.35501628387,0.0,79,2,7,0,1024786.6211700715,27,108048.36372094118,1,0
138878.95132708654,0.0,53,1,12,0,862735.8483994193,21,407214.61211807444,0,0
91903.06033107385,0.0,70,3,20,7,83771.43292032834,23,128204.4249212787,1,0
49501.963231106885,81974.60133835673,56,4,7,2,772887.1854715488,27,200465.52038503147,0,0
90920.82268518097,0.0,69,2,3,1,802486.5694530241,1,433345.2708617835,1,0
66579.26166910942,16882.169332784855,53,3,4,4,391752.13023629674,12,437917.1192065756,0,0
47957.394072104,62800.63774416365,78,1,9,3,369166.4124644368,22,196865.56228028052,1,0
149568.34427910365,0.0,53,4,14,8,0.0,5,236198.5031252558,0,0
118372.1399187318,0.0,71,2,12,3,317045.0392963807,7,403778.30063413753,1,0
146180.8992058991,0.0,45,3,1,7,82385.19318623575,23,414941.3153784343,0,0
149933.23101280193,0.0,68,3,2,6,105528.92412608159,8,480214.4029911896,1,0
146175.89345406884,0.0,49,0,15,4,598681.7348341593,7,475670.1058905451,0,0
62504.798977983126,26231.202612240762,39,1,20,1,504116.59840708494,18,244447.59384510585,1,0
145149.8823810211,0.0,50,1,12,2,628373.2943847997,30,498532.92800413724,0,0
54004.27401636177,82986.22607922001,77,1,6,3,476974.87715614936,20,374271.20872976445,1,0
47498.191322361425,12714.619652721645,48,3,19,0,1190328.6351456498,18,55733.382792890974,0,0
106086.5747492384,0.0,33,1,4,5,185753.99431059224,16,349546.9385839359,1,0
44395.22657302003,51172.74274940782,46,0,7,5,408384.48995627376,16,451564.0412518394,0,0
147834.63149350003,0.0,22,3,2,5,203366.98447175307,11,429448.9096288637,1,0
111234.78551990668,0.0,50,3,4,2,742231.9012537022,17,350574.1185946504,0,0
106793.24820735291,0.0,38,1,16,3,317811.82009050576,9,247384.12832865826,1,0
132788.6283272493,0.0,51,4,6,5,218317.86005380462,24,160979.69504898385,0,0
104045.0129716008,0.0,21,0,20,2,466051.3317789385,28,335308.18810913403,1,0
141441.00657113825,0.0,42,3,9,0,415794.85420426045,1,488583.22489170736,0,0
58561.81725267292,14103.362233653017,70,4,19,7,129964.46910070434,29,429489.8761377982,1,0
58586.892733407185,30467.89893827803,55,0,20,7,137799.63716390685,1,201952.09636410122,0,0
78301.03964610443,0.0,71,1,20,8,0.0,16,346991.8596895949,1,0
24645.11269365288,67217.72742428783,47,4,17,6,155198.03555649635,27,313969.874038378,0,0
20708.207340740733,78665.91313017551,64,2,5,5,318846.20690263656,14,194008.8516129605,1,0
97881.53425438829,0.0,55,2,10,8,0.0,16,406230.967712446,0,0
112524.87398900262,0.0,35,4,8,4,439806.8174320029,13,49164.904367576586,1,0
83317.54100837145,0.0,50,3,9,8,0.0,4,95266.73272539959,0,0
57706.13739145281,45078.64796393798,71,3,5,6,179024.82933421116,24,211190.0889625275,1,0
59535.21073202579,21065.421291017483,47,1,15,2,558825.5237507989,14,11140.249481093655,0,0
25448.509313640905,25623.75348979045,61,2,8,1,489764.1777890489,22,362692.8309830509,1,0
96577.42168522989,0.0,44,0,19,7,88842.87923116975,28,310274.05421286303,0,0
101231.70804718565,0.0,77,3,4,2,663048.7234841213,4,489062.6948124672,1,0
124402.07364517087,0.0,43,3,12,0,790817.8388745302,17,125309.62792804268,0,0
116609.47214474656,0.0,73,1,6,6,271518.66125359235,29,192230.4882560068,1,0
111682.87053459008,0.0,44,2,13,3,644485.4115518159,30,63574.42991109336,0,0
149899.21540152348,0.0,74,1,13,3,486084.218798421,30,316407.17292791104,1,0
56935.17715901208,31081.669141947503,55,3,1,8,0.0,5,457648.8129027083,0,0
110555.34988894223,0.0,25,3,8,2,369732.12168163527,19,426727.3104452351,1,0
38236.407838097846,62676.88249141218,53,4,19,3,529674.301737147,22,259232.87163588492,0,0
78795.28314783418,0.0,23,0,2,4,577968.2643845311,1,152935.20114136883,1,0
101508.46996918983,0.0,56,3,17,8,0.0,30,321191.9941206171,0,0
23090.523248438385,22132.316141664014,80,4,16,0,981100.3151124335,6,295557.75842417363,1,0
138046.25743874977,0.0,51,2,5,4,555588.9166481369,4,487168.68698055635,0,0
26406.815120070634,74710.98826049277,39,2,4,3,730980.4967337099,19,225527.12480817517,1,0
84803.45038099281,0.0,43,4,19,6,235129.5091034056,16,389870.7160126421,0,0
141597.63961890183,0.0,23,4,6,2,545515.3134513755,27,305414.94238275243,1,0
29739.46782323409,40842.451603021174,43,1,8,5,256729.98915517872,29,307703.4576044081,0,0
37485.265436852686,42720.792396772886,71,1,5,4,468441.3088542964,10,480538.3152210375,1,0
39878.59787058318,55939.57209128007,56,0,9,8,0.0,13,475191.71500298235,0,0
110543.74000093984,0.0,37,0,11,0,1145117.1123169253,4,313796.1142753639,1,0
124906.89333992217,0.0,46,1,17,8,0.0,9,408904.4407749835,0,0
91067.78370759776,0.0,64,0,4,0,436439.7573222371,5,287663.7112166711,1,0
128104.92760088234,0.0,45,2,19,5,396858.01757597853,23,216226.67763706972,0,0
129329.45263744608,0.0,25,0,3,7,60127.87648011029,6,304545.04313602066,1,0
48254.87999936138,67327.42250777868,55,2,2,8,0.0,24,34833.9282058121,0,0
63704.279831586085,69635.53400114313,72,0,6,6,182428.15873399563,2,5721.859667994267,1,0
132937.26037456462,0.0,55,2,11,7,115775.7963121821,2,373280.32391240133,0,0
109590.85465209681,0.0,23,3,4,3,421371.1603670565,4,358059.88013741624,1,0
63316.03331850106,66940.59233139742,52,1,14,8,0.0,27,410673.4022165337,0,0
72254.0729422808,32643.73119876153,71,2,12,1,716933.8864687175,13,344680.34224430483,1,0
93418.6661162978,0.0,42,2,18,0,1131245.0948690898,19,145589.4523818264,0,0
147130.3890878398,0.0,23,0,9,1,1015139.7856485392,28,102063.83732554886,1,0
44481.684053249744,51745.531636574946,50,3,11,5,413082.1167618399,16,291806.556341108,0,0
120563.72664485319,0.0,21,2,4,8,0.0,23,81012.07882133732,1,0
113493.42902594719,0.0,59,4,13,7,101304.51284286528,11,19483.730026648882,0,0
74319.06569155265,30165.054196729347,61,0,13,3,255218.64992305532,4,247450.89304373352,1,0
128417.84035166085,0.0,56,2,9,6,196447.81070944248,14,128222.75460064314,0,0
105943.4653633664,0.0,37,2,13,5,403612.40224729496,25,392784.5970935393,1,0
50057.089553972604,27552.77056322055,47,1,12,4,540718.2800124995,21,266162.65547347744,0,0
128937.32076078535,0.0,66,4,3,3,451529.51666640886,14,3207.2331272900988,1,0
39575.09044182862,82406.34263741148,53,2,10,0,919225.0123049398,15,9901.444021820416,0,0
88031.3946022563,0.0,60,3,6,1,372502.5343991105,29,335458.98072288383,1,0
71442.70205947084,11941.856046773926,43,1,6,1,686683.4908569036,20,327909.67409851734,0,0
23537.068410452357,48493.109845130566,23,0,17,0,747714.4798986946,12,326423.8801411405,1,0
112759.78793135492,0.0,54,4,13,5,203632.39781274053,19,166123.8570208572,0,0
20299.700226332807,63393.16529368263,27,1,12,1,500863.4388165076,26,175384.92168315462,1,0
146257.4609305898,0.0,41,4,8,7,115191.97931415497,28,343465.1651842009,0,0
131256.5240629613,0.0,37,0,7,3,318675.8542491233,13,433677.51539657795,1,0
103084.17215420814,0.0,55,2,10,4,233378.60334538174,13,35806.579179472166,0,0
68625.18252750902,18409.44018160786,25,2,5,4,484043.4768303796,27,273536.43631865643,1,0
51695.894790249855,34395.286541158996,57,2,8,3,396007.21180338925,1,308917.28307911754,0,0
103129.08602798755,0.0,20,0,18,7,109384.21110070524,11,165753.68545794982,1,0
106301.75562927467,0.0,54,4,12,7,84336.77637503468,11,249481.36756159013,0,0
133829.91350827366,0.0,28,1,20,0,453070.7326603852,25,295166.0037916456,1,0
58978.368028251825,31234.130799199167,46,1,18,8,0.0,12,265430.70939426083,0,0
28113.343842278442,11454.547660951064,80,2,16,1,614451.7829732066,11,189923.61098473993,1,0
144565.25076632874,0.0,44,4,8,1,792250.7174638885,8,184335.4072762094,0,0
141409.10479092813,0.0,60,4,3,2,551213.2492668168,20,253033.73922249544,1,0
85561.13037908646,0.0,55,3,7,5,256933.97473677536,27,172159.5162263277,0,0
55555.344703603085,56225.21905977767,74,0,17,4,260883.82651786885,23,468123.6590816335,1,0
148346.14686076803,0.0,57,3,12,6,163756.93505824276,30,285310.10352817364,0,0
107756.59155139496,0.0,37,4,3,8,0.0,30,496145.08206958044,1,0
145994.74762144976,0.0,44,1,14,5,327281.3005508814,8,414490.7476808465,0,0
59536.687698404814,10429.772149812268,80,2,4,5,213499.7209856556,21,225162.82966540757,1,0
33129.681649360835,63890.15461023885,52,4,9,1,1028612.7823089132,24,256517.0064313656,0,0
92301.30924569194,0.0,33,4,16,0,715266.8901151898,25,460095.5850843817,1,0
92955.70798959145,0.0,46,2,15,5,186917.81672738813,2,8986.739655472198,0,0
28466.428382408252,31095.13862166354,35,3,13,2,435519.83704520046,15,273365.0172018218,1,0
22512.32040460248,71730.86065291651,47,3,2,6,270948.99416389805,1,298820.84644618287,0,0
51508.66761945511,12683.461797696556,30,4,20,8,0.0,24,387154.229341742,1,0
97892.52875984949,0.0,40,0,16,8,0.0,27,304626.6979937187,0,0
56623.50402615765,26592.827045632654,63,0,3,8,0.0,8,203910.03015075388,1,0
82162.04472956822,0.0,55,4,5,6,248279.05797116077,4,351446.6652564747,0,0
105383.10752697832,0.0,25,2,1,5,379989.68158963905,4,58241.83388624554,1,0
149825.57985094227,0.0,43,3,10,0,977628.3729447101,5,126556.54568098074,0,0
59524.74114558949,19272.80814376509,64,2,17,4,383977.2518164977,28,261240.69587632414,1,0
111127.37938137226,0.0,53,2,14,7,97963.23440250229,24,410327.63950686564,0,0
29855.6606386837,72497.40456102137,70,3,15,7,72073.77775292561,18,189172.80991561685,1,0
112336.39035417799,0.0,56,4,17,5,360328.5873750383,15,297593.5418841712,0,0
122139.03472099862,0.0,63,3,14,8,0.0,18,254010.21350783214,1,0
129240.72076672895,0.0,42,2,17,8,0.0,28,268382.122677368,0,0
36138.606235408675,63624.32114433196,73,1,4,6,208077.8897764059,11,495802.2225760081,1,0
87477.65641784582,0.0,50,0,17,1,930360.0048088063,9,98779.21512146758,0,0
131305.4705582798,0.0,30,0,6,7,104905.34720939686,14,201707.01251278422,1,0
87164.11981349572,0.0,41,0,6,1,398791.4326390531,2,350193.9054429692,0,0
56384.35433565896,70046.2806758898,71,4,6,7,68452.5299292603,12,332198.62643612607,1,0
119621.64618071415,0.0,57,0,19,5,171564.82160773827,27,1933.9370456664117,0,0
62094.44508005478,68645.18569922876,26,1,12,0,891026.6970340281,4,282585.2284747691,1,0
134205.41955386894,0.0,41,2,20,6,105354.92071104093,1,243112.73128409893,0,0
109230.857862032,0.0,61,2,3,7,126713.55848980084,9,141518.30290517147,1,0
110900.18150265749,0.0,47,1,3,2,547467.2423210742,22,135875.19936219754,0,0
33420.423271263324,80363.1726795907,68,1,14,6,122671.52950803793,28,56927.4448829345,1,0
124402.31559964019,0.0,52,1,8,4,278327.4219553866,18,399941.00926855276,0,0
81433.67889307515,0.0,60,2,19,3,700982.3876091501,9,408127.59276059055,1,0
88184.67988920216,0.0,57,0,16,6,134937.89636480613,22,339160.96252371947,0,0
147044.16123797023,0.0,70,4,20,8,0.0,2,158828.88001670726,1,0
108517.8511953621,0.0,51,2,4,1,647548.227082522,25,99913.49867999206,0,0
117315.91528561628,0.0,65,4,8,6,187321.54108955234,18,212080.9599946346,1,0
81495.0605092205,0.0,40,1,13,6,186467.9943092893,17,4714.272193343582,0,0
21962.66074477342,82384.64214006955,67,4,19,7,72793.76461041604,23,165258.11263545186,1,0
85363.73735719512,0.0,47,4,4,0,1027205.2408965483,5,431409.0777114987,0,0
137613.71568245935,0.0,24,0,6,3,674655.2196586147,8,93328.40919480562,1,0
104681.80287069063,0.0,58,0,14,3,372359.83470495034,4,432931.0629728934,0,0
85941.75243660461,0.0,25,4,20,3,716442.9909783337,10,171387.60899321415,1,0
141588.20223727723,0.0,44,1,5,1,524570.0386043523,19,22923.020882786972,0,0
45237.735523961666,48914.99810425777,35,2,13,2,338954.43095499976,15,295322.86467352737,1,0
48206.31694147884,66011.66709331755,47,2,13,6,175209.21534963557,14,70441.38436216979,0,0
32234.31408824714,69327.90344664238,64,1,5,5,225420.47945923643,22,45280.20392253679,1,0
91016.03204386722,0.0,52,1,6,4,593081.242582402,15,23322.913849179837,0,0
80125.09412503353,0.0,68,2,11,5,150833.51707856308,2,305275.32530485035,1,0
64673.53644594092,29117.533140030737,43,1,10,1,936758.6864017261,24,286464.32709906396,0,0
102447.33458666941,0.0,34,2,2,7,57249.247383230686,19,236025.3539777764,1,0
135241.17166237146,0.0,56,2,8,8,0.0,30,209396.69991520303,0,0
78528.4695019006,0.0,31,0,19,4,541173.1043291509,20,829.9732796430703,1,0
115165.29685107686,0.0,44,4,9,5,400476.5618695574,29,367522.82232697523,0,0
47451.51054959248,24770.02789286375,80,1,12,6,134363.80783367273,4,131560.93307108418,1,0
50117.66461888908,24555.010403178007,57,2,4,2,848312.2286646271,14,403477.91826814413,0,0
145753.63598784595,0.0,31,2,19,6,127271.59937412184,6,174688.17945774528,1,0
21752.405466636646,54771.43400088762,46,3,13,4,567036.4045008067,21,26913.671868932288,0,0
75682.13874433968,0.0,71,2,18,8,0.0,17,154820.86530111145,1,0
55507.53834498303,83829.68671337892,47,0,2,1,479130.5809572499,2,486704.727599132,0,0
143678.7347967935,0.0,39,0,18,3,621803.7891297577,16,177837.79648285598,1,0
133138.19494237765,0.0,54,4,19,6,241175.06169294484,25,250120.00304190346,0,0
74084.30162731884,81455.35152493394,39,2,19,5,408728.823350741,22,123866.04652875,1,0
126991.59307051556,0.0,53,3,2,5,393235.3216185832,15,376579.4287438955,0,0
60720.95245972672,41192.70032412393,77,0,2,8,0.0,13,94614.96971569849,1,0
100979.89224274014,0.0,41,3,16,1,400209.54301643226,22,448362.77787187387,0,0
51177.26060092414,13596.78447982844,60,3,14,0,415209.2496760535,8,283848.9073475681,1,0
114340.8660381493,0.0,40,1,5,6,201829.03737973757,9,123982.58819868191,0,0
131696.40799904807,0.0,35,3,17,4,454447.72762317915,16,379949.9282352931,1,0
115253.01074800831,0.0,52,3,15,0,1097189.7797415017,28,158527.79444081444,0,0
116278.54513687371,0.0,38,2,13,6,184352.44318111672,30,207708.0406924729,1,0
130915.14874285895,0.0,57,3,15,6,284396.82588668156,28,147166.60859720572,0,0
89206.48095558061,0.0,69,1,8,1,443346.6162992898,26,350276.0563099258,1,0
68839.38818741872,42255.98226009036,46,4,7,0,1049428.6661088313,1,11022.531571065585,0,0
27997.659316791913,49482.734859671335,79,4,5,2,713246.9818244228,4,309615.1087110532,1,0
95143.13345133756,0.0,57,0,19,0,1135436.4617257868,12,130654.26702676364,0,0
82463.59591952275,0.0,75,2,13,8,0.0,6,325682.095872377,1,0
109444.92726874092,0.0,53,2,2,1,822897.8775320011,2,411278.272093979,0,0
134380.53620497536,0.0,25,0,16,0,1109008.168624979,1,46861.05811634484,1,0
118816.83741030718,0.0,54,2,15,7,94957.11556160063,23,470365.7858425558,0,0
94501.6278637138,0.0,24,4,11,7,102369.32335786309,2,436998.774412775,1,0
107074.60846557604,0.0,44,1,4,0,1103895.858750216,10,35367.57154220172,0,0
56350.183922242424,65319.05852342555,72,3,2,3,512623.0066608095,20,328693.3132204026,1,0
100407.83490582027,0.0,44,3,5,7,129944.28249720078,29,440846.80319319206,0,0
119798.47509097253,0.0,67,2,2,1,835322.0752399366,26,413702.346650256,1,0
53448.105641092545,34618.93888568051,51,0,15,6,178820.97923252304,3,2945.48384364407,0,0
29003.682561909925,75622.70638427664,61,3,19,0,1186919.8492487213,4,333992.56488973746,1,0
30378.611608465762,70537.74238699082,51,3,3,2,868662.1155193395,28,364898.2133366825,0,0
98638.20656519117,0.0,23,3,12,4,593490.8669237288,15,124495.15106017761,1,0
44929.739026732284,46395.45503956358,58,4,18,5,298657.43809351715,13,214267.7733300828,0,0
21446.009907985732,56858.15326130413,61,0,18,5,262625.4505461083,9,284158.8747808898,1,0
117783.82804849315,0.0,56,3,5,1,532480.8755102445,14,63809.493671363845,0,0
51807.17194198271,76922.27470082832,39,3,13,8,0.0,11,150998.85772867955,1,0
22143.745620594247,33470.37286249292,49,2,14,5,386276.93933608074,30,338366.1459735812,0,0
96428.18151150458,0.0,36,1,17,8,0.0,29,16514.54172462058,1,0
82607.58102320592,0.0,51,0,12,0,919917.7820043904,9,458157.6698509776,0,0
146067.1695630008,0.0,78,1,18,5,384357.3622581443,29,367562.9099893939,1,0
50192.9536961276,22703.813039199842,40,3,10,7,90482.85876928084,30,341709.83130068635,0,0
30093.775424685162,50208.61769327154,69,1,4,7,135419.4960017165,23,123392.7777210635,1,0
62112.2898956004,47396.005087120466,43,4,13,7,104325.98963368684,23,222139.74703345902,0,0
56220.12427958552,59142.133583989424,80,4,11,7,54491.027995579796,16,248748.20892873823,1,0
58277.276290893526,82458.66008820815,51,0,9,3,697128.3768405225,9,347108.58338825265,0,0
132257.82985572255,0.0,25,1,15,1,864045.3794979935,23,28136.07554246389,1,0
44737.69848945292,75185.80631680513,52,4,13,7,138962.36575099648,20,191534.1799787247,0,0
94169.6508836642,0.0,61,1,6,1,788758.4732185317,27,401571.3375012516,1,0
26758.69171724694,70856.34789272286,56,4,13,0,673870.9363661982,25,268093.41511911363,0,0
143928.72824165007,0.0,25,1,8,2,506899.73988157115,14,47222.90230645321,1,0
34860.19099329773,52836.8562088056,41,3,14,2,322606.48766767455,17,465942.5186835118,0,0
40938.14259683283,32298.957179715675,76,3,6,1,516922.48733854655,27,12976.0430875826,1,0
135064.88146120423,0.0,44,1,7,4,495579.06858607713,11,62276.10796861538,0,0
47626.58465623837,15580.764103014753,61,3,7,5,372162.2739885081,5,433310.9580372053,1,0
