0,1,target,concept
0.7651685796069609,0.8989106179408887,1,0
0.6374569320036643,0.4044483482698683,0,0
0.421174442684786,0.4674074245469789,1,0
0.6852994108473782,0.19388083717489513,0,0
0.3805816905738394,0.6511467859856581,1,0
0.6523942747437858,0.2848672918093962,0,0
0.5378424883287322,0.9418774033651993,1,0
0.7641926340247261,0.505219274910201,0,0
0.24739459639701744,0.5184942512915841,1,0
0.962991527401598,0.9111281183914739,0,0
0.03108878133898263,0.6447093589239342,1,0
0.6953111891752257,0.7557422423564955,0,0
0.7672510888854088,0.9565550914118804,1,0
0.7583827642994818,0.25426360244155444,0,0
0.1677590995472239,0.7139307891748016,1,0
0.8261516039533535,0.06932973460829805,0,0
0.12419674620207033,0.5931240191157274,1,0
0.9792696728500319,0.8306770819797108,0,0
0.09788295792545232,0.7551292671561325,1,0
0.8972491855747988,0.8170742146246711,0,0
0.10774821025284376,0.13081345959400537,1,0
0.740695778594971,0.19114087615589292,0,0
0.4822487226633324,0.6772229491289687,1,0
0.49558421699562805,0.36121949183317936,0,0
0.48624670031476735,0.9394602638343088,1,0
0.9758343290646969,0.26809453365915636,0,0
0.18216564833837068,0.46659266446813674,1,0
0.6212493852280909,0.14110345941166802,0,0
0.4797382985245604,0.9443163738422811,1,0
0.8450978117624273,0.6701417240319586,0,0
0.579198144792549,0.676828967117085,1,0
0.6730064282370533,0.5397452821882384,0,0
0.039110222012203266,0.6225031207181355,1,0
0.7927788536202727,0.26104653139338696,0,0
0.015227270282299088,0.31603535078938116,1,0
0.3151464402361204,0.1873206863939645,0,0
0.2834583655497246,0.4540520200936371,1,0
0.7859333491576742,0.6385112200931142,0,0
0.3933123056125314,0.41241790503290177,1,0
0.6804403151061033,0.1343307969219807,0,0
0.01329733023291746,0.36033396981768684,1,0
0.4149190478463556,0.2477839821938984,0,0
0.34255188594818986,0.610454264657247,1,0
0.44198035599646146,0.1273631962808549,0,0
0.11607612303297166,0.9951106807557217,1,0
0.9364497658478289,0.4089229665340376,0,0
0.7272418530360879,0.9244921881274701,1,0
0.8481816925027298,0.9689008403484255,0,0
0.8170794328736445,0.9569880162775404,1,0
0.8981383577486204,0.7614252054466736,0,0
0.36969530305414244,0.8662787641249649,1,0
0.849780882606202,0.07025415694150161,0,0
0.5928836053265829,0.8599663656022317,1,0
0.9163643440170428,0.6430987150010417,0,0
0.6405375321010401,0.9017784454811248,1,0
0.9006403902712091,0.7154652380242729,0,0
0.015583874805701226,0.060450107656983,1,0
0.7794745942646815,0.15518116180135366,0,0
0.3590921169744894,0.5234620151679579,1,0
0.5586977166685623,0.10811160028128386,0,0
0.0030406896802050998,0.9096212901469622,1,0
0.5898139534813012,0.12227551981662121,0,0
0.08026065516250558,0.7236520803410303,1,0
0.8961315290692937,0.1616307171403073,0,0
0.46678448624889135,0.8801498539845579,1,0
0.7585136855245832,0.7524424596424959,0,0
0.5222069268393588,0.8237336413592856,1,0
0.8894101000392691,0.6327317782857369,0,0
0.01990064751576026,0.9612869545605661,1,0
0.7253784248886425,0.27559886435081615,0,0
0.6794250973448241,0.8344564455708974,1,0
0.6828155103020449,0.39879424742810377,0,0
0.44481386935511114,0.5720095756423366,1,0
0.2617592633863516,0.1470469782198741,0,0
0.11760374628722259,0.6666176047998453,1,0
0.580548414525628,0.12556086869611172,0,0
0.1404799208584524,0.460402906725385,1,0
0.6072507173202755,0.39900333035821156,0,0
0.4096867422396572,0.4378310737615033,1,0
0.8983699566650833,0.32248198188231636,0,0
0.5733328485478351,0.8420712174130149,1,0
0.9761237816683415,0.6134840532435643,0,0
0.5095228065556494,0.7434590795184193,1,0
0.36640021237980336,0.30562285142551016,0,0
0.21957043236719043,0.645834078508372,1,0
0.9450047596302251,0.7942480702789945,0,0
0.3452162110760555,0.9077790357067513,1,0
0.8814066298341935,0.3369552488569948,0,0
0.016420244893459945,0.617885635800246,1,0
0.643428923803109,0.43783046623403443,0,0
0.48317997643033717,0.5588155196506643,1,0
0.34187716084648556,0.09097993488090728,0,0
0.18860299202099184,0.5404421684859865,1,0
0.6305656548596417,0.03207035803945624,0,0
0.39862279706556847,0.9046715345923738,1,0
0.7571521292270535,0.3203864865844507,0,0
0.5145512575402673,0.7571371871483077,1,0
0.8316243511940067,0.1082610979137062,0,0
0.1401687535216115,0.20716507678447194,1,0
0.8530389824391696,0.10241639121119084,0,0
0.015848478115826903,0.10258545397361507,1,0
0.9977710617975164,0.2323941577684755,0,0
0.20073700704902153,0.304982868832089,1,0
0.8815082672514885,0.3527657418505278,0,0
0.07739446204099332,0.8042766656259617,1,0
0.4467117068968909,0.31753657316356854,0,0
0.38527850560213084,0.714776307891961,1,0
0.6973258077307997,0.6831905514192129,0,0
0.2497663832979271,0.3403182153826927,1,0
0.574313538013193,0.0841222966790458,0,0
0.24102116743515667,0.2536621597013593,1,0
0.45101338362482146,0.41061809896854984,0,0
0.17251517112789772,0.8004068048235025,1,0
0.6694124021336292,0.5631354992390303,0,0
0.7651032796662222,0.9919851059529947,1,0
0.8192255695811986,0.7556278080290975,0,0
0.36092267632540076,0.9322312314818937,1,0
0.9891300571399511,0.08003971892862127,0,0
0.2366820846422223,0.9479691156939417,1,0
0.7268811261423032,0.1352589898213089,0,0
0.05106139938665599,0.27889974445867416,1,0
0.975747742163911,0.8724379926100648,0,0
0.519111105716115,0.6131904664688256,1,0
0.5053502952548313,0.18154242321195002,0,0
0.024609857157276704,0.4890527777653021,1,0
0.3122174052450314,0.2881134510369412,0,0
0.3794965565660381,0.6120176009603469,1,0
0.9946306574187836,0.5384214380223544,0,0
0.24622663536042422,0.7336735566994184,1,0
0.4077216466639081,0.05575782107698146,0,0
0.03305817713369319,0.2551806180214794,1,0
0.6255971050235336,0.6606537856780279,0,0
0.6039735003060955,0.8403856832067064,1,0
0.8917733839143123,0.47617293143795303,0,0
0.3802340192780871,0.49946377898166183,1,0
0.9848837387179712,0.5659480702109518,0,0
0.20163558365190992,0.21098543739183373,1,0
0.39376198292614417,0.021822988027033974,0,0
0.4446691003396597,0.7389202865049338,1,0
0.8972923201624811,0.604520600244852,0,0
0.12928044323593968,0.21738723992002495,1,0
0.9655707368598204,0.9606488138327987,0,0
0.007422311861116415,0.9961213576322381,1,0
0.5965750408597938,0.5966919918871377,0,0
0.7762898816678079,0.967368692430391,1,0
0.8750610274136319,0.9130725915574351,0,0
0.29395708740642135,0.7951285886676919,1,0
0.9782925516703928,0.7236273199216224,0,0
0.31153440400959187,0.46939708341187625,1,0
0.9744808062996594,0.35067625895322163,0,0
0.3735252133024134,0.786044055310215,1,0
0.6581242297659549,0.33555823205865865,0,0
0.1032466369421311,0.8147007078132524,1,0
0.9210297396554782,0.7324840357289623,0,0
0.1070929376226123,0.37321514658371135,1,0
0.5757049326026384,0.1904773607170126,0,0
0.2777612578124302,0.8538933714889245,1,0
0.892398982435683,0.09759479506388924,0,0
0.31760311663073304,0.7837106165722298,1,0
0.6806455921185264,0.09658328030440744,0,0
0.08887636501919494,0.6295084360992553,1,0
0.4715167268321009,0.11038703052459087,0,0
0.023377233521438612,0.18348599727656645,1,0
0.17411495142504707,0.08035897730943331,0,0
0.04185948694208952,0.8924076251695049,1,0
0.92213030713496,0.38132194431046307,0,0
0.35119451109793187,0.4188935701668943,1,0
0.37165175902004266,0.21824324492457037,0,0
0.14957764008970142,0.7972358892646225,1,0
0.6608466635626756,0.13807760628684462,0,0
0.5170048942266288,0.9981533242129996,1,0
0.91740151801976,0.6166564948748811,0,0
0.251781130170758,0.6666524869068112,1,0
0.9305451683234893,0.9423126021634994,0,0
0.043234375360271304,0.4024472875753802,1,0
0.8994351521898541,0.38226380438876073,0,0
0.36031550158774706,0.8232932346727404,1,0
0.941908714280785,0.38733098195011073,0,0
0.4509580342460098,0.6647081550357465,1,0
0.9084880786755268,0.11775225941726164,0,0
0.6933852781877484,0.8814097412610896,1,0
0.8416745762280404,0.36783718161841417,0,0
0.2140917640497757,0.7480102597848479,1,0
0.6300323995239773,0.3578828860669787,0,0
0.3731083508497902,0.6269060726747456,1,0
0.7085158229633414,0.4632436127371845,0,0
0.24966119546777166,0.3125801930666262,1,0
0.9521498061424626,0.45720052266155264,0,0
0.019542069355297342,0.9275594417474016,1,0
0.18363991611403063,0.05377188762133156,0,0
0.34500525047093933,0.6957364700255655,1,0
0.9082707560053076,0.1714253662563503,0,0
0.3200030428355659,0.6381122187574952,1,0
0.8669442280316968,0.026627533738295517,0,0
0.12098137205913129,0.3629408724704236,1,0
0.5970891340509752,0.04132951898752846,0,0
0.5047927619432501,0.5985528126281806,1,0
0.6639564337187708,0.21534348372449696,0,0
0.4216423836901384,0.6623637883594654,1,0
0.682951899908599,0.6927032002791849,0,0
0.11434509380456903,0.6714066717272195,1,0
0.2937402639853589,0.09175323048655692,0,0
0.05524421866253759,0.4959538401118001,1,0
0.864772605599641,0.7773620785019667,0,0
0.06645437408856747,0.30070916767589406,1,0
0.6640700911523295,0.6516438790462064,0,0
0.018862182941835726,0.8687135265427939,1,0
0.2034378251443928,0.0755089792631416,0,0
0.2920102316271441,0.5088486753976524,1,0
0.7503460402490113,0.7899865306496217,0,0
0.6701532825076979,0.9642975117385184,1,0
0.6402965227747996,0.039889193825026426,0,0
0.39299774944348653,0.46689290444658627,1,0
0.7971498286914394,0.01899496959397995,0,0
0.12694807316232037,0.4281628177987288,1,0
0.47947604793998566,0.14584362142774265,0,0
0.1154182727684182,0.8835831602204143,1,0
0.8170817720924828,0.20525677917851248,0,0
0.11508882935275644,0.7810821066775722,1,0
0.4211032512117212,0.3719497364476375,0,0
0.3945539572295518,0.900746978837754,1,0
0.7803313278057056,0.24457154839970552,0,0
0.19316342916648277,0.7745028762769232,1,0
0.6603586526648034,0.4364559548337358,0,0
0.10427397254386273,0.2297278338654597,1,0
0.7613120976887839,0.5086051733296507,0,0
0.1848452629892684,0.3787224975169101,1,0
0.6941032680558522,0.3073786057258836,0,0
0.06900786608437814,0.3367389456393548,1,0
0.8747480156660546,0.4715822558901258,0,0
0.5140564490587957,0.549478485424903,1,0
0.6321162795094619,0.461842068100921,0,0
0.5576076452254007,0.7488494304484924,1,0
0.8648607419076808,0.3265274058337372,0,0
0.1890225957348316,0.9770243277559745,1,0
0.961923855399394,0.6713823007444965,0,0
0.2545967551448354,0.628671295068012,1,0
0.7973597384700919,0.2660360353717586,0,0
0.04401242061539212,0.17207980091870823,1,0
0.1622633488705979,0.014837776967182692,0,0
0.005252439948370213,0.7899840525263386,1,0
0.9099942366795177,0.26775214712682305,0,0
0.3533579542002243,0.36460492393757993,1,0
0.6403861796620355,0.5650258709364792,0,0
0.5382079712063697,0.9543867057377363,1,0
0.6722950944144881,0.4373411803779983,0,0
0.3633838304358141,0.45935175704908127,1,0
0.6447872933301544,0.5429079046660538,0,0
0.44418453912919353,0.8179863762740199,1,0
0.7585268599709657,0.5325594471209272,0,0
0.15077766474841692,0.16442256083431994,1,0
0.9588068807454296,0.21394738666204471,0,0
0.011217153268108238,0.9151919035379373,1,0
0.47455329046069705,0.2709948076626735,0,0
0.09615876692363601,0.5048423101442762,1,0
0.3510786425092244,0.1370488582403938,0,0
0.047802030818352326,0.45273442506573214,1,0
0.9904521459393,0.9121260241675326,0,0
0.16094899800203755,0.2711331120669671,1,0
0.43020455647070566,0.28232121242112806,0,0
0.3574453460036665,0.7899973287580263,1,0
0.6634721018240433,0.7097899646596492,0,0
0.18647475217240894,0.5619124398248598,1,0
0.7330106451773386,0.7556648152879306,0,0
0.1928613623640295,0.8004882837740247,1,0
0.7333667406780138,0.3396582009378397,0,0
0.47730072073997487,0.7646344585640562,1,0
0.9674874751884827,0.28504287538147055,0,0
0.6774553669840074,0.7716225577239769,1,0
0.6902981001860371,0.45895488417698116,0,0
0.42879124640906674,0.721062909229144,1,0
0.9256943731670605,0.10015369306119104,0,0
0.21402788972003828,0.6727074867667222,1,0
0.4503466933497564,0.047272872621824,0,0
0.03873121214466868,0.46248049871453456,1,0
0.9696760408021026,0.6957781561938848,0,0
0.07389563038804448,0.5820283959303977,1,0
0.6979542747493755,0.6834003055171042,0,0
0.2842216769129313,0.5526144028916392,1,0
0.4022664168893686,0.3071146145725837,0,0
0.233615895057235,0.8255387072118477,1,0
0.78031399236763,0.7412869802993247,0,0
0.5229820382164567,0.6581742554689857,1,0
0.7787394646696293,0.6771087639905716,0,0
0.23842021306729932,0.5171772792529219,1,0
0.5934598556464559,0.21087533811102044,0,0
0.6536217422873967,0.8307353890465167,1,0
0.8850513462932507,0.985337227811166,0,0
0.6175619950717948,0.7372576495408327,1,0
0.878242560297009,0.3905744068259305,0,0
0.14927080266066384,0.6986877382939599,1,0
0.32562265490371733,0.24476614503736727,0,0
0.48872082233463265,0.9865827152979166,1,0
0.7077089659171358,0.45362004789119126,0,0
0.04511575834550463,0.6633021544311362,1,0
0.5446831488363865,0.28665341212106255,0,0
0.6266535358156649,0.7222472247502352,1,0
0.6414534508625828,0.27729386395457223,0,0
0.20494240933359598,0.7397255416180779,1,0
0.8027256077868385,0.9112700445142852,0,0
0.06775645561532184,0.5368555346410402,1,0
0.5933444179050896,0.3456217739034776,0,0
0.07589506072346242,0.7632121937216295,1,0
0.252231201071934,0.1432704231823757,0,0
0.2457205286032771,0.7787282725418211,1,0
0.5383755612494875,0.32277650947636505,0,0
0.43292875183674395,0.6863952754102313,1,0
0.7761119091607132,0.07863745080656648,0,0
0.256847322612642,0.8675924052442383,1,0
0.8868174800659815,0.456383321513675,0,0
0.04007109007492782,0.45971815772899616,1,0
0.6846168378758541,0.6261326495296344,0,0
0.4122396432832546,0.6937802379031505,1,0
0.9321013316172283,0.6953355791305431,0,0
0.7139527087330592,0.9494867550348803,1,0
0.5406765029866503,0.37975346377155295,0,0
0.26335166287377476,0.4426723930519617,1,0
0.8006655483836584,0.8043842834899715,0,0
0.15226759897979059,0.40223577530511023,1,0
0.5858223033187466,0.20688865913447907,0,0
0.2196853311535606,0.7522924432131474,1,0
0.7365590412367393,0.4061082735803011,0,0
0.5723251232699161,0.8182829904166944,1,0
0.8581405489821698,0.6458611121432534,0,0
0.32482577984154515,0.9861122402662298,1,0
0.858485669599055,0.5334282016980634,0,0
0.06805663519322203,0.8297326072399609,1,0
0.8695140376609146,0.7828294429061953,0,0
0.3539214665006679,0.3948557406923586,1,0
0.3397871955772356,0.11475242614215075,0,0
0.44302141775897474,0.510479865659977,1,0
0.6134952256504038,0.6009593904479275,0,0
0.004587949366532396,0.05445853959322733,1,0
0.9173525763781499,0.23196287645168145,0,0
0.735170919664875,0.9246058051835407,1,0
0.6760667295403678,0.6513907700494334,0,0
0.2895441227178881,0.3699164202256928,1,0
0.7778309013359269,0.8259904714805708,0,0
0.10272471770423075,0.7338699189132714,1,0
0.7771744366546787,0.6584326437404323,0,0
0.10063575475606945,0.59390411594093,1,0
0.2878917272581697,0.2656603715875797,0,0
0.35096978021282044,0.972636041101974,1,0
0.8847402482981498,0.32880951519408286,0,0
0.04539686356186434,0.6435284409054806,1,0
0.9080443959620365,0.9241875056553563,0,0
0.5306891049149723,0.8317794409800177,1,0
0.689881573797794,0.5065761343708176,0,0
0.20120078297332755,0.9852867228602786,1,0
0.6014930119596991,0.16362658105954475,0,0
0.03619657652905961,0.6534457846526046,1,0
0.8428924187951068,0.6857496044520107,0,0
0.07434629016418615,0.9553695845706575,1,0
0.6512452206051774,0.6194667757222492,0,0
0.1442656244184073,0.8200167376079878,1,0
0.7649019913354852,0.3169385995857903,0,0
0.04568790822715996,0.35804072794378494,1,0
0.8812769570054074,0.8023473855180612,0,0
0.3395404852091709,0.9390159767250326,1,0
0.777383720151563,0.08753728806370786,0,0
0.7154253888032512,0.8867048862831947,1,0
0.7632779207474195,0.15512001571062284,0,0
0.5830769937354784,0.6675392278783692,1,0
0.6518277380590074,0.400037786941438,0,0
0.2601136446065704,0.819329631615827,1,0
0.9252772032690638,0.39194393295956165,0,0
0.03451728914065488,0.8237901517523238,1,0
0.20690894932040704,0.006944875161631003,0,0
0.019568419633920864,0.36366154632152614,1,0
0.73904074553766,0.1082729468689041,0,0
0.6078116239393634,0.6638556891156289,1,0
0.7661065018199688,0.2400945904333721,0,0
0.10274027912465877,0.9210090150662706,1,0
0.7348323846705435,0.7755296270534904,0,0
0.1804234479126099,0.23844110917186057,1,0
0.1817697464508965,0.1780316582242073,0,0
0.6180634272171734,0.7267472572955441,1,0
0.28243277178680504,0.10661176049471532,0,0
0.10399314639227897,0.49244444641178253,1,0
0.15962343096094556,0.010020798799759478,0,0
0.02934239592493859,0.2042370930012979,1,0
0.21002611397748483,0.04710384469390483,0,0
0.13617092341855808,0.5205905440959478,1,0
0.684362092550459,0.37379967597653085,0,0
0.3164100529904246,0.5573874854110812,1,0
0.8121311881581568,0.4339763851715214,0,0
0.6504573522411933,0.9976396743097705,1,0
0.8576860062345303,0.6196094727940467,0,0
0.5059643519070732,0.8232732779320462,1,0
0.9744951212805839,0.743873551889475,0,0
0.0433440966661065,0.351585020213671,1,0
0.4633678253634391,0.36331967165913714,0,0
0.5397701531171094,0.8464632869898087,1,0
0.3560267131597634,0.04991641272141867,0,0
0.3735554375797856,0.9940290985629349,1,0
0.830943562987386,0.8041517860742741,0,0
0.3183404161888195,0.8001697989520251,1,0
0.7645426773895573,0.8597063440102745,0,0
0.14267532849108466,0.6277948034204487,1,0
0.5430353333659429,0.43744530910804535,0,0
0.12019723034568808,0.6838269667075565,1,0
0.5324566861597212,0.2436026059276405,0,0
0.22777151961230924,0.23533257123847062,1,0
0.5872219659118675,0.03715975895322199,0,0
0.13711942158323753,0.9698528355159935,1,0
0.8475110190126276,0.12787352429980336,0,0
0.347493998087019,0.6341957748870851,1,0
0.8185831272735452,0.07041352749827956,0,0
0.10068289893168603,0.26335124029151935,1,0
0.42347366227850924,0.279427031088046,0,0
0.5246442937544151,0.6373772760729848,1,0
0.7355192207345309,0.4324477971904822,0,0
0.21154863015602643,0.5037009290896085,1,0
0.8597937223766546,0.22168024551279586,0,0
0.5092676597251008,0.92396090399015,1,0
0.22123444184088015,0.19318807946137762,0,0
0.24336182357795944,0.9450501325453511,1,0
0.9428632790194096,0.1457277827044553,0,0
0.13997083817077316,0.37155951725677794,1,0
0.9891185484372947,0.8741843853013311,0,0
0.40991824481765204,0.4848614879506159,1,0
0.25438896085136753,0.022766980409609117,0,0
0.30763782692449293,0.7546010704072794,1,0
0.7140060669250649,0.6376820321086777,0,0
0.5083409570108233,0.6963854268135417,1,0
0.1574191078043582,0.14005120579192343,0,0
0.28182587259120295,0.3542364376543974,1,0
0.060503250757222626,0.06023035426570189,0,0
0.3266424979463378,0.9960829037428598,1,0
0.5347238843044688,0.22250888623545362,0,0
0.7001441498754217,0.9199746374191625,1,0
0.6992303446766568,0.4991416695971487,0,0
0.05002887800739941,0.9419361496599967,1,0
0.9385286277113819,0.9264436658911285,0,0
0.10423979327908184,0.898772493749849,1,0
0.47034126779529317,0.40689700815999963,0,0
0.6336666445074703,0.7337631473704063,1,0
0.7107820498386574,0.04059845864403566,0,0
0.5771075034091466,0.9747012391331664,1,0
0.6356347174900402,0.6635784568651223,0,0
0.025625952441984956,0.7509539257001511,1,0
0.5185869952943638,0.003906634326207636,0,0
0.5772611922350747,0.6690117576725718,1,0
0.5721624724419582,0.5020865277814828,0,0
0.5569320584943745,0.6329648424504446,1,0
0.9162323601456732,0.7414943396431235,0,0
0.6767912306116348,0.9683216584884576,1,0
0.5958667520764014,0.06517000206388857,0,0
0.16188795830928726,0.5508869096642665,1,0
0.32784988829169115,0.2978497763662261,0,0
0.6444277950999554,0.8883658497646001,1,0
0.9352537171388712,0.11727608408441204,0,0
0.280666645457752,0.89873904856628,1,0
0.8279147455761542,0.4489515743822442,0,0
0.10198194686175521,0.33514760921531683,1,0
0.8490074151464505,0.5504275185768411,0,0
0.408464372443055,0.7863765158046127,1,0
0.6841387161042254,0.5359613558118371,0,0
0.19755959897224218,0.3994916465484589,1,0
0.7732870988101049,0.7339014183899801,0,0
0.1389374609482953,0.8315733447641669,1,0
0.5955135473196554,0.6190801161171082,0,0
0.024279123403007308,0.9728046493343413,1,0
0.8537383739341904,0.06976517208571187,0,0
0.16954259834028163,0.9120411357673416,1,0
0.9073670816186201,0.41551987634405163,0,0
0.4009185231452178,0.5083704427158733,1,0
0.2365118192456751,0.1405763117226566,0,0
0.1566900464265819,0.5840005934953434,1,0
0.3397479952340565,0.1819343606607765,0,0
0.3395703101495062,0.6526563226172101,1,0
0.21791500131371666,0.04669711424723122,0,0
0.5531004640851834,0.9725977240917476,1,0
0.9323244949390515,0.9183356952715728,0,0
0.2283665421718708,0.4136766255264186,1,0
0.7422370132918944,0.6810040754005953,0,0
0.017846589417509495,0.6308869995037668,1,0
0.840222896390532,0.04664720584844051,0,0
0.18236923876537692,0.5062863626930663,1,0
0.8076732470062068,0.7881453091192481,0,0
0.5455447898860075,0.7795050945341072,1,0
0.30465546928447895,0.0777605170992558,0,0
0.0035701470655215006,0.866690541723567,1,0
0.3583020128393032,0.09176225777046476,0,0
0.10529774650878343,0.47938032559074184,1,0
0.9735353581706084,0.9531114803154139,0,0
0.21505687747772306,0.7040085032555153,1,0
0.9145841146653368,0.19290667974702902,0,0
0.663089829636597,0.9814035093376428,1,0
0.31826865914432034,0.3114878832658856,0,0
0.5524706849890646,0.9486992202888052,1,0
0.9132606362336627,0.7115840498952187,0,0
0.06877973146266614,0.3580872195700002,1,0
0.9873586338359275,0.15597892228095311,0,0
0.6422265735497479,0.8505241074103388,1,0
0.6161348550846879,0.588310219713434,0,0
0.6143314578921076,0.8346227699761434,1,0
0.8962082158545541,0.8780225804097848,0,0
0.3898981935480633,0.4416889333815558,1,0
0.9693607820948529,0.15795789286097361,0,0
0.07482471293457127,0.415613058563875,1,0
0.8788534831755516,0.6799252986682587,0,0
0.3271044099992896,0.7575155116577003,1,0
0.7167189269957448,0.3498517588448754,0,0
0.13409007859276145,0.2130779013600692,1,0
0.2536298101203791,0.009029402357819905,0,0
0.8018571232980342,0.958521227589539,1,0
0.47698836241594156,0.02721855300472198,0,0
0.19549213467311388,0.5793142445008787,1,0
0.8391636425980099,0.48659815627731806,0,0
0.10552031697716668,0.3301980120735042,1,0
0.4862260074492608,0.443248691587537,0,0
0.502976445064894,0.8298826307568686,1,0
0.9994863924061685,0.7573523407510072,0,0
0.052525927624153645,0.3869492041144119,1,0
0.8525242120580131,0.6697547228552638,0,0
0.3002499767553476,0.43433946938622525,1,0
0.782941916981617,0.12866681152504267,0,0
0.5393338173979314,0.7002311235090964,1,0
0.8090563905187146,0.18716245559215905,0,0
0.31719768974408225,0.3852235969498513,1,0
0.7829198324499875,0.8873740959059057,0,0
0.22563851723779849,0.3931462913366581,1,0
0.5176266065057327,0.07390848180446108,0,0
0.23147173923714692,0.9869752981878823,1,0
0.8219024647676461,0.10322500812020596,0,0
0.39699683703949196,0.4192117241543364,1,0
0.9705837958005294,0.46083790863567475,0,0
0.45163922970051196,0.9967043370853982,1,0
0.8757376504283557,0.5956300985044775,0,0
0.30365814518219325,0.8414561921876668,1,0
0.9667406511999734,0.7300951622079113,0,0
0.3608535177270703,0.5653418825382521,1,0
0.24276842888112826,0.168843441722058,0,0
0.2532512265573752,0.9976330576524953,1,0
0.7762832572854466,0.774465515221076,0,0
0.16217525994865878,0.696320320715923,1,0
0.8697951841345535,0.14007097173920313,0,0
0.28062786706801457,0.6077273305696066,1,0
0.8958949374762888,0.09263877846674473,0,0
0.6228208182440554,0.9773180171693295,1,0
0.4093786878525676,0.19321597128132828,0,0
0.6475503048694741,0.8075294894131994,1,0
0.8598057513790476,0.6692290639414745,0,0
0.06717968181946377,0.7751193268086737,1,0
0.19529677109763455,0.19481110701348736,0,0
0.19827742467783205,0.649954941830295,1,0
0.7485424174595289,0.21152454863354941,0,0
0.036194928702955265,0.4462562977129211,1,0
0.6374345538513461,0.016126356928875984,0,0
0.4108568928519021,0.7290536446218105,1,0
0.896643840324308,0.7416907466892455,0,0
0.3094932606877846,0.9936235611238351,1,0
0.8053563742515666,0.6622044211479876,0,0
0.04044316102217804,0.10614447505839408,1,0
0.8352359305096353,0.7868802547773501,0,0
0.5305187571390593,0.6660426460110208,1,0
0.4530991885472946,0.18765558902323098,0,0
0.1891485347263696,0.990196431896886,1,0
0.8612816331875792,0.4752446182305222,0,0
0.3867530750292474,0.42017554812723923,1,0
0.7795713441019202,0.2763122509069592,0,0
0.2366992728328997,0.4308123855279643,1,0
0.9586795888406313,0.9757918735191693,0,0
0.5702954282435801,0.6933152473305012,1,0
0.9535885786483853,0.7426406272175138,0,0
0.2370482544274899,0.8481848707308216,1,0
0.8195782362627334,0.37046113034878814,0,0
0.19414538703720996,0.3219593900979677,1,0
0.6465000997815445,0.030924172089828783,0,0
0.3965966083062811,0.5497314267388483,1,0
0.55141204303535,0.5206997719914627,0,0
0.6486853699006273,0.7347521567140047,1,0
0.6652370233721555,0.25268398166153927,0,0
0.17842797700843638,0.28656038024530284,1,0
0.7211358487122254,0.5075259525160667,0,0
0.17572354411766922,0.8898338798767088,1,0
0.528109665496754,0.5459493489104786,0,0
0.32596917754240495,0.5131333335767195,1,0
0.9009078215601174,0.041971872125592835,0,0
0.5225003754451282,0.7697074214376808,1,0
