precision,f1-score,kappa,recall,last_precision,last_f1-score,last_kappa,last_recall,precision_pred_0_with_drift,precision_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift
0.33,0.33,0.2555555555555555,0.33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.211111111111111,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.26,0.1777777777777778,0.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.2099999999999999,0.1222222222222223,0.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.0888888888888889,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.0888888888888888,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.0888888888888885,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.22,0.1333333333333334,0.22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.1666666666666666,0.25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.2111111111111112,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.32,0.2444444444444444,0.32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.31,0.2333333333333335,0.31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.3,0.2222222222222224,0.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.26,0.177777777777778,0.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.26,0.1777777777777778,0.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.23,0.1444444444444445,0.23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.19,0.0999999999999997,0.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.15,0.0555555555555555,0.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.0111111111111108,0.11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.011111111111111,0.11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.011111111111111,0.11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.011111111111111,0.11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.15,0.0555555555555555,0.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111112,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.2111111111111111,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.32,0.2444444444444444,0.32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.2111111111111112,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.1666666666666666,0.25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.23,0.1444444444444445,0.23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.26,0.1777777777777778,0.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.2111111111111111,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.2111111111111113,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.2111111111111112,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.26,0.177777777777778,0.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.24,0.1555555555555555,0.24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.2099999999999999,0.1222222222222222,0.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.22,0.1333333333333333,0.22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.31,0.2333333333333335,0.31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42,0.4199999999999999,0.3555555555555555,0.42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47,0.47,0.4111111111111111,0.47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44,0.44,0.3777777777777779,0.44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.33,0.2555555555555557,0.33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.29,0.2111111111111111,0.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.28,0.1999999999999999,0.28,0.29,0.29,0.2111111111111111,0.29,0.320133981954508,0.32903497680988625,0.320133981954508,0.32903497680988625,0.2445933197646012,0.25448331212894504,0.320133981954508,0.32903497680988625
0.36,0.36,0.2888888888888887,0.36,0.29,0.29,0.2111111111111111,0.29,0.34310135358842797,0.27841378481421897,0.34310135358842797,0.27841378481421897,0.2701126206290045,0.198237540852307,0.34310135358842797,0.27841378481421897
0.42,0.4199999999999999,0.3555555555555556,0.42,0.29,0.29,0.2111111111111111,0.29,0.41535781995295834,0.271105510430151,0.41535781995295834,0.271105510430151,0.35039758570956864,0.1901172366496373,0.41535781995295834,0.271105510430151
0.5,0.5,0.4444444444444444,0.5,0.29,0.29,0.2111111111111111,0.29,0.4375045812290879,0.34367180532819397,0.4375045812290879,0.34367180532819397,0.37500509543015287,0.2707464517606515,0.4375045812290879,0.34367180532819397
0.53,0.53,0.4777777777777778,0.53,0.29,0.29,0.2111111111111111,0.29,0.4375045812290879,0.33531331336969694,0.4375045812290879,0.33531331336969694,0.37500509543015287,0.2614592388552642,0.4375045812290879,0.33531331336969694
0.53,0.53,0.4777777777777777,0.53,0.29,0.29,0.2111111111111111,0.29,0.4463952433437308,0.24067792943189562,0.4463952433437308,0.24067792943189562,0.38488360879905414,0.15630881024513646,0.4463952433437308,0.24067792943189562
0.54,0.54,0.4888888888888889,0.54,0.29,0.29,0.2111111111111111,0.29,0.4463952433437308,0.31109526117350744,0.4463952433437308,0.31109526117350744,0.38488360879905414,0.23455029080600656,0.4463952433437308,0.31109526117350744
0.54,0.54,0.4888888888888889,0.54,0.29,0.29,0.2111111111111111,0.29,0.44177128649541997,0.36175313418431165,0.44177128649541997,0.36175313418431165,0.37974587863039017,0.29083681476058726,0.44177128649541997,0.36175313418431165
0.52,0.52,0.4666666666666668,0.52,0.29,0.29,0.2111111111111111,0.29,0.4406065642066302,0.3401518790174619,0.4406065642066302,0.3401518790174619,0.37845174274612103,0.26683542137877114,0.4406065642066302,0.3401518790174619
0.48,0.48,0.4222222222222223,0.48,0.29,0.29,0.2111111111111111,0.29,0.4494066452467212,0.26226128724005154,0.4494066452467212,0.26226128724005154,0.38822961083285634,0.18029031866309467,0.4494066452467212,0.26226128724005154
0.41,0.41,0.3444444444444444,0.41,0.29,0.29,0.2111111111111111,0.29,0.44605119576530305,0.25760099978873074,0.44605119576530305,0.25760099978873074,0.3845013335584052,0.17511222129951326,0.44605119576530305,0.25760099978873074
0.37,0.37,0.3,0.37,0.29,0.29,0.2111111111111111,0.29,0.43056099588709174,0.24141256618052323,0.43056099588709174,0.24141256618052323,0.36728999969786214,0.15712507236979742,0.43056099588709174,0.24141256618052323
0.35,0.35,0.2777777777777778,0.35,0.29,0.29,0.2111111111111111,0.29,0.4303111745752711,0.23932302348663517,0.4303111745752711,0.23932302348663517,0.36701242113942567,0.1548033582356372,0.4303111745752711,0.23932302348663517
0.37,0.37,0.3,0.37,0.29,0.29,0.2111111111111111,0.29,0.4289371173950105,0.2434727144171336,0.4289371173950105,0.2434727144171336,0.3654856910205465,0.15941412740396702,0.4289371173950105,0.2434727144171336
0.41,0.41,0.3444444444444444,0.41,0.29,0.29,0.2111111111111111,0.29,0.4446246497654973,0.24317120622369442,0.4446246497654973,0.24317120622369442,0.38291628219864166,0.15907911758918034,0.4446246497654973,0.24317120622369442
0.49,0.49,0.4333333333333333,0.49,0.29,0.29,0.2111111111111111,0.29,0.28545933064733797,0.23102893428621776,0.28545933064733797,0.23102893428621776,0.20606592623316977,0.1455877057689295,0.28545933064733797,0.23102893428621776
0.55,0.55,0.5,0.55,0.29,0.29,0.2111111111111111,0.29,0.35174366286090664,0.23273935282306674,0.35174366286090664,0.23273935282306674,0.2797151832670112,0.14748817023332306,0.35174366286090664,0.23273935282306674
0.49,0.49,0.4333333333333333,0.49,0.28,0.28,0.1999999999999999,0.28,0.27995212958200605,0.25314650215599155,0.27995212958200605,0.25314650215599155,0.19994681416980908,0.1701627797823721,0.27995212958200605,0.25314650215599155
0.47,0.47,0.4111111111111111,0.47,0.36,0.36,0.2888888888888887,0.36,0.2650297436458434,0.28607259814701436,0.2650297436458434,0.28607259814701436,0.18336638705175046,0.2067473325067884,0.2650297436458434,0.28607259814701436
0.38,0.38,0.311111111111111,0.38,0.42,0.4199999999999999,0.3555555555555556,0.42,0.2594993354230677,0.2885155220247078,0.2594993354230677,0.2885155220247078,0.1772214909351084,0.20946169226664035,0.2594993354230677,0.2885155220247078
0.36,0.36,0.2888888888888887,0.36,0.5,0.5,0.4444444444444444,0.5,0.2544809397328342,0.2773683790576154,0.2544809397328342,0.2773683790576154,0.1716454959476336,0.1970759769733663,0.2544809397328342,0.2773683790576154
0.36,0.36,0.2888888888888888,0.36,0.53,0.53,0.4777777777777778,0.53,0.223390317349976,0.24390556236522776,0.223390317349976,0.24390556236522776,0.13710035833554537,0.15989506831878772,0.223390317349976,0.24390556236522776
0.41,0.41,0.3444444444444444,0.41,0.53,0.53,0.4777777777777777,0.53,0.24326702712982973,0.24836802708968134,0.24326702712982973,0.24836802708968134,0.15918559117090078,0.1648533652233912,0.24326702712982973,0.24836802708968134
0.44,0.44,0.3777777777777777,0.44,0.54,0.54,0.4888888888888889,0.54,0.26302780852906654,0.28047426732629777,0.26302780852906654,0.28047426732629777,0.18114201569815452,0.20052696571203288,0.26302780852906654,0.28047426732629777
0.48,0.48,0.4222222222222223,0.48,0.54,0.54,0.4888888888888889,0.54,0.26843004940237897,0.27677543830421,0.26843004940237897,0.27677543830421,0.18714450440272412,0.1964171541823628,0.26843004940237897,0.27677543830421
0.47,0.47,0.4111111111111111,0.47,0.52,0.52,0.4666666666666668,0.52,0.33809071089484544,0.30856639815270037,0.33809071089484544,0.30856639815270037,0.26454523618029646,0.23174044433770255,0.33809071089484544,0.30856639815270037
0.47,0.47,0.411111111111111,0.47,0.48,0.48,0.4222222222222223,0.48,0.32426116512592684,0.34292439320390344,0.32426116512592684,0.34292439320390344,0.24917907668297254,0.26991599515070835,0.32426116512592684,0.34292439320390344
0.5,0.5,0.4444444444444444,0.5,0.41,0.41,0.3444444444444444,0.41,0.37332245283479226,0.315241848060256,0.37332245283479226,0.315241848060256,0.30369161534339106,0.2391576078029547,0.37332245283479226,0.315241848060256
0.53,0.53,0.4777777777777777,0.53,0.37,0.37,0.3,0.37,0.36307107045392045,0.2869440769075121,0.36307107045392045,0.2869440769075121,0.29230118965229507,0.2077156410318058,0.36307107045392045,0.2869440769075121
0.62,0.62,0.5777777777777777,0.62,0.35,0.35,0.2777777777777778,0.35,0.3583951715254307,0.29620983511554977,0.3583951715254307,0.29620983511554977,0.2871057478450001,0.21801092749374185,0.3583951715254307,0.29620983511554977
0.68,0.68,0.6444444444444444,0.68,0.37,0.37,0.3,0.37,0.35463577623168174,0.3684651088246641,0.35463577623168174,0.3684651088246641,0.2829286421383001,0.2982945653794441,0.35463577623168174,0.3684651088246641
0.72,0.72,0.6888888888888889,0.72,0.41,0.41,0.3444444444444444,0.41,0.2892725149615157,0.34721024681100715,0.2892725149615157,0.34721024681100715,0.21030279944716015,0.27467805159655767,0.2892725149615157,0.34721024681100715
0.64,0.64,0.6,0.64,0.49,0.49,0.4333333333333333,0.49,0.2992684616396904,0.29564061126827146,0.2992684616396904,0.29564061126827146,0.22140940565167172,0.2173784563097547,0.2992684616396904,0.29564061126827146
0.54,0.54,0.4888888888888889,0.54,0.55,0.55,0.5,0.55,0.2719956796627022,0.27675910553952277,0.2719956796627022,0.27675910553952277,0.19110631484011745,0.19639900640594535,0.2719956796627022,0.27675910553952277
0.44,0.44,0.3777777777777777,0.44,0.49,0.49,0.4333333333333333,0.49,0.3038585661029809,0.26976121489012184,0.3038585661029809,0.26976121489012184,0.2265095199155888,0.18862357091627238,0.3038585661029809,0.26976121489012184
0.43,0.4299999999999999,0.3666666666666667,0.43,0.47,0.47,0.4111111111111111,0.47,0.29629232742941947,0.273902131262976,0.29629232742941947,0.273902131262976,0.21810258930603443,0.19322458824093436,0.29629232742941947,0.273902131262976
0.44,0.44,0.3777777777777777,0.44,0.38,0.38,0.311111111111111,0.38,0.315873437901916,0.25622188618497094,0.315873437901916,0.25622188618497094,0.23985937812304642,0.17357987204670544,0.315873437901916,0.25622188618497094
0.43,0.4299999999999999,0.3666666666666666,0.43,0.36,0.36,0.2888888888888887,0.36,0.28333759465632496,0.22410425392916933,0.28333759465632496,0.22410425392916933,0.20370844260728713,0.13789361521542523,0.28333759465632496,0.22410425392916933
0.39,0.39,0.3222222222222222,0.39,0.36,0.36,0.2888888888888888,0.36,0.2768879622895036,0.2065986161448635,0.2768879622895036,0.2065986161448635,0.19654218629504272,0.11844290469391286,0.2768879622895036,0.2065986161448635
0.35,0.35,0.2777777777777778,0.35,0.41,0.41,0.3444444444444444,0.41,0.29047698605037986,0.10536499941283461,0.29047698605037986,0.10536499941283461,0.21164110004368802,0.005961108119810157,0.29047698605037986,0.10536499941283461
0.35,0.35,0.2777777777777777,0.35,0.44,0.44,0.3777777777777777,0.44,0.3214919305781147,0.12449223868338863,0.3214919305781147,0.12449223868338863,0.24610214879210646,0.027213598055269426,0.3214919305781147,0.12449223868338863
0.35,0.35,0.277777777777778,0.35,0.48,0.48,0.4222222222222223,0.48,0.3242405307060984,0.18533478864716796,0.3242405307060984,0.18533478864716796,0.24915614955357226,0.09481643331611946,0.3242405307060984,0.18533478864716796
0.35,0.35,0.2777777777777779,0.35,0.47,0.47,0.4111111111111111,0.47,0.32986911461872903,0.23603301752110703,0.32986911461872903,0.23603301752110703,0.2554101301990326,0.15114780106587772,0.32986911461872903,0.23603301752110703
0.38,0.38,0.3111111111111111,0.38,0.47,0.47,0.411111111111111,0.47,0.34526697705683385,0.25500654470645084,0.34526697705683385,0.25500654470645084,0.272518867131544,0.17222949915473293,0.34526697705683385,0.25500654470645084
0.4,0.4000000000000001,0.3333333333333332,0.4,0.5,0.5,0.4444444444444444,0.5,0.42644438784291494,0.21383452941663544,0.42644438784291494,0.21383452941663544,0.36271599557206874,0.12648281496880245,0.42644438784291494,0.21383452941663544
0.43,0.4299999999999999,0.3666666666666667,0.43,0.53,0.53,0.4777777777777777,0.53,0.434130778932708,0.2598501018665098,0.434130778932708,0.2598501018665098,0.37125642848589724,0.17761122900557297,0.434130778932708,0.2598501018665098
0.46,0.46,0.4,0.46,0.62,0.62,0.5777777777777777,0.62,0.4316032583692347,0.23611812676843208,0.4316032583692347,0.23611812676843208,0.36844807150831366,0.15124236916279146,0.4316032583692347,0.23611812676843208
0.48,0.48,0.4222222222222223,0.48,0.68,0.68,0.6444444444444444,0.68,0.3998380745580109,0.21847011531222718,0.3998380745580109,0.21847011531222718,0.3331534244401654,0.13163346731033412,0.3998380745580109,0.21847011531222718
0.52,0.52,0.4666666666666665,0.52,0.72,0.72,0.6888888888888889,0.72,0.4030284117090456,0.20545565563370624,0.4030284117090456,0.20545565563370624,0.3366982407955894,0.11717295188601898,0.4030284117090456,0.20545565563370624
0.56,0.56,0.5111111111111112,0.56,0.64,0.64,0.6,0.64,0.3899638367189929,0.1649012880647136,0.3899638367189929,0.1649012880647136,0.3221820485463848,0.07211254489356204,0.3899638367189929,0.1649012880647136
0.57,0.57,0.5222222222222221,0.57,0.54,0.54,0.4888888888888889,0.54,0.27269925261223577,0.15835624498176648,0.27269925261223577,0.15835624498176648,0.1918880651814689,0.0648402744654096,0.27269925261223577,0.15835624498176648
0.52,0.52,0.4666666666666667,0.52,0.44,0.44,0.3777777777777777,0.44,0.38846350967395193,0.1734143826686055,0.38846350967395193,0.1734143826686055,0.320515019069299,0.08157153790652817,0.38846350967395193,0.1734143826686055
0.42,0.4199999999999999,0.3555555555555554,0.42,0.43,0.4299999999999999,0.3666666666666667,0.43,0.38684461778032364,0.17693569081594623,0.38684461778032364,0.17693569081594623,0.3187162506645696,0.08548410122863437,0.38684461778032364,0.17693569081594623
0.34,0.34,0.2666666666666667,0.34,0.44,0.44,0.3777777777777777,0.44,0.3973258789874432,0.20241444350414867,0.3973258789874432,0.20241444350414867,0.3303620950143249,0.11379382784776484,0.3973258789874432,0.20241444350414867
0.3,0.3,0.2222222222222224,0.3,0.43,0.4299999999999999,0.3666666666666666,0.43,0.40775275329002525,0.14764073239641404,0.40775275329002525,0.14764073239641404,0.3419475093800218,0.05293414569829189,0.40775275329002525,0.14764073239641404
0.26,0.26,0.1777777777777777,0.26,0.39,0.39,0.3222222222222222,0.39,0.4067927673888817,0.15243452343900918,0.4067927673888817,0.15243452343900918,0.3408808582037375,0.05826058107222778,0.4067927673888817,0.15243452343900918
0.23,0.23,0.1444444444444445,0.23,0.35,0.35,0.2777777777777778,0.35,0.4042875938040226,0.15805164433923546,0.4042875938040226,0.15805164433923546,0.3380973318502716,0.06450182591405906,0.4042875938040226,0.15805164433923546
0.18,0.18,0.0888888888888891,0.18,0.35,0.35,0.2777777777777777,0.35,0.2664113155800025,0.11251024253509827,0.2664113155800025,0.11251024253509827,0.18490146804228766,0.01390026533170076,0.2664113155800025,0.11251024253509827
0.15,0.15,0.0555555555555555,0.15,0.35,0.35,0.277777777777778,0.35,0.2915661746659819,0.11281693012266937,0.2915661746659819,0.11281693012266937,0.21285131153353945,0.014241029051943238,0.2915661746659819,0.11281693012266937
0.12,0.12,0.0222222222222224,0.12,0.35,0.35,0.2777777777777779,0.35,0.24069059092664574,0.11091261002377605,0.24069059092664574,0.11091261002377605,0.1563228876460315,0.012125119163591637,0.24069059092664574,0.11091261002377605
0.1,0.1,0.0,0.1,0.38,0.38,0.3111111111111111,0.38,0.22708822800304884,0.1367614333458283,0.22708822800304884,0.1367614333458283,0.14120915089157624,0.04084603572286095,0.22708822800304884,0.1367614333458283
0.1,0.1,3.3306690738754696e-16,0.1,0.4,0.4000000000000001,0.3333333333333332,0.4,0.21976055930857577,0.13507153555412807,0.21976055930857577,0.13507153555412807,0.13306729770958992,0.03896837140192379,0.21976055930857577,0.13507153555412807
0.1,0.1,0.0,0.1,0.43,0.4299999999999999,0.3666666666666667,0.43,0.2208890036684916,0.10945010429050257,0.2208890036684916,0.10945010429050257,0.1343211246523042,0.010500116094298377,0.2208890036684916,0.10945010429050257
0.1,0.1,0.0,0.1,0.46,0.46,0.4,0.46,0.2044664329294902,0.11362003438684441,0.2044664329294902,0.11362003438684441,0.11607382227542104,0.015133369010565596,0.2044664329294902,0.11362003438684441
0.1,0.1,0.0,0.1,0.48,0.48,0.4222222222222223,0.48,0.2044664329294902,0.11217882200896478,0.2044664329294902,0.11217882200896478,0.11607382227542104,0.01353202192668976,0.2044664329294902,0.11217882200896478
0.1,0.1,0.0,0.1,0.52,0.52,0.4666666666666665,0.52,0.23975165544560953,0.11591910139866021,0.23975165544560953,0.11591910139866021,0.15527962576124724,0.01768788895035208,0.23975165544560953,0.11591910139866021
0.1,0.1,0.0,0.1,0.56,0.56,0.5111111111111112,0.56,0.19539028650599616,0.12973596662658138,0.19539028650599616,0.12973596662658138,0.10598921510241646,0.03303996193147836,0.19539028650599616,0.12973596662658138
0.1,0.1,0.0,0.1,0.57,0.57,0.5222222222222221,0.57,0.22626206024211162,0.14377410480471484,0.22626206024211162,0.14377410480471484,0.14029118682369404,0.04863789457825048,0.22626206024211162,0.14377410480471484
0.1,0.1,0.0,0.1,0.52,0.52,0.4666666666666667,0.52,0.2393536211462007,0.16892484863668603,0.2393536211462007,0.16892484863668603,0.15483736500267736,0.07658316536989035,0.2393536211462007,0.16892484863668603
0.1,0.1,0.0,0.1,0.42,0.4199999999999999,0.3555555555555554,0.42,0.24043210069002666,0.1663859097239136,0.24043210069002666,0.1663859097239136,0.1560356757012721,0.07376212193797775,0.24043210069002666,0.1663859097239136
0.1,0.1,0.0,0.1,0.34,0.34,0.2666666666666667,0.34,0.2374281760587186,0.1542184353695688,0.2374281760587186,0.1542184353695688,0.15269798182493832,0.06024270569978641,0.2374281760587186,0.1542184353695688
0.1,0.1,0.0,0.1,0.3,0.3,0.2222222222222224,0.3,0.24419149196553458,0.14752496300140974,0.24419149196553458,0.14752496300140974,0.16021277676008217,0.05280551385715537,0.24419149196553458,0.14752496300140974
