overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,psi_nswprice,psi_nswdemand,psi_vicprice,psi_vicdemand,psi_transfer,psi_weekday,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,nswprice_mean,nswprice_std,nswprice_min,nswprice_max,nswdemand_mean,nswdemand_std,nswdemand_min,nswdemand_max,vicprice_mean,vicprice_std,vicprice_min,vicprice_max,vicdemand_mean,vicdemand_std,vicdemand_min,vicdemand_max,transfer_mean,transfer_std,transfer_min,transfer_max,weekday_mean,weekday_std,weekday_min,weekday_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_nswdemand_nswprice,correlation_vicprice_nswprice,correlation_vicprice_nswdemand,correlation_vicdemand_nswprice,correlation_vicdemand_nswdemand,correlation_vicdemand_vicprice,correlation_transfer_nswprice,correlation_transfer_nswdemand,correlation_transfer_vicprice,correlation_transfer_vicdemand,correlation_weekday_nswprice,correlation_weekday_nswdemand,correlation_weekday_vicprice,correlation_weekday_vicdemand,correlation_weekday_transfer,correlation_predict_proba_0_nswprice,correlation_predict_proba_0_nswdemand,correlation_predict_proba_0_vicprice,correlation_predict_proba_0_vicdemand,correlation_predict_proba_0_transfer,correlation_predict_proba_0_weekday,correlation_predict_proba_1_nswprice,correlation_predict_proba_1_nswdemand,correlation_predict_proba_1_vicprice,correlation_predict_proba_1_vicdemand,correlation_predict_proba_1_transfer,correlation_predict_proba_1_weekday,correlation_predict_proba_1_predict_proba_0,nswprice_gmean,nswprice_hmean,nswprice_entropy,nswprice_median,nswdemand_gmean,nswdemand_hmean,nswdemand_entropy,nswdemand_median,vicprice_gmean,vicprice_hmean,vicprice_entropy,vicprice_median,vicdemand_gmean,vicdemand_hmean,vicdemand_entropy,vicdemand_median,transfer_gmean,transfer_hmean,transfer_entropy,transfer_median,weekday_gmean,weekday_hmean,weekday_entropy,weekday_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,nswprice_nr_outliers,nswdemand_nr_outliers,vicprice_nr_outliers,vicdemand_nr_outliers,transfer_nr_outliers,weekday_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,nswprice_iqr,nswdemand_iqr,vicprice_iqr,vicdemand_iqr,transfer_iqr,weekday_iqr,predict_proba_0_iqr,predict_proba_1_iqr,nswprice_uniqueness_ratio,nswdemand_uniqueness_ratio,vicprice_uniqueness_ratio,vicdemand_uniqueness_ratio,transfer_uniqueness_ratio,weekday_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,nswprice_sparsity,nswdemand_sparsity,vicprice_sparsity,vicdemand_sparsity,transfer_sparsity,weekday_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,dc_accuracy,dc_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,distance_class_UP,distance_class_DOWN,u_detect_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,precision,recall,f1-score,auc,kappa,last_precision,last_recall,last_f1-score,last_auc,last_kappa,predicted
0.9345770204302175,0,1.2933528742291687,0.4861908797087533,0,0,0,4.809207917889731,1.8205861872052438,2.113339188996508,0.013503516920876073,1,0.08901943000000001,0.02356620571203004,0.045785,0.149484,0.50244719,0.12410286374874797,0.198602,0.727611,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,1.88,0.7146377199022388,1.0,3.0,0.4254556171464155,0.21983478501703435,0.07334376844482779,0.8087062109593647,0.5745443828535846,0.21983478501703432,0.19129378904063524,0.9266562315551722,0.7620700838063675,,,,,,,,,,-0.35025839061675923,-0.3470599841187328,,,,-0.6752939277601661,-0.6970485617608131,,,,0.8810110239864156,0.6752939277601662,0.6970485617608134,,,,-0.8810110239864155,-0.9999999999999998,0.08594229638377664,0.08287717283246424,3.2823540716768624,0.0874415,0.483002727587122,0.4580587087117437,4.563581355154494,0.522984,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,1.737475338005482,1.5957446808510638,1.038811757145593,2.0,0.3569806240194795,0.283785937651156,4.60517018598809,0.4458180029715476,0.5266208084542927,0.47378935943405037,4.60517018598809,0.5541819970284525,0,13,0,0,0,0,0,0,0.030653,0.10387525000000003,0.0,0.0,0.0,1.0,0.38603792469802306,0.386037924698023,0.34,0.97,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,0,0.1685,0.007929228462401619,0.1685,0.007929228462401619,0,0.008314660378398963,0.03339228520075192,1,104.25744863704831,6,3,132.72907057651312,0.6818181818181818,0.9183673469387755,0.782608695652174,0.7533013205282113,0.5031796502384738,0.75,1.0,0.8571428571428571,0.5,0.0,0.06403866844232549
0.6391156486110819,0,1.599149331654122,0.276500754296064,0,0,0,4.393634470928712,0.4736194709749488,0.5276438130893548,0.9810982083456697,1,0.08114891,0.01982830542945966,0.045785,0.134682,0.49335317999999995,0.119491167169388,0.198602,0.727611,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.5,0.5773502691896257,1.0,4.0,0.5737429541114887,0.1430472717355773,0.16553927874198252,0.8087062109593647,0.4262570458885114,0.14304727173557727,0.19129378904063524,0.8344607212580176,0.6998182849860406,,,,,,,,,,-0.15413602272852742,-0.08989291478721917,,,,-0.6919045426396775,-0.7273100127025119,,,,0.6898586728062431,0.691904542639678,0.727310012702512,,,,-0.6898586728062435,-1.0000000000000004,0.07888977367395653,0.07674370822570864,3.173014002821442,0.0796655,0.47508904038993727,0.45175535501558106,4.549718411543295,0.513612,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.4297064132282125,2.3529411764705883,0.8610913282941182,2.5,0.5521935464938189,0.5244517762426173,4.60517018598809,0.5944772121152653,0.40280387141535334,0.3798244654764326,4.60517018598809,0.40552278788473484,7,12,0,0,0,0,0,0,0.021196000000000007,0.10975100000000004,0.0,0.0,0.0,1.0,0.2134086807178679,0.2134086807178679,0.31,0.96,0.01,0.01,0.01,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,0,0.1605,0.013216575220555648,0.1605,0.013216575220555648,0,0.033166785796527744,0.04188957204748373,1,114.48308349918253,5,3,173.46506113561753,0.6770833333333334,1.0,0.8074534161490683,0.5571428571428572,0.14364640883977908,0.72,1.0,0.8372093023255813,0.5,0.0,0.06403866844232549
0.29800956509093013,0,2.1999684917887032,0.19384792595836342,0,0,0,3.90324714373323,0.19863560750748943,0.2991904227474733,1.30459227709779,1,0.0786036,0.020039447294743135,0.048097,0.134682,0.48388278999999995,0.11809589108105406,0.188486,0.727611,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.12,0.7146377199022388,2.0,4.0,0.6314593295714768,0.12631681017214036,0.2651825436961434,0.8087062109593647,0.3685406704285233,0.12631681017214033,0.19129378904063524,0.7348174563038564,0.6844199569374787,,,,,,,,,,-0.4815100417635502,-0.41542822851815797,,,,-0.7963432976816136,-0.7801835591308278,,,,0.7460175314747426,0.7963432976816137,0.7801835591308282,,,,-0.7460175314747425,-0.9999999999999999,0.07631916210363784,0.07424939420549734,3.280339376080157,0.074727,0.46582036017145767,0.44276314523914984,4.5913072423768915,0.5034215,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,3.033076740494942,2.9411764705882355,1.038811757145593,3.0,0.6159956186479676,0.5966406737170299,4.60517018598809,0.664521266576076,0.34957791493758805,0.3327979513522722,4.60517018598809,0.335478733423924,7,15,0,0,0,0,7,7,0.020752999999999994,0.09532149999999995,0.0,0.0,0.0,1.0,0.12570630153637574,0.12570630153637585,0.35,0.99,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.1025,0.25369691699792846,0.1025,0.25369691699792846,0,1.2114251373141315e-05,0.06623027966094912,1,115.11348378874901,7,3,156.37205636343626,0.6428571428571429,1.0,0.782608695652174,0.527027027027027,0.06716417910447747,0.65,1.0,0.787878787878788,0.5,0.0,0.06403866844232549
0.16225482827673088,0,2.7002266363547296,0.19930549668632017,0,0,0,3.9734307218984206,0.9659511992391525,1.652389520473589,0.19965570809473954,1,0.07453761,0.014984718565349407,0.048097,0.134682,0.4639675999999999,0.1158810590406553,0.188486,0.655906,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,3.76,0.6834257143762642,3.0,5.0,0.6790601086098956,0.05487037860357667,0.5223043396111661,0.7971983520307498,0.32093989139010426,0.054870378603576686,0.20280164796925015,0.47769566038883393,0.5515122482032075,,,,,,,,,,-0.2745992657894326,-0.4673718571862514,,,,-0.8540054925045419,-0.8314654257505459,,,,0.3929657273698898,0.8540054925045419,0.8314654257505466,,,,-0.3929657273698917,-0.9999999999999994,0.07321764688101064,0.07201483243673851,3.009252311576865,0.072775,0.4454163061652591,0.42166095080239835,4.549718411543295,0.4907025,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,3.6995650947133045,3.640776699029127,0.995242933910141,4.0,0.6767957064880773,0.6744508575634566,4.60517018598809,0.6805578350924895,0.31630444329703633,0.3116147985911361,4.60517018598809,0.31944216490751065,5,15,0,0,0,0,8,8,0.013329999999999995,0.09535825000000009,0.0,0.0,0.0,1.0,0.05585571659423971,0.0558557165942396,0.31,0.96,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.1675,0.008463805341116137,0.1675,0.008463805341116137,0,0.0,0.06023471671821944,1,126.57980573522903,7,3,185.920586298243,0.61,1.0,0.7577639751552795,0.5,0.0,0.6419753086419753,0.9811320754716981,0.7761194029850746,0.6820553994379767,0.37681761528874114,0.06403866844232549
3.4035450968694647e-07,0,3.9055232428853266,0.3119705626594059,0,0,0,4.1125524904937505,1.8295449474359633,2.519629699806279,0.19965570809473954,1,0.06949714,0.01168251619155996,0.048097,0.104089,0.46001489999999995,0.10598990182035688,0.188486,0.62407,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.36,0.6279677016721754,3.0,5.0,0.6892357690380831,0.03710789236479223,0.6062460183859675,0.7971983520307498,0.3107642309619171,0.03710789236479224,0.20280164796925015,0.3937539816140326,0.40557345697736447,,,,,,,,,,-0.2720050843952858,-0.15835231354426718,,,,-0.7469393330050094,-0.8369033373904857,,,,0.09857246694448528,0.7469393330050106,0.836903337390486,,,,-0.09857246694448646,-1.0000000000000002,0.068531119346416,0.0675736111080579,3.1192845951227066,0.066681,0.44394342042014917,0.42269604440380504,4.535855467932095,0.48936349999999995,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,4.312263576016717,4.261363636363636,0.915594938493882,4.0,0.688264129006177,0.6873084666817502,4.60517018598809,0.6872441219416592,0.30840595082169614,0.305849512271106,4.60517018598809,0.3127558780583408,0,14,0,0,0,0,4,4,0.020386,0.08609825000000004,0.0,0.0,0.0,1.0,0.04324172621827482,0.043241726218274934,0.34,0.95,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.2225,0.0001295970279832501,0.2225,0.0001295970279832501,1,0.0,0.050547886063216155,1,128.56500761417615,11,3,190.92827063928735,0.64,1.0,0.7804878048780487,0.5,0.0,0.6153846153846154,0.9523809523809523,0.7476635514018692,0.7606732348111658,0.484732824427481,0.06403866844232549
1.7366108551186699e-12,0,4.0092661088318025,0.26199243780816606,0,0,0,2.56893565385753,2.045207730787767,2.606537450163354,0.19965570809473954,1,0.06946087,0.011427702996263427,0.047466,0.108863,0.43687144000000006,0.11523628434526789,0.150104,0.62407,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.0,0.7247430753394787,4.0,6.0,0.687637136021073,0.026599540035804715,0.621289076694459,0.7378637708164894,0.312362863978927,0.026599540035804718,0.26213622918351087,0.3787109233055412,0.27364418441086613,,,,,,,,,,0.07019844324463972,-0.5143535552815854,,,,-0.7727609511403034,-0.7408421308558965,,,,0.08312913544941695,0.772760951140303,0.7408421308558966,,,,-0.08312913544941601,-1.0000000000000002,0.06855578427881043,0.06767338756731144,3.1347814533713096,0.066681,0.41654201083319425,0.38935951035074734,4.5635813551544935,0.4706185,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,4.947212040944985,4.893964110929853,1.052783500981133,5.0,0.6871242846096094,0.6866079202364801,4.60517018598809,0.691667232757364,0.3112477358097692,0.31013937650772494,4.60517018598809,0.3083327672426359,1,11,0,0,0,0,0,0,0.018074000000000007,0.10759399999999997,0.0,0.0,0.0,2.0,0.04176121094663543,0.041761210946635374,0.33,0.97,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.157,0.01639673471046672,0.157,0.01639673471046672,0,0.0,0.06683460175485624,1,125.15724979875428,10,3,182.53446673527696,0.62,1.0,0.7654320987654321,0.5,0.0,0.38461538461538464,0.9259259259259259,0.5434782608695653,0.688990360223237,0.2618629173989456,0.06403866844232549
9.792167077193881e-14,0,3.019376501864363,0.80676756206863,0,0,0,3.650988523141399,1.9456918810311405,2.580799189489007,0.19965570809473954,1,0.06297322,0.013886140660239606,0.044974,0.108863,0.38297528999999997,0.12390540768049878,0.102499,0.585391,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.64,0.6279677016721755,5.0,7.0,0.6978882598847399,0.026585031408258776,0.621289076694459,0.7396326071030734,0.3021117401152603,0.02658503140825877,0.2603673928969267,0.3787109233055412,0.36887277552978237,,,,,,,,,,-0.3086746110241732,-0.5573213345442095,,,,-0.8060383197793719,-0.8164902009647582,,,,0.42259929523974776,0.8060383197793731,0.8164902009647579,,,,-0.42259929523975004,-1.0,0.061521268822292925,0.060137978261921375,3.03921487382405,0.06638,0.3585378058081722,0.32889105974708616,4.60517018598809,0.404939,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,5.606182679432538,5.573248407643312,0.915594938493882,6.0,0.6973790066862271,0.6968617000855503,4.60517018598809,0.7002171136732518,0.3009832522916394,0.2998845436887868,4.60517018598809,0.29978288632674827,1,0,0,0,0,0,0,0,0.023867999999999993,0.20157674999999997,0.0,0.0,0.0,1.0,0.03948189965018367,0.03948189965018373,0.29,1.0,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.188,0.0020529073355234828,0.188,0.0020529073355234828,0,0.0,0.050898664214676786,1,122.89558869318057,9,3,172.7518019567684,0.73,1.0,0.8439306358381503,0.5,0.0,0.527027027027027,0.9512195121951219,0.6782608695652174,0.6789995866060355,0.31885125184094243,0.06403866844232549
0.0,0,3.0826064281185177,1.111848421422147,0,0,0,3.765359001592195,2.5507331534748405,3.156539809542341,0.19965570809473954,1,0.059273519999999996,0.01359387135119085,0.044974,0.108863,0.3362763599999999,0.12719455223059603,0.082416,0.585391,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,6.24,0.6834257143762642,5.0,7.0,0.7050610974697996,0.02364142993143416,0.6317488670664291,0.74152370742798,0.2949389025302003,0.02364142993143414,0.2584762925720202,0.36825113293357087,0.364163236415466,,,,,,,,,,-0.19076111214930894,-0.6432783190913607,,,,-0.8243917344289913,-0.8035749147833303,,,,0.42543411684508803,0.8243917344289914,0.80357491478333,,,,-0.42543411684508786,-0.9999999999999999,0.05785209183109255,0.056555215670297324,2.8811999722958452,0.057314,0.30724468377687364,0.27188647057478493,4.60517018598809,0.33546549999999997,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,6.2016272023672245,6.161971830985917,0.995242933910141,6.0,0.7046612403355611,0.7042538144657187,4.60517018598809,0.7125203708009826,0.2940340627267055,0.2931620014045438,4.60517018598809,0.2874796291990174,1,0,0,0,0,0,1,1,0.019244999999999998,0.19558949999999997,0.0,0.0,0.0,1.0,0.03199155064909065,0.031991550649090594,0.26,1.0,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.1725,0.0060838471991071525,0.1725,0.0060838471991071525,0,0.0,0.05996328388189021,1,127.2331469469691,4,3,182.544118653252,0.67,1.0,0.8023952095808384,0.5,0.0,0.65,1.0,0.787878787878788,0.5,0.0,0.06403866844232549
0.365095368200978,0,3.1022967607534464,1.4053734749962563,0,0,0,4.709077953499692,1.0935211619834124,1.0199433139987586,0.7056365705181403,1,0.05823346999999999,0.01531689810057289,0.044524,0.108863,0.3216854599999999,0.1175984249557327,0.082416,0.565605,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,5.48,2.2939534045447005,1.0,7.0,0.6389163817994987,0.15338035358089627,0.14453012401125254,0.74152370742798,0.3610836182005013,0.15338035358089627,0.2584762925720202,0.8554698759887476,0.5722038058494283,,,,,,,,,,-0.16825770988155772,-0.06367315746061653,,,,-0.4482291350997383,-0.30036177818888005,,,,0.8939035913352502,0.4482291350997383,0.30036177818887977,,,,-0.8939035913352504,-1.0,0.0564722726862861,0.054944257060943844,2.7280628762684116,0.047466,0.2955524482757197,0.2634505157982262,4.549718411543296,0.330928,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,4.514976137523123,3.106508875739645,1.038811757145593,6.0,0.6083676378748636,0.5566232655869222,4.60517018598809,0.7064239768286248,0.33898490749176996,0.3243041154466184,4.60517018598809,0.2935760231713751,2,0,0,0,0,20,20,20,0.020205999999999995,0.16520374999999998,0.0,0.0,0.0,1.0,0.053095275806720355,0.0530952758067203,0.25,0.96,0.01,0.01,0.01,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.2905,1.3457446874696638e-07,0.2905,1.3457446874696638e-07,1,0.0004175876715520637,0.5008937250708206,1,79.84215561468089,10,4,87.30060538795556,0.6559139784946236,1.0,0.7922077922077922,0.5897435897435898,0.21065614208189454,0.87,1.0,0.9304812834224598,0.5,0.0,0.06403866844232549
0.9901690194404853,0,3.0066120847145843,0.3633731696014423,0,0,0,3.5012297283759013,1.5428491691191215,1.7522771764056138,0.013503516920876073,1,0.06447257999999999,0.017658997815335392,0.044524,0.123214,0.35551767,0.14067873537786818,0.082416,0.620054,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,4.0,2.9814239699997196,1.0,7.0,0.49566627333835567,0.2354895069204941,0.12000385518576002,0.74152370742798,0.5043337266616443,0.23548950692049408,0.2584762925720202,0.8799961448142399,0.7445758293946465,,,,,,,,,,-0.46569819317617694,-0.5030371162512409,,,,-0.6663620543964843,-0.7217155585672232,,,,0.9241695165526931,0.6663620543964844,0.7217155585672234,,,,-0.9241695165526931,-1.0,0.06218348871185705,0.06004231022768548,2.846304427964953,0.066591,0.3207370315180489,0.27838591906208265,4.5635813551544935,0.363359,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.6744266061829376,1.7796610169491525,0.8610913282941182,4.0,0.42560559498180844,0.3525830728874707,4.60517018598809,0.6027381180659304,0.4513362644096416,0.40640877722134416,4.60517018598809,0.39726188193406964,0,0,0,0,0,0,0,0,0.037258999999999994,0.23928899999999997,0.0,0.0,0.0,6.0,0.48852068543871796,0.4885206854387179,0.24,0.97,0.01,0.01,0.01,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.367,5.5686786777157475e-12,0.367,5.5686786777157475e-12,1,0.0005765199715127911,0.7935082654616976,1,84.86700222668243,9,3,94.84184763678256,0.6060606060606061,0.8695652173913043,0.7142857142857143,0.6940418679549115,0.37597503900156004,0.93,1.0,0.9637305699481865,0.5,0.0,0.06403866844232549
0.8771979379432713,0,2.32093306070146,0.3389555547834918,0,0,0,3.312120334602552,0.6718155318144042,0.9105441914912629,0.013503516920876073,1,0.06886819,0.0172383036304169,0.044524,0.123214,0.4039214200000001,0.1253069830467818,0.137608,0.620054,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.52,2.2939534045447005,1.0,7.0,0.45713139062248376,0.21117427892818166,0.12000385518576002,0.7773063971705868,0.5428686093775162,0.21117427892818164,0.22269360282941325,0.8799961448142399,0.7506325020272686,,,,,,,,,,-0.3572064064167537,-0.23573243789624848,,,,-0.5724725238753158,-0.616440008816173,,,,0.6996944130064834,0.5724725238753154,0.6164400088161731,,,,-0.6996944130064833,-1.0,0.06668150044060442,0.06447805266662336,3.1100835112009753,0.070914,0.3795765592955852,0.3499026916404991,4.549718411543295,0.448602,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,1.8422527208675945,1.4957264957264957,1.038811757145593,2.0,0.39953411794222676,0.34001301879998036,4.5913072423768915,0.5122405288809178,0.5001472479616459,0.45850743258252286,4.5913072423768915,0.4877594711190822,0,0,0,0,0,20,0,0,0.032755,0.18759349999999997,0.0,0.0,0.0,1.0,0.44842013227437827,0.4484201322743783,0.3,0.96,0.01,0.01,0.01,0.03,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.2455,1.572055482583829e-05,0.2455,1.572055482583829e-05,1,0.0005765199715127911,0.766695603611476,1,86.57570970480485,11,4,100.1629821905521,0.6212121212121212,0.8723404255319149,0.7256637168141593,0.7003211561621839,0.3916797488226059,0.66,1.0,0.7951807228915663,0.5,0.0,0.06403866844232549
0.8274093482298843,0,2.5581437738472634,0.33005235418751144,0,0,0,4.790924373647164,1.0463660179404948,1.3364256903939238,0.013503516920876073,1,0.07615622999999999,0.013348517194430249,0.046685,0.123214,0.44045819,0.11247529593268626,0.172716,0.620054,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,1.76,0.6834257143762641,1.0,3.0,0.45407680251569343,0.21063236126459686,0.12000385518576002,0.8106763488323087,0.5459231974843065,0.21063236126459686,0.18932365116769131,0.8799961448142399,0.5355362990342758,,,,,,,,,,-0.12275211161295399,-0.39614985509497613,,,,-0.397744673100337,-0.6684719956017834,,,,0.9072936962577414,0.39774467310033734,0.6684719956017836,,,,-0.907293696257741,-1.0,0.07494671813595545,0.07366807468023205,3.006745658399477,0.083133,0.4216505655883744,0.39717700473020895,4.577444298765693,0.47047,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,1.6266397225966767,1.5000000000000002,0.995242933910141,2.0,0.39741959462734106,0.33910413989487104,4.5913072423768915,0.503386319105734,0.5012677913101867,0.4540275543703141,4.5913072423768915,0.49661368089426616,1,16,0,0,0,0,0,0,0.017533999999999994,0.08029624999999996,0.0,0.0,0.0,1.0,0.3613287991623988,0.36132879916239874,0.32,0.98,0.01,0.01,0.01,0.03,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0,0.179,0.0039026498416461436,0.179,0.0039026498416461436,0,0.0005765199715127911,0.036881405328977296,1,103.99289745909505,12,3,152.2946140487494,0.4696969696969697,0.8378378378378378,0.6019417475728156,0.6411411411411411,0.242983751846381,0.49,1.0,0.6577181208053691,0.5,0.0,0.06403866844232549
0.5271738593349705,0,2.90988738242676,0.3703206559622546,0,0,0,5.1214322726308446,0.3200712881531879,0.3271251053354708,0.7056365705181403,1,0.0740405,0.012681889693256254,0.046685,0.097574,0.4425929500000001,0.10491823465498591,0.17346,0.61202,0.003467,0.0,0.003467,0.003467,0.42291500000000015,1.6737241846796128e-16,0.422915,0.422915,0.4149120000000001,1.1158161231197418e-16,0.414912,0.414912,2.36,0.6279677016721754,1.0,3.0,0.5905014880939832,0.143124723829792,0.18768132370370558,0.8106763488323087,0.40949851190601677,0.143124723829792,0.18932365116769131,0.8123186762962945,0.49073690657331676,,,,,,,,,,0.2732205868274853,-0.04315126338722532,,,,-0.10597689853124355,-0.5505866464993452,,,,0.8039271596203926,0.1059768985312443,0.5505866464993457,,,,-0.8039271596203914,-0.9999999999999998,0.07290034835976798,0.07169529149332741,3.0934038118302487,0.075688,0.4262744909520354,0.40472817122259386,4.5635813551544935,0.46355250000000003,0.0034669999999999983,0.003467000000000001,-0.0,0.003467,0.4229150000000001,0.422915,-0.0,0.422915,0.4149119999999999,0.41491199999999995,-0.0,0.414912,2.261662254304094,2.142857142857143,0.915594938493882,2.0,0.5677311866407568,0.5363960402126041,4.5913072423768915,0.6187996974638361,0.3868089412508977,0.36589101071126723,4.5913072423768915,0.3812003025361639,0,14,0,0,0,0,5,5,0.018734,0.08219299999999996,0.0,0.0,0.0,1.0,0.1766620940378567,0.1766620940378567,0.31,0.97,0.01,0.01,0.01,0.03,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,0,0.1845,0.002645611711229772,0.1845,0.002645611711229772,0,0.000252184264171314,0.03804532087209506,1,101.86201607146057,5,4,129.08240123787064,0.46236559139784944,0.8958333333333334,0.6099290780141844,0.46714743589743596,0.0,0.38,1.0,0.5507246376811594,0.5,0.0,0.06403866844232549
