overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,psi_0,psi_1,psi_2,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_True,distance_class_False,u_detect_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,2_mean,2_std,2_min,2_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_1_0,correlation_2_0,correlation_2_1,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_0_2,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_2,correlation_predict_proba_1_predict_proba_0,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,2_gmean,2_hmean,2_entropy,2_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,0_nr_outliers,1_nr_outliers,2_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,0_iqr,1_iqr,2_iqr,predict_proba_0_iqr,predict_proba_1_iqr,0_uniqueness_ratio,1_uniqueness_ratio,2_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,0_sparsity,1_sparsity,2_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.7438646017305741,0,0.15738587180695396,0.2117223433232595,0.04142946744061318,0.05441456464691352,0.01436403056721407,0.005848035602810701,1,4.060601495683054,2.9017609045633046,0,0.10133333333333333,0.27436063948992917,0.10133333333333333,0.27436063948992917,0,5.3706922091543285,2.8483942875332904,0.0663520490257296,9.972633328069696,4.014838549266987,2.69571358645098,0.0692741458945966,9.588078648889445,4.699697501823665,2.8715454341836306,0.0927478923188973,9.874684622504184,0.34781239427837773,0.4657759732529919,3.00000089999998e-14,0.9999998999999902,0.6521876057216223,0.46577597325299186,1.0000000994736041e-07,0.9999999999999699,0.08299911301356035,0.2446753607327769,0.02835760533682288,-0.6315450939439989,-0.5460929378823848,-0.0778388026867076,0.6315450939439988,0.5460929378823851,0.0778388026867076,-1.0,3.946283057777952,1.3920032967053455,4.60517018598809,5.47853972825604,2.886949023158421,1.499172239387612,4.60517018598809,3.453143963598413,3.361208544119377,1.5551008751777948,4.60517018598809,4.749148280218622,1.8552471069191373e-06,1.58280921318915e-13,3.9312974811303203,9.704090467413324e-06,0.01779590668265915,8.834183865859459e-07,3.9312974811303203,0.9999902959095326,0,0,0,0,0,4.627708735100428,4.3487000503715985,5.032178151503506,0.9999218922155845,0.9999218922155846,1.0,1.0,1.0,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.03,126.77917908158896,5,3,182.08680322299216,0.5,0,1.0,1.0,1.0,1.0,4730:4830,1.0,1.0,1.0,1.0,0.9711464590247585,0.986201352633559,0.986201352633559,0.986201352633559
0.6373198864142148,0,0.11099358169241405,0.1348767975431638,0.050115758251458385,0.04837745644111302,0.0008004270767353657,0.0027335857256930267,0,4.031082829790487,2.8648235264383266,0,0.054,0.9355515162107443,0.054,0.9355515162107443,0,5.284437234859814,2.8048559352248623,0.0933592986477793,9.972633328069696,4.373533479638922,2.809488928442901,0.0520797138656858,9.968309130220677,4.606800127993877,2.870836892617522,0.1390638560116908,9.874684622504184,0.29293914102387864,0.4392006522233862,3.00000089999998e-14,0.9999998999999902,0.7070608589761214,0.4392006522233862,1.0000000994736041e-07,0.9999999999999699,0.05832919694137623,0.18579964714730965,0.1732419594787665,-0.5946700037689461,-0.5796047855039478,-0.21131662217293767,0.594670003768946,0.5796047855039479,0.21131662217293778,-0.9999999999999998,3.9718750376470333,1.7543397299114913,4.60517018598809,5.457722316740574,3.1155628082087956,1.2713242820604866,4.60517018598809,4.19906953406894,3.3767421263023576,1.8389476383120118,4.60517018598809,4.524974453204003,3.5567955289021943e-07,1.2386136736974777e-13,3.768070262105912,4.0808330636451037e-07,0.03245629910974596,9.501165253914338e-07,3.768070262105912,0.9999995919166936,0,0,0,0,0,4.687966200902391,4.327277176819001,4.891372309739406,0.9705242696263092,0.9705242696263092,1.0,1.0,1.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.03,126.21093842055865,7,3,181.08206329592113,0.5,0,0.99,0.99,0.99,0.9759615384615384,4760:4860,1.0,1.0,1.0,1.0,0.9603214729749475,0.9827721861533459,0.9827721861533459,0.9827721861533459
0.6978491492460731,0,0.0716911470744791,0.02377606618761153,0.049082061933040044,0.05358496116919749,0.0259905085270059,0.0001662770366475101,0,3.8630312264301936,3.103319036544982,0,0.07933333333333334,0.5728768132514847,0.07933333333333334,0.5728768132514847,0,4.991688371052239,2.71740282574796,0.0933592986477793,9.771744906555,4.709043189337886,2.9260282653589753,0.0071088684416809,9.968309130220677,4.73489771760097,2.8395022357688986,0.1390638560116908,9.874684622504184,0.3238395010113882,0.45375816369211724,3.00000089999998e-14,0.9999998999999902,0.6761604989886117,0.45375816369211724,1.0000000994736041e-07,0.9999999999999699,0.046688637419671636,0.14470539703644947,0.05821009801813982,-0.5508106355402438,-0.6533186384737991,-0.1627560924441569,0.5508106355402437,0.6533186384737993,0.16275609244415684,-1.0,3.877527065576747,2.0692409099438316,4.60517018598809,5.240508486722307,3.207467846344082,0.46198473049129535,4.60517018598809,4.570615277377456,3.603449437683333,2.1192091935072543,4.60517018598809,4.481021449018153,1.1054168904910742e-07,1.0544127188424441e-13,3.60270101781078,4.4794415947719175e-09,0.028334522292881307,9.492460699478789e-07,3.60270101781078,0.9999999955205584,0,0,0,0,0,4.785166114180491,4.928566238995943,4.690245303989203,0.9975081903783183,0.9975081903783184,1.0,1.0,1.0,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.03,125.18014996033698,10,3,175.48892486263793,0.5,0,0.99,0.99,0.99,0.9772105742935278,4790:4890,1.0,1.0,1.0,1.0,0.9666041423266347,0.9849375627611228,0.9849375627611228,0.9849375627611228
0.6378322081839655,0,0.0660876600507352,0.03947356715802743,0.08925932344548602,0.06916508134007517,0.03930182802426936,0.005541216878789449,0,4.24567504813673,3.365631422765593,0,0.09333333333333334,0.36794131401688207,0.09333333333333334,0.36794131401688207,0,4.923256614213425,2.781085580244296,0.2210958388794259,9.86719009064153,5.01369782066082,3.0097787007697,0.0071088684416809,9.968309130220677,4.670783235157137,2.8215084205583514,0.1390638560116908,9.859236025429524,0.29394848668209245,0.4377258427873047,3.00000089999998e-14,0.9999998999999902,0.7060515133179076,0.43772584278730464,1.0000000994736041e-07,0.9999999999999699,-0.14796913929743896,-0.014842382687808667,-0.03639451460419044,-0.5217644765964617,-0.5684367598296788,0.007660907689864529,0.5217644765964617,0.5684367598296786,-0.0076609076898644995,-1.0000000000000002,3.825662873426196,2.3935031263230164,4.60517018598809,4.9931078169631045,3.4427618930494988,0.4677333925491391,4.60517018598809,4.879602841318927,3.504467428836047,1.9299103171457925,4.60517018598809,4.5413867487653885,3.699533291517629e-08,1.096368255675778e-13,3.664237519337168,9.347387138466972e-10,0.048566059256502175,1.1720038654031025e-06,3.664237519337168,0.9999999990652614,0,0,0,0,0,4.829770075394348,5.3487859230783705,5.032963796571508,0.8718584842926572,0.871858484292657,1.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.03,127.79815461263917,4,3,181.34370991752024,0.5,0,0.97,0.97,0.97,0.9279538904899135,4820:4920,1.0,1.0,1.0,1.0,0.9664818498291708,0.9873084157300521,0.9873084157300521,0.9873084157300521
0.6848019029151899,0,0.1847209977570578,0.030614506765183316,0.07662706181008114,0.04833351008099547,0.005766429099551929,7.453863317792354e-05,0,4.242146169533873,2.8934666790485153,0,0.058666666666666666,0.8872039248895485,0.058666666666666666,0.8872039248895485,0,4.89368175500767,2.8056515513461107,0.1002026382572829,9.86719009064153,4.954347631665446,2.8811041058611506,0.0071088684416809,9.81575032444126,4.926691342122806,2.716540915223194,0.1691340397354668,9.859236025429524,0.3172323323889733,0.4502561752021599,3.00000089999998e-14,0.9999998999999902,0.6827676676110266,0.4502561752021598,1.0000000994736041e-07,0.9999999999999699,-0.18345934575763886,-0.03895711220025063,-0.17534527963606178,-0.5621974108647588,-0.4916494686804159,0.1272963348147305,0.5621974108647588,0.491649468680416,-0.12729633481473043,-1.0,3.837756263124656,2.2466241265351052,4.60517018598809,4.215052394714502,3.525182207289583,0.49519227668866544,4.60517018598809,5.103574046320385,3.8948104958331298,2.480031164759454,4.60517018598809,5.160669734503521,9.686078079297187e-08,1.1615332499085244e-13,3.7176511929899982,2.047683134243271e-09,0.04129404142050267,1.0093174012900147e-06,3.7176511929899982,0.9999999979523169,0,0,0,0,0,4.928387008366347,4.94576184588321,4.661118848305151,0.9821518363514299,0.9821518363514299,1.0,1.0,1.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.03,126.03956646280952,9,3,179.0919274073677,0.5,0,0.98,0.98,0.98,0.9540652273771245,4850:4950,0.99,0.99,0.99,0.9749247743229689,0.9432010481661591,0.9763881095146614,0.9763881095146614,0.9763881095146614
0.6491571041633878,0,0.10762524085311231,0.04132667810652813,0.03679648753113479,0.06748385151803843,0.010373996045001214,0.0027335857256930267,0,4.3495582177292915,2.479337978041967,0,0.056666666666666664,0.9096380377206669,0.056666666666666664,0.9096380377206669,0,4.825881677002241,2.818817893015668,0.0867523515767054,9.86719009064153,5.18606822745049,2.788790723135242,0.2549616569104207,9.884018985629336,5.088751045200243,2.887250034175769,0.1691340397354668,9.925589969716455,0.29684500204942915,0.4465597986376471,3.00000089999998e-14,0.9999998999999902,0.7031549979505709,0.44655979863764705,1.0000000994736041e-07,0.9999999999999699,-0.05819558403547488,-0.08043742647252625,-0.12536895335250253,-0.5980297513464402,-0.5216170163229535,0.14633149422106506,0.5980297513464402,0.5216170163229538,-0.146331494221065,-0.9999999999999998,3.6947099878230563,1.7970836754305752,4.60517018598809,4.215052394714502,4.1698049668341834,2.7659382049692005,4.60517018598809,5.457979360750993,3.987149195767175,2.5503262171471217,4.60517018598809,5.121790338590988,7.55144278508822e-08,1.1862696858716685e-13,3.735561964766766,2.975341883264566e-09,0.034160583806984945,8.219936810950518e-07,3.735561964766766,0.9999999970246581,0,0,0,0,0,4.815135194872164,4.919796977489619,4.7533674985033,0.9934794081468243,0.9934794081468244,1.0,1.0,1.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.03,125.13130434800561,3,3,175.2065571446857,0.5,0,0.98,0.98,0.98,0.9524036173250833,4880:4980,0.99,0.99,0.99,0.9743326488706365,0.9356201466363574,0.9734749065903483,0.9734749065903483,0.9734749065903483
0.670122252583051,0,0.0881430258006251,0.03985693489150846,0.2635731719000806,0.01559124812780864,0.00422720827682936,7.453863317792354e-05,1,4.324373089492363,2.3404923355538876,0,0.038,0.9986452761433494,0.038,0.9986452761433494,0,4.835906709830029,2.8696001942655363,0.0867523515767054,9.738758693149336,5.095508026212354,2.737612754768938,0.0264038027806257,9.884018985629336,5.0448307275905755,2.8463080877113685,0.2788940206676771,9.971544749986007,0.3064513944089631,0.45436053684270883,3.00000089999998e-14,0.9999998999999902,0.6935486055910368,0.45436053684270883,1.0000000994736041e-07,0.9999999999999699,-0.025929283938997783,-0.019554784701100402,-0.2790611639878091,-0.609019946754336,-0.49760143716693883,0.19577013633737594,0.6090199467543358,0.4976014371669389,-0.195770136337376,-1.0,3.6059000801121015,1.6356210760887655,4.60517018598809,4.403562532921432,3.828842033855696,1.1390360533546733,4.60517018598809,5.317728627997319,3.9421597478967705,2.5773043783478173,4.60517018598809,5.124365278667264,1.9337211213750765e-07,1.2608078495733106e-13,3.847976567986207,9.592501656321443e-08,0.03028723425399415,8.7312360080626e-07,3.847976567986207,0.9999999040749835,0,0,0,0,0,4.922734950568113,4.777885069728999,4.684178552754075,0.9978753574698267,0.9978753574698268,1.0,1.0,1.0,0.74,0.74,0.0,0.0,0.0,0.0,0.0,0.03,121.81028365804363,4,3,168.01902234586177,0.5,0,1.0,1.0,1.0,1.0,4910:5010,0.99,0.99,0.99,0.9754661432777233,0.9622037557494794,0.9840303406597287,0.9840303406597287,0.9840303406597287
0.6943847486879009,0,0.07330742434878458,0.05072998246282806,0.13370078369745053,0.013484037814652109,0.009272064562292964,0.0001662770366475101,0,4.542515547504266,2.599138625700843,0,0.056666666666666664,0.9096380377206669,0.056666666666666664,0.9096380377206669,0,4.6705889300039685,2.9894719799379477,0.0867523515767054,9.785271358896216,5.205942368585041,2.8414469207932065,0.0264038027806257,9.91565020581045,4.861329896202472,2.8071973566930226,0.2788940206676771,9.971544749986007,0.3116419201377213,0.44737190315113834,3.00000089999998e-14,0.9999998999999902,0.6883580798622786,0.44737190315113823,1.0000000994736041e-07,0.9999999999999699,-0.021858575720984402,-0.010695137094617425,-0.135817679489297,-0.5627495720877748,-0.5542681477503609,0.09796705001491475,0.5627495720877749,0.5542681477503606,-0.09796705001491476,-1.0,3.3832830369378546,1.7136795282800377,4.60517018598809,4.411772450678409,3.8815056826006695,1.1600974783285745,4.60517018598809,5.514250168208837,3.722673971646265,2.28049832115308,4.60517018598809,4.8280559375497845,3.448311356265705e-07,1.3951076133918804e-13,3.897787510421904,1.3314094947632717e-07,0.03126586344471286,7.732811688318783e-07,3.897787510421904,0.9999998668590506,0,0,0,0,0,5.242455508654495,4.976605333758821,4.503837672560788,0.9881704834004416,0.9881704834004416,1.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.03,127.99377862843053,3,3,185.33745342818278,0.5,0,1.0,1.0,1.0,1.0,4940:5040,0.99,0.99,0.99,0.9778761061946902,0.9803878628598125,0.9909338259813625,0.9909338259813625,0.9909338259813625
0.8267754952525748,0,0.08991121150956594,0.13511730634792812,0.03746686020340592,0.07060851163287571,0.044456360293208944,0.0011727933422903377,0,4.697890021380098,2.952883561862353,1,0.08666666666666667,0.4598162166750007,0.08666666666666667,0.4598162166750007,0,4.413158192277875,2.9090959466154707,0.1773530805244882,9.785271358896216,5.275766885220752,2.899303800016599,0.0085270240428292,9.994408423090086,4.890882157598653,2.8556809658978635,0.2788940206676771,9.971544749986007,0.31922322377295764,0.440730566370083,3.00000089999998e-14,0.9999998999999902,0.6807767762270422,0.44073056637008295,1.0000000994736041e-07,0.9999999999999699,-0.13034824530507502,0.014656161097139069,-0.12696388502920056,-0.5196674649663768,-0.5120918348986112,0.1140524269846441,0.5196674649663771,0.5120918348986111,-0.11405242698464405,-1.0,3.107476562771456,1.637074636847249,4.60517018598809,4.411772450678409,3.718126914807731,0.4916376438668443,4.60517018598809,5.894617398913888,3.7105411527366132,2.220726980474824,4.60517018598809,4.8280559375497845,7.044354026201172e-07,1.5414004510097803e-13,4.032607332488371,4.234442286542836e-07,0.04968216247091799,9.660555207226927e-07,4.032607332488371,0.9999995765557714,0,0,0,0,0,5.185002645379951,4.580753407872896,4.576815810024644,0.9005421576886153,0.900542157688615,1.0,1.0,1.0,0.79,0.79,0.0,0.0,0.0,0.0,0.0,0.03,131.2003385184049,6,3,193.64592198951573,0.5,0,1.0,1.0,1.0,1.0,4970:5070,0.99,0.99,0.99,0.9784296807592753,0.9602690914183075,0.9838156348365155,0.9838156348365155,0.9838156348365155
0.7261125956994525,0,0.17689708160680828,0.07499579714348419,0.021053422701119925,0.06961153366203728,0.057087569890018015,0.005848035602810701,0,4.921630657329731,2.9347205418021316,1,0.13533333333333333,0.05930661426221673,0.13533333333333333,0.05930661426221673,0,4.334052677391242,3.0237577728536413,0.1501044390276185,9.90183395687225,5.262625429795616,2.953543068211165,0.0085270240428292,9.994408423090086,5.044316265691978,2.801353752194548,0.3108077011661081,9.927876644698337,0.34334365982571896,0.44720457424787674,3.00000089999998e-14,0.9999998999999902,0.6566563401742811,0.44720457424787663,1.0000000994736041e-07,0.9999999999999699,-0.13695794416431709,0.060209532668334155,-0.13482538813772513,-0.5337755907339691,-0.4992353411229817,0.08438786327562948,0.5337755907339689,0.4992353411229817,-0.08438786327562935,-1.0,2.9106184245097384,1.4381989015946208,4.60517018598809,4.427172904311514,3.7731630399196163,0.5166645238152354,4.60517018598809,5.605735549895103,3.9578870452606383,2.5384884543826685,4.60517018598809,4.903088200642877,1.9222159500343265e-06,1.5176062750785274e-13,3.9257737055382735,1.9724296018019234e-06,0.038598457552989955,8.552632789791612e-07,3.9257737055382735,0.9999980275703982,0,0,0,0,0,5.383971710246524,5.12623958977699,4.2377460562781515,0.939237668533623,0.939237668533623,1.0,1.0,1.0,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.03,132.67712035335666,7,3,195.8558532477102,0.5,0,1.0,1.0,1.0,1.0,5000:5100,0.99,0.99,0.99,0.9786689419795221,0.9594582981203394,0.9832462110868612,0.9832462110868612,0.9832462110868612
0.6889758584257224,0,0.12008822366621123,0.038731844386968875,0.05888167337068456,0.06936342735834049,0.0259905085270059,7.453863317792354e-05,0,4.906470726964201,3.002767452631761,1,0.132,0.07028872229014725,0.132,0.07028872229014725,0,4.492862750724872,2.883118394351394,0.1501044390276185,9.90183395687225,5.295543772944708,2.9489221995203887,0.0085270240428292,9.994408423090086,5.133718946339626,2.9991965646151475,0.1100156564828747,9.927876644698337,0.3205124787035982,0.4484438043819033,3.00000089999998e-14,0.9999998999999902,0.6794875212964019,0.4484438043819033,1.0000000994736041e-07,0.9999999999999699,-0.09947946706622943,0.09261524470399746,-0.06460542002661918,-0.4612956174844424,-0.5712777641135383,0.02499106152205271,0.4612956174844422,0.571277764113538,-0.02499106152205274,-1.0,3.163569863969489,1.6028870276213474,4.60517018598809,4.686897108239727,3.9948543456667007,0.6553953890435095,4.60517018598809,5.19458299508202,3.817651545176892,2.0113494193352413,4.60517018598809,5.243964417536349,1.492148098563075e-06,1.7789983923173943e-13,4.037951947881694,1.4641284788707078e-06,0.03941874488664201,9.176736478530221e-07,4.037951947881694,0.9999985358715211,0,0,0,0,0,5.229100769642179,5.166033206163874,4.763962587521008,0.9962858932233627,0.9962858932233628,1.0,1.0,1.0,0.79,0.79,0.0,0.0,0.0,0.0,0.0,0.03,131.8761362689561,5,3,191.0794184380712,0.5,0,1.0,1.0,1.0,1.0,5030:5130,1.0,1.0,1.0,1.0,0.9591485253235106,0.9842744374170762,0.9842744374170762,0.9842744374170762
0.796692396658856,0,0.2522057676118714,0.12026418956569951,0.10853823988101238,0.11010424415779546,0.02723850577854163,0.01395899837193813,1,5.249433761417102,2.996966070291792,1,0.152,0.02379031706039331,0.152,0.02379031706039331,0,4.606397843075433,2.977394756423202,0.1501044390276185,9.994908644356634,5.013363191445076,3.043447482584526,0.0085270240428292,9.994408423090086,4.985680474076052,3.085059376184914,0.1100156564828747,9.927876644698337,0.3767704320899108,0.47831975981321184,3.00000089999998e-14,0.9999998999999902,0.6232295679100892,0.47831975981321184,1.0000000994736041e-07,0.9999999999999699,-0.06999244251065596,0.04406927661820748,-0.07332561788157935,-0.45806854986564305,-0.6308629056876366,0.0009540699118811953,0.45806854986564294,0.6308629056876365,-0.0009540699118811862,-1.0,3.295172829895047,1.7874064150569122,4.60517018598809,4.299437288308418,3.6336583568952188,0.628217482624062,4.60517018598809,4.858356531580787,3.6336193092210136,1.8265715412134311,4.60517018598809,4.903088200642877,2.79858238015033e-06,1.7917118356134476e-13,3.9687041465233532,1.6566258868468386e-06,0.016975309896259762,8.975818475382263e-07,3.9687041465233532,0.9999983433741131,0,0,0,0,0,5.208382193521207,5.643373603331981,5.456957568045762,0.9996227893744392,0.9996227893744393,1.0,1.0,1.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.03,128.63429242373994,9,3,180.2843662097595,0.5,0,1.0,1.0,1.0,1.0,5060:5160,1.0,1.0,1.0,1.0,0.9693995717892934,0.9887235930568571,0.9887235930568571,0.9887235930568571
0.8940123817095142,0,0.11472722331277174,0.13541340848720412,0.136015713910375,0.1496915987010489,0.037987463399049556,0.04862339245278559,0,4.708202747677237,2.8708232724499334,1,0.15666666666666668,0.01807186616757647,0.15666666666666668,0.01807186616757647,0,4.5146407029338995,2.8089863419101992,0.1501044390276185,9.994908644356634,4.714261938783463,2.8202752326999323,0.2237151809690774,9.707995132981427,4.809002595005884,3.0472619308069415,0.1100156564828747,9.826218798767195,0.4354726371945199,0.4843346957482751,3.00000089999998e-14,0.9999998999999902,0.5645273628054801,0.48433469574827503,1.0000000994736041e-07,0.9999999999999699,-0.01925706830536464,0.0015004161261642282,-0.027805577279775808,-0.5932847002320557,-0.5960482558359563,-0.005882806247973443,0.5932847002320559,0.5960482558359567,0.005882806247973461,-0.9999999999999999,3.3375117558810086,1.8376152277950317,4.60517018598809,4.263313645456874,3.688355308153155,2.3895062332283104,4.60517018598809,4.070615950503972,3.4174683128403816,1.5827614568331336,4.60517018598809,4.802484537639122,4.15052523145528e-06,1.5029942557344515e-13,3.8211347895589602,0.0589938477897317,0.009284353298099486,8.551421907069214e-07,3.8211347895589602,0.9410061522102683,0,0,0,0,0,4.409615920947841,4.750377515727855,5.41740946231391,0.9999752987353446,0.9999752987353445,1.0,1.0,1.0,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.03,127.02892790779592,9,3,179.61188784796718,0.5,0,1.0,1.0,1.0,1.0,5090:5190,0.99,0.99,0.99,0.9759615384615384,0.9785262969286473,0.990174414797678,0.990174414797678,0.990174414797678
0.8464630668332054,0,0.15605403336768064,0.13571721402834308,0.10422281345951295,0.12990050760142136,0.02510797840667775,0.025397104206821508,0,4.938447170488454,2.819428261494161,1,0.144,0.037376960317208406,0.144,0.037376960317208406,0,4.6273984079226285,2.8740730652117707,0.2334820704768814,9.994908644356634,4.409298699327259,2.832181568119428,0.0041549154347519,9.707995132981427,4.73925560839278,3.0828492485663923,0.0105153254891154,9.826218798767195,0.4073198528919397,0.47863758199764106,3.00000089999998e-14,0.9999998999999902,0.5926801471080603,0.47863758199764106,1.0000000994736041e-07,0.9999999999999699,-0.08161085401975689,-0.13910921830883038,-0.018867228737711877,-0.5620894417916675,-0.5703793273526813,0.10728315291069641,0.5620894417916675,0.5703793273526813,-0.10728315291069637,-1.0,3.496481399382622,2.129385687919372,4.60517018598809,4.206921490522101,3.0874679279081363,0.3327756436736077,4.60517018598809,3.9982941484586925,3.141915080244617,0.6039673160274249,4.60517018598809,4.183910807733298,5.1918771988021655e-06,1.5590659386389674e-13,3.715435243420644,0.019316812523998028,0.009288540857605214,6.858219708145604e-07,3.715435243420644,0.9806831874760019,0,0,0,0,0,4.9809283523115315,4.483759394198681,5.5609345603607,0.9999798916417867,0.9999798916417867,1.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.03,123.2609923447478,6,3,176.30002367325875,0.5,0,0.99,0.99,0.99,0.9790794979079498,5120:5220,0.99,0.99,0.99,0.9772105742935278,0.9785679621197325,0.9910104150833728,0.9910104150833728,0.9910104150833728
0.868527830284428,0,0.11229949090638118,0.14833038088312395,0.04758286932019072,0.18341375926803807,0.047946976235400174,0.03233767989901424,0,4.569366597185075,3.0567845235940005,0,0.18066666666666667,0.0038469877787316257,0.18066666666666667,0.0038469877787316257,0,4.7417541012577935,2.8379443252667196,0.2205747479118347,9.939015341646536,4.230905668923547,2.678292301855715,0.0041549154347519,9.683717706276804,4.97344062826362,3.0529919508555143,0.0105153254891154,9.990950078940331,0.42052358482817426,0.4760161826779029,3.00000089999998e-14,0.9999998999999902,0.5794764151718259,0.4760161826779028,1.0000000994736041e-07,0.9999999999999699,-0.09293505219247479,-0.15431314035026641,-0.0911428142528328,-0.5858080217237613,-0.5151041787096295,0.15072949086187803,0.5858080217237611,0.5151041787096293,-0.15072949086187812,-0.9999999999999999,3.6459642637573806,2.215750771366314,4.60517018598809,4.527140911600418,2.9495073840401105,0.32548650868459683,4.60517018598809,4.077064393688957,3.2894401711973065,0.5714214136471966,4.60517018598809,5.155880070889408,1.1567835355172535e-05,1.600817746228046e-13,3.786714471592221,0.04994367180360064,0.010776127527762048,7.182904212753496e-07,3.786714471592221,0.9500563281963994,0,0,0,0,0,4.69412908096581,3.864832769278548,5.547625513159092,0.9999752987249677,0.9999752987249676,1.0,1.0,1.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.03,129.1235900817821,7,3,193.92904705632986,0.5,0,0.99,0.99,0.99,0.979253112033195,5150:5250,0.97,0.97,0.97,0.9279538904899135,0.9445152049871516,0.9766882764930565,0.9766882764930565,0.9766882764930565
0.8680192937681694,0,0.17019405868772,0.09980059837316198,0.02009535632593146,0.14778841968928835,0.10327186641927029,0.01395899837193813,0,4.468381454077177,3.3122800760326596,0,0.17133333333333334,0.00721021339549576,0.17133333333333334,0.00721021339549576,0,4.447099456107057,2.7004327853054995,0.1685666565447996,9.97638170787502,4.559840900321202,2.836258237875184,0.0041549154347519,9.87229459361856,4.779433719726581,3.025111072832322,0.0095431853083494,9.990950078940331,0.39284271119319697,0.4692458419710322,3.00000089999998e-14,0.9999998999999902,0.607157288806803,0.46924584197103214,1.0000000994736041e-07,0.9999999999999699,-0.07487021591520077,-0.1049009442946937,-0.04054655216102166,-0.5238506808984292,-0.547973394935855,0.06455996377756892,0.5238506808984292,0.547973394935855,-0.06455996377756891,-1.0000000000000002,3.345133409038316,1.8585205636420612,4.60517018598809,4.017782777244372,3.128185924849118,0.3262367149435821,4.60517018598809,4.381290911465343,3.016333131939543,0.35808064317801724,4.60517018598809,4.555131907988102,1.212705739475676e-05,1.8427350843606636e-13,3.971933679834133,0.034970244518856816,0.015271604310817833,7.595127646106479e-07,3.971933679834133,0.9650297554811432,0,0,0,0,0,4.291006041622031,4.581242732264586,5.515310040113691,0.9999639032770085,0.9999639032770082,1.0,1.0,1.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.03,133.20444712183138,13,3,200.4869932643938,0.5,0,0.99,0.99,0.99,0.9786689419795221,5180:5280,0.98,0.98,0.98,0.9540652273771245,0.9709311718784802,0.9881482644257914,0.9881482644257914,0.9881482644257914
