0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_1_0,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_predict_proba_0,correlation_predict_0,correlation_predict_1,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,0_nr_outliers,1_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,0_iqr,1_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,0_uniqueness_ratio,1_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,0_sparsity,1_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,psi_0,psi_1,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_1,distance_class_0,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.4582760619086597,0.2735070862688239,0.003808173750619,0.9842792037914108,0.5035026951180575,0.29976923149160833,0.0100115660092404,0.9941646768561514,0.48736138291612513,0.45885026671826623,0.002668912392543224,1.0,0.5126386170838749,0.4588502667182662,0.0,0.9973310876074567,0.53,0.5016135580465918,0.0,1.0,-0.09626897258904317,0.6857206779876449,-0.6135050286968597,-0.6857206779876447,0.6135050286968596,-1.0,-0.6658949052613997,0.5623545496472006,-0.983983335027356,0.983983335027356,0.33597870322827367,0.11626150137024989,4.60517018598809,0.4498991228639496,0.3645947127292725,0.16410745210701166,4.60517018598809,0.5044964176095189,0.14433831480248455,0.027855337706342142,4.5635813551544935,0.25627227739971714,0.0,0.0,4.5635813551544935,0.7437277226002827,0.0,0.0,0.6913460990017393,1.0,0,0,0,0,0,0.4645418605474041,0.5360695012482933,0.9634070969949815,0.9634070969949814,1.0,1.0,1.0,0.97,0.97,0.02,0.0,0.0,0.0,0.010000000000000009,0.47,0.02,0.036101668799390016,0.037879245947460644,0.17280631266026425,0.1542127320490331,8.517291194985718,1,0.028091088371473505,0.029650269569329073,1,0.9780766569619017,0,0.058,0.8949532249807304,0.058,0.8949532249807304,0,104.72006344269639,3,2,130.38949284148887,0.5,0,0.97,0.97,0.97,0.94,2780:2880,1.0,1.0,1.0,1.0,online,0.9624195239941155,0.9812097737146134,0.9812097737146134,0.9812097737146134
0.4584684395764189,0.2864354661576496,0.003808173750619,0.9845331971152752,0.47200266248966705,0.2972990317481271,0.0100115660092404,0.9872616732645948,0.5144228423797853,0.45822126170440924,0.003346341626784097,1.0,0.48557715762021464,0.45822126170440924,0.0,0.9966536583732157,0.51,0.5024183937956914,0.0,1.0,-0.050402064521871494,0.6911706894058135,-0.5922025461473708,-0.6911706894058137,0.5922025461473708,-1.0,-0.6589523802085023,0.5555415755404683,-0.9735074004147536,0.9735074004147539,0.3152039959246371,0.09945630116571509,4.60517018598809,0.4498991228639496,0.33240297831685234,0.14516403753289484,4.60517018598809,0.4498383411243983,0.16778409299124658,0.034810656414248096,4.5635813551544935,0.4763220667388396,0.0,0.0,4.5635813551544935,0.5236779332611603,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.4805838225508529,0.5354139831286614,0.9635550815925281,0.9635550815925282,1.0,1.0,1.0,0.97,0.97,0.02,0.0,0.0,0.0,0.010000000000000009,0.49,0.02,0.015767267383983256,0.06883084696397847,0.09824946317655593,0.10388877459875202,8.515689806121426,1,0.032568826264808844,0.031504204821490904,1,0.9748901582304492,0,0.08066666666666666,0.551604696991149,0.08066666666666666,0.551604696991149,0,105.16598250984217,3,2,136.17220011389807,0.5,0,0.97,0.97,0.97,0.94,2810:2910,1.0,1.0,1.0,1.0,online,0.9659582827000951,0.9829791524639288,0.9829791524639288,0.9829791524639288
0.46026628018434196,0.30475050756978417,0.0066565301813747,0.9845331971152752,0.4899734953056345,0.2905334550080457,0.0112495633336928,0.9872616732645948,0.5097966600407048,0.4585324096702488,0.0,1.0,0.4902033399592952,0.4585324096702488,0.0,1.0,0.51,0.5024183937956914,0.0,1.0,-0.0805155221428406,0.7223430868132488,-0.5631393319864278,-0.7223430868132489,0.5631393319864278,-1.0,-0.6779835474149277,0.532318243992811,-0.9727673518133587,0.9727673518133585,0.3154719893224539,0.1363705767586384,4.60517018598809,0.4194472296940587,0.35802595336821164,0.17608411192245402,4.60517018598809,0.4786733429398695,0.0,0.0,4.549718411543296,0.4763220667388396,0.0,0.0,4.549718411543296,0.5236779332611603,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.5611753323096507,0.5036956510522623,0.9624892151279643,0.9624892151279644,1.0,1.0,1.0,0.96,0.96,0.02,0.0,0.0,0.010000000000000009,0.020000000000000018,0.49,0.02,0.04676454960648346,0.05845510634484903,0.020358612107893727,0.01751117980372356,8.515689806121426,1,0.031043629568996277,0.03500166637116961,1,0.9829542928908506,0,0.048,0.9760919265369822,0.048,0.9760919265369822,0,104.60303945320416,6,2,136.4422955039132,0.5,0,0.97,0.97,0.97,0.94,2840:2940,0.99,0.99,0.99,0.98,online,0.9708838991162493,0.9854419575145059,0.9854419575145059,0.9854419575145059
0.456098750562397,0.3037902717911548,0.000349517294665,0.9859838893666816,0.4854100984227008,0.2902610925531448,0.0112495633336928,0.9872616732645948,0.503989518827529,0.45593825310872593,0.0,1.0,0.4960104811724709,0.4559382531087259,0.0,1.0,0.51,0.5024183937956914,0.0,1.0,-0.07166313068790833,0.7224553359410215,-0.5502830721880523,-0.7224553359410216,0.5502830721880524,-1.0,-0.6724139794516069,0.5231973848565263,-0.9709249119355722,0.9709249119355723,0.29232768612171395,0.026715880106749745,4.60517018598809,0.40918088306450306,0.35815372165286363,0.18232129391545243,4.60517018598809,0.4786733429398695,0.0,0.0,4.54448593010565,0.4763220667388396,0.0,0.0,4.54448593010565,0.5236779332611603,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.5202163261034058,0.48320182846946136,0.9617492854458496,0.9617492854458495,1.0,1.0,1.0,0.96,0.96,0.02,0.0,0.0,0.010000000000000009,0.030000000000000027,0.49,0.02,0.025141257591627428,0.014578880143068997,0.013554571809775491,0.011273802511845793,8.515689806121426,1,0.03211197750778142,0.03505655443755406,1,0.9935401438502963,0,0.04,0.9971204324444045,0.04,0.9971204324444045,0,104.50307528095192,4,2,138.8733567483149,0.5,0,0.97,0.97,0.97,0.94,2870:2970,0.97,0.97,0.97,0.94,online,0.9708838991162493,0.9854419575145059,0.9854419575145059,0.9854419575145059
0.45712756930640625,0.31278372123344045,0.000349517294665,0.9859838893666816,0.5091111313320978,0.2930163061369471,0.0150404533827073,0.9859354292991926,0.5093600347453432,0.46324795062160484,0.0,1.0,0.49063996525465675,0.46324795062160484,0.0,1.0,0.49,0.5024183937956914,0.0,1.0,-0.09371246646875875,0.7471447646224065,-0.541747264708646,-0.7471447646224066,0.5417472647086461,-1.0,-0.7157971061806595,0.5120344478098233,-0.983247580064576,0.9832475800645757,0.28811436787954975,0.02677034359463192,4.60517018598809,0.4127245314004492,0.3839938657523522,0.2167641208871269,4.60517018598809,0.5141673821715431,0.0,0.0,4.535855467932095,0.6119263581150236,0.0,0.0,4.535855467932095,0.3880736418849764,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.5923253669878573,0.48772964825939663,0.9661845916464871,0.9661845916464871,1.0,1.0,1.0,0.95,0.95,0.02,0.0,0.0,0.010000000000000009,0.020000000000000018,0.51,0.02,0.08284307779632834,0.02414288807206729,0.057483042307437525,0.051207603699222184,8.515689806121426,1,0.02769787258963547,0.03420296264356551,0,0.9838796500225188,0,0.05533333333333333,0.9231870587836403,0.05533333333333333,0.9231870587836403,0,99.43618710225104,3,2,129.19036196337925,0.5,0,0.99,0.99,0.99,0.98,2900:3000,0.97,0.97,0.97,0.94,online,0.9766577774898186,0.9883288937998929,0.9883288937998929,0.9883288937998929
0.4798812022747559,0.3054830044755988,0.000349517294665,0.9859838893666816,0.5328637874215297,0.30154846911798666,0.0269539295528544,0.9859354292991926,0.4973109691041355,0.47092821188421147,0.0,1.0,0.5026890308958645,0.47092821188421147,0.0,1.0,0.5,0.502518907629606,0.0,1.0,-0.16691252688419903,0.7659571617162315,-0.5883257956128979,-0.7659571617162315,0.588325795612898,-1.0,-0.748937620984155,0.5608058597429116,-0.9924041481713626,0.9924041481713629,0.31030586404387905,0.025992939256862517,4.60517018598809,0.510654807153684,0.40424176789158,0.23952300788774472,4.60517018598809,0.5739511051034536,0.0,0.0,4.535855467932095,0.47039126125992586,0.0,0.0,4.535855467932095,0.5296087387400743,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.5461693446091146,0.534847082270165,0.9703060175320758,0.9703060175320758,1.0,1.0,1.0,0.95,0.95,0.02,0.0,0.0,0.010000000000000009,0.010000000000000009,0.5,0.02,0.050736156001938676,0.03778491612803624,0.09699427579606658,0.09303880017941729,8.515489752777954,1,0.025194567939408427,0.029266284552969098,0,0.9954440517214758,0,0.09533333333333334,0.34279117401942677,0.09533333333333334,0.34279117401942677,0,96.42011158434529,4,2,115.48572409371508,0.5,0,1.0,1.0,1.0,1.0,2930:3030,0.98,0.98,0.98,0.96,online,0.9752070818346547,0.9876035453897626,0.9876035453897626,0.9876035453897626
0.4996451623604705,0.30563150728746086,0.000349517294665,0.9859838893666816,0.5661936494340485,0.29890814194814924,0.0269539295528544,0.9859354292991926,0.4971669812162377,0.4723736082851928,0.000708128078817734,1.0,0.5028330187837623,0.4723736082851928,0.0,0.9992918719211822,0.5,0.502518907629606,0.0,1.0,-0.10451352472406789,0.7651790933688835,-0.5277619484570423,-0.7651790933688832,0.5277619484570422,-1.0000000000000002,-0.7587165855115376,0.49305012760493194,-0.9946437343749912,0.9946437343749912,0.31689188673205,0.024271704042481843,4.60517018598809,0.571645466668601,0.4403782932920664,0.2644152335205643,4.60517018598809,0.6148433150071375,0.12163106694497469,0.01660949873553524,4.5635813551544935,0.46153047251610624,0.0,0.0,4.5635813551544935,0.5384695274838938,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.5435257971780324,0.48338912535344314,0.9667221169826538,0.9667221169826536,1.0,1.0,1.0,0.97,0.97,0.02,0.0,0.0,0.0,0.010000000000000009,0.5,0.02,0.10611658034794687,0.05089163183136164,0.08113474355031472,0.07302841799977443,8.515489752777954,1,0.02467374989547863,0.030782495594039005,0,0.9952147868601794,0,0.08933333333333333,0.4216404101570307,0.08933333333333333,0.4216404101570307,0,98.48957395521535,4,2,120.26183978756174,0.5,0,1.0,1.0,1.0,1.0,2960:3060,0.99,0.99,0.99,0.98,online,0.984301918008785,0.9921509613014717,0.9921509613014717,0.9921509613014717
0.49267203549911764,0.29280817181800284,0.0042007328183878,0.9832899020573648,0.5531611091241118,0.28809165934303926,0.0269539295528544,0.9934895169412432,0.4908778975959976,0.4671980237426334,0.002668912392543224,0.9981854746473503,0.5091221024040024,0.4671980237426334,0.001814525352649638,0.9973310876074567,0.5,0.502518907629606,0.0,1.0,0.040363131849987695,0.6869919016977608,-0.5202356506287553,-0.6869919016977608,0.5202356506287552,-0.9999999999999999,-0.6610701189744302,0.5031271857460965,-0.9934977080179561,0.9934977080179558,0.34406956503462893,0.09347214667926954,4.60517018598809,0.49644672138627116,0.44236802913818063,0.2855421670146503,4.60517018598809,0.5900265844538684,0.1282018243817169,0.022472108712210698,4.521992524320896,0.46153047251610624,0.14754352921649053,0.02078076280746837,4.521992524320896,0.5384695274838938,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.4960325152858648,0.4716489271162652,0.9568705703285686,0.9568705703285687,1.0,1.0,1.0,0.94,0.94,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.041089512840354975,0.030179258646875026,0.06036071980122029,0.03483350347946148,8.515489752777954,1,0.02365162157480151,0.03372603524284379,0,0.9844221895866547,0,0.07666666666666666,0.616033895333837,0.07666666666666666,0.616033895333837,0,105.49949516590885,3,2,133.57739410884835,0.5,0,1.0,1.0,1.0,1.0,2990:3090,0.99,0.99,0.99,0.98,online,0.9769870002758949,0.9884935099920179,0.9884935099920179,0.9884935099920179
0.4936243698930881,0.286349074802141,0.0042007328183878,0.9987130580846292,0.5641857022585997,0.28611994481158165,0.0124707508782737,0.9934895169412432,0.47575534269666264,0.4540310559557502,0.002668912392543224,0.9981854746473503,0.5242446573033374,0.4540310559557502,0.001814525352649638,0.9973310876074567,0.52,0.5021167315686782,0.0,1.0,0.1583551393704282,0.6348253402878521,-0.453425245163496,-0.6348253402878524,0.45342524516349586,-1.0000000000000002,-0.6073732926719867,0.41411540922424545,-0.9841995737797428,0.984199573779743,0.3631418187746219,0.12722132525023241,4.60517018598809,0.47884867340021203,0.4534972540421374,0.26058089575634746,4.60517018598809,0.5921962619248664,0.13442475859941191,0.02415858350594297,4.549718411543295,0.30048392171197036,0.17262436225099229,0.023476192899377166,4.549718411543295,0.6995160782880296,0.0,0.0,0.6923469670899615,1.0,0,0,0,0,0,0.4781026497635947,0.4542587052274114,0.9430382325675069,0.9430382325675069,1.0,1.0,1.0,0.96,0.96,0.02,0.0,0.0,0.0,0.0,0.48,0.02,0.09985722908953994,0.09144796002926257,0.07526606872094946,0.05932662289946402,8.516290126376074,1,0.02759487898201156,0.03842514890038436,1,0.957414260016506,0,0.104,0.24732031082288608,0.104,0.24732031082288608,0,89.69834701082196,4,3,98.83096022873656,0.5,0,0.98,0.98,0.98,0.96,3020:3120,0.97,0.97,0.97,0.94,online,0.9766336840765815,0.9883168556142359,0.9883168556142359,0.9883168556142359
0.47797965047373303,0.2726223845392561,0.0129134384791258,0.9987130580846292,0.5333189697176772,0.28322257721877875,0.0030313456374312,0.9934895169412432,0.48715245986586964,0.45264289712051087,0.002668912392543224,0.9981854746473503,0.5128475401341304,0.45264289712051087,0.001814525352649638,0.9973310876074567,0.52,0.5021167315686782,0.0,1.0,0.12164996791941123,0.6237210342595343,-0.5054731922931684,-0.6237210342595343,0.5054731922931686,-1.0,-0.5854893111850945,0.47161083269487664,-0.9828937266046475,0.9828937266046478,0.37233837798941494,0.21530784515660126,4.60517018598809,0.4671047838352119,0.4056666401698513,0.1210843471325885,4.60517018598809,0.5464803559015271,0.14816587053586056,0.02561957606785576,4.549718411543295,0.30048392171197036,0.15621478060680694,0.02064813610425412,4.549718411543295,0.6995160782880296,0.0,0.0,0.6923469670899615,1.0,0,0,0,0,0,0.45776398551002256,0.41266065229441723,0.9526524662500149,0.952652466250015,1.0,1.0,1.0,0.96,0.96,0.02,0.0,0.0,0.0,0.0,0.48,0.02,0.07557830946344214,0.12226673072146886,0.04622804065762207,0.04693626920056469,8.516290126376074,1,0.028379551993481605,0.03376970551638687,1,0.9773563712762572,0,0.076,0.6269099621023417,0.076,0.6269099621023417,0,111.97568132002692,4,2,150.26253333753058,0.5,0,0.98,0.98,0.98,0.96,3050:3150,0.96,0.96,0.96,0.92,online,0.9739360649394256,0.9869680464978189,0.9869680464978189,0.9869680464978189
0.4949424883915246,0.2829437614231013,0.0129134384791258,0.9987130580846292,0.5073702383030474,0.2832302558766691,0.0030313456374312,0.9846502727236734,0.4880878548824649,0.44921168687718266,0.0036393557422969187,0.9983610906411201,0.511912145117535,0.4492116868771826,0.001638909358879882,0.996360644257703,0.52,0.5021167315686782,0.0,1.0,0.1037139139215306,0.686241890597618,-0.4399175460214133,-0.6862418905976181,0.4399175460214133,-0.9999999999999998,-0.6730278802289275,0.3689604462750025,-0.9763517850704336,0.9763517850704337,0.3826993157537967,0.21944076286959696,4.60517018598809,0.4763469853330925,0.3696940198600051,0.10051720521709052,4.60517018598809,0.5307636820891992,0.16445306856089797,0.0333322815181297,4.5635813551544935,0.3109929095268431,0.14509216126103575,0.017511992021786587,4.5635813551544935,0.6890070904731568,0.0,0.0,0.6923469670899615,1.0,0,0,0,0,0,0.4811952086795862,0.4087824425645283,0.9521615169226793,0.9521615169226793,1.0,1.0,1.0,0.97,0.97,0.02,0.0,0.0,0.0,0.0,0.48,0.02,0.09264116623765671,0.11643742635725152,0.0889569082691911,0.11051541812097146,8.516290126376074,1,0.028807806406867566,0.03683095539226372,1,0.9796474894846655,0,0.08666666666666667,0.4598162166750007,0.08666666666666667,0.4598162166750007,0,111.9741907484336,5,2,150.43760450986622,0.5,0,0.98,0.98,0.98,0.96,3080:3180,0.96,0.96,0.96,0.92,online,0.9737375036281914,0.986868766203904,0.986868766203904,0.986868766203904
0.4859444439806733,0.2863353941784654,0.0129134384791258,0.9987130580846292,0.48161907415718574,0.27184643238971273,0.0030313456374312,0.9846502727236734,0.5006373451665694,0.45680574374722044,0.003346341626784097,0.9983610906411201,0.49936265483343056,0.4568057437472203,0.001638909358879882,0.9966536583732157,0.51,0.5024183937956914,0.0,1.0,0.02257411910418597,0.7510902411375715,-0.4476977260186713,-0.7510902411375716,0.44769772601867125,-1.0,-0.7553291796474487,0.3689544054753171,-0.9773730619009712,0.9773730619009711,0.35674819691097603,0.1783600596647999,4.60517018598809,0.4884128392285708,0.35313248982102896,0.09954567481105217,4.60517018598809,0.45791316145795624,0.165680205438895,0.0318069493720841,4.577444298765693,0.4007178968411147,0.12829066428962171,0.017558848881367002,4.577444298765693,0.5992821031588853,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.48034635221986766,0.4248245975393704,0.9579308339702692,0.9579308339702695,1.0,1.0,1.0,0.98,0.98,0.02,0.0,0.0,0.0,0.0,0.49,0.02,0.05525708425295389,0.1005890253298557,0.13266759660613484,0.13806814878429666,8.515689806121426,1,0.029059027982290875,0.029218195064297854,1,0.9989225150759101,0,0.106,0.2283725116630342,0.106,0.2283725116630342,0,106.89702706462788,4,2,138.28342727941072,0.5,0,0.99,0.99,0.99,0.98,3110:3210,0.97,0.97,0.97,0.94,online,0.9749150861421985,0.9874575562654678,0.9874575562654678,0.9874575562654678
0.4768278506573531,0.29477065772057814,0.0072206006672745,0.9741685685338451,0.4745064036554407,0.2711010506092254,0.0030313456374312,0.9890870588692238,0.4996481972445503,0.45458190329087844,0.003346341626784097,0.9983610906411201,0.5003518027554497,0.45458190329087844,0.001638909358879882,0.9966536583732157,0.51,0.5024183937956914,0.0,1.0,0.09985952996933253,0.7333104241999053,-0.4130282514191164,-0.7333104241999058,0.41302825141911637,-1.0,-0.7499058011227795,0.3154445739413268,-0.974805160846247,0.974805160846247,0.3332131078298112,0.1404801137670413,4.60517018598809,0.48632246313443434,0.3490805517748601,0.10308756672171626,4.60517018598809,0.4590592681984089,0.16829602177955771,0.03538143943048725,4.558348873716849,0.4504897920905246,0.1323190833099272,0.01751740189450142,4.558348873716849,0.5495102079094755,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.5106792323031754,0.43649512113495936,0.9581299569094807,0.9581299569094809,1.0,1.0,1.0,0.97,0.97,0.02,0.0,0.0,0.0,0.0,0.49,0.02,0.06966805515974049,0.06104793232414986,0.16503329080937518,0.19510768332145964,8.515689806121426,1,0.031904138032392546,0.02981638172046279,1,0.9993825140046941,0,0.12533333333333332,0.09747643909691286,0.12533333333333332,0.09747643909691286,0,107.12170948813485,4,2,143.76458069884222,0.5,0,0.99,0.99,0.99,0.98,3140:3240,0.97,0.97,0.97,0.94,online,0.9592193760381308,0.9796097059556858,0.9796097059556858,0.9796097059556858
0.4571817057696105,0.29196966098785004,0.0072206006672745,0.9547132441030918,0.48015695556128873,0.2609248264939846,0.0221095838879425,0.9890870588692238,0.5008107545632015,0.44704056753944654,0.003346341626784097,1.0,0.49918924543679855,0.44704056753944654,0.0,0.9966536583732157,0.51,0.5024183937956914,0.0,1.0,0.10186603206823412,0.7171491067086895,-0.4295095903957185,-0.7171491067086896,0.42950959039571845,-0.9999999999999998,-0.7030139596261059,0.35001350039540574,-0.9681498401336003,0.9681498401336003,0.3226031818911727,0.14622118177654653,4.60517018598809,0.4428575937081146,0.38379579562510163,0.24678586265420877,4.60517018598809,0.46730643899035096,0.17296388352269043,0.036231087167337674,4.549718411543295,0.4504897920905246,0.0,0.0,4.549718411543295,0.5495102079094755,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.5097447111777768,0.46070575337384445,0.9553959125134213,0.9553959125134213,1.0,1.0,1.0,0.96,0.96,0.02,0.0,0.0,0.0,0.010000000000000009,0.49,0.02,0.017639192254268778,0.1309022927213414,0.14411370897182726,0.17866045442619705,8.515689806121426,1,0.0328718781835053,0.030394616072423636,1,0.9985529541591277,0,0.11533333333333333,0.15417532724065158,0.11533333333333333,0.15417532724065158,0,110.36737029707015,4,2,150.8633696210348,0.5,0,0.97,0.97,0.97,0.94,3170:3270,0.97,0.97,0.97,0.94,online,0.9684286591157101,0.9842143395509573,0.9842143395509573,0.9842143395509573
0.4841154251212977,0.29807357052707845,0.0072206006672745,0.9859236025429524,0.49358872813039817,0.2688401964344066,0.0221095838879425,0.9890870588692238,0.5088150029102052,0.45427757245826644,0.003346341626784097,1.0,0.4911849970897948,0.45427757245826644,0.0,0.9966536583732157,0.5,0.502518907629606,0.0,1.0,-0.04292612667816224,0.7362244813546686,-0.5109542031857459,-0.7362244813546681,0.5109542031857458,-1.0000000000000002,-0.7081772466043098,0.4568592676789671,-0.9744680257631192,0.9744680257631194,0.35026076049353333,0.15561898838678723,4.60517018598809,0.47596534405048996,0.38601886108741185,0.22971209510206272,4.60517018598809,0.49238363981469935,0.16500368938192533,0.03164289054655078,4.53062298649445,0.46542347703476583,0.0,0.0,4.53062298649445,0.5345765229652343,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.5223810769495898,0.445583934780649,0.9660493096981646,0.9660493096981645,1.0,1.0,1.0,0.95,0.95,0.02,0.0,0.0,0.0,0.020000000000000018,0.5,0.02,0.04870795982473031,0.1329214151800319,0.09519866450669688,0.10297783129169917,8.515489752777954,1,0.03128872293295194,0.029242837948248078,1,0.9845184666912087,0,0.07533333333333334,0.6378053594663992,0.07533333333333334,0.6378053594663992,0,105.59317966037007,4,2,139.05887304584328,0.5,0,0.96,0.96,0.96,0.92,3200:3300,0.97,0.97,0.97,0.94,online,0.9682091386389369,0.9841045759518728,0.9841045759518728,0.9841045759518728
0.5205639386708638,0.2917814197431916,0.0169134039735466,0.9859236025429524,0.5106814760673783,0.27532357748847386,0.025496165691042,0.9890870588692238,0.5157336906135781,0.45756146741699544,0.004298722579165049,1.0,0.4842663093864219,0.4575614674169954,0.0,0.9957012774208348,0.48,0.5021167315686782,0.0,1.0,-0.15259564997319272,0.7409937539945622,-0.6002780926375924,-0.7409937539945624,0.6002780926375921,-1.0,-0.6904443874359539,0.5699520234787349,-0.975596442231102,0.975596442231102,0.4089225021230717,0.25298499172265365,4.60517018598809,0.5471520287836298,0.4074113419016721,0.26986380685952843,4.60517018598809,0.5007184642728915,0.16674701598327632,0.03239746372354817,4.502897099272052,0.5483614769897586,0.0,0.0,4.502897099272052,0.45163852301024143,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.5530356176012639,0.46617360566745963,0.9654858324996417,0.9654858324996417,1.0,1.0,1.0,0.93,0.93,0.02,0.0,0.0,0.0,0.020000000000000018,0.52,0.02,0.07147165802760218,0.10611658034794688,0.1103361471570675,0.09825342280627918,8.516290126376074,1,0.02385577437081859,0.03315128333952616,0,0.9726332534211513,0,0.084,0.4997034806004861,0.084,0.4997034806004861,0,102.06359248927352,4,2,129.48644026027173,0.5,0,0.96,0.96,0.96,0.92,3230:3330,0.99,0.99,0.99,0.98,online,0.9765594061483708,0.9882797060358247,0.9882797060358247,0.9882797060358247
0.4936783222758217,0.2989517267981592,0.0138221841045104,0.9872812007670516,0.49490558243188976,0.2837306348236095,0.0026403802780625,0.9971544749986008,0.5047936796963529,0.4577056772038711,0.000708128078817734,1.0,0.4952063203036471,0.4577056772038711,0.0,0.9992918719211822,0.49,0.5024183937956914,0.0,1.0,-0.19206133810646528,0.7490477856582846,-0.6131648568321063,-0.7490477856582846,0.6131648568321063,-0.9999999999999998,-0.7187599188726636,0.5552289852198299,-0.9724115034797701,0.9724115034797701,0.3601643917120065,0.17916539763499137,4.60517018598809,0.5148692994010314,0.36019498415788564,0.11243617554170139,4.60517018598809,0.4993107816963104,0.15244243633446844,0.021998248280590552,4.475171212049654,0.5481724046489378,0.0,0.0,4.475171212049654,0.4518275953510622,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.5383424669699517,0.4801507943893017,0.9700689207500498,0.9700689207500499,1.0,1.0,1.0,0.91,0.91,0.02,0.0,0.0,0.0,0.030000000000000027,0.51,0.02,0.07309593127620961,0.0776644172557162,0.07377107474407461,0.06248194468881485,8.515689806121426,1,0.024774287996443926,0.03525093362475771,1,0.9916436843865353,0,0.06866666666666667,0.7458329994063783,0.06866666666666667,0.7458329994063783,0,102.1507514974769,4,2,128.39366887943453,0.5,0,0.97,0.97,0.97,0.94,3260:3360,1.0,1.0,1.0,1.0,online,0.9829701791601839,0.9914850906950148,0.9914850906950148,0.9914850906950148
0.4891300424006074,0.2801842329297983,0.0138221841045104,0.9872812007670516,0.5031403104309095,0.2939426783269739,0.0026403802780625,0.9971544749986008,0.5051755475994454,0.45325114114685516,0.000708128078817734,1.0,0.49482445240055456,0.4532511411468551,0.0,0.9992918719211822,0.49,0.5024183937956914,0.0,1.0,-0.05796171630638259,0.62845118432261,-0.6420814724864418,-0.62845118432261,0.6420814724864415,-1.0,-0.5919694654556006,0.5915597872024277,-0.9699953664619293,0.9699953664619293,0.3739904729840826,0.20965003256870657,4.60517018598809,0.5001841292885587,0.35627433343419734,0.10817077835365518,4.60517018598809,0.5328893825289623,0.16027879214677757,0.023634361418264242,4.51676004288325,0.5481724046489378,0.0,0.0,4.51676004288325,0.4518275953510622,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.47945770132744336,0.48986397472307197,0.9618285605392534,0.9618285605392531,1.0,1.0,1.0,0.94,0.94,0.02,0.0,0.0,0.0,0.030000000000000027,0.51,0.02,0.0989629468182161,0.13348552376187736,0.030407828287329856,0.0434668585113743,8.515689806121426,1,0.025682918646351825,0.039114329471115164,1,0.991414938864148,0,0.06,0.8709359838140035,0.06,0.8709359838140035,0,108.23020603225571,4,2,141.78471482180012,0.5,0,0.97,0.97,0.97,0.94,3290:3390,1.0,1.0,1.0,1.0,online,0.9924487752037047,0.9962243890835886,0.9962243890835886,0.9962243890835886
