Airline_mean,Airline_std,Airline_min,Airline_max,Flight_mean,Flight_std,Flight_min,Flight_max,AirportFrom_mean,AirportFrom_std,AirportFrom_min,AirportFrom_max,AirportTo_mean,AirportTo_std,AirportTo_min,AirportTo_max,DayOfWeek_mean,DayOfWeek_std,DayOfWeek_min,DayOfWeek_max,Time_mean,Time_std,Time_min,Time_max,Length_mean,Length_std,Length_min,Length_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_Flight_Airline,correlation_AirportFrom_Airline,correlation_AirportFrom_Flight,correlation_AirportTo_Airline,correlation_AirportTo_Flight,correlation_AirportTo_AirportFrom,correlation_DayOfWeek_Airline,correlation_DayOfWeek_Flight,correlation_DayOfWeek_AirportFrom,correlation_DayOfWeek_AirportTo,correlation_Time_Airline,correlation_Time_Flight,correlation_Time_AirportFrom,correlation_Time_AirportTo,correlation_Time_DayOfWeek,correlation_Length_Airline,correlation_Length_Flight,correlation_Length_AirportFrom,correlation_Length_AirportTo,correlation_Length_DayOfWeek,correlation_Length_Time,correlation_predict_proba_0_Airline,correlation_predict_proba_0_Flight,correlation_predict_proba_0_AirportFrom,correlation_predict_proba_0_AirportTo,correlation_predict_proba_0_DayOfWeek,correlation_predict_proba_0_Time,correlation_predict_proba_0_Length,correlation_predict_proba_1_Airline,correlation_predict_proba_1_Flight,correlation_predict_proba_1_AirportFrom,correlation_predict_proba_1_AirportTo,correlation_predict_proba_1_DayOfWeek,correlation_predict_proba_1_Time,correlation_predict_proba_1_Length,correlation_predict_proba_1_predict_proba_0,correlation_predict_Airline,correlation_predict_Flight,correlation_predict_AirportFrom,correlation_predict_AirportTo,correlation_predict_DayOfWeek,correlation_predict_Time,correlation_predict_Length,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,Airline_gmean,Airline_hmean,Airline_entropy,Airline_median,Flight_gmean,Flight_hmean,Flight_entropy,Flight_median,AirportFrom_gmean,AirportFrom_hmean,AirportFrom_entropy,AirportFrom_median,AirportTo_gmean,AirportTo_hmean,AirportTo_entropy,AirportTo_median,DayOfWeek_gmean,DayOfWeek_hmean,DayOfWeek_entropy,DayOfWeek_median,Time_gmean,Time_hmean,Time_entropy,Time_median,Length_gmean,Length_hmean,Length_entropy,Length_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,Airline_nr_outliers,Flight_nr_outliers,AirportFrom_nr_outliers,AirportTo_nr_outliers,DayOfWeek_nr_outliers,Time_nr_outliers,Length_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,Airline_iqr,Flight_iqr,AirportFrom_iqr,AirportTo_iqr,DayOfWeek_iqr,Time_iqr,Length_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,Airline_uniqueness_ratio,Flight_uniqueness_ratio,AirportFrom_uniqueness_ratio,AirportTo_uniqueness_ratio,DayOfWeek_uniqueness_ratio,Time_uniqueness_ratio,Length_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,Airline_sparsity,Flight_sparsity,AirportFrom_sparsity,AirportTo_sparsity,DayOfWeek_sparsity,Time_sparsity,Length_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,predicted
9.205,5.2830754192880764,0.0,17.0,2526.602,2096.016066958684,4.0,7791.0,144.957,78.2565219916796,2.0,292.0,138.234,80.92245478041116,0.0,290.0,3.0,0.0,3.0,3.0,935.278,16.479693452740445,906.0,964.0,124.975,63.904680448173615,32.0,408.0,0.5016118552691318,0.18845319410619454,0.06288032454361055,0.92,0.49838814473086823,0.18845319410619452,0.08,0.9371196754563894,0.386,0.4870741640050735,0.0,1.0,0.09116568585680146,0.1021757883351225,-0.04138589694698502,0.09976079802549961,-0.02373865438459137,-0.015414025381782466,,,,,0.041252684667512425,-0.07352446029528918,-0.026235840417832657,-0.03145599631131453,,-0.2130538584029597,-0.32099376960398257,0.08606037216332595,0.10161834582283402,,0.056648879475050526,-0.22430250484246575,0.23706002860694408,-0.07711953214417541,-0.04747360767093065,,-0.00604416123218118,-0.12316395669620911,0.22430250484246617,-0.23706002860694403,0.07711953214417556,0.047473607670930555,,0.0060441612321822415,0.1231639566962089,-1.0000000000000002,0.0450737419895161,-0.3681384929245307,0.05839493110360476,0.06284760262728457,,0.029392405513804117,0.3065956258073967,-0.7966868750453574,0.7966868750453573,0.0,0.0,2.659003808480071,10.0,1476.0813496778405,354.04530969058123,6.803599751827971,1953.5,114.1255563833426,64.35383250861904,4.287326456464815,148.0,0.0,0.0,4.439574620692353,148.0,2.9999999999999982,3.000000000000001,-0.0,3.0,935.1330373961897,934.988170093948,3.208406271604458,935.0,111.5178996036364,100.07007595669029,4.962377404893308,110.0,0.4467048342811843,0.3560832550329562,2.7569964719906603,0.5254237288135594,0.4599437228904771,0.4099942708689232,2.7569964719906603,0.4745762711864407,0.0,0.0,0.666925168486367,0.0,0,0,0,0,0,0,46,0,0,0,9.0,3229.25,128.25,130.0,0.0,30.0,75.25,0.2503357261028776,0.2503357261028775,1.0,0.018,0.927,0.154,0.167,0.001,0.058,0.224,0.025,0.025,0.002,0.04700000000000004,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.614,0.001,2287.061461099902,6,3,5571.217011436934,0.639,0.639,0.639,0.2321305505687764,,,,,0.231371569521569
9.35,5.285777089458033,0.0,17.0,2479.649,2056.8801967890454,4.0,7387.0,141.967,79.09520821745754,2.0,292.0,137.992,81.0492993487601,0.0,292.0,3.0,0.0,3.0,3.0,951.73,15.991461059791467,925.0,980.0,125.51,65.06085470399859,29.0,400.0,0.5083835733953096,0.19069162474974596,0.06288032454361055,0.92,0.4916164266046904,0.19069162474974594,0.08,0.9371196754563894,0.377,0.48487741348314645,0.0,1.0,0.05573713380964816,0.12263888977320317,-0.11320947921178601,0.11393473107212669,-0.039726076313932705,0.001142333986823329,,,,,-0.0011309434620037995,-0.010573637048581584,-0.036054542203129605,-0.028936625057581884,,-0.19836370180731397,-0.3240416501393414,0.10875928961179723,0.06601444334321302,,0.01461711166843348,-0.14996905694787024,0.2088642684440104,-0.058254993604462915,-0.07439023557244807,,0.04405234293023142,-0.13271436219015562,0.14996905694787044,-0.20886426844401,0.058254993604462985,0.07439023557244805,,-0.04405234293023058,0.13271436219015562,-1.0,0.025015710789462374,-0.34874999954704355,0.039423588183960655,0.09798899087937309,,-0.015776881249946695,0.2860140304982577,-0.7917673439293853,0.7917673439293863,0.0,0.0,2.671641747186569,10.0,1448.5439034175067,314.66592810963505,6.812964014282219,1911.5,109.08068376328121,59.82764429496525,4.307788861001683,148.0,0.0,0.0,4.410322888807564,148.0,2.9999999999999982,3.000000000000001,-0.0,3.0,951.5956244891353,951.4611016616183,3.2432617661939815,954.0,111.64586345065946,99.91948701581475,4.979254104211417,111.0,0.45340948809713355,0.3619578340812683,2.7952249370329816,0.5488482922954726,0.4497427838511119,0.39210790422421155,2.7952249370329816,0.4511517077045274,0.0,0.0,0.6625763621096538,0.0,0,0,0,0,0,0,45,0,0,0,9.0,3128.5,129.0,132.25,0.0,28.0,77.0,0.24921731303565142,0.24921731303565137,1.0,0.018,0.932,0.159,0.169,0.001,0.056,0.229,0.025,0.025,0.002,0.04400000000000004,0.0,0.0,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.623,0.001,2174.829678137918,19,4,5041.045875609243,0.653,0.653,0.653,0.25387255197089453,,,,,0.24335975379826083
9.538,5.333385510255283,0.0,17.0,2356.711,1989.202562413721,6.0,7387.0,138.299,80.69529930752057,0.0,292.0,141.436,80.80249344510939,0.0,292.0,3.0,0.0,3.0,3.0,967.923,15.076816022668094,940.0,991.0,127.624,67.35536629971935,29.0,398.0,0.5004000665120011,0.19731031460849927,0.06288032454361055,0.92,0.49959993348799897,0.19731031460849924,0.08,0.9371196754563894,0.4,0.49014308139587187,0.0,1.0,0.01430517620241549,0.1560165863823745,-0.08646697025514136,0.10036802552601014,-0.03878564112729714,0.006894165521430136,,,,,-0.03513720694638631,0.009681559262463365,-0.07741737910829033,0.05403957473938977,,-0.1999223443591208,-0.3336769661454395,0.06780740518271229,0.06184265592763376,,0.029020570081033325,-0.1532355852412409,0.231209495747098,-0.059372382941039845,-0.08276699958133982,,0.01321762796560105,-0.1479055752655064,0.15323558524124092,-0.23120949574709795,0.059372382941039664,0.08276699958133978,,-0.013217627965601168,0.1479055752655064,-0.9999999999999998,0.027110773960321008,-0.38155256308479835,0.05166441410610376,0.11332187009588793,,-0.0027362348448658255,0.2883621242444047,-0.7936037559276696,0.7936037559276699,0.0,0.0,2.640473006465001,11.0,1400.3362529623762,354.3859843836841,6.787827265711887,1732.0,0.0,0.0,4.301757671642722,148.0,0.0,0.0,4.352630953710586,151.0,2.9999999999999982,3.000000000000001,-0.0,3.0,967.8055336601325,967.687913935154,3.1806296639809815,968.0,113.31358489352718,101.580921391106,4.993007439311719,110.0,0.4404080556123086,0.34237580709889726,2.8267460126028316,0.5254237288135594,0.45475000141269994,0.39283756810446596,2.8267460126028316,0.4745762711864407,0.0,0.0,0.6730116670092565,0.0,0,0,0,0,0,0,53,0,0,0,10.0,2739.5,137.0,129.25,0.0,23.25,75.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.915,0.154,0.16,0.001,0.052,0.237,0.025,0.025,0.002,0.04200000000000004,0.0,0.0010000000000000009,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.6,0.001,2162.8560591401065,19,4,4976.345520451955,0.653,0.653,0.653,0.26700464723278405,,,,,0.25901251854838714
9.715,5.282582766098481,0.0,17.0,2431.855,2028.119832265596,6.0,7794.0,138.535,81.03938645595213,0.0,292.0,142.619,79.51434065229599,1.0,292.0,3.0,0.0,3.0,3.0,983.221,14.61772338077434,960.0,1010.0,126.043,68.92821083743034,29.0,398.0,0.49651887483759527,0.19896448037270012,0.06288032454361055,0.92,0.5034811251624048,0.1989644803727001,0.08,0.9371196754563894,0.395,0.48909530177074306,0.0,1.0,-0.024889880932604944,0.1588411789389919,-0.06394136025642605,0.10505768377829475,-0.050670295909476346,0.020839762261763307,,,,,-0.08402692952778681,-0.03133375127715,0.02416521821620876,0.04741497777250366,,-0.17054272499070977,-0.33223683877873394,0.012911638089769199,0.04327349428781119,,0.01979750764113775,-0.1609067468514273,0.2347260985431491,-0.054991411264434374,-0.08124963472226386,,-0.04125077338476055,-0.1562296939942017,0.16090674685142758,-0.2347260985431492,0.05499141126443458,0.0812496347222639,,0.04125077338476244,0.15622969399420183,-1.0000000000000002,0.04516480449971464,-0.3760310776899549,0.04108144097638642,0.1092500350619672,,0.014939843621708802,0.2897380256628278,-0.7999926584461622,0.7999926584461619,0.0,0.0,2.6249778021284724,11.0,1463.7994574419833,416.010716310025,6.789893156220188,1775.5,0.0,0.0,4.348840703855337,153.0,110.04227543045629,59.370892656366564,4.303267816758591,153.0,2.9999999999999982,3.000000000000001,-0.0,3.0,983.1124304159428,983.0038526943537,3.1978963655781962,985.0,111.49638161601567,99.96427181474957,4.962543042107712,107.0,0.4336682604722281,0.3304330855079852,2.798340754849146,0.5254237288135594,0.45867568174752377,0.3971964040131407,2.798340754849146,0.4745762711864407,0.0,0.0,0.6709321847375349,0.0,0,0,0,0,0,0,60,0,0,0,10.0,3073.75,143.0,129.0,0.0,25.0,74.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.919,0.167,0.159,0.001,0.051,0.233,0.025,0.025,0.002,0.04300000000000004,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.605,0.001,2161.270723961191,22,4,4953.8347998605595,0.648,0.648,0.648,0.26157460823596046,,,,,0.2622315311433367
9.459,5.3910465015971045,0.0,17.0,2499.552,2096.70150199891,7.0,7803.0,140.384,80.7847802789902,0.0,290.0,143.661,78.78725474663088,1.0,292.0,3.0,0.0,3.0,3.0,998.869,14.956990023081199,974.0,1025.0,127.695,71.24644574314588,30.0,398.0,0.48887879057348343,0.19510962247090585,0.06288032454361055,0.92,0.5111212094265165,0.19510962247090582,0.08,0.9371196754563894,0.397,0.48952081736186726,0.0,1.0,0.040572183200950726,0.07942636759736789,0.026630688189957653,0.0768866032094623,-0.028929225253705507,0.039694158915572604,,,,,-0.026713664211760392,0.08101770503141957,0.0577747890574976,-0.02634582799776698,,-0.18243783652224063,-0.35579545570560395,0.0021931128493544562,0.06382647020952278,,0.013207293066131208,-0.2124466998012061,0.22674559709948208,-0.03253743087959381,-0.0611972400869621,,-0.03531434598209096,-0.18024102234551606,0.21244669980120606,-0.2267455970994822,0.03253743087959375,0.061197240086962125,,0.03531434598208933,0.18024102234551626,-0.9999999999999998,0.07084572744627221,-0.3651486564581446,0.027908267672650287,0.09088072926241032,,0.0015048323156879012,0.33287902447282697,-0.8061048479685726,0.8061048479685734,0.0,0.0,2.6289158599170936,11.0,1492.8421799012,467.9395934922239,6.796824628025789,1814.0,0.0,0.0,4.484218194377407,148.0,111.48415437104869,58.8211005888303,4.280124100374117,153.0,2.9999999999999982,3.000000000000001,-0.0,3.0,998.7571844384653,998.6454331335951,3.2275406918906855,998.5,112.3521217051768,100.3031248359638,4.991919531315916,106.0,0.4261734539769089,0.32240642156364685,2.782898274038607,0.5254237288135594,0.47044432746188797,0.4168514102895183,2.782898274038607,0.4745762711864407,0.0,0.0,0.6717765059228298,0.0,0,0,0,0,0,0,62,0,0,0,10.0,3264.5,133.0,129.0,0.0,28.0,75.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.923,0.183,0.161,0.001,0.052,0.239,0.025,0.025,0.002,0.04700000000000004,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.001,2286.9157494689953,11,3,5541.791617886291,0.641,0.641,0.641,0.24726583467525498,,,,,0.24674066169656436
9.503,5.316413758846771,0.0,17.0,2568.707,2126.9234453767945,2.0,7803.0,145.942,80.24261656696841,2.0,290.0,140.507,78.65568426800232,2.0,291.0,3.0,0.0,3.0,3.0,1014.13,15.24202806123317,990.0,1040.0,126.727,69.55813975233815,30.0,484.0,0.4913203193777209,0.1911286035829386,0.06288032454361055,0.92,0.5086796806222791,0.19112860358293854,0.08,0.9371196754563894,0.383,0.48636153995515263,0.0,1.0,0.07432350127815425,0.08188904470929707,0.07684952481482128,0.08921880982439964,-0.01758012018801999,0.01999696735514543,,,,,-0.10672251742310489,0.06818881282937499,0.0824746077949068,-0.0751673364565456,,-0.21234786046649373,-0.3484889012071834,-0.014391430550244552,0.0951237866323933,,0.023868728445924494,-0.2337169672496542,0.18221938200962431,-0.06148009385925318,-0.08642845261120784,,0.04729197804240898,-0.15686815918557956,0.23371696724965416,-0.1822193820096246,0.06148009385925291,0.08642845261120793,,-0.04729197804241112,0.1568681591855796,-1.0000000000000002,0.06672219439589645,-0.3386425801436496,0.03591406966136206,0.12169552576572132,,-0.04858269678245682,0.33250586717771263,-0.8133264898097134,0.813326489809714,0.0,0.0,2.6373100103311593,11.0,1553.542606476906,403.4818668229813,6.812257316068281,1927.0,113.00031661935057,62.97450363575556,4.5517115607607845,153.0,108.84358590444226,63.78137735463878,4.219596746068293,148.0,2.9999999999999982,3.000000000000001,-0.0,3.0,1014.0154869910784,1013.9008965827287,3.197249648192592,1015.0,111.96997649161744,100.26861141496836,4.958948233113334,105.0,0.4311536154001028,0.3298523117900617,2.7619043106111985,0.5254237288135594,0.47090224308757384,0.42387928268516917,2.7619043106111985,0.4745762711864407,0.0,0.0,0.6655136903763255,0.0,0,0,0,0,0,0,52,0,0,0,10.0,3295.25,129.0,129.0,0.0,25.0,75.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.934,0.194,0.152,0.001,0.051,0.227,0.024,0.024,0.002,0.041000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.001,2274.4821092401676,8,3,5471.9556019451375,0.634,0.634,0.634,0.22636284850662658,,,,,0.23452445200762523
9.501,5.296040695373011,0.0,17.0,2630.134,2183.762227329136,2.0,7803.0,144.802,79.73834083424985,2.0,290.0,139.546,78.91084085729162,2.0,291.0,3.0,0.0,3.0,3.0,1029.472,14.258559622995673,1005.0,1053.0,127.816,68.71918560686288,32.0,484.0,0.48526088406468104,0.18983368824916402,0.06288032454361055,0.92,0.514739115935319,0.18983368824916397,0.08,0.9371196754563894,0.392,0.48844096324384445,0.0,1.0,0.11001105699824283,0.0910273890256956,0.06421622151740151,0.043052882505389294,-0.02349294612274346,0.008037812967652543,,,,,-0.11439097616518945,-0.07027491606158034,-0.06536488569065173,0.03191756020984496,,-0.20616840849890056,-0.32981164050598144,0.01842678097840002,0.14657475920928456,,0.05117995768772064,-0.2653885454966172,0.19965484709611322,-0.06326247810264858,-0.07408219015073136,,0.048361283258905666,-0.1289886798350213,0.26538854549661745,-0.19965484709611328,0.06326247810264847,0.07408219015073167,,-0.04836128325890333,0.12898867983502138,-1.0000000000000004,0.07143674148159772,-0.3499485981280691,0.024509179195484853,0.09435117958163496,,0.005170822754838316,0.3090248337157577,-0.8170277286195848,0.8170277286195851,0.0,0.0,2.6200098971597807,11.0,1575.1214548245623,390.7913027680497,6.812780564212045,1966.0,111.61129976232979,57.89979354932963,4.465586740704552,148.0,107.61689395363295,61.84652506399432,4.281814758948232,148.0,2.9999999999999982,3.000000000000001,-0.0,3.0,1029.3732760337812,1029.274478946059,3.1265985899586792,1030.0,113.20369853653644,101.41578141545982,4.9719688556282655,106.5,0.4257926979055421,0.3281596808093588,2.7667209016656504,0.5254237288135594,0.4787321776105505,0.43552470304914676,2.7667209016656504,0.4745762711864407,0.0,0.0,0.6696343095488463,0.0,0,0,0,0,0,0,44,0,0,0,10.0,3376.25,129.0,130.0,0.0,22.0,76.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.933,0.181,0.152,0.001,0.049,0.226,0.026,0.026,0.002,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.001,2272.0258385255147,7,3,5454.961265051216,0.643,0.643,0.643,0.24935659136402633,,,,,0.2502527143146127
9.475,5.293902190294075,0.0,17.0,2520.055,2117.534170902548,2.0,7779.0,142.399,79.2509590699918,1.0,290.0,141.746,80.2231964287465,1.0,292.0,3.0,0.0,3.0,3.0,1043.888,13.970634725546104,1020.0,1070.0,131.306,70.66934639941508,30.0,515.0,0.4897024277818588,0.1912077590250156,0.06288032454361055,0.92,0.5102975722181412,0.1912077590250156,0.08,0.9371196754563894,0.396,0.48930912869414506,0.0,1.0,0.07794702929521681,0.09490309267632616,0.038134637159392956,0.07015748424495434,-0.02865216199609386,-0.015149500977627437,,,,,-0.12367562372959738,-0.07705745232199983,-0.09447725760926097,0.011368349401972443,,-0.1703561985032375,-0.31463060892167455,0.015574746313266387,0.14004723257452203,,0.05043480879819683,-0.22894632547184757,0.19013725848006016,-0.06497554696602832,-0.03219829522113622,,0.0296822557087228,-0.12259868542512677,0.22894632547184768,-0.19013725848006002,0.06497554696602865,0.03219829522113604,,-0.029682255708725312,0.12259868542512661,-1.0000000000000004,0.040536921950158705,-0.3365822110860334,0.017578881072137884,0.06358801004249416,,0.03958809853473151,0.2815152131157448,-0.8084852327385946,0.8084852327385947,0.0,0.0,2.634756597421456,11.0,1523.8438739042938,370.81492384579815,6.801690209323087,1861.0,109.46503872866789,57.338381337301854,4.423247670664885,147.0,108.68679239974394,58.67902938241458,4.277713943315451,150.0,2.9999999999999982,3.000000000000001,-0.0,3.0,1043.7945435243985,1043.701028377433,3.1343995585266784,1045.0,116.01706257745039,103.4694953386691,5.011270641546753,115.0,0.43007860757818295,0.3316181394822785,2.7830100600046874,0.5254237288135594,0.47222446313320937,0.42361316446739117,2.7830100600046874,0.4745762711864407,0.0,0.0,0.6713564357727346,0.0,0,0,0,0,0,0,42,0,0,0,10.0,3162.0,129.0,130.0,0.0,23.0,80.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.925,0.172,0.149,0.001,0.051,0.236,0.026,0.026,0.002,0.04400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.001,2153.987989756094,43,4,4949.922204466148,0.632,0.632,0.632,0.22055035922461708,,,,,0.21201768790362638
9.676,5.19557677433584,0.0,17.0,2336.189,2057.4480133424045,2.0,7774.0,141.373,79.75843076614709,1.0,290.0,143.482,81.36694818079548,1.0,292.0,3.0,0.0,3.0,3.0,1058.682,14.109853435240352,1035.0,1082.0,132.683,71.91875150346965,30.0,515.0,0.48958530867371247,0.19481268555495418,0.06288032454361055,0.92,0.5104146913262876,0.19481268555495412,0.08,0.9371196754563894,0.418,0.4934769695938398,0.0,1.0,0.05637584489874898,0.12250654921956332,0.004317099371361072,0.09895014670623667,-0.06882373279933623,0.04047041476202524,,,,,0.017217984318831963,-0.053452398889996894,0.06795135938707456,0.005727716191234585,,-0.1720416878625036,-0.2720397950334746,0.011821574706724831,0.15745543672651183,,0.038198036699200626,-0.21468335161340749,0.16338204093676434,-0.05270961798913915,-0.015086239900426374,,0.05739455045462716,-0.08933720579031454,0.21468335161340793,-0.16338204093676423,0.05270961798913918,0.01508623990042651,,-0.05739455045462704,0.0893372057903146,-0.9999999999999997,0.02359395916558536,-0.29714245804209455,0.02835955325717532,0.06645110277859269,,-0.006911518050617352,0.23800772145399288,-0.8006040698328432,0.8006040698328434,0.0,0.0,2.642395167056083,11.0,1368.7482394775657,325.15226051037035,6.7808957939062875,1685.0,108.85181425768496,58.85478416103718,4.385078103186821,142.0,108.29029343439522,54.540750363226834,4.231738780148726,153.0,2.9999999999999982,3.000000000000001,-0.0,3.0,1058.5880983866841,1058.494233565109,3.03200100536496,1058.5,117.37964039950474,104.9350959342773,5.031874017237732,116.0,0.42935037155517625,0.3323397135958084,2.8478736289070037,0.5238229755178908,0.4693406552527527,0.415031561960908,2.8478736289070037,0.47617702448210925,0.0,0.0,0.6796382396070921,0.0,0,1,0,0,0,0,46,0,0,0,10.0,2821.5,135.0,135.0,0.0,25.0,80.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.91,0.162,0.135,0.001,0.048,0.246,0.026,0.026,0.002,0.029000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5820000000000001,0.001,2167.922873213125,20,4,5012.43180566368,0.632,0.632,0.632,0.23121918609509473,,,,,0.21269773416852847
9.853,5.158294194692563,0.0,17.0,2242.456,1980.0422716349924,3.0,7803.0,143.862,79.04077682057788,1.0,290.0,144.157,81.92979215060808,1.0,292.0,3.0,0.0,3.0,3.0,1073.654,15.114454364307392,1050.0,1100.0,135.234,74.3173890709188,28.0,515.0,0.4933920293747153,0.19337599105021097,0.06288032454361055,0.92,0.5066079706252847,0.19337599105021092,0.08,0.9371196754563894,0.414,0.49279493386889334,0.0,1.0,0.051631773953622756,0.0998844302606878,0.008813055950269877,0.13020057794723752,-0.07874830430026566,0.05472518617349147,,,,,-0.02645969548597986,-0.02687461352517734,0.0605701377633294,0.009356927533309235,,-0.18836998465461874,-0.2959951790116253,-0.04002019444153326,0.15184183199614276,,0.02726029557491821,-0.170271218765447,0.1759808416712772,-0.04487998948572654,-0.04509917686819775,,0.033610614561168414,-0.09700333445504572,0.17027121876544699,-0.17598084167127737,0.04487998948572665,0.045099176868197734,,-0.033610614561166804,0.09700333445504558,-1.0,-0.0024186441802011615,-0.2937155710511702,0.020202845950486204,0.10259285611895286,,-0.021335653597418607,0.25105152132162634,-0.7976744142029719,0.7976744142029726,0.0,0.0,2.637495760774406,12.0,1348.4658240471103,353.51752415502807,6.769805439017329,1606.0,113.80708038319722,70.22233636121364,4.371763058256034,148.0,108.78642941758795,55.59318217506247,4.173341483149518,153.0,2.9999999999999982,3.000000000000001,-0.0,3.0,1073.5477634982685,1073.4415783023676,3.140130442284792,1075.0,119.19652334582443,106.19720201856188,5.031702810566878,118.0,0.43402029324523056,0.3360635659952069,2.849640331703356,0.5222222222222223,0.46556783181458133,0.4105109444543256,2.849640331703356,0.4777777777777778,0.0,0.0,0.6782813691263276,0.0,0,54,0,0,0,0,55,0,0,0,10.0,2338.25,136.0,136.0,0.0,25.0,82.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.902,0.165,0.133,0.001,0.05,0.244,0.025,0.025,0.002,0.02300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5860000000000001,0.001,2175.1595476385983,38,4,5014.869562859776,0.608,0.608,0.608,0.1775211494561567,,,,,0.19736522731594794
9.979,5.249582565987234,0.0,17.0,2212.562,1969.1030666379663,3.0,7803.0,144.298,78.27437686800243,1.0,291.0,142.443,81.52730495025855,1.0,292.0,3.0,0.0,3.0,3.0,1089.857,15.820582854049398,1064.0,1120.0,132.895,71.39642445125963,28.0,425.0,0.49416931313928053,0.19844940293463903,0.06288032454361055,0.92,0.5058306868607195,0.198449402934639,0.08,0.9371196754563894,0.405,0.4911376754192415,0.0,1.0,0.08679962528936569,0.09031556225696676,0.02334197018191328,0.14017405000932293,-0.03336064605808454,0.037565109385990815,,,,,-0.011896130897112948,-0.01312827131102893,-0.031968420389352215,-0.029804473920177106,,-0.2117696765989722,-0.2714013716541888,-0.041357859715060064,0.1346725636374888,,0.017750728994970325,-0.19426213593361216,0.20023583762977462,-0.024430365062838785,-0.07052089105496093,,-0.05117449854723656,-0.12339752473439221,0.1942621359336121,-0.20023583762977462,0.024430365062838796,0.07052089105496094,,0.05117449854723815,0.12339752473439212,-1.0000000000000002,0.04018535602756314,-0.3116179887994025,0.010371291775753537,0.1205613399885253,,-0.0018145361850474206,0.26726850786058587,-0.8068987761984682,0.806898776198468,0.0,0.0,2.6191307460747275,12.0,1305.9579172527613,300.02532479901356,6.788506861859069,1570.0,114.5003016271993,65.66464709581676,4.364380824639141,148.0,108.01466953674282,58.34671405497336,4.232173379573801,153.0,2.9999999999999982,3.000000000000001,-0.0,3.0,1089.7423922802527,1089.6278979093436,3.220902001584171,1090.0,117.85994506577724,105.53607755704846,4.960279894682943,115.0,0.4318745035930231,0.3316065786067657,2.8695982656226007,0.5254237288135594,0.4626903978584831,0.40552363335763036,2.8695982656226007,0.4745762711864407,0.0,0.0,0.6749869805043391,0.0,0,61,0,0,0,0,55,0,0,0,10.0,2318.75,131.0,136.0,0.0,29.25,77.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.917,0.159,0.148,0.001,0.056,0.236,0.026,0.026,0.002,0.019000000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.001,2297.4795155853744,7,3,5615.993479816185,0.63,0.63,0.63,0.21935987509758004,,,,,0.22165420745899955
