distance_class_1,distance_class_0,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,psi_size,psi_color,psi_shape,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,size_mean,size_std,size_min,size_max,color_mean,color_std,color_min,color_max,shape_mean,shape_std,shape_min,shape_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_color_size,correlation_shape_size,correlation_shape_color,correlation_predict_proba_0_size,correlation_predict_proba_0_color,correlation_predict_proba_0_shape,correlation_predict_proba_1_size,correlation_predict_proba_1_color,correlation_predict_proba_1_shape,correlation_predict_proba_1_predict_proba_0,correlation_predict_size,correlation_predict_color,correlation_predict_shape,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,size_gmean,size_hmean,size_entropy,size_median,color_gmean,color_hmean,color_entropy,color_median,shape_gmean,shape_hmean,shape_entropy,shape_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,size_nr_outliers,color_nr_outliers,shape_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,size_iqr,color_iqr,shape_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,size_uniqueness_ratio,color_uniqueness_ratio,shape_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,size_sparsity,color_sparsity,shape_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.1228800000059311,0.34576113432187244,0,0.9988432869307192,0,0.0009257020049350823,0.00216279104346323,0.0006554231730746766,0.03823258536155935,0.016997690561173975,8.515489752777954,1,0.042,0.9944994132022645,0.042,0.9944994132022645,0,0.48,0.7032392583932261,0.0,2.0,0.65,0.8572330399888265,0.0,2.0,0.99,0.7976607212735414,0.0,2.0,0.4992725545349364,0.5017815718554715,2.4801830730491744e-06,0.9999625304060411,0.5007274454650636,0.5017815718554715,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.44905298810276956,0.18871428410815114,0.0982356995800036,0.6857103239907938,0.7625124909700126,0.18876314325816862,-0.685710323990794,-0.7625124909700123,-0.18876314325816862,-1.0,-0.6859943405700353,-0.7620734962887139,-0.18899723688059503,-0.9999971558362147,0.9999971558362147,0.0,0.0,0.8825632953798344,0.0,0.0,0.0,0.9376369622724492,0.0,0.0,0.0,1.0955590360234204,1.0,0.0024974694781174276,9.704468057952989e-06,2.6909367922561835,0.4981009338017426,0.02076816244226353,0.0002838226023641512,2.6909367922561835,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.25,2.0,0.9997042533152984,0.9997042533152986,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.64,0.6,0.31999999999999995,0.0,0.0,0.5,0.03,122.24740001040729,4,2,191.2947172050642,0.5,1.0,1,1.0,1.0,1.0,1.0,1910:2010,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.11712000000617648,0.3236011484777415,0,0.9986458850627672,0,0.005239322840859642,0.001291017604550307,0.012756037019476082,0.08492727514069591,0.013503378601576356,8.515489752777954,1,0.05533333333333333,0.9231870587836403,0.05533333333333333,0.9231870587836403,0,0.54,0.7166138105949071,0.0,2.0,0.55,0.7961396760860395,0.0,2.0,1.02,0.7651500150000294,0.0,2.0,0.49914862114415426,0.5016573554439205,2.4801830730491744e-06,0.9999625304060411,0.5008513788558457,0.5016573554439205,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.518749850233617,0.21958835033073812,0.04808691815265473,0.7575145568564909,0.6946125612254225,0.18384190160641575,-0.7575145568564907,-0.6946125612254225,-0.18384190160641575,-1.0000000000000002,-0.7573401631618394,-0.6943138434075837,-0.1838924281224568,-0.9999971189154878,0.9999971189154878,0.0,0.0,0.93296241476466,0.0,0.0,0.0,0.9023953381067209,0.0,0.0,0.0,1.081972468961373,1.0,0.002426032968712149,9.15684826922572e-06,2.611317142278425,0.4981009338017426,0.023705115188887703,0.0003162851830455974,2.611317142278425,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997036253768915,0.9997036253768915,1.0,0.03,0.03,0.03,0.22,0.22,0.02,0.5900000000000001,0.64,0.28,0.0,0.0,0.5,0.04,121.08315222275964,4,2,191.05592633152634,0.5,1.0,1,1.0,1.0,1.0,1.0,1940:2040,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.11208000000625402,0.3335211849645446,0,0.9986713535223558,0,0.008589520043843215,0.006063376009025234,0.05193411613304646,0.06825013830513191,0.030858879155926992,8.515489752777954,1,0.05533333333333333,0.9231870587836403,0.05533333333333333,0.9231870587836403,0,0.54,0.7023769168568492,0.0,2.0,0.51,0.7719187689508437,0.0,2.0,1.15,0.7703468981143127,0.0,2.0,0.4991646069516342,0.5016736345297942,2.4801830730491744e-06,0.9999625304060411,0.5008353930483659,0.5016736345297942,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.47433085213104825,0.14748074683408996,-0.011041300329365629,0.772951315330183,0.6645339315406293,0.013063543248739588,-0.7729513153301835,-0.6645339315406295,-0.013063543248739621,-0.9999999999999997,-0.7726911394933923,-0.6640197212445795,-0.013046561461068869,-0.9999970275773518,0.9999970275773521,0.0,0.0,0.9315652273979615,0.0,0.0,0.0,0.876705519271537,0.0,0.0,0.0,1.0729347336377983,1.0,0.0023906714341093626,8.903683645023781e-06,2.643565022178206,0.4981009338017426,0.023210633365508108,0.000307861934955316,2.643565022178206,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,1.0,0.9997036253768915,0.9997036253768915,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.5800000000000001,0.6599999999999999,0.22999999999999998,0.0,0.0,0.5,0.03,121.10082489155455,4,2,196.18678896536397,0.5,1.0,1,1.0,1.0,1.0,1.0,1970:2070,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.1356800000055921,0.3372011715041115,0,0.99866515970688,0,0.005239322840859642,0.00022978599395875545,1.806370660865716e-05,0.07333383653882658,0.009780470686850064,8.515489752777954,1,0.05533333333333333,0.9231870587836403,0.05533333333333333,0.9231870587836403,0,0.55,0.7299508769967216,0.0,2.0,0.53,0.7581876316905234,0.0,2.0,1.01,0.8225975119502045,0.0,2.0,0.49916072047054855,0.501668903632317,2.4801830730491744e-06,0.9999625304060411,0.5008392795294515,0.501668903632317,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.526550819114473,0.04121448367553789,-0.07336668904681731,0.7576787528172345,0.7030839999141528,-0.0364270847090233,-0.7576787528172344,-0.7030839999141526,0.03642708470902335,-1.0,-0.7572712299036659,-0.7025570186362622,0.03665356874991567,-0.9999970612882629,0.9999970612882628,0.0,0.0,0.9400791141164119,0.0,0.0,0.0,0.912031400881142,0.0,0.0,0.0,1.0985126170507196,1.0,0.0025697575457008393,1.0319208458958353e-05,2.7192678135299055,0.4981009338017426,0.02413788013347325,0.0003552985272276838,2.7192678135299055,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997034349083204,0.9997034349083205,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.5900000000000001,0.63,0.32999999999999996,0.0,0.0,0.5,0.03,122.40944752723692,3,2,193.16221906526897,0.5,1.0,1,1.0,1.0,1.0,1.0,2000:2100,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.13312000000558855,0.34688117286945264,0,0.9987967153056815,0,0.0027051691054440254,0.00216279104346323,0.012756037019476082,0.03627147547685324,0.011812157614506432,8.515489752777954,1,0.048666666666666664,0.9727859868130885,0.048666666666666664,0.9727859868130885,0,0.56,0.756386946027767,0.0,2.0,0.58,0.7808309482192477,0.0,2.0,1.14,0.8290191356493088,0.0,2.0,0.499243310804456,0.5017519132796524,2.4801830730491744e-06,0.9999625304060411,0.5007566891955441,0.5017519132796524,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.5219733034485012,0.002577366669034148,0.060544536329840616,0.7444806015773374,0.7469670763480596,0.0244105936984883,-0.7444806015773375,-0.7469670763480599,-0.024410593698488307,-1.0000000000000002,-0.7440916048338276,-0.7465405081339905,-0.024246432248443594,-0.9999970588367446,0.9999970588367446,0.0,0.0,0.9422163338129591,0.0,0.0,0.0,0.9482671924946917,0.0,0.0,0.0,1.081972468961373,1.0,0.002569755209941413,1.031836012406356e-05,2.7345011350452415,0.4981009338017426,0.02250399104058477,0.00035519684465281775,2.7345011350452415,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997036253768915,0.9997036253768915,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.6,0.6,0.28,0.0,0.0,0.5,0.03,122.98392427365391,4,2,188.8428828489804,0.5,1.0,1,1.0,1.0,1.0,1.0,2030:2130,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.13800000000539434,0.3639211439314976,0,0.9988683487869244,0,0.000995683509722656,0.0006785551317719364,0.008241695382256744,0.028119706804130166,0.028815743157925296,8.515489752777954,1,0.03866666666666667,0.9982349508668017,0.03866666666666667,0.9982349508668017,0,0.61,0.8274946977156259,0.0,2.0,0.58,0.7936617603859908,0.0,2.0,1.09,0.8176709965419213,0.0,2.0,0.49925477256804085,0.5017632347601637,2.4801830730491744e-06,0.9999625304060411,0.5007452274319592,0.5017632347601638,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.47094405199869477,-0.022243711871493318,0.012140745599685098,0.7412193536829567,0.734533529276638,-0.012081408524291624,-0.7412193536829567,-0.734533529276638,0.012081408524291588,-0.9999999999999999,-0.7408785446004225,-0.734471486401013,0.012291469545938403,-0.999997131533126,0.999997131533126,0.0,0.0,0.9358615206139853,0.0,0.0,0.0,0.9389472680899495,0.0,0.0,0.0,1.092524159312049,1.0,0.002607183130411898,1.065719247449546e-05,2.7567904368600806,0.4981009338017426,0.022626106134734248,0.00039854437791072043,2.7567904368600806,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997036253768915,0.9997036253768915,1.0,0.03,0.03,0.03,0.26,0.26,0.02,0.61,0.61,0.29000000000000004,0.0,0.0,0.5,0.03,125.24502516506837,7,2,191.15110114420872,0.5,1.0,1,1.0,1.0,1.0,1.0,2060:2160,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.12512000000591686,0.3738410952425862,0,0.998943491172177,0,0.0009257020049350823,3.022435921854401e-05,0.01831910097248209,0.02564375881846433,0.02924162911919807,8.515489752777954,1,0.04733333333333333,0.9791166715970179,0.04733333333333333,0.9791166715970179,0,0.56,0.8080404030302525,0.0,2.0,0.55,0.7703468981143129,0.0,2.0,1.1,0.7977240352174656,0.0,2.0,0.49933548833907876,0.5018447795434955,2.4801830730491744e-06,0.9999625304060411,0.5006645116609213,0.5018447795434955,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.3440180672402826,-0.009402217680557552,-0.04109280606012817,0.696854314229857,0.7176758382701468,-0.02481144619627826,-0.6968543142298568,-0.7176758382701467,0.024811446196278262,-1.0,-0.6965260331469922,-0.7175608803587866,0.025197631533948467,-0.9999972545137964,0.9999972545137961,0.0,0.0,0.9007243623687382,0.0,0.0,0.0,0.9253508868486591,0.0,0.0,0.0,1.0891877866443598,1.0,0.0024968959690880193,9.701842583480408e-06,2.7342682872180273,0.4981009338017426,0.02009029624707903,0.0003259732980146852,2.7342682872180273,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997816084703255,0.9997816084703255,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.64,0.62,0.27,0.0,0.0,0.5,0.03,126.37335447595058,5,2,199.93339294220576,0.5,1.0,1,1.0,1.0,1.0,1.0,2090:2190,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.11168000000633178,0.3864011751040212,0,0.9988201126579708,0,0.002634180695911024,0.00022978599395875545,1.806370660865716e-05,0.04659657877072604,0.028737480172856617,8.515489752777954,1,0.048666666666666664,0.9727859868130885,0.048666666666666664,0.9727859868130885,0,0.55,0.8087276451565163,0.0,2.0,0.53,0.7581876316905234,0.0,2.0,0.96,0.7903457880234857,0.0,2.0,0.4992580010464234,0.5017676453765215,2.4801830730491744e-06,0.9999625304060411,0.5007419989535766,0.5017676453765215,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.32699893026073273,-0.09165863107033383,-0.09911703289956897,0.6838209654460093,0.7028367630883008,-0.10119624250882643,-0.6838209654460092,-0.7028367630883009,0.10119624250882646,-1.0,-0.68350674260132,-0.702557018636262,0.10173145278829236,-0.9999970534161299,0.9999970534161303,0.0,0.0,0.8864644756797975,0.0,0.0,0.0,0.912031400881142,0.0,0.0,0.0,1.092524159312049,1.0,0.0023568948731900984,8.666833418473134e-06,2.6966178718184937,0.4981009338017426,0.02160486547000717,0.00035379301879689403,2.6966178718184937,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997238141639336,0.9997238141639335,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.65,0.63,0.32999999999999996,0.0,0.0,0.5,0.03,122.73454080328455,4,2,202.8894666215157,0.5,1.0,1,1.0,1.0,1.0,1.0,2120:2220,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.10272000000641109,0.3729612139445454,0,0.9988101207337838,0,0.0009257020049350823,0.009812327700544434,1.806370660865716e-05,0.08750448877571822,0.0432553038893971,8.515489752777954,1,0.06866666666666667,0.7458329994063783,0.06866666666666667,0.7458329994063783,0,0.55,0.7961396760860395,0.0,2.0,0.42,0.654124443725189,0.0,2.0,0.97,0.7971540286886503,0.0,2.0,0.4992517262431903,0.5017617110130975,2.4801830730491744e-06,0.9999625304060411,0.5007482737568097,0.5017617110130975,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.23081398577122397,-0.06923449826817552,-0.014334874708423175,0.6950069567478826,0.6457266059497428,-0.13801093329208378,-0.6950069567478826,-0.6457266059497426,0.13801093329208375,-1.0,-0.6943138434075835,-0.6453143380561523,0.13868607031990954,-0.9999969559513424,0.9999969559513424,0.0,0.0,0.9023953381067209,0.0,0.0,0.0,0.8275429997523773,0.0,0.0,0.0,1.0949238485271433,1.0,0.002289749084190083,8.227408306243712e-06,2.6447061639478866,0.4981009338017426,0.021034801484279983,0.00032111988842989386,2.6447061639478866,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997238183575881,0.9997238183575881,1.0,0.03,0.03,0.03,0.23,0.23,0.02,0.64,0.6699999999999999,0.32999999999999996,0.0,0.0,0.5,0.03,123.15740926950122,3,2,208.22760420270583,0.5,1.0,1,1.0,1.0,1.0,1.0,2150:2250,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.09992000000642538,0.3428811780876989,0,0.9988220469836928,0,0.00012106599356708145,0.00022978599395875545,0.0006554231730746766,0.08497950931353071,0.03234627936893987,8.515489752777954,1,0.07866666666666666,0.5835994783310695,0.07866666666666666,0.5835994783310695,0,0.57,0.7946157193349132,0.0,2.0,0.49,0.7034546786030247,0.0,2.0,0.93,0.7555184185763314,0.0,2.0,0.49925921497218595,0.5017693521490586,2.4801830730491744e-06,0.9999625304060411,0.5007407850278142,0.5017693521490586,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.3988171852070239,-0.15159587632405375,-0.010833242935121872,0.7214120879232553,0.7004360325189987,-0.11922801977270893,-0.7214120879232554,-0.7004360325189988,0.11922801977270903,-1.0,-0.7209416334945399,-0.700071439506233,0.11972362440054848,-0.9999970459544223,0.9999970459544226,0.0,0.0,0.9274600551768872,0.0,0.0,0.0,0.8920875541698156,0.0,0.0,0.0,1.0740996911268967,1.0,0.002257109831836678,8.024505396041414e-06,2.6348491862475,0.4981009338017426,0.021168192404390194,0.00032259751185628494,2.6348491862475,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,1.25,0.9997258170380278,0.9997258170380278,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.62,0.63,0.31999999999999995,0.0,0.0,0.5,0.03,118.78382783950343,3,2,197.58212106071485,0.5,1.0,1,1.0,1.0,1.0,1.0,2180:2280,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.10112000000642465,0.34376111194691544,0,0.9988909872926607,0,0.000995683509722656,0.001291017604550307,0.00028687189767914495,0.07386042309349516,0.01651277131260839,8.515489752777954,1,0.06866666666666667,0.7458329994063783,0.06866666666666667,0.7458329994063783,0,0.56,0.7696253844067465,0.0,2.0,0.49,0.717670192393766,0.0,2.0,0.9,0.7587869106393281,0.0,2.0,0.49930250969131906,0.5018126174123848,2.4801830730491744e-06,0.9999423503019039,0.5006974903086809,0.5018126174123848,5.764969809601463e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.3759963452437976,-0.024215510385943096,0.10943899037346265,0.7318393819632419,0.6866576606269547,0.026846928685925375,-0.7318393819632422,-0.6866576606269547,-0.026846928685925295,-1.0,-0.7312923767177983,-0.6862045194247248,-0.0264906471413009,-0.9999972122820078,0.9999972122820079,0.0,0.0,0.9358615206139853,0.0,0.0,0.0,0.8888779265041972,0.0,0.0,0.0,1.0736534486560747,1.0,0.0022903444945693023,8.228756813169049e-06,2.657378178919957,0.4981009338017426,0.020729997018164775,0.0003304773509446556,2.657378178919957,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,1.0,0.9997045493951363,0.9997045493951362,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.61,0.64,0.33999999999999997,0.0,0.0,0.5,0.03,123.68110245347766,4,2,199.36442137459773,0.5,1.0,1,1.0,1.0,1.0,1.0,2210:2310,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.09608000000643666,0.3230410065407964,0,0.9990259567482618,0,0.00012106599356708145,0.007599315957871304,0.0006554231730746766,0.09170505468052915,0.15290878232632055,8.515489752777954,1,0.07866666666666666,0.5835994783310695,0.07866666666666666,0.5835994783310695,0,0.55,0.7703468981143129,0.0,2.0,0.61,0.7900262110470856,0.0,2.0,0.89,0.7232781713361139,0.0,2.0,0.4993868735642891,0.5018974341727823,2.4801830730491744e-06,0.9999625304060411,0.5006131264357109,0.5018974341727824,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.47219266625003925,0.10968026312710985,-0.0051264407795173226,0.7176942741239737,0.7761377761486885,0.04188091231327583,-0.7176942741239738,-0.7761377761486884,-0.04188091231327578,-1.0,-0.7175608803587864,-0.7760161102700176,-0.04168677509246275,-0.9999974773931024,0.9999974773931025,0.0,0.0,0.9253508868486591,0.0,0.0,0.0,0.9695061641658402,0.0,0.0,0.0,1.0472156123665326,1.0,0.0022577762347374053,8.025531615757829e-06,2.6688303650761407,0.49810294372974534,0.018852171844616003,0.0002812774886398737,2.6688303650761407,0.5018970562702546,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,1.0,0.9997836113444196,0.9997836113444196,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.62,0.5800000000000001,0.31999999999999995,0.0,0.0,0.5,0.03,119.71461329079175,4,2,188.11776827773696,0.5,1.0,1,1.0,1.0,1.0,1.0,2240:2340,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.10912000000634167,0.3321610274183042,0,0.9989705224095047,0,0.0009257020049350823,0.004472621438925436,0.004740628984545486,0.042630035917122944,0.15077860460817544,8.515489752777954,1,0.062,0.8447613928164611,0.062,0.8447613928164611,0,0.5,0.7316785737969477,0.0,2.0,0.62,0.8137703743822469,0.0,2.0,0.96,0.7510262339228929,0.0,2.0,0.4993524674356787,0.5018623980812995,2.4801830730491744e-06,0.9999625304060411,0.5006475325643214,0.5018623980812995,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.42411399284031076,0.12867299223472417,0.15668093699410057,0.6869853110211628,0.7660298543343622,0.1072120594246825,-0.686985311021163,-0.7660298543343621,-0.10721205942468247,-0.9999999999999999,-0.6868028197434449,-0.7657239254178306,-0.10705754551443782,-0.9999974247105636,0.9999974247105636,0.0,0.0,0.8939876467529356,0.0,0.0,0.0,0.9609269274509998,0.0,0.0,0.0,1.0726624326798246,1.0,0.002357512351033752,8.668030512445175e-06,2.7167454564771076,0.49810294372974534,0.019830873837567344,0.00029959258782082197,2.7167454564771076,0.5018970562702546,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997043273352579,0.9997043273352579,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.64,0.5900000000000001,0.30000000000000004,0.0,0.0,0.5,0.03,121.543802654191,3,2,193.0517739928067,0.5,1.0,1,1.0,1.0,1.0,1.0,2270:2370,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.13800000000540283,0.33576110095008765,0,0.998857205726705,0,0.00012106599356708145,3.022435921854401e-05,0.00028687189767914495,0.010405037549164253,0.01654153999646896,8.515489752777954,1,0.042,0.9944994132022645,0.042,0.9944994132022645,0,0.52,0.7314024165597862,0.0,2.0,0.57,0.7946157193349132,0.0,2.0,0.95,0.7961396760860395,0.0,2.0,0.4992812961019864,0.5017898333509843,2.4801830730491744e-06,0.9999625304060411,0.5007187038980135,0.5017898333509843,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.4233782527601391,0.09714202976007971,0.12533952433586806,0.7148055578581308,0.7213186875752774,0.06320538898874566,-0.7148055578581309,-0.7213186875752776,-0.06320538898874564,-1.0,-0.7145446229081066,-0.7209416334945398,-0.06311944030978033,-0.9999972396035015,0.9999972396035013,0.0,0.0,0.9141459218304915,0.0,0.0,0.0,0.9274600551768872,0.0,0.0,0.0,1.093652189244156,1.0,0.0026077976311935603,1.0659455206860942e-05,2.732462530373591,0.4981009338017426,0.02107888420084769,0.0003124844007677382,2.732462530373591,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997043273352579,0.9997043273352579,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.62,0.62,0.33999999999999997,0.0,0.0,0.5,0.03,125.75463201949047,4,2,196.56961207930723,0.5,1.0,1,1.0,1.0,1.0,1.0,2300:2400,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.14600000000494978,0.299921031864567,1,0.9990322062109381,0,0.00012106599356708145,0.004472621438925436,0.0022212541008230276,0.07698090439746023,0.041942433224050224,8.515489752777954,1,0.050666666666666665,0.9611092248629756,0.050666666666666665,0.9611092248629756,0,0.51,0.717670192393766,0.0,2.0,0.58,0.7677857445244405,0.0,2.0,1.01,0.7976607212735414,0.0,2.0,0.499370830666223,0.5018794095410467,2.4801830730491744e-06,0.9999625304060411,0.500629169333777,0.5018794095410466,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.4476571361456715,0.13216105826065422,0.1883530504335162,0.7147945801044838,0.7597647180581797,0.13866333662530245,-0.7147945801044838,-0.7597647180581798,-0.13866333662530245,-1.0,-0.7142128671563459,-0.7592247407659275,-0.13859797371243626,-0.9999974137446004,0.9999974137446004,0.0,0.0,0.9081844945730846,0.0,0.0,0.0,0.9550439063106533,0.0,0.0,0.0,1.0955590360234204,1.0,0.002684381642537333,1.1408382444610984e-05,2.6437468451071546,0.4981009338017426,0.019747065137704314,0.000298209030156022,2.6437468451071546,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997238141639336,0.9997238141639335,1.0,0.03,0.03,0.03,0.23,0.23,0.02,0.62,0.5900000000000001,0.31000000000000005,0.0,0.0,0.5,0.03,124.00424325763277,4,2,189.4278720088249,0.5,1.0,1,1.0,1.0,1.0,1.0,2330:2430,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.14912000000469317,0.33648108298341184,1,0.9989777319810283,0,0.0027051691054440254,0.00216279104346323,0.001442051931850803,0.11909447597995422,0.06010526822838336,8.515489752777954,1,0.06466666666666666,0.8070168201365557,0.06466666666666666,0.8070168201365557,0,0.62,0.8260897302498332,0.0,2.0,0.55,0.7436600722307896,0.0,2.0,0.99,0.8347866115772861,0.0,2.0,0.4993569983374425,0.5018654102854446,2.4801830730491744e-06,0.9999625304060411,0.5006430016625575,0.5018654102854446,3.74695939588018e-05,0.9999975198169271,0.5,0.502518907629606,0.0,1.0,0.4751830716503204,0.06767123191533406,0.12284622557141037,0.7547774727576068,0.7433483816361868,0.13222125483171776,-0.7547774727576064,-0.743348381636187,-0.1322212548317178,-1.0000000000000002,-0.7543047960083719,-0.7433111162394345,-0.1324340354113094,-0.9999972854704701,0.99999728547047,0.0,0.0,0.9482671924946917,0.0,0.0,0.0,0.9376369622724492,0.0,0.0,0.0,1.0972997527069064,1.0,0.002723409952353976,1.1824025772614993e-05,2.6826164326647697,0.4981009338017426,0.01994723353824793,0.0003121659659945746,2.6826164326647697,0.5018990661982574,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9997238141639336,0.9997238141639335,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.6,0.6,0.35,0.0,0.0,0.5,0.03,123.96002728222739,4,2,186.09849435617127,0.5,1.0,1,1.0,1.0,1.0,1.0,2360:2460,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
