distance_class_1,distance_class_0,u_detect_drift_flag,psi_size,psi_color,psi_shape,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,size_mean,size_std,size_min,size_max,color_mean,color_std,color_min,color_max,shape_mean,shape_std,shape_min,shape_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_color_size,correlation_shape_size,correlation_shape_color,correlation_predict_proba_0_size,correlation_predict_proba_0_color,correlation_predict_proba_0_shape,correlation_predict_proba_1_size,correlation_predict_proba_1_color,correlation_predict_proba_1_shape,correlation_predict_proba_1_predict_proba_0,correlation_predict_size,correlation_predict_color,correlation_predict_shape,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,size_gmean,size_hmean,size_entropy,size_median,color_gmean,color_hmean,color_entropy,color_median,shape_gmean,shape_hmean,shape_entropy,shape_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,size_nr_outliers,color_nr_outliers,shape_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,size_iqr,color_iqr,shape_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,size_uniqueness_ratio,color_uniqueness_ratio,shape_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,size_sparsity,color_sparsity,shape_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.14912003194294182,0.3367802208481618,1,0.0027051691054440254,0.00216279104346323,0.001442051931850803,0.05211177597213725,0.01075156794417115,8.515489752777954,1,0.9974641148997371,0,0.62,0.8260897302498332,0.0,2.0,0.55,0.7436600722307896,0.0,2.0,0.99,0.8347866115772861,0.0,2.0,0.5015468467315874,0.48669517679479163,0.017391552056085335,0.9999999998527745,0.4984531532684125,0.48669517679479163,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.4751830716503204,0.06767123191533406,0.12284622557141037,0.7697836407528792,0.7520822151577436,0.13136274600168865,-0.7697836407528791,-0.7520822151577436,-0.13136274600168865,-0.9999999999999999,-0.7543047960083719,-0.7433111162394345,-0.1324340354113094,-0.999199444096314,0.9991994440963141,0.0,0.0,0.9482671924946917,0.0,0.0,0.0,0.9376369622724492,0.0,0.0,0.0,1.0972997527069064,1.0,0.13195436799296456,0.034725528378677754,2.6826164326647697,0.4752796648842008,0.0030259247988334813,2.9640165335179358e-09,2.6826164326647697,0.5247203351157992,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821945981104658,0.9821945981104658,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.6,0.6,0.35,0.0,0.0,0.5,0.03,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,124.0607995821204,4,2,186.41750272935653,0.5,1.0,1,1.0,1.0,1.0,1.0,2360:2460,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.13888002973556254,0.3478588549415374,0,0.000995683509722656,0.011535643615259394,0.006343582853168257,0.05504443863472578,0.024592084906018493,8.515489752777954,1,0.9953322640698193,0,0.6,0.8164965809277259,0.0,2.0,0.64,0.8105366721929964,0.0,2.0,0.95,0.8333333333333334,0.0,2.0,0.5028555271900186,0.48796915271620733,0.017391552056085335,0.9999999998527745,0.4971444728099812,0.4879691527162072,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.5433601247142856,0.07422696190252062,0.10767276826180029,0.7511337235010314,0.8023982773233405,0.1322981295559236,-0.7511337235010315,-0.80239827732334,-0.1322981295559236,-1.0,-0.7385489458759964,-0.7935781610295085,-0.13266499161421602,-0.9993133814150335,0.9993133814150332,0.0,0.0,0.9379205004991429,0.0,0.0,0.0,0.9812519116616495,0.0,0.0,0.0,1.0955590360234204,1.0,0.13208521115101335,0.034702321691370414,2.7105034950823317,0.47520029300005573,0.0019016039371493678,1.6596566746602333e-09,2.7105034950823317,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821947670097372,0.9821947670097372,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.61,0.5700000000000001,0.37,0.0,0.0,0.5,0.03,0.07266666666666667,0.6814092283718842,0.07266666666666667,0.6814092283718842,0,121.30700941428114,4,2,180.9924688332183,0.5,1.0,1,1.0,1.0,1.0,1.0,2390:2490,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.12800002738849522,0.41879920037830853,1,9.31873349622825e-05,3.022435921854401e-05,0.014606777221436561,0.04633269181939924,0.027086336011506736,8.515489752777954,1,0.9985758315543556,0,0.61,0.8515582864088138,0.0,2.0,0.57,0.7946157193349132,0.0,2.0,0.97,0.8698658900466592,0.0,2.0,0.5008675913081543,0.48606423236269064,0.017391552056085335,0.9999999998527745,0.4991324086918457,0.48606423236269064,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.46619247391881674,0.12040896639533774,0.1126703724796975,0.7365138545831907,0.7301709747874794,0.19625680785550478,-0.7365138545831906,-0.7301709747874795,-0.19625680785550484,-1.0000000000000002,-0.719942577147088,-0.7209416334945398,-0.1964169770870098,-0.9991466179507542,0.9991466179507543,0.0,0.0,0.898818972607919,0.0,0.0,0.0,0.9274600551768872,0.0,0.0,0.0,1.0815953699362795,1.0,0.13176605832445623,0.03467490212357317,2.6792184519288615,0.47520029300005573,0.0028279100873253773,1.3600372355147528e-09,2.6792184519288615,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821943160436332,0.9821943160436332,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.63,0.62,0.39,0.0,0.0,0.5,0.03,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,125.03521403380054,3,2,192.67582894921733,0.5,1.0,1,1.0,1.0,1.0,1.0,2420:2520,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.12032002572233078,0.4040340795654239,0,0.0009257020049350823,0.001291017604550307,0.026144650538662148,0.09122229130816707,0.06432013733575223,8.515489752777954,1,0.9991942021092801,0,0.55,0.7961396760860395,0.0,2.0,0.52,0.7585206228927038,0.0,2.0,0.91,0.85392735006669,0.0,2.0,0.49951041887877595,0.4847731124408339,0.017391552056085335,0.9999999998527745,0.5004895811212241,0.4847731124408339,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.3579496300982202,0.11811953882394179,0.13536182901956473,0.709908346900002,0.7003588043544915,0.2246619614456358,-0.709908346900002,-0.7003588043544916,-0.22466196144563597,-0.9999999999999997,-0.6943138434075836,-0.6889986220041342,-0.22362228459404287,-0.9990482850353335,0.9990482850353332,0.0,0.0,0.9023953381067209,0.0,0.0,0.0,0.9007243623687382,0.0,0.0,0.0,1.0836941959222437,1.0,0.13148565138667434,0.03462308087885397,2.621893094867756,0.47520029300005573,0.005876752635139396,2.1400950161708422e-09,2.621893094867756,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821932108554421,0.982193210855442,1.0,0.03,0.03,0.03,0.22,0.22,0.02,0.64,0.64,0.41000000000000003,0.0,0.0,0.5,0.03,0.08066666666666666,0.551604696991149,0.08066666666666666,0.551604696991149,0,127.12398709904312,3,2,199.70073078978567,0.5,1.0,1,1.0,1.0,1.0,1.0,2450:2550,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.12808002741842486,0.3857160873466836,0,9.31873349622825e-05,0.003229620522402077,0.0034660936720646665,0.06309206438820625,0.046557934611123314,8.515489752777954,1,0.9992265420037398,0,0.55,0.7833494518006403,0.0,2.0,0.52,0.7717224601860151,0.0,2.0,0.95,0.8211226608993473,0.0,2.0,0.4995080085396462,0.4847273487970649,0.017391552056085335,0.9999999998527745,0.5004919914603537,0.48472734879706497,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.34086176531317597,0.02748142651868338,0.04144469763435441,0.7180419450123117,0.691962682602279,0.11326245974071023,-0.7180419450123118,-0.6919626826022791,-0.11326245974071027,-1.0000000000000002,-0.7056503290095426,-0.6772119393918102,-0.11015821104517881,-0.9990427008340705,0.9990427008340708,0.0,0.0,0.9152849858984924,0.0,0.0,0.0,0.8899052756450608,0.0,0.0,0.0,1.096719839469558,1.0,0.13165226679949807,0.03471091545533858,2.6804398780812972,0.47520029300005573,0.005879773510870444,2.510979017020083e-09,2.6804398780812972,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821932108554421,0.982193210855442,1.0,0.03,0.03,0.03,0.23,0.23,0.02,0.63,0.65,0.36,0.0,0.0,0.5,0.03,0.04533333333333334,0.9866000833837528,0.04533333333333334,0.9866000833837528,0,126.61674717337468,3,2,203.51341346735666,0.5,1.0,1,1.0,1.0,1.0,1.0,2480:2580,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.1319200282732877,0.3697289528299017,0,0.0009257020049350823,0.00022978599395875545,0.0006554231730746766,0.028671300153615003,0.010992572422196669,8.515489752777954,1,0.9981709128802979,0,0.52,0.7585206228927039,0.0,2.0,0.52,0.7450849046595397,0.0,2.0,1.04,0.8277998098891574,0.0,2.0,0.4988902738351469,0.4840844312971925,0.017391552056085335,0.9999999998527745,0.5011097261648532,0.4840844312971925,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.33886754838377164,-0.017373841115268122,0.06419774677296182,0.7039409540641826,0.7149060847113881,0.07420035393474216,-0.7039409540641824,-0.7149060847113882,-0.07420035393474216,-1.0,-0.688998622004134,-0.7014229662505336,-0.07284643967679488,-0.9990054589067074,0.9990054589067074,0.0,0.0,0.9007243623687382,0.0,0.0,0.0,0.9087584384572647,0.0,0.0,0.0,1.097032390352067,1.0,0.1317115344708837,0.034785662318480556,2.744184295016957,0.47520029300005573,0.007170711755648894,3.737033779061953e-09,2.744184295016957,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821932108554421,0.982193210855442,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.64,0.63,0.31999999999999995,0.0,0.0,0.5,0.03,0.04533333333333334,0.9866000833837528,0.04533333333333334,0.9866000833837528,0,125.29454726632329,4,2,203.19563036683184,0.5,1.0,1,1.0,1.0,1.0,1.0,2510:2610,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.13088002801579607,0.3444189292305239,0,0.0027051691054440254,0.00022978599395875545,0.014606777221436561,0.029762136233498326,0.01726586201765746,8.515489752777954,1,0.9997005782101256,0,0.56,0.756386946027767,0.0,2.0,0.52,0.7450849046595397,0.0,2.0,0.89,0.815196574174263,0.0,2.0,0.5001821515116035,0.4853884397827712,0.017391552056085335,0.9999999998527745,0.4998178484883965,0.4853884397827712,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.410082310490807,0.002621068777648381,0.06186423325583425,0.7571817292211515,0.7147864079429883,0.06078123396642888,-0.7571817292211516,-0.7147864079429883,-0.06078123396642879,-1.0,-0.7440916048338274,-0.7014229662505337,-0.06164389345460914,-0.9990913256919102,0.9990913256919103,0.0,0.0,0.9422163338129591,0.0,0.0,0.0,0.9087584384572647,0.0,0.0,0.0,1.0895163858645338,1.0,0.1317202912325691,0.03469910885623976,2.7501101272495205,0.47520029300005573,0.005510123074804299,3.73464426934875e-09,2.7501101272495205,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821928424593783,0.9821928424593783,1.0,0.03,0.03,0.03,0.26,0.26,0.02,0.6,0.63,0.39,0.0,0.0,0.5,0.03,0.050666666666666665,0.9611092248629756,0.050666666666666665,0.9611092248629756,0,125.20716736108643,4,2,195.416658228624,0.5,1.0,1,1.0,1.0,1.0,1.0,2540:2640,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.1280000273884952,0.36805814600252856,0,0.00012106599356708145,3.022435921854401e-05,0.014606777221436561,0.06744126887372785,0.05376819947822019,8.515489752777954,1,0.9974584233397571,0,0.56,0.782639925205233,0.0,2.0,0.54,0.7577211981602561,0.0,2.0,0.91,0.8299324543526894,0.0,2.0,0.5015504058319147,0.4867225937410881,0.017391552056085335,0.9999999998527745,0.49844959416808526,0.4867225937410881,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.3706399768646437,0.07837735349386377,0.14231357942938336,0.7331158803964923,0.7245050305169776,0.12733217815295564,-0.7331158803964922,-0.7245050305169776,-0.1273321781529556,-0.9999999999999999,-0.7191316957125197,-0.7162534472543431,-0.13320862330265268,-0.9992050801486017,0.999205080148602,0.0,0.0,0.9269334961280267,0.0,0.0,0.0,0.9227033319629401,0.0,0.0,0.0,1.0914858961084872,1.0,0.13185931737176065,0.03467578395765911,2.702404072404034,0.47520029300005573,0.004826213200389569,2.9473377051303474e-09,2.702404072404034,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821928424593783,0.9821928424593783,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.62,0.62,0.39,0.0,0.0,0.5,0.03,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,125.5715995027957,3,2,195.52644818061697,0.5,1.0,1,1.0,1.0,1.0,1.0,2570:2670,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.10752002295871103,0.3756357316590745,0,0.0027051691054440254,0.001291017604550307,0.026144650538662148,0.15403745621747583,0.14876438455269245,8.515489752777954,1,0.9963689959999407,0,0.6,0.8040302522073696,0.0,2.0,0.52,0.7585206228927038,0.0,2.0,0.86,0.8167439666570591,0.0,2.0,0.5022180785692537,0.4874036317338118,0.017391552056085335,0.9999999998527745,0.4977819214307462,0.4874036317338118,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.344499311002067,0.09844336597897053,0.16761180077667842,0.7630285169228161,0.6963664249316203,0.21236276107117746,-0.763028516922816,-0.6963664249316202,-0.2123627610711776,-1.0,-0.75,-0.6889986220041341,-0.22149757345268362,-0.9992669234798943,0.9992669234798943,0.0,0.0,0.9502705392332347,0.0,0.0,0.0,0.9007243623687382,0.0,0.0,0.0,1.083694195922244,1.0,0.13180703304128824,0.03460181134426166,2.6478475741046066,0.4752796648842008,0.004227046112293918,3.6984698138836938e-09,2.6478475741046066,0.5247203351157992,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821930719340978,0.9821930719340978,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.6,0.64,0.41000000000000003,0.0,0.0,0.5,0.03,0.08933333333333333,0.4216404101570307,0.08933333333333333,0.4216404101570307,0,124.42021434281301,3,2,191.6650955109032,0.5,1.0,1,1.0,1.0,1.0,1.0,2600:2700,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.1223200261625785,0.384396950915348,0,0.008589520043843215,0.01449899469477465,0.014606777221436561,0.08162041446056055,0.07102588300409554,8.515489752777954,1,0.9985383052444083,0,0.62,0.8012616314414424,0.0,2.0,0.49,0.7719187689508435,0.0,2.0,0.91,0.8299324543526895,0.0,2.0,0.5008905009869005,0.48609094934705566,0.017391552056085335,0.9999999998527745,0.49910949901309953,0.48609094934705566,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.3530811620586027,0.03918929190594159,0.1799020454073201,0.7870762536359242,0.6530022632504096,0.1502961872663635,-0.7870762536359239,-0.6530022632504097,-0.15029618726636357,-1.0,-0.7776778782477498,-0.6379797321761648,-0.15742837299404402,-0.9991527303854267,0.999152730385427,0.0,0.0,0.9709374454215405,0.0,0.0,0.0,0.8480511478134505,0.0,0.0,0.0,1.0914858961084872,1.0,0.1317454270674353,0.03466251920044708,2.62326286288815,0.47520029300005573,0.0045120314352284415,2.9566615017747024e-09,2.62326286288815,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821930719340978,0.9821930719340978,1.0,0.03,0.03,0.03,0.23,0.23,0.02,0.5800000000000001,0.6799999999999999,0.39,0.0,0.0,0.5,0.03,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,126.72883249686433,3,2,196.68029291196495,0.5,1.0,1,1.0,1.0,1.0,1.0,2630:2730,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.11968002566736635,0.3538582722343779,0,0.005239322840859642,0.001291017604550307,0.008241695382256744,0.012975691202093107,0.004500798267535226,8.515489752777954,1,0.9996229483699572,0,0.61,0.8027100562117273,0.0,2.0,0.53,0.7713951678941896,0.0,2.0,1.03,0.7843803447642764,0.0,2.0,0.5002293682215726,0.48536948613449243,0.017391552056085335,0.9999999998527745,0.4997706317784275,0.48536948613449243,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.4350630531185597,-0.09352935813826269,0.09031470214749272,0.7765791655905786,0.7056204329040298,-0.013565779473686652,-0.7765791655905784,-0.7056204329040295,0.013565779473686597,-1.0000000000000002,-0.7637540635798539,-0.6905281031789502,0.012813143801573048,-0.9990930231978812,0.9990930231978813,0.0,0.0,0.9609269274509998,0.0,0.0,0.0,0.9023953381067209,0.0,0.0,0.0,1.0908298644055394,1.0,0.13196595049530738,0.03482565258836356,2.744966097920532,0.47520029300005573,0.0036926047658090056,2.975919719262599e-09,2.744966097920532,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821943724854021,0.982194372485402,1.0,0.03,0.03,0.03,0.26,0.26,0.02,0.5900000000000001,0.64,0.29000000000000004,0.0,0.0,0.5,0.03,0.03266666666666666,0.9999125081834983,0.03266666666666666,0.9999125081834983,0,121.5718961751131,3,2,194.3312754425901,0.5,1.0,1,1.0,1.0,1.0,1.0,2660:2760,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.13568002909448706,0.324692926221955,0,0.012748631065758884,0.006063376009025234,0.008241695382256744,0.02073338453852343,0.023937884895529865,8.515489752777954,1,0.9981131223027802,0,0.62,0.788554488807325,0.0,2.0,0.49,0.7452882297839846,0.0,2.0,1.03,0.7843803447642765,0.0,2.0,0.49885532912241,0.4840347471836541,0.017391552056085335,0.9999999998527745,0.5011446708775901,0.4840347471836541,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.45752716600742577,0.0022863063909987482,0.043715390438097954,0.8045695387210859,0.6782396275462985,-0.006398000901080145,-0.8045695387210859,-0.6782396275462985,0.006398000901080173,-1.0000000000000002,-0.7902097499986017,-0.6607759384845668,0.01281314380157305,-0.9989945350511502,0.99899453505115,0.0,0.0,0.9784546379972672,0.0,0.0,0.0,0.8743471200436952,0.0,0.0,0.0,1.0908298644055394,1.0,0.13177818523627918,0.03482338702151564,2.718575598839486,0.47520029300005573,0.004502976830861332,3.728636955361674e-09,2.718575598839486,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821943160436332,0.9821943160436332,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.5700000000000001,0.6599999999999999,0.29000000000000004,0.0,0.0,0.5,0.03,0.042666666666666665,0.993312616496862,0.042666666666666665,0.993312616496862,0,124.67315924346818,4,2,194.27993713487828,0.5,1.0,1,1.0,1.0,1.0,1.0,2690:2790,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.11648002503615743,0.32080611494380157,0,0.005239322840859642,3.022435921854401e-05,0.041724420089277015,0.10793613593299983,0.0762223003114471,8.515489752777954,1,0.9985870364246331,0,0.63,0.8245598764789555,0.0,2.0,0.54,0.7577211981602561,0.0,2.0,1.09,0.7533762390570581,0.0,2.0,0.500860512758406,0.48592157463447955,0.017391552056085335,0.9999999998499788,0.49913948724159396,0.48592157463447955,1.500212386664902e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.4523565469640964,-0.10845673409334278,-0.12138571059428321,0.7826040767408706,0.7284062328139523,-0.1916204619916477,-0.7826040767408705,-0.728406232813952,0.19162046199164773,-0.9999999999999999,-0.7678930805087064,-0.716253447254343,0.20010675207592277,-0.9991276194476421,0.9991276194476422,0.0,0.0,0.9599503483032636,0.0,0.0,0.0,0.9227033319629401,0.0,0.0,0.0,1.0712737216724142,1.0,0.1322915698140863,0.03495316047584524,2.6465702875776302,0.47520029300005573,0.003028032217305794,3.760186285181158e-09,2.6465702875776302,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,1.0,0.9822168859872167,0.9822168859872166,1.0,0.03,0.03,0.03,0.23,0.23,0.02,0.5900000000000001,0.62,0.24,0.0,0.0,0.5,0.03,0.07266666666666667,0.6814092283718842,0.07266666666666667,0.6814092283718842,0,123.28238875753853,3,2,186.07665040905187,0.5,1.0,1,1.0,1.0,1.0,1.0,2720:2820,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.11752002524510374,0.3408061574412995,0,0.005239322840859642,3.022435921854401e-05,0.004740628984545486,0.10718603199639994,0.08535458766091497,8.515489752777954,1,0.9986035644925952,0,0.62,0.8137703743822466,0.0,2.0,0.56,0.782639925205233,0.0,2.0,1.01,0.7848952835000386,0.0,2.0,0.5008504640074525,0.4859313237480295,0.017391552056085335,0.9999999998499788,0.4991495359925475,0.4859313237480295,1.500212386664902e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.4643783922710001,-0.15213399956437937,-0.19008547005474583,0.7802003580287805,0.7317600759724618,-0.2115758698001105,-0.7802003580287803,-0.731760075972462,0.2115758698001105,-1.0,-0.7657239254178303,-0.7191316957125198,0.21768053928439446,-0.999127540187981,0.9991275401879812,0.0,0.0,0.960926927451,0.0,0.0,0.0,0.9269334961280267,0.0,0.0,0.0,1.0914858961084872,1.0,0.1322182276311122,0.034915090164588825,2.688015121304347,0.47520029300005573,0.0028355514006151925,3.018721314237367e-09,2.688015121304347,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9822168859872167,0.9822168859872166,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.5900000000000001,0.62,0.30000000000000004,0.0,0.0,0.5,0.03,0.062,0.8447613928164611,0.062,0.8447613928164611,0,122.5034432717456,4,2,185.26199739570276,0.5,1.0,1,1.0,1.0,1.0,1.0,2750:2850,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.11208002407157007,0.3654857584920793,0,0.000995683509722656,3.022435921854401e-05,0.004740628984545486,0.10698579683126717,0.07371503081991802,8.515489752777954,1,0.9964263791230523,0,0.61,0.8274946977156259,0.0,2.0,0.6,0.828775414010748,0.0,2.0,0.99,0.7719187689508437,0.0,2.0,0.5021822450072556,0.4872295740619381,0.017391552056085335,0.9999999998527745,0.4978177549927444,0.4872295740619381,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.41829345256517114,-0.10104826082250154,-0.14841718807921112,0.7540577795528164,0.7370929897650826,-0.19040386559081202,-0.7540577795528164,-0.7370929897650831,0.19040386559081204,-1.0000000000000002,-0.7408785446004226,-0.7276068751089989,0.19529991801311147,-0.9992397115486832,0.9992397115486836,0.0,0.0,0.9358615206139853,0.0,0.0,0.0,0.9227033319629401,0.0,0.0,0.0,1.085730633444601,1.0,0.1323526260944574,0.03489166213277883,2.6915286204607662,0.47520029300005573,0.0023251817084323197,2.141986632543941e-09,2.6915286204607662,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9821943724854021,0.982194372485402,1.0,0.03,0.03,0.03,0.25,0.25,0.02,0.61,0.62,0.30000000000000004,0.0,0.0,0.5,0.03,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,122.19499456677919,3,2,188.6585157197158,0.5,1.0,1,1.0,1.0,1.0,1.0,2780:2880,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.1312800281572585,0.3610620302251132,0,0.005239322840859642,3.022435921854401e-05,0.006343582853168257,0.029596959183746524,0.028870931146291787,8.515489752777954,1,0.9953297753054333,0,0.65,0.8453676505795953,0.0,2.0,0.61,0.8396127053287695,0.0,2.0,0.91,0.8052228501376735,0.0,2.0,0.5028558294189474,0.4879014050564543,0.017391552056085335,0.9999999998527745,0.49714417058105265,0.4879014050564543,1.4722546600107386e-10,0.9826084479439147,0.5,0.502518907629606,0.0,1.0,0.488840207905892,-0.1654542614838752,-0.08232302337645393,0.7847903122807346,0.7395342633406634,-0.18692448085472033,-0.7847903122807346,-0.7395342633406634,0.1869244808547204,-0.9999999999999999,-0.7727697877610933,-0.7301855527163048,0.18722229785593666,-0.9993047680296504,0.9993047680296504,0.0,0.0,0.9550439063106533,0.0,0.0,0.0,0.9189756674310987,0.0,0.0,0.0,1.0917414739393765,1.0,0.1323489196892565,0.03484135849363093,2.6851708732946165,0.47520029300005573,0.0016692379116047676,1.4943648868366426e-09,2.6851708732946165,0.5247997069999443,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,0.9822168859872167,0.9822168859872166,1.0,0.03,0.03,0.03,0.24,0.24,0.02,0.5900000000000001,0.62,0.37,0.0,0.0,0.5,0.03,0.062,0.8447613928164611,0.062,0.8447613928164611,0,121.84101062588198,4,2,183.7383686100016,0.5,1.0,1,1.0,1.0,1.0,1.0,2810:2910,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
