psi_size,psi_color,psi_shape,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,distance_class_1,distance_class_0,u_detect_drift_flag,size_mean,size_std,size_min,size_max,color_mean,color_std,color_min,color_max,shape_mean,shape_std,shape_min,shape_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_color_size,correlation_shape_size,correlation_shape_color,correlation_predict_proba_0_size,correlation_predict_proba_0_color,correlation_predict_proba_0_shape,correlation_predict_proba_1_size,correlation_predict_proba_1_color,correlation_predict_proba_1_shape,correlation_predict_proba_1_predict_proba_0,correlation_predict_size,correlation_predict_color,correlation_predict_shape,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,size_gmean,size_hmean,size_entropy,size_median,color_gmean,color_hmean,color_entropy,color_median,shape_gmean,shape_hmean,shape_entropy,shape_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,size_nr_outliers,color_nr_outliers,shape_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,size_iqr,color_iqr,shape_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,size_uniqueness_ratio,color_uniqueness_ratio,shape_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,size_sparsity,color_sparsity,shape_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.000995683509722656,0.00022978599395875545,0.024970705240502194,0.0,0.0,8.515489752777954,1,1.0,0,0.12552000000000002,0.34112,0,0.54,0.744271048704297,0.0,2.0,0.52,0.7450849046595397,0.0,2.0,1.13,0.7996842811353425,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.4357015352513753,0.03360317474834618,0.05492695093113657,0.7291972745477575,0.7014229662505337,-0.06283966303753784,-0.7291972745477575,-0.7014229662505336,0.06283966303753781,-1.0,-0.7291972745477575,-0.7014229662505336,0.06283966303753781,-1.0,1.0,0.0,0.0,0.928596679393533,0.0,0.0,0.0,0.9087584384572647,0.0,0.0,0.0,1.0849042225906493,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.61,0.63,0.26,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,125.55652873976517,4,2,197.23283339577534,0.5,1.0,1,1.0,1.0,1.0,1.0,2900:3000,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.00012106599356708145,0.00022978599395875545,0.0022212541008230276,0.0,0.0,8.515489752777954,1,1.0,0,0.12288000000000002,0.3796799999999999,0,0.55,0.7703468981143129,0.0,2.0,0.55,0.7833494518006403,0.0,2.0,1.06,0.8265786854452051,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.43102271359408356,-0.03648565112340756,-0.0826800877732278,0.7175608803587864,0.7056503290095425,-0.12159009577144937,-0.7175608803587864,-0.7056503290095425,0.1215900957714494,-1.0,-0.7175608803587864,-0.7056503290095425,0.1215900957714494,-1.0,1.0,0.0,0.0,0.925350886848659,0.0,0.0,0.0,0.9152849858984924,0.0,0.0,0.0,1.0955590360234204,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.62,0.63,0.31000000000000005,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,125.2977010454733,5,2,197.23798447577371,0.5,1.0,1,1.0,1.0,1.0,1.0,2930:3030,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.005236265434321325,0.009812327700544434,0.0034660936720646665,0.0,0.0,8.515489752777954,1,1.0,0,0.13568,0.42096,1,0.55,0.8211226608993472,0.0,2.0,0.48,0.7450849046595397,0.0,2.0,0.99,0.846800275785682,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.25755833049387233,-0.06464512623809984,0.023694075352795045,0.673189067498315,0.6474673534620312,-0.059343262159823544,-0.6731890674983153,-0.6474673534620312,0.059343262159823544,-1.0,-0.6731890674983153,-0.6474673534620312,0.059343262159823544,-1.0,1.0,0.0,0.0,0.8672049278587319,0.0,0.0,0.0,0.8615516844095028,0.0,0.0,0.0,1.0942157559265195,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6599999999999999,0.6699999999999999,0.36,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,130.54869857730583,5,2,212.4080882837853,0.5,1.0,1,1.0,1.0,1.0,1.0,2960:3060,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.005236265434321325,0.003229620522402077,0.014606777221436561,0.0,0.0,8.515489752777954,1,1.0,0,0.13799999999999998,0.40704,1,0.52,0.784702221073431,0.0,2.0,0.52,0.7717224601860151,0.0,2.0,0.93,0.8439325934114774,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.26621447779064134,-0.06650260426591166,0.0719637665088567,0.666010175452128,0.6772119393918103,0.035726946314390676,-0.666010175452128,-0.6772119393918103,-0.03572694631439068,-1.0,-0.666010175452128,-0.6772119393918103,-0.03572694631439068,-1.0,1.0,0.0,0.0,0.8761169442709758,0.0,0.0,0.0,0.8899052756450607,0.0,0.0,0.0,1.0908298644055394,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6599999999999999,0.65,0.39,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,129.97136095328204,4,2,209.6538020646458,0.5,1.0,1,1.0,1.0,1.0,1.0,2990:3090,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.005236265434321325,0.003229620522402077,0.01006103900646967,0.0,0.0,8.515489752777954,1,1.0,0,0.11848,0.39039999999999997,0,0.52,0.7847022210734311,0.0,2.0,0.5,0.7453559924999299,0.0,2.0,0.91,0.8176709965419212,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.2245119843444722,0.15239007668483767,0.10772979200545635,0.666010175452128,0.674199862463242,0.20895498228095263,-0.666010175452128,-0.674199862463242,-0.20895498228095263,-1.0,-0.666010175452128,-0.674199862463242,-0.20895498228095263,-1.0,1.0,0.0,0.0,0.8761169442709759,0.0,0.0,0.0,0.8864644756797975,0.0,0.0,0.0,1.092524159312049,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6599999999999999,0.65,0.38,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,128.63781199424767,4,2,205.8222807028738,0.5,1.0,1,1.0,1.0,1.0,1.0,3020:3120,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0027051691054440254,0.009812327700544434,0.0006554231730746766,0.0,0.0,8.515489752777954,1,1.0,0,0.12808,0.37,0,0.61,0.815196574174263,0.0,2.0,0.48,0.7450849046595397,0.0,2.0,1.03,0.8221061889187953,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.27805644624665327,0.21357203809852135,0.10817700725689033,0.752055500146231,0.6474673534620311,0.20782768807369073,-0.752055500146231,-0.6474673534620311,-0.20782768807369073,-1.0,-0.752055500146231,-0.6474673534620311,-0.20782768807369073,-1.0,1.0,0.0,0.0,0.9497703306912886,0.0,0.0,0.0,0.8615516844095028,0.0,0.0,0.0,1.0979153802869457,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6,0.6699999999999999,0.31999999999999995,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,125.3568877476913,4,2,197.20062029706202,0.5,1.0,1,1.0,1.0,1.0,1.0,3050:3150,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.005239322840859642,0.003229620522402077,0.0022212541008230276,0.0,0.0,8.515489752777954,1,1.0,0,0.13128,0.36144,0,0.59,0.7797305932049853,0.0,2.0,0.51,0.7587203474644434,0.0,2.0,1.07,0.8318775162367368,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.3740941160264387,0.2004192310245569,0.03888928525643929,0.7604835774951406,0.6755707652959964,0.1570602804301729,-0.7604835774951406,-0.6755707652959964,-0.1570602804301729,-1.0,-0.7604835774951406,-0.6755707652959964,-0.1570602804301729,-1.0,1.0,0.0,0.0,0.9579925079987028,0.0,0.0,0.0,0.8887608589559386,0.0,0.0,0.0,1.093815378511274,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.5900000000000001,0.65,0.31000000000000005,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,124.21754741078868,4,2,194.06009377487698,0.5,1.0,1,1.0,1.0,1.0,1.0,3080:3180,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.000995683509722656,0.00022978599395875545,0.0022212541008230276,0.0,0.0,8.515489752777954,1,1.0,0,0.11968000000000001,0.36895999999999995,0,0.54,0.744271048704297,0.0,2.0,0.56,0.7954415583355403,0.0,2.0,1.04,0.8155062875603748,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.28595613383237783,0.1304735348109682,-0.019308605059934966,0.7291972745477573,0.7075581740069765,0.09859277168943274,-0.7291972745477574,-0.7075581740069766,-0.09859277168943284,-1.0,-0.7291972745477574,-0.7075581740069766,-0.09859277168943284,-1.0,1.0,0.0,0.0,0.928596679393533,0.0,0.0,0.0,0.9152849858984924,0.0,0.0,0.0,1.0972997527069064,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.61,0.63,0.31000000000000005,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,121.8606693657178,3,2,195.79122305586316,0.5,1.0,1,1.0,1.0,1.0,1.0,3110:3210,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.00012106599356708145,0.0006785551317719364,0.019970790562815536,0.0,0.0,8.515489752777954,1,1.0,0,0.12232000000000003,0.35927999999999993,0,0.53,0.744745906095807,0.0,2.0,0.57,0.7818005635787949,0.0,2.0,0.88,0.8199531891048613,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.3259773927094412,0.02249606353329239,0.02899329603424745,0.7152372879493984,0.7327591989386094,0.12257258446136503,-0.7152372879493984,-0.7327591989386094,-0.122572584461365,-1.0,-0.7152372879493984,-0.7327591989386094,-0.122572584461365,-1.0,1.0,0.0,0.0,0.9189756674310987,0.0,0.0,0.0,0.937920500499143,0.0,0.0,0.0,1.0875656525975472,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.62,0.61,0.4,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,124.85089300020182,3,2,193.64755398360984,0.5,1.0,1,1.0,1.0,1.0,1.0,3140:3240,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0009257020049350823,0.0006785551317719364,0.001442051931850803,0.0,0.0,8.515489752777954,1,1.0,0,0.13608000000000003,0.36848000000000003,0,0.5,0.7316785737969477,0.0,2.0,0.63,0.8487066809581685,0.0,2.0,0.98,0.8285316206788046,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.3009252121535391,0.08331158259274349,0.061193838469165616,0.6868028197434453,0.7460455276473921,0.14556419431801024,-0.6868028197434453,-0.7460455276473922,-0.14556419431801024,-1.0,-0.6868028197434453,-0.7460455276473922,-0.14556419431801024,-1.0,1.0,0.0,0.0,0.8939876467529357,0.0,0.0,0.0,0.928596679393533,0.0,0.0,0.0,1.0979153802869457,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.64,0.61,0.35,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,125.8178247068361,4,2,195.05290228023256,0.5,1.0,1,1.0,1.0,1.0,1.0,3170:3270,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
9.31873349622825e-05,3.022435921854401e-05,0.019970790562815536,0.0,0.0,8.515489752777954,1,1.0,0,0.12031999999999998,0.3840800000000001,0,0.57,0.807227453457922,0.0,2.0,0.6,0.828775414010748,0.0,2.0,0.86,0.8042814724141586,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.34424438858953504,0.10859660292787156,0.09698394726507793,0.7096779875904119,0.727606875108999,0.17494533812142146,-0.7096779875904119,-0.727606875108999,-0.1749453381214215,-1.0,-0.7096779875904119,-0.727606875108999,-0.1749453381214215,-1.0,1.0,0.0,0.0,0.9142025851610709,0.0,0.0,0.0,0.9227033319629401,0.0,0.0,0.0,1.0835507260874366,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.63,0.62,0.4,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,126.26349891955833,3,2,193.63395178933223,0.5,1.0,1,1.0,1.0,1.0,1.0,3200:3300,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.000995683509722656,3.022435921854401e-05,0.0006554231730746766,0.0,0.0,8.515489752777954,1,1.0,0,0.11872,0.388,0,0.61,0.8274946977156259,0.0,2.0,0.65,0.8804842561071297,0.0,2.0,0.98,0.7911122460552521,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.42076217014324097,-0.012035276747439242,0.06235532669746694,0.7408785446004226,0.7419491891959545,0.0762246687701269,-0.7408785446004225,-0.7419491891959545,-0.07622466877012692,-1.0,-0.7408785446004225,-0.7419491891959545,-0.07622466877012692,-1.0,1.0,0.0,0.0,0.9358615206139853,0.0,0.0,0.0,0.892702433431145,0.0,0.0,0.0,1.0934927418975056,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,2.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.61,0.62,0.31999999999999995,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,121.54856913042035,4,2,189.48001826731098,0.5,1.0,1,1.0,1.0,1.0,1.0,3230:3330,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0027051691054440254,0.00022978599395875545,0.012756037019476082,0.0,0.0,8.515489752777954,1,1.0,0,0.12391999999999999,0.38544,0,0.65,0.8572330399888264,0.0,2.0,0.61,0.8515582864088139,0.0,2.0,1.07,0.794615719334913,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.419962217193453,-0.022984785221289744,-0.004030482483447996,0.762073496288714,0.7199425771470879,0.0632404941661877,-0.762073496288714,-0.7199425771470879,-0.06324049416618766,-1.0,-0.762073496288714,-0.7199425771470879,-0.06324049416618766,-1.0,1.0,0.0,0.0,0.9376369622724492,0.0,0.0,0.0,0.898818972607919,0.0,0.0,0.0,1.0917414739393765,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.25,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6,0.63,0.28,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,121.0378147662647,4,2,189.6927311762721,0.5,1.0,1,1.0,1.0,1.0,1.0,3260:3360,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0027051691054440254,3.022435921854401e-05,0.01831910097248209,0.0,0.0,8.515489752777954,1,1.0,0,0.11968000000000001,0.38408,0,0.66,0.867132741810152,0.0,2.0,0.62,0.8501930856154281,0.0,2.0,1.09,0.7925792188682581,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.42583628260753403,-0.043209960546866585,0.036276044136573614,0.7649635702676612,0.7329199166676965,0.06340298807571115,-0.7649635702676612,-0.7329199166676968,-0.0634029880757111,-1.0,-0.7649635702676612,-0.7329199166676968,-0.0634029880757111,-1.0,1.0,0.0,0.0,0.9319903226231095,0.0,0.0,0.0,0.9141459218304915,0.0,0.0,0.0,1.0891877866443598,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,2.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6,0.62,0.27,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,119.64972390951687,3,2,187.3639193018241,0.5,1.0,1,1.0,1.0,1.0,1.0,3290:3390,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0027051691054440254,0.00022978599395875545,0.041724420089277015,0.0,0.0,8.515489752777954,1,1.0,0,0.11712,0.37392,0,0.64,0.8470984344075708,0.0,2.0,0.57,0.807227453457922,0.0,2.0,1.15,0.7833494518006402,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.37697771068347946,-0.03957753398091937,-0.008785693077789546,0.7593263966019992,0.709677987590412,0.03849001794597506,-0.7593263966019992,-0.709677987590412,-0.038490017945975105,-1.0,-0.7593263966019992,-0.709677987590412,-0.038490017945975105,-1.0,1.0,0.0,0.0,0.9422163338129591,0.0,0.0,0.0,0.9142025851610709,0.0,0.0,0.0,1.0776085970356593,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6,0.63,0.24,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,123.08404732125297,4,2,191.82990958715655,0.5,1.0,1,1.0,1.0,1.0,1.0,3320:3420,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.000995683509722656,3.022435921854401e-05,0.024970705240502194,0.0,0.0,8.515489752777954,1,1.0,0,0.12512,0.37872000000000006,0,0.58,0.7936617603859907,0.0,2.0,0.59,0.8176709965419214,0.0,2.0,1.17,0.8171767114754176,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.3701370902057842,0.0021804262600972108,0.029780806653982764,0.7344714864010128,0.7251967032103652,0.0614945213896643,-0.7344714864010128,-0.7251967032103652,-0.061494521389664304,-1.0,-0.7344714864010128,-0.7251967032103652,-0.061494521389664304,-1.0,1.0,0.0,0.0,0.9389472680899495,0.0,0.0,0.0,0.9253508868486591,0.0,0.0,0.0,1.0762130029638788,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.61,0.62,0.26,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,124.67501236851358,3,2,193.0859801155761,0.5,1.0,1,1.0,1.0,1.0,1.0,3350:3450,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.012748631065758884,0.004472621438925436,0.01831910097248209,0.0,0.0,8.515489752777954,1,1.0,0,0.13088000000000002,0.34128,0,0.67,0.8415353933031089,0.0,2.0,0.59,0.7797305932049853,0.0,2.0,1.16,0.8253557543339245,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5306267357069402,0.01861492133564728,-0.053993003898770174,0.800174706355021,0.7604835774951404,2.7038428393104835e-18,-0.800174706355021,-0.7604835774951404,-3.24461140717258e-17,-1.0,-0.800174706355021,-0.7604835774951404,-3.24461140717258e-17,-1.0,1.0,0.0,0.0,0.9784546379972672,0.0,0.0,0.0,0.9579925079987028,0.0,0.0,0.0,1.077618967920044,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.5700000000000001,0.5900000000000001,0.27,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,121.4127731276838,4,2,178.13851676698488,0.5,1.0,1,1.0,1.0,1.0,1.0,3380:3480,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.012748631065758884,0.011535643615259394,0.0034660936720646665,0.0,0.0,8.515489752777954,1,1.0,0,0.15528000000000003,0.33912000000000003,1,0.67,0.841535393303109,0.0,2.0,0.61,0.7771353768420236,0.0,2.0,1.04,0.8752488823532457,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5734831855395451,0.018102342829649874,-0.08078588013324735,0.800174706355021,0.7888883784951476,-0.022965760608731272,-0.800174706355021,-0.7888883784951476,0.02296576060873125,-1.0,-0.800174706355021,-0.7888883784951476,0.02296576060873125,-1.0,1.0,0.0,0.0,0.9784546379972672,0.0,0.0,0.0,0.9756450906840379,0.0,0.0,0.0,1.0768186672148103,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.5700000000000001,0.5700000000000001,0.36,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,120.84786421458801,3,2,173.6848139424616,0.5,1.0,1,1.0,1.0,1.0,1.0,3410:3510,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0027051691054440254,0.007599315957871304,0.00028687189767914495,0.0,0.0,8.515489752777954,1,1.0,0,0.13799999999999996,0.36048,0,0.63,0.8367203894378399,0.0,2.0,0.61,0.7900262110470857,0.0,2.0,1.03,0.8463230035055329,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5588148174821087,-0.02695939314765501,-0.23914872761880882,0.7567328723024292,0.7760161102700178,-0.08312741917298588,-0.7567328723024292,-0.7760161102700179,0.08312741917298586,-1.0,-0.7567328723024292,-0.7760161102700179,0.08312741917298586,-1.0,1.0,0.0,0.0,0.9457535105015697,0.0,0.0,0.0,0.9695061641658402,0.0,0.0,0.0,1.093652189244156,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6,0.5800000000000001,0.33999999999999997,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,122.0733144550489,3,2,181.82441887599455,0.5,1.0,1,1.0,1.0,1.0,1.0,3440:3540,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0027051691054440254,0.001291017604550307,0.0034660936720646665,0.0,0.0,8.515489752777954,1,1.0,0,0.13568,0.37560000000000004,0,0.61,0.8151965741742631,0.0,2.0,0.53,0.7713951678941897,0.0,2.0,0.97,0.834302466771258,0.0,2.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.4444620699936663,-0.10648736667679586,-0.210471425028431,0.7520555001462308,0.69052810317895,-0.08432510974156514,-0.7520555001462309,-0.69052810317895,0.08432510974156515,-1.0,-0.7520555001462309,-0.69052810317895,0.08432510974156515,-1.0,1.0,0.0,0.0,0.9497703306912886,0.0,0.0,0.0,0.9023953381067209,0.0,0.0,0.0,1.0967198394695579,1.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,0.03,0.03,0.03,0.02,0.02,0.02,0.6,0.64,0.36,0.5,0.5,0.5,0.03,0.0,1.0,0.0,1.0,0,124.72165772791517,4,2,195.04727392869566,0.5,1.0,1,1.0,1.0,1.0,1.0,3470:3570,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
