psi_0,psi_1,psi_2,psi_3,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,distance_class_1,distance_class_0,u_detect_drift_flag,2_mean,2_std,2_min,2_max,3_mean,3_std,3_min,3_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_3_2,correlation_predict_proba_0_2,correlation_predict_proba_0_3,correlation_predict_proba_1_2,correlation_predict_proba_1_3,correlation_predict_proba_1_predict_proba_0,correlation_predict_2,correlation_predict_3,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,2_gmean,2_hmean,2_entropy,2_median,3_gmean,3_hmean,3_entropy,3_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,2_nr_outliers,3_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,2_iqr,3_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,2_uniqueness_ratio,3_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,2_sparsity,3_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.004279568963282045,0.053839638996691676,0.08965933862935156,0.03679648753113479,0.07604711632451243,0.0732177959403752,0.010303809572172667,0,0.9987231460249621,0,0.09072071189616171,0.1024229970599367,0,0.5060554223791921,0.27887969256826356,0.0169134039735466,0.9828079047599548,0.5210280808596319,0.28715683183978247,0.0086752351576705,0.9971544749986008,0.5006445123750215,0.3984858229605592,0.0004292959754127468,0.9998287613360006,0.4993554876249785,0.39848582296055923,0.00017123866399936687,0.9995707040245873,0.5,0.502518907629606,0.0,1.0,-0.21222334863934744,0.1953712964960195,-0.5880586950360087,-0.1953712964960195,0.5880586950360087,-1.0,-0.13446008565246167,0.5813397394463923,-0.9146454157029389,0.914645415702939,0.399284239488716,0.24283785484206546,4.60517018598809,0.4889229704026387,0.3799735129267236,0.1438429632932983,4.60517018598809,0.5551606726019995,0.16033073468449136,0.006194614261706574,4.60517018598809,0.49963148532846957,0.1609360240126268,0.003844034300416405,4.60517018598809,0.5003685146715304,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.45017779449289796,0.4553426604130203,0.8745075544390117,0.8745075544390117,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.5,0.03,0.11,0.19379212988845762,0.11,0.19379212988845762,0,132.67670315975454,3,2,197.0812119773929,0.5,0,0.9,0.9,0.9,0.8,3290:3390,0.88,0.88,0.88,0.7619992066640222,0.8016779125251422,0.9023854383554901,0.9023854383554901,0.9023854383554901
0.002058334498381131,0.008227858691283785,0.10588386173946514,0.089177074914605,0.06803039940764531,0.061056263921854204,0.00045890146702391087,0,0.9101702926235131,0,0.09295865759952078,0.0997004245815296,0,0.5030779046967332,0.27138947233367,0.0344713135200006,0.993818863146442,0.5213365497847918,0.29692806364153385,0.0086752351576705,0.9971544749986008,0.5456518010765824,0.4046293713479877,0.000317490825579414,0.9998287613360006,0.45434819892341755,0.4046293713479877,0.00017123866399936687,0.9996825091744206,0.46,0.5009082659620331,0.0,1.0,0.009123089882257135,0.05723365744415712,-0.6329381517653931,-0.05723365744415708,0.6329381517653936,-1.0000000000000002,-0.002585547685371124,0.6300070762086296,-0.9276170473465951,0.9276170473465954,0.4088723563021408,0.28935165520125483,4.60517018598809,0.4864663047524139,0.3706115668068214,0.13701947895388172,4.60517018598809,0.5575888333385425,0.1796263435300467,0.005294686402229696,4.60517018598809,0.5723864959373997,0.1303316756027016,0.004409697487622657,4.60517018598809,0.42761350406260046,0.0,0.0,0.6899437584583995,0.0,0,0,0,0,0,0.4159644255962186,0.5024815351398055,0.8663503704594901,0.86635037045949,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.54,0.03,0.05466666666666667,0.9295198104397975,0.05466666666666667,0.9295198104397975,0,129.49116649936613,5,2,188.21376258141913,0.5,0,0.89,0.89,0.89,0.7789389067524115,3320:3420,0.89,0.89,0.89,0.78,0.7917310854676591,0.8974013736839341,0.8974013736839341,0.8974013736839341
0.0006422920962939973,0.0048296949794859635,0.06429315108256627,0.09760000403641624,0.09371425287656339,0.08396710635644468,0.0003527756792766942,0,0.8614385951109584,0,0.09684390955943867,0.09975307245448184,0,0.4753101559732482,0.283127187732168,0.0344713135200006,0.993818863146442,0.5296324211602156,0.3003174262132899,0.0008527024042829,0.9971544749986008,0.5695837120260195,0.3986618677869569,0.000317490825579414,0.9997807037819834,0.43041628797398046,0.3986618677869569,0.00021929621801664338,0.9996825091744206,0.44,0.4988876515698589,0.0,1.0,-0.1317295322537567,0.01289282844106992,-0.6107052313577904,-0.012892828441069879,0.6107052313577903,-0.9999999999999999,0.04149981519080157,0.6169505235133033,-0.9384758714955622,0.9384758714955623,0.3635600762228141,0.23706060019290112,4.60517018598809,0.469766548496451,0.3752304473348872,0.05836255293437169,4.60517018598809,0.5736544500982426,0.23178859907839658,0.008508112733990837,4.60517018598809,0.7261147243179316,0.12188831635313085,0.004250628452699543,4.60517018598809,0.27388527568206844,0.0,0.0,0.6859298002523728,0.0,0,0,0,0,0,0.4878251758332272,0.5058297625842785,0.8511225281638592,0.8511225281638592,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.56,0.03,0.072,0.6922700688875161,0.072,0.6922700688875161,0,127.03267552653196,4,2,185.61758941170797,0.5,0,0.89,0.89,0.89,0.7762408462164361,3350:3450,0.9,0.9,0.9,0.7948297086581864,0.823497946544774,0.9127078623511522,0.9127078623511522,0.9127078623511522
0.004279568963282045,0.00011385192768108331,0.1247571544270266,0.31557811332050467,0.11994466662498704,0.11984416326645202,0.009970288644641664,1,0.8385638355983905,0,0.09575569242358423,0.09946684666661343,0,0.47894527735343095,0.28694685325855523,0.0344713135200006,0.993818863146442,0.49557328546562684,0.3117049697207842,0.0008527024042829,0.9927876644698336,0.5826407997115153,0.40563714865003414,0.000317490825579414,0.9998253206315575,0.4173592002884848,0.40563714865003414,0.00017467936844254206,0.9996825091744206,0.4,0.49236596391733095,0.0,1.0,0.027026122539395393,-0.01942646643333635,-0.476400708281743,0.019426466433336363,0.4764007082817431,-0.9999999999999998,0.062293046042471496,0.4938979202956342,-0.9508782351466691,0.9508782351466691,0.3604033691750979,0.22599576837589913,4.60517018598809,0.47916806642532583,0.35303256285937595,0.061805231864070956,4.60517018598809,0.5036688015157791,0.2392877504024227,0.009956712872302676,4.60517018598809,0.7784841098983946,0.11373313266029426,0.0033363963398639032,4.60517018598809,0.22151589010160547,0.0,0.0,0.6730116670092565,0.0,0,0,0,0,0,0.4736481044854364,0.5409006344572184,0.8558341105440426,0.8558341105440427,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.6,0.03,0.07066666666666667,0.7138750941844643,0.07066666666666667,0.7138750941844643,0,129.929098598021,2,2,194.38455845911108,0.5,0,0.9,0.9,0.9,0.7933884297520661,3380:3480,0.92,0.92,0.92,0.836867862969005,0.8352050198855636,0.9190459477208358,0.9190459477208358,0.9190459477208358
2.8453060533906948e-05,0.017118853412382173,0.0843793568513255,0.14860039836674502,0.14854328290642477,0.142305905614547,0.0017198872491765572,0,0.9437089855739655,0,0.0984153201643541,0.10278591107955776,0,0.5034305513034495,0.30108551930060634,0.0448744223378055,0.993818863146442,0.47787352178295917,0.31912455515504223,0.0008527024042829,0.9927876644698336,0.5290755055480719,0.41178214299811566,0.0005088742218194442,0.9998253206315575,0.47092449445192813,0.41178214299811566,0.00017467936844254206,0.9994911257781806,0.47,0.5016135580465918,0.0,1.0,-0.014432778345592371,-0.08586586055134003,-0.3773335389701272,0.08586586055134006,0.37733353897012734,-1.0,0.11594020349923619,0.39710290472301296,-0.9505166695414345,0.9505166695414349,0.38189471165962796,0.24673006789763544,4.60517018598809,0.4907668745556678,0.32037202436498524,0.05808447881858347,4.60517018598809,0.43232311637415344,0.2142190541800567,0.012684997658919856,4.60517018598809,0.6213583417577854,0.1479809721941755,0.004131286597327538,4.60517018598809,0.37864165824221463,0.0,0.0,0.6913460990017393,0.0,0,0,0,0,0,0.5181827121059416,0.5547232200585422,0.8651966876480249,0.8651966876480249,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.53,0.03,0.09533333333333334,0.34279117401942677,0.09533333333333334,0.34279117401942677,0,134.83382760569953,4,2,202.19032741208176,0.5,0,0.91,0.91,0.91,0.8191318327974276,3410:3510,0.91,0.91,0.91,0.8160261651676206,0.8865998057383464,0.9461949956961032,0.9461949956961032,0.9461949956961032
0.018213497911178395,0.04480015721622642,0.08642327042810738,0.11213439733347089,0.2196658303180371,0.22071943547461537,0.003781873284677457,1,0.9919549706269841,0,0.08200982017783146,0.10509412523270904,0,0.4987832377207696,0.2965944633485996,0.0010515325489115,0.9835794112870246,0.42660173917984323,0.3008515020594428,0.0004154915434751,0.970799513298143,0.49584885019712927,0.41169299212927013,0.0005088742218194442,0.9998618541103775,0.5041511498028708,0.41169299212927013,0.00013814588962241217,0.9994911257781806,0.48,0.5021167315686782,0.0,1.0,0.035090837578287876,-0.026678154273451594,-0.33467857140310847,0.026678154273451618,0.3346785714031086,-1.0,0.01815363252479068,0.327562369200606,-0.9511320317405605,0.9511320317405607,0.35856788473777973,0.06696866175697727,4.60517018598809,0.4892340300283672,0.2767409786270403,0.03215060656132553,4.60517018598809,0.3652355125882404,0.1753209599902928,0.010421606761307158,4.60517018598809,0.5629392846688697,0.16118911018186446,0.0029269960215649194,4.60517018598809,0.43706071533113033,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.5116295157884763,0.5309810127859459,0.8677977821281427,0.8677977821281427,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.52,0.03,0.12066666666666667,0.12131139143911408,0.12066666666666667,0.12131139143911408,0,136.62504560851391,3,2,208.3069056303987,0.5,0,0.9,0.9,0.9,0.8003194888178914,3440:3540,0.89,0.89,0.89,0.7796474358974359,0.9054718510402794,0.9537215313322385,0.9537215313322385,0.9537215313322385
0.018213497911178395,0.04480015721622642,0.11558605194887005,0.10968561576288423,0.10258496910155751,0.10599423497126347,1.7959780976798855e-06,0,0.9534040858067522,0,0.07603772634128608,0.10465163221257873,0,0.4848584836680167,0.28929275550305733,0.0010515325489115,0.9835794112870246,0.3947459459480931,0.2942777152591884,0.0004154915434751,0.9752660135901132,0.5241697490630708,0.4136350026258095,0.0003613488912241891,0.9998618541103775,0.47583025093692904,0.4136350026258095,0.00013814588962241217,0.9996386511087758,0.45,0.5,0.0,1.0,0.028323279657819018,-0.04589746250845031,-0.3273533466845684,0.04589746250845034,0.3273533466845683,-1.0,0.01819159442901666,0.3125310388312006,-0.9531602161272363,0.9531602161272361,0.34259537722957756,0.062250502804612494,4.60517018598809,0.4542881177455488,0.23814242388969412,0.029703080679969785,4.60517018598809,0.36600908596929327,0.19085437023004753,0.008848927751614015,4.60517018598809,0.650430569623702,0.1449431124344291,0.002886059968969916,4.60517018598809,0.34956943037629795,0.0,0.0,0.6881388137135884,0.0,0,0,0,0,0,0.5044935003290325,0.4698472803606593,0.8785094533205314,0.8785094533205314,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.55,0.03,0.08066666666666666,0.551604696991149,0.08066666666666666,0.551604696991149,0,136.50877136199438,4,2,208.4964620443782,0.5,0,0.91,0.91,0.91,0.8192771084337349,3470:3570,0.85,0.85,0.85,0.7,0.8620186998299408,0.9316986660345344,0.9316986660345344,0.9316986660345344
0.030750837748084056,0.02928671771263062,0.22320987827207903,0.056870001838917834,0.12172742992801501,0.12172742992801501,0.003781873284677457,1,0.9941094913335285,0,0.08384528632609188,0.10336421038825196,0,0.4578201997917941,0.2837315769545826,0.0010515325489115,0.9575685369104396,0.4399161596264112,0.3109417601670313,0.0004154915434751,0.9976381707875018,0.4969634648427047,0.41130276665276744,0.00028873642344662276,0.9998618541103775,0.5030365351572953,0.41130276665276744,0.00013814588962241217,0.9997112635765534,0.48,0.5021167315686782,0.0,1.0,-0.13727901056134847,0.1333954249405195,-0.4604450779579875,-0.13339542494051956,0.4604450779579875,-1.0,-0.1640846051213972,0.44805533758492183,-0.9575527884879558,0.9575527884879554,0.3155410883650075,0.06042204219985113,4.60517018598809,0.403168508573825,0.27091519073216996,0.030103912544958252,4.60517018598809,0.4058349071633368,0.16431928181451286,0.005425887268341873,4.60517018598809,0.5897464495704392,0.16612997378551256,0.0029331562325988314,4.60517018598809,0.4102535504295609,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.5407798392253776,0.5452230810463408,0.8595381252712415,0.8595381252712414,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.52,0.03,0.104,0.24732031082288608,0.104,0.24732031082288608,0,131.61779497660763,2,2,193.85079713416985,0.5,0,0.9,0.9,0.9,0.8003194888178914,3500:3600,0.85,0.85,0.85,0.7,0.8964499322686005,0.9495547006974976,0.9495547006974976,0.9495547006974976
0.002989669285378564,0.0025677336102459102,0.28745126847396774,0.07866528256027022,0.06271697065406319,0.05296982413394447,0.0015174054642914548,1,0.9042117258046111,0,0.08814311264367779,0.10204663796525519,0,0.44500853059978324,0.2693724800960212,0.0010515325489115,0.9575685369104396,0.4938934799409516,0.3161255016925946,0.0004154915434751,0.9976381707875018,0.5490191614036687,0.40732994083194746,0.00028873642344662276,0.9998618541103775,0.45098083859633126,0.40732994083194746,0.00013814588962241217,0.9997112635765534,0.43,0.497569851956243,0.0,1.0,-0.17563598625544014,0.16961390016625302,-0.5068778115789992,-0.16961390016625302,0.5068778115789991,-1.0000000000000002,-0.16308059538774847,0.5088929734084096,-0.9527344305752222,0.9527344305752222,0.3117921014101103,0.06150254426030609,4.60517018598809,0.403168508573825,0.31869048676814243,0.03127768054240322,4.60517018598809,0.4658146517262175,0.1875994710384302,0.004771773879436289,4.60517018598809,0.6973625624963671,0.13797492512057927,0.0032350105415894343,4.60517018598809,0.3026374375036329,0.0,0.0,0.683314913574166,0.0,0,0,0,0,0,0.48497575602093346,0.5754936390723031,0.8476117846551462,0.8476117846551462,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.5700000000000001,0.03,0.07466666666666667,0.6487117911340181,0.07466666666666667,0.6487117911340181,0,128.14086315278024,2,2,189.90268706165392,0.5,0,0.89,0.89,0.89,0.7775080906148867,3530:3630,0.88,0.88,0.88,0.7614314115308151,0.7916633504563059,0.8962988186017372,0.8962988186017372,0.8962988186017372
0.03828127924051651,8.722063755829278e-05,0.1437882207863931,0.09607785518489789,0.13956204783996698,0.058930382673030524,0.0017198872491765572,0,0.9663598716806896,0,0.09189203293276842,0.10055497957682957,0,0.4545546567504023,0.2832469136885679,0.0360622659133427,0.9683054695810938,0.5229400796868705,0.31191394120327565,0.0116569714233375,0.9976381707875018,0.5173236998705831,0.4107658596036355,0.00028873642344662276,0.9996423431821145,0.4826763001294168,0.4107658596036355,0.0003576568178855165,0.9997112635765534,0.47,0.5016135580465918,0.0,1.0,-0.11880129944413746,0.13940917716782752,-0.44943873456198197,-0.13940917716782764,0.44943873456198197,-1.0,-0.12963867014486605,0.468749021842732,-0.9555578240272428,0.9555578240272428,0.34509638161859946,0.22470482495354546,4.60517018598809,0.39959842693209624,0.38214168936211335,0.1877425508571541,4.60517018598809,0.48724599266705376,0.1650427387391422,0.0045860616471951506,4.60517018598809,0.6463479297784386,0.17977686275998792,0.011664823957988683,4.60517018598809,0.3536520702215614,0.0,0.0,0.6913460990017393,0.0,0,0,0,0,0,0.5246707735073547,0.5458903074599539,0.8592942959953234,0.8592942959953234,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.53,0.03,0.09466666666666666,0.35104582349123153,0.09466666666666666,0.35104582349123153,0,130.90153034620138,5,2,193.7286659605196,0.5,0,0.88,0.88,0.88,0.7597116539847817,3560:3660,0.92,0.92,0.92,0.8405103668261563,0.7960847758617698,0.8990174309198588,0.8990174309198588,0.8990174309198588
0.018213497911178395,0.0008622788648930298,0.046664046247948454,0.04670944921863924,0.12592262382532327,0.07459161104875305,0.0003527756792766942,0,0.9329150319867131,0,0.08919828499005385,0.10015579052039976,0,0.47676054782638455,0.2834745128441412,0.0068296529576292,0.9683054695810938,0.5230570506592916,0.29910070911579123,0.0053831398476387,0.9952315692514326,0.5345233272991614,0.4052757945658519,0.00029149337892220295,0.9998628020916079,0.46547667270083865,0.40527579456585183,0.00013719790839206706,0.9997085066210778,0.44,0.4988876515698589,0.0,1.0,-0.13219801256554103,0.11158846330377759,-0.4060864573555357,-0.11158846330377761,0.4060864573555357,-1.0,-0.09752003621924896,0.4309208489692626,-0.9515527550351064,0.9515527550351063,0.3469666142572435,0.1413341427489387,4.60517018598809,0.4549456014063621,0.3896741398076345,0.16699290918633547,4.60517018598809,0.5133307645072285,0.1819549021640823,0.006056957355196788,4.60517018598809,0.6851545913762042,0.1583527959752314,0.003860524167340005,4.60517018598809,0.31484540862379584,0.0,0.0,0.6859298002523728,0.0,0,0,0,0,0,0.500936069307458,0.5310743782427723,0.8479849116677249,0.8479849116677249,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.56,0.03,0.09,0.4123850633073839,0.09,0.4123850633073839,0,132.8242473581923,5,2,199.3891773229605,0.5,0,0.88,0.88,0.88,0.7588424437299035,3590:3690,0.91,0.91,0.91,0.8195669607056937,0.7736079709984262,0.887648211329015,0.887648211329015,0.887648211329015
0.02406509622021246,0.0008622788648930298,0.03701861204833015,0.022201357677122592,0.10248258591972034,0.0856959921049598,1.7959780976798855e-06,0,0.9468124599278256,0,0.08274130386164165,0.099150490321534,0,0.47004301218682387,0.2915534098817741,0.003768762607062,0.9683054695810938,0.5070200570762365,0.2957701381680463,0.0053831398476387,0.9901361614434604,0.5277031141318416,0.41527589635552437,0.00029149337892220295,0.9998628020916079,0.4722968858681584,0.41527589635552437,0.00013719790839206706,0.9997085066210778,0.45,0.5,0.0,1.0,0.018680386067126367,-0.015046931258165945,-0.3463906643470814,0.015046931258165886,0.3463906643470814,-1.0,0.028369039562538768,0.3797787206270178,-0.9603513926093804,0.9603513926093802,0.31307655090656245,0.08862056037441135,4.60517018598809,0.4524137460274522,0.3692638107259212,0.15365672870664296,4.60517018598809,0.5133307645072285,0.17380331143250033,0.008055890826899507,4.60517018598809,0.7082284380390598,0.14505590110671088,0.0029168863335183636,4.60517018598809,0.29177156196094023,0.0,0.0,0.6881388137135884,0.0,0,0,0,0,0,0.5007564971146347,0.5209796980437797,0.8678590671106017,0.8678590671106016,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.55,0.03,0.078,0.5943712180318407,0.078,0.5943712180318407,0,133.01939162431262,3,2,201.041372637965,0.5,0,0.92,0.92,0.92,0.8390342052313884,3620:3720,0.9,0.9,0.9,0.8,0.8192273874721252,0.9111623070638065,0.9111623070638065,0.9111623070638065
0.06607118632423216,8.722063755829278e-05,0.12092851661581634,0.0977729345073233,0.06739495511892828,0.0566947068007663,0.01476444649815713,0,0.9720620955370445,0,0.08207357447795356,0.09803906546035772,0,0.465217352177302,0.2801638440683577,0.003768762607062,0.9720675097061148,0.4816566337051366,0.2930696900559511,0.0053831398476387,0.9934559872768168,0.4856135275722206,0.4107823527024239,0.0003336351783348457,0.9998628020916079,0.5143864724277796,0.4107823527024239,0.00013719790839206706,0.9996663648216652,0.51,0.5024183937956913,0.0,1.0,0.001864196173518087,-0.005862022262107209,-0.27667504940227433,0.005862022262107148,0.27667504940227433,-1.0000000000000002,0.05926713003420011,0.30826465914572926,-0.9473254740298597,0.9473254740298597,0.31141145830163985,0.08681759097011674,4.60517018598809,0.4744194564785538,0.3342574716911401,0.13063969518730958,4.60517018598809,0.5169222809871823,0.16316883651824765,0.009660408901496713,4.60517018598809,0.4316660762221723,0.16182623220233988,0.002704536668193996,4.60517018598809,0.5683339237778278,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.49859959858456737,0.501465539381678,0.8776624924013446,0.8776624924013446,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.49,0.03,0.098,0.31107266310567905,0.098,0.31107266310567905,0,136.88472956463437,6,2,210.6609199727479,0.5,0,0.9,0.9,0.9,0.7997597116539847,3650:3750,0.89,0.89,0.89,0.7789389067524115,0.8005313933275009,0.8996548263873583,0.8996548263873583,0.8996548263873583
0.02406509622021246,0.012053922432760648,0.076399244466293,0.11553050490104884,0.052056079684437685,0.04864681381473175,0.0017198872491765572,0,0.943394540034861,0,0.09056657156648902,0.09609734051643613,0,0.4884571622221128,0.2845085344979224,0.003768762607062,0.991608217823797,0.5045416752155942,0.2920259145251437,0.0176687703978755,0.9934559872768168,0.5289014136629444,0.40703900231916024,0.0003336351783348457,0.9998602660698324,0.4710985863370556,0.40703900231916024,0.00013973393016762623,0.9996663648216652,0.47,0.5016135580465918,0.0,1.0,0.07445892993634258,0.021266521858723814,-0.3712229540238095,-0.021266521858723745,0.37122295402380945,-1.0000000000000002,0.0511038608408655,0.4085871654181479,-0.9432440610446315,0.9432440610446319,0.34383211871819824,0.10365691173784823,4.60517018598809,0.4772406832557414,0.3749703088509106,0.19699429913971844,4.60517018598809,0.5169222809871823,0.1998555683872005,0.009735387420823393,4.60517018598809,0.6183134811821087,0.1312772985079327,0.002651794757111507,4.60517018598809,0.3816865188178913,0.0,0.0,0.6913460990017393,0.0,0,0,0,0,0,0.427701295612284,0.5009195169780927,0.8764217567335706,0.8764217567335707,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.53,0.03,0.068,0.7563217648189265,0.068,0.7563217648189265,0,134.2000322645136,4,2,205.10262062707852,0.5,0,0.94,0.94,0.94,0.8798558269923908,3680:3780,0.89,0.89,0.89,0.7762408462164361,0.7974291580565507,0.8989243609910144,0.8989243609910144,0.8989243609910144
0.04666859183232357,0.008031490364080032,0.09739668940958121,0.06584941777097741,0.0766742440846865,0.05719432093209011,0.01476444649815713,0,0.9992683189823715,0,0.09212848240479364,0.09604797412816736,0,0.47798806138522903,0.2843523596372817,0.0092412292480724,0.991608217823797,0.5238991157232146,0.28385287556457545,0.0176687703978755,0.9981095722258936,0.5003699977943432,0.4034756665111863,0.0003306771412111553,0.9998491169719869,0.49963000220565684,0.4034756665111863,0.00015088302801317588,0.9996693228587888,0.51,0.5024183937956913,0.0,1.0,0.027971069140308388,0.03953553886355694,-0.410722645805998,-0.03953553886355699,0.4107226458059979,-1.0000000000000002,0.02622928759714993,0.4482119525125013,-0.93649501998011,0.93649501998011,0.3454891095113736,0.1459603659362356,4.60517018598809,0.4772406832557414,0.4071786117741213,0.22935603860171475,4.60517018598809,0.5460777709157969,0.17449224224045592,0.007132441193244301,4.60517018598809,0.48881964370653674,0.16106834510889764,0.0040821997892338795,4.60517018598809,0.5111803562934633,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0.48455146308151076,0.45932779044537386,0.8679142069875723,0.8679142069875724,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.49,0.03,0.09666666666666666,0.3266711647474095,0.09666666666666666,0.3266711647474095,0,134.5605660849659,4,2,204.43722252019833,0.5,0,0.92,0.92,0.92,0.8396793587174349,3710:3810,0.9,0.9,0.9,0.7933884297520661,0.756595656314903,0.8790663286778592,0.8790663286778592,0.8790663286778592
0.0055805772868737745,0.03653751324836417,0.04739502352879634,0.07123408257775668,0.06175970305716776,0.06186020641570278,1.7959780976798855e-06,0,0.8843645631610559,0,0.09389894934183064,0.09084922181439477,0,0.5185442357208335,0.27930491163263094,0.0093421906115646,0.991608217823797,0.5158320640429508,0.2863149232955669,0.0205332114043632,0.9981095722258936,0.5615592560297453,0.40343634261997885,0.0003306771412111553,0.9998491169719869,0.43844074397025473,0.4034363426199789,0.00015088302801317588,0.9996693228587888,0.45,0.5,0.0,1.0,0.13442889055166635,0.16349441215373467,-0.40110731317033765,-0.16349441215373475,0.40110731317033743,-0.9999999999999998,-0.12219702330950569,0.4365051468450661,-0.9382875072905422,0.9382875072905422,0.4138387060605916,0.2356784235139206,4.60517018598809,0.4969958803840175,0.4060596229081153,0.25606190630778625,4.60517018598809,0.5367377464834773,0.23336898567691738,0.010690961555004512,4.60517018598809,0.6804192048387862,0.10519782088979368,0.0028100728536805176,4.60517018598809,0.31958079516121385,0.0,0.0,0.6881388137135884,0.0,0,0,0,0,0,0.47181567064450386,0.46672232458497365,0.8647228929395463,0.8647228929395463,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.55,0.03,0.051333333333333335,0.9566132781827216,0.051333333333333335,0.9566132781827216,0,134.77328505301142,4,2,203.37642515970634,0.5,0,0.88,0.88,0.88,0.7604790419161677,3740:3840,0.91,0.91,0.91,0.8191318327974276,0.7755409589564105,0.8893492543262006,0.8893492543262006,0.8893492543262006
0.00897809611746341,0.0008622788648930298,0.0559375330970576,0.1416380859052991,0.07355560755120105,0.06380846103108233,0.003781873284677457,0,0.966333510226473,0,0.08865452551649688,0.09792680645819347,0,0.5232465818208287,0.2962400593420811,0.0093421906115646,0.987562620477288,0.5453177292660493,0.2884470847393208,0.003286345174171,0.9981095722258936,0.5174494065344577,0.4134223534921479,0.0003306771412111553,0.9998491169719869,0.48255059346554235,0.4134223534921479,0.00015088302801317588,0.9996693228587888,0.48,0.5021167315686782,0.0,1.0,0.1468468969416899,0.12099358454123939,-0.30715099237892096,-0.12099358454123932,0.307150992378921,-1.0,-0.09098293611354694,0.3500163478966458,-0.9441028815052344,0.9441028815052341,0.3951028496715622,0.20032858147611016,4.60517018598809,0.5232413025665366,0.42484705483631313,0.15726430268349997,4.60517018598809,0.5605127197219224,0.16955051733078147,0.006661003907318704,4.60517018598809,0.5698848933819933,0.14943204163486568,0.004554590970879529,4.60517018598809,0.43011510661800667,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0.5580478362730901,0.49880968266272935,0.8899654445123224,0.8899654445123225,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.52,0.03,0.06666666666666667,0.7769848913522036,0.06666666666666667,0.7769848913522036,0,137.55186516070017,5,2,208.655015980828,0.5,0,0.88,0.88,0.88,0.7603833865814696,3770:3870,0.9,0.9,0.9,0.8003194888178914,0.8415409194489911,0.9212799376864075,0.9212799376864075,0.9212799376864075
