psi_size,psi_color,psi_shape,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_0,distance_class_1,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,size_mean,size_std,size_min,size_max,color_mean,color_std,color_min,color_max,shape_mean,shape_std,shape_min,shape_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_color_size,correlation_shape_size,correlation_shape_color,correlation_predict_proba_0_size,correlation_predict_proba_0_color,correlation_predict_proba_0_shape,correlation_predict_proba_1_size,correlation_predict_proba_1_color,correlation_predict_proba_1_shape,correlation_predict_proba_1_predict_proba_0,correlation_predict_size,correlation_predict_color,correlation_predict_shape,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,size_gmean,size_hmean,size_entropy,size_median,color_gmean,color_hmean,color_entropy,color_median,shape_gmean,shape_hmean,shape_entropy,shape_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,size_nr_outliers,color_nr_outliers,shape_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,size_iqr,color_iqr,shape_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,size_uniqueness_ratio,color_uniqueness_ratio,shape_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,size_sparsity,color_sparsity,shape_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.014777720589878144,0.0019028826517396573,0.002274682413648853,0.014837732907378966,0.014837732907378966,8.769029117985534,1,0.36439909297052153,0.11171875,0,0.3561232977210026,0,0.84,0.7877855422677295,0.0,2.0,1.04,0.8399134154509889,0.0,2.0,1.05,0.8087276451565163,0.0,2.0,0.84,0.3684529491774707,0.0,1.0,0.16,0.3684529491774707,0.0,1.0,0.16,0.3684529491774707,0.0,1.0,-0.020761617687352768,-0.08244377203267414,-0.09219761522391769,0.4677071733467426,0.5431272241244398,-0.0067796999696607355,-0.4677071733467428,-0.5431272241244398,0.006779699969660674,-1.0000000000000002,-0.4677071733467428,-0.5431272241244398,0.006779699969660674,-1.0000000000000002,1.0,0.0,0.0,1.0768186672148103,1.0,0.0,0.0,1.0949238485271433,1.0,0.0,0.0,1.0960673284468552,1.0,0.0,0.0,0.439669879401343,1.0,0.0,0.0,0.439669879401343,0.0,0.0,0.0,0.439669879401343,0.0,0,0,0,16,16,16,1.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.4,0.32999999999999996,0.30000000000000004,0.16000000000000003,0.84,0.84,0.04,0.042,0.9944994132022645,0.042,0.9944994132022645,0,122.08627326755578,2,3,173.84754471829618,0.5,1.0,1,1.0,1.0,1.0,1.0,5270:5370,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0064886474323999615,0.004221625818461023,0.0035527668281345186,0.0006338693231411405,0.0006338693231411405,8.862215347856067,1,0.366468880191895,0.10247933884297522,0,0.27713771024292655,0,0.9,0.810287391340663,0.0,2.0,1.02,0.8162491202216553,0.0,2.0,1.03,0.7843803447642765,0.0,2.0,0.89,0.3144660377352201,0.0,1.0,0.11,0.31446603773522014,0.0,1.0,0.11,0.31446603773522014,0.0,1.0,-0.21075703715899957,0.0047678246720444135,-0.11138329924206594,0.3924525636216079,0.4415309864031395,-0.06838814526136333,-0.3924525636216077,-0.44153098640313965,0.06838814526136333,-1.0,-0.3924525636216077,-0.44153098640313965,0.06838814526136333,-1.0,1.0,0.0,0.0,1.0909076040735128,1.0,0.0,0.0,1.098209540353189,1.0,0.0,0.0,1.0908298644055394,1.0,0.0,0.0,0.34651533691866615,1.0,0.0,0.0,0.34651533691866615,0.0,0.0,0.0,0.34651533691866615,0.0,0,0,0,11,11,11,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.38,0.31999999999999995,0.29000000000000004,0.10999999999999999,0.89,0.89,0.04,0.008,1.0,0.008,1.0,0,124.221419616033,7,3,175.06658193888606,0.5,1.0,1,1.0,1.0,1.0,1.0,5300:5400,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0044731851253175985,0.004221625818461023,0.0035527668281345186,0.0033429086243116682,0.0033429086243116682,8.883656125071205,1,0.35802469135802467,0.098,0,0.18462451562339965,0,1.0,0.7913675671030664,0.0,2.0,1.02,0.8162491202216551,0.0,2.0,1.03,0.7843803447642764,0.0,2.0,0.9,0.30151134457776363,0.0,1.0,0.1,0.30151134457776363,0.0,1.0,0.1,0.30151134457776363,0.0,1.0,-0.0938242458208735,-0.0162727089007148,0.046383413565392904,0.42333375666730155,0.4186379485411742,0.05552362314014986,-0.4233337566673018,-0.41863794854117425,-0.0555236231401499,-1.0,-0.4233337566673018,-0.41863794854117425,-0.0555236231401499,-1.0,1.0,0.0,0.0,1.093815378511274,1.0,0.0,0.0,1.098209540353189,1.0,0.0,0.0,1.0908298644055394,1.0,0.0,0.0,0.3250829733914482,1.0,0.0,0.0,0.3250829733914482,0.0,0.0,0.0,0.3250829733914482,0.0,0,0,0,10,10,10,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.31000000000000005,0.31999999999999995,0.29000000000000004,0.09999999999999998,0.9,0.9,0.04,0.018,0.9999999999999949,0.018,0.9999999999999949,0,127.67192199965376,6,3,184.65781902865717,0.5,1.0,1,1.0,1.0,1.0,1.0,5330:5430,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.002056826232917766,0.00748304117442971,0.0012743036935047914,0.01637190494546695,0.01637190494546695,8.929989843158525,1,0.3679347826086957,0.15,1,0.12346765912126578,0,0.98,0.7911122460552521,0.0,2.0,1.02,0.8037789534819919,0.0,2.0,1.05,0.8211226608993472,0.0,2.0,0.92,0.2726599243442907,0.0,1.0,0.08,0.2726599243442907,0.0,1.0,0.08,0.2726599243442907,0.0,1.0,-0.04701990842623978,-0.0606433616333169,0.044383151351373454,0.36713133284373584,0.37609453610725313,0.01804660235891682,-0.3671313328437358,-0.376094536107253,-0.018046602358916832,-1.0,-0.3671313328437358,-0.376094536107253,-0.018046602358916832,-1.0,1.0,0.0,0.0,1.0934927418975056,1.0,0.0,0.0,1.0967198394695579,1.0,0.0,0.0,1.0967198394695579,1.0,0.0,0.0,0.2787693717685874,1.0,0.0,0.0,0.2787693717685874,0.0,0.0,0.0,0.2787693717685874,0.0,0,0,0,8,8,8,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.31999999999999995,0.31000000000000005,0.31000000000000005,0.07999999999999996,0.92,0.92,0.04,0.038,0.9986452761433494,0.038,0.9986452761433494,0,133.4224635604263,6,3,198.283362260775,0.5,1.0,1,1.0,1.0,1.0,1.0,5360:5460,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0044731851253175985,0.004221625818461023,0.0005576385243343631,0.0033429086243116682,0.0033429086243116682,8.883656125071205,1,0.36832098765432103,0.138,1,0.18462451562339965,0,0.94,0.7496800664418135,0.0,2.0,1.04,0.8277998098891574,0.0,2.0,1.08,0.8490041700769677,0.0,2.0,0.9,0.30151134457776363,0.0,1.0,0.1,0.30151134457776363,0.0,1.0,0.1,0.30151134457776363,0.0,1.0,0.10156594399909218,-0.07173274552004497,0.12475253658563536,0.4200616541345129,0.4208905403548144,0.07102705857155672,-0.42006165413451296,-0.42089054035481455,-0.07102705857155671,-1.0,-0.42006165413451296,-0.42089054035481455,-0.07102705857155671,-1.0,1.0,0.0,0.0,1.070871757456611,1.0,0.0,0.0,1.097032390352067,1.0,0.0,0.0,1.0875656525975472,1.0,0.0,0.0,0.3250829733914482,1.0,0.0,0.0,0.3250829733914482,0.0,0.0,0.0,0.3250829733914482,0.0,0,0,0,10,10,10,1.25,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.31000000000000005,0.31999999999999995,0.31999999999999995,0.09999999999999998,0.9,0.9,0.04,0.018,0.9999999999999949,0.018,0.9999999999999949,0,128.84431307859995,6,3,186.51628000070792,0.5,1.0,1,1.0,1.0,1.0,1.0,5390:5490,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.024058201173746734,0.023203507267479172,0.001457574609644851,0.01637190494546695,0.01637190494546695,8.929989843158525,1,0.3775756143667297,0.15,1,0.12346765912126578,0,1.04,0.7643575238345105,0.0,2.0,1.15,0.8333333333333331,0.0,2.0,1.0,0.864566219253764,0.0,2.0,0.92,0.27265992434429076,0.0,1.0,0.08,0.27265992434429076,0.0,1.0,0.08,0.27265992434429076,0.0,1.0,0.14906557518764313,-0.030570320623265198,-0.014019992744655613,0.4032461939485988,0.4089898865164362,7.730522136043486e-18,-0.4032461939485988,-0.40898988651643614,-2.378622195705688e-17,-1.0,-0.4032461939485988,-0.40898988651643614,-2.378622195705688e-17,-1.0,1.0,0.0,0.0,1.0809369590975124,1.0,0.0,0.0,1.0783210826947252,1.0,0.0,0.0,1.08598583074578,1.0,0.0,0.0,0.2787693717685874,1.0,0.0,0.0,0.2787693717685874,0.0,0.0,0.0,0.2787693717685874,0.0,0,0,0,8,8,8,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.27,0.28,0.37,0.07999999999999996,0.92,0.92,0.04,0.038,0.9986452761433494,0.038,0.9986452761433494,0,131.30342650100314,7,3,192.8284558975521,0.5,1.0,1,1.0,1.0,1.0,1.0,5420:5520,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.00033209682395184874,0.01694262000643433,6.73060800901402e-07,0.0006338693231411405,0.0006338693231411405,8.862215347856067,1,0.379396540840803,0.13884297520661154,1,0.23780590424763914,0,0.97,0.8221061889187953,0.0,2.0,1.18,0.8572919543244849,0.0,2.0,0.98,0.8162491202216553,0.0,2.0,0.89,0.3144660377352201,0.0,1.0,0.11,0.3144660377352202,0.0,1.0,0.11,0.3144660377352202,0.0,1.0,0.10806361351806427,-0.09121931061080679,0.005196558636250182,0.41689583716608797,0.4863366527190799,0.0700468053295532,-0.41689583716608775,-0.4863366527190798,-0.07004680532955332,-1.0,-0.41689583716608775,-0.4863366527190798,-0.07004680532955332,-1.0,1.0,0.0,0.0,1.0979153802869457,1.0,0.0,0.0,1.0563521032047793,1.0,0.0,0.0,1.098209540353189,1.0,0.0,0.0,0.34651533691866615,1.0,0.0,0.0,0.34651533691866615,0.0,0.0,0.0,0.34651533691866615,0.0,0,0,0,11,11,11,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.35,0.29000000000000004,0.33999999999999997,0.10999999999999999,0.89,0.89,0.04,0.008,1.0,0.008,1.0,0,131.2234643736736,3,3,188.85782495038154,0.5,1.0,1,1.0,1.0,1.0,1.0,5450:5550,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
7.914859602538797e-06,0.023203507267479172,0.0005576385243343631,0.0006338693231411405,0.0006338693231411405,8.862215347856067,1,0.35207675798510285,0.10247933884297519,0,0.23780590424763914,0,0.96,0.8030245854570611,0.0,2.0,1.15,0.8333333333333334,0.0,2.0,0.94,0.7630348761506398,0.0,2.0,0.89,0.3144660377352201,0.0,1.0,0.11,0.3144660377352202,0.0,1.0,0.11,0.3144660377352202,0.0,1.0,0.06943445663726475,-0.06989682219803812,-0.08101619434493261,0.4224021627046096,0.48759902480292566,0.05640939818501368,-0.4224021627046096,-0.4875990248029256,-0.056409398185013636,-1.0000000000000002,-0.4224021627046096,-0.4875990248029256,-0.056409398185013636,-1.0000000000000002,1.0,0.0,0.0,1.0957815752757503,1.0,0.0,0.0,1.0783210826947252,1.0,0.0,0.0,1.079208357527579,1.0,0.0,0.0,0.34651533691866615,1.0,0.0,0.0,0.34651533691866615,0.0,0.0,0.0,0.34651533691866615,0.0,0,0,0,11,11,11,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.33999999999999997,0.28,0.31999999999999995,0.10999999999999999,0.89,0.89,0.04,0.008,1.0,0.008,1.0,0,130.47501376985844,5,3,191.5254788175815,0.5,1.0,1,1.0,1.0,1.0,1.0,5480:5580,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
7.914859602538797e-06,0.030533340395298432,0.00013093067085642504,0.0033429086243116682,0.0033429086243116682,8.883656125071205,1,0.341604938271605,0.11199999999999999,0,0.18462451562339965,0,0.93,0.7818005635787948,0.0,2.0,1.11,0.8027100562117272,0.0,2.0,0.93,0.7687718133556283,0.0,2.0,0.9,0.30151134457776363,0.0,1.0,0.1,0.30151134457776363,0.0,1.0,0.1,0.30151134457776363,0.0,1.0,-0.019797722561182007,-0.07546015891764063,-0.1674496652139418,0.39851816082626107,0.4632606615156488,0.05665093062027487,-0.3985181608262612,-0.46326066151564893,-0.05665093062027478,-1.0,-0.3985181608262612,-0.46326066151564893,-0.05665093062027478,-1.0,1.0,0.0,0.0,1.0875426118068656,1.0,0.0,0.0,1.0886396699496013,1.0,0.0,0.0,1.0816530434698013,1.0,0.0,0.0,0.3250829733914482,1.0,0.0,0.0,0.3250829733914482,0.0,0.0,0.0,0.3250829733914482,0.0,0,0,0,10,10,10,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.33999999999999997,0.27,0.32999999999999996,0.09999999999999998,0.9,0.9,0.04,0.018,0.9999999999999949,0.018,0.9999999999999949,0,127.01107101318902,2,3,183.8388131534244,0.5,1.0,1,1.0,1.0,1.0,1.0,5510:5610,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
7.914859602538797e-06,0.00748304117442971,0.0005576385243343631,0.00845956993390612,0.00845956993390612,8.906210706433102,1,0.3396691220867045,0.10864197530864199,0,0.15402003834111588,0,0.89,0.750689918365335,0.0,2.0,0.97,0.7713951678941896,0.0,2.0,0.98,0.7911122460552521,0.0,2.0,0.91,0.2876234912646614,0.0,1.0,0.09,0.2876234912646614,0.0,1.0,0.09,0.2876234912646614,0.0,1.0,0.011686974881607538,0.08130064879518083,-0.08375298624618678,0.374724755148971,0.3974456805826733,0.03640124158545401,-0.37472475514897113,-0.3974456805826733,-0.03640124158545401,-0.9999999999999998,-0.37472475514897113,-0.3974456805826733,-0.03640124158545401,-0.9999999999999998,1.0,0.0,0.0,1.0677278882066603,1.0,0.0,0.0,1.0850523423998726,1.0,0.0,0.0,1.0934927418975058,1.0,0.0,0.0,0.30253782309749805,1.0,0.0,0.0,0.30253782309749805,0.0,0.0,0.0,0.30253782309749805,0.0,0,0,0,9,9,9,1.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.33999999999999997,0.31000000000000005,0.31999999999999995,0.08999999999999997,0.91,0.91,0.04,0.028,0.9999980187450117,0.028,0.9999980187450117,0,130.64801405522962,4,3,194.69189995551267,0.5,1.0,1,1.0,1.0,1.0,1.0,5540:5640,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.012218666683119384,0.011713513653773839,0.00013093067085642504,0.027608731802727167,0.027608731802727167,8.955132540053075,1,0.3488033298647243,0.11428571428571428,0,0.09357080300681453,0,1.0,0.7654139963827327,0.0,2.0,0.98,0.7651500150000294,0.0,2.0,0.99,0.8102250591438447,0.0,2.0,0.93,0.2564323999762428,0.0,1.0,0.07,0.2564323999762428,0.0,1.0,0.07,0.2564323999762428,0.0,1.0,5.004907904892327e-18,0.09772686903828781,-0.09808645401714271,0.36024133961281607,0.35315831255260205,-0.0034031749611234882,-0.3602413396128162,-0.3531583125526021,0.0034031749611235377,-0.9999999999999999,-0.3602413396128162,-0.3531583125526021,0.0034031749611235377,-0.9999999999999999,1.0,0.0,0.0,1.0823173649169218,1.0,0.0,0.0,1.081972468961373,1.0,0.0,0.0,1.0979153802869457,1.0,0.0,0.0,0.25363894692169137,1.0,0.0,0.0,0.25363894692169137,0.0,0.0,0.0,0.25363894692169137,0.0,0,0,0,7,7,7,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.29000000000000004,0.30000000000000004,0.32999999999999996,0.06999999999999995,0.9299999999999999,0.9299999999999999,0.04,0.048,0.9760919265369822,0.048,0.9760919265369822,0,130.79723452767325,6,3,194.1288488015714,0.5,1.0,1,1.0,1.0,1.0,1.0,5570:5670,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.000576039165782759,0.01694262000643433,0.00013093067085642504,0.00845956993390612,0.00845956993390612,8.906210706433102,1,0.3683613090206497,0.08888888888888888,0,0.15402003834111588,0,0.98,0.8037789534819918,0.0,2.0,1.03,0.7843803447642765,0.0,2.0,1.02,0.8285316206788046,0.0,2.0,0.91,0.2876234912646614,0.0,1.0,0.09,0.2876234912646614,0.0,1.0,0.09,0.2876234912646614,0.0,1.0,0.03300416070130483,0.091612772391132,0.09232418023076089,0.3853651229187562,0.41504337265992786,0.13479025161133815,-0.385365122918756,-0.41504337265992786,-0.13479025161133806,-1.0,-0.385365122918756,-0.41504337265992786,-0.13479025161133806,-1.0,1.0,0.0,0.0,1.0967198394695579,1.0,0.0,0.0,1.0908298644055394,1.0,0.0,0.0,1.0979153802869457,1.0,0.0,0.0,0.30253782309749805,1.0,0.0,0.0,0.30253782309749805,0.0,0.0,0.0,0.30253782309749805,0.0,0,0,0,9,9,9,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.32999999999999996,0.29000000000000004,0.32999999999999996,0.08999999999999997,0.91,0.91,0.04,0.028,0.9999980187450117,0.028,0.9999980187450117,0,131.5778813079852,4,3,194.97461746161642,0.5,1.0,1,1.0,1.0,1.0,1.0,5600:5700,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.000576039165782759,0.01694262000643433,0.00691912748249585,0.00845956993390612,0.00845956993390612,8.906210706433102,1,0.3612607173046734,0.04938271604938272,0,0.15402003834111588,0,1.0,0.816496580927726,0.0,2.0,1.03,0.7843803447642764,0.0,2.0,1.1,0.7977240352174656,0.0,2.0,0.91,0.2876234912646614,0.0,1.0,0.09,0.2876234912646614,0.0,1.0,0.09,0.2876234912646614,0.0,1.0,-0.07885944873341112,-0.0775403508665393,0.059729262116153696,0.38710483056938194,0.4150433726599277,0.21571674297647817,-0.38710483056938183,-0.41504337265992786,-0.21571674297647805,-1.0,-0.38710483056938183,-0.41504337265992786,-0.21571674297647805,-1.0,1.0,0.0,0.0,1.0985126170507196,1.0,0.0,0.0,1.0908298644055394,1.0,0.0,0.0,1.0891877866443598,1.0,0.0,0.0,0.30253782309749805,1.0,0.0,0.0,0.30253782309749805,0.0,0.0,0.0,0.30253782309749805,0.0,0,0,0,9,9,9,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.32999999999999996,0.29000000000000004,0.27,0.08999999999999997,0.91,0.91,0.04,0.028,0.9999980187450117,0.028,0.9999980187450117,0,125.2096226280485,5,3,179.79249469200724,0.5,1.0,1,1.0,1.0,1.0,1.0,5630:5730,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
7.914859602538797e-06,0.00748304117442971,0.002274682413648853,0.0006338693231411405,0.0006338693231411405,8.862215347856067,1,0.3798005302360813,0.04958677685950413,0,0.23780590424763914,0,1.01,0.8347866115772861,0.0,2.0,1.06,0.8265786854452051,0.0,2.0,1.05,0.8087276451565163,0.0,2.0,0.89,0.3144660377352201,0.0,1.0,0.11,0.3144660377352202,0.0,1.0,0.11,0.3144660377352202,0.0,1.0,-0.030155903746422612,-0.12044337636957565,0.07101926479611494,0.42749362290465415,0.4531118341954175,0.22043560869474246,-0.42749362290465415,-0.45311183419541756,-0.2204356086947425,-0.9999999999999998,-0.42749362290465415,-0.45311183419541756,-0.2204356086947425,-0.9999999999999998,1.0,0.0,0.0,1.0972997527069064,1.0,0.0,0.0,1.0955590360234204,1.0,0.0,0.0,1.0960673284468552,1.0,0.0,0.0,0.34651533691866615,1.0,0.0,0.0,0.34651533691866615,0.0,0.0,0.0,0.34651533691866615,0.0,0,0,0,11,11,11,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.33999999999999997,0.31000000000000005,0.30000000000000004,0.10999999999999999,0.89,0.89,0.04,0.008,1.0,0.008,1.0,0,124.08718030399424,7,3,174.0734721106786,0.5,1.0,1,1.0,1.0,1.0,1.0,5660:5760,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.00033209682395184874,0.0019028826517396573,0.0005576385243343631,3.8154533701840786e-05,3.8154533701840786e-05,8.841798122319851,1,0.39349173553719013,0.07083333333333333,0,0.24462360512698322,0,1.02,0.8525659428271147,0.0,2.0,1.02,0.8285316206788045,0.0,2.0,1.03,0.8221061889187953,0.0,2.0,0.88,0.32659863237109044,0.0,1.0,0.12,0.32659863237109044,0.0,1.0,0.12,0.32659863237109044,0.0,1.0,0.11382582462806787,-0.15939108784155176,0.028769315561057742,0.4440213790942149,0.4569016996511346,0.12640428701819853,-0.44402137909421485,-0.4569016996511344,-0.12640428701819859,-1.0,-0.44402137909421485,-0.4569016996511344,-0.12640428701819859,-1.0,1.0,0.0,0.0,1.0917414739393765,1.0,0.0,0.0,1.0979153802869457,1.0,0.0,0.0,1.0979153802869457,1.0,0.0,0.0,0.3669249912727096,1.0,0.0,0.0,0.3669249912727096,0.0,0.0,0.0,0.3669249912727096,0.0,0,0,0,12,12,12,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.35,0.32999999999999996,0.31999999999999995,0.12,0.88,0.88,0.04,0.002,1.0,0.002,1.0,0,124.63474308782095,5,3,175.23037072889457,0.5,1.0,1,1.0,1.0,1.0,1.0,5690:5790,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0044731851253175985,0.010391819151301935,6.73060800901402e-07,3.8154533701840786e-05,3.8154533701840786e-05,8.841798122319851,1,0.3997933884297521,0.08194444444444446,0,0.24462360512698333,0,1.1,0.8468599159080072,0.0,2.0,0.92,0.8490041700769678,0.0,2.0,1.01,0.8347866115772861,0.0,2.0,0.88,0.3265986323710904,0.0,1.0,0.12,0.3265986323710904,0.0,1.0,0.12,0.3265986323710904,0.0,1.0,0.10958169345263934,-0.08715806666319069,0.08665289687782171,0.4820729884542204,0.40217002081466874,0.18969021527491292,-0.4820729884542203,-0.4021700208146687,-0.18969021527491298,-1.0,-0.4820729884542203,-0.4021700208146687,-0.18969021527491298,-1.0,1.0,0.0,0.0,1.0850523423998728,1.0,0.0,0.0,1.0875656525975472,1.0,0.0,0.0,1.0972997527069064,1.0,0.0,0.0,0.3669249912727096,1.0,0.0,0.0,0.3669249912727096,0.0,0.0,0.0,0.3669249912727096,0.0,0,0,0,12,12,12,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.31000000000000005,0.4,0.33999999999999997,0.12,0.88,0.88,0.04,0.002,1.0,0.002,1.0,0,127.09918583918076,2,3,179.28069827984305,0.5,1.0,1,1.0,1.0,1.0,1.0,5720:5820,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.000576039165782759,0.0016219366917119905,0.001457574609644851,3.8154533701840786e-05,3.8154533701840786e-05,8.841798122319851,1,0.4112861570247934,0.08194444444444443,0,0.24462360512698322,0,1.13,0.8836906081367454,0.0,2.0,0.97,0.8463230035055329,0.0,2.0,0.96,0.8399134154509887,0.0,2.0,0.88,0.32659863237109044,0.0,1.0,0.12,0.32659863237109044,0.0,1.0,0.12,0.32659863237109044,0.0,1.0,0.14032788131450782,-0.07457797836940565,-0.04433520653720364,0.4745805046332964,0.42537041263923436,0.1664387173861466,-0.47458050463329615,-0.4253704126392343,-0.1664387173861467,-0.9999999999999998,-0.47458050463329615,-0.4253704126392343,-0.1664387173861467,-0.9999999999999998,1.0,0.0,0.0,1.0507979363972504,1.0,0.0,0.0,1.093652189244156,1.0,0.0,0.0,1.0949238485271433,1.0,0.0,0.0,0.3669249912727096,1.0,0.0,0.0,0.3669249912727096,0.0,0.0,0.0,0.3669249912727096,0.0,0,0,0,12,12,12,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.32999999999999996,0.37,0.37,0.12,0.88,0.88,0.04,0.002,1.0,0.002,1.0,0,126.19439339574467,5,3,177.01108373679892,0.5,1.0,1,1.0,1.0,1.0,1.0,5750:5850,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.0035873827568834813,0.00038029549601178883,0.00017362200887616677,0.0006338693231411405,0.0006338693231411405,8.862215347856067,1,0.4212599419265244,0.046280991735537194,1,0.2149023456174205,0,1.03,0.8814015468948797,0.0,2.0,1.01,0.8586458683722452,0.0,2.0,1.01,0.846800275785682,0.0,2.0,0.89,0.31446603773522014,0.0,1.0,0.11,0.31446603773522014,0.0,1.0,0.11,0.31446603773522014,0.0,1.0,0.07968035193491137,0.01312749134120128,-0.027923238611909505,0.41290216332267726,0.41561482571621,0.26969920529094576,-0.4129021633226773,-0.4156148257162101,-0.2696992052909458,-1.0000000000000002,-0.4129021633226773,-0.4156148257162101,-0.2696992052909458,-1.0000000000000002,1.0,0.0,0.0,1.0724151070004495,1.0,0.0,0.0,1.0891877866443598,1.0,0.0,0.0,1.0942157559265195,1.0,0.0,0.0,0.34651533691866615,1.0,0.0,0.0,0.34651533691866615,0.0,0.0,0.0,0.34651533691866615,0.0,0,0,0,11,11,11,2.0,2.0,2.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02,0.02,0.37,0.36,0.35,0.10999999999999999,0.89,0.89,0.04,0.008,1.0,0.008,1.0,0,127.26400335088016,6,3,178.49279087471285,0.5,1.0,1,1.0,1.0,1.0,1.0,5780:5880,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
