psi_0,psi_1,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_1_0,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_predict_proba_0,correlation_predict_0,correlation_predict_1,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,0_nr_outliers,1_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,0_iqr,1_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,0_uniqueness_ratio,1_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,0_sparsity,1_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,distance_class_1,distance_class_0,u_detect_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,dc_accuracy,dc_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.07079872672366692,0.13498179601414456,0,0.0,8.54968825199202,1,0.8465333006995583,0,0.5153846168627869,0.2900510929948801,0.0035842900678431,0.9727122283039716,0.487255743263724,0.31639530373651503,0.0041303248998778,0.9838770241274838,0.6261111111111112,0.4826362092070076,0.0,1.0,0.3738888888888889,0.48263620920700756,0.0,1.0,0.37,0.4852365870939097,0.0,1.0,-0.013973574592421052,0.6793076918173181,-0.4717089959943971,-0.6793076918173181,0.47170899599439703,-1.0,-0.6892134218655144,0.4522506166895747,-0.9943894117055335,0.9943894117055333,0.38926332435774613,0.15046225978582356,4.60517018598809,0.5406371745132919,0.33507462041018055,0.12928653953759833,4.60517018598809,0.4508939805764617,0.0,0.0,0.7562800494159351,1.0,0.0,0.0,0.7562800494159351,0.0,0.0,0.0,0.6589556806830628,0.0,0,0,0,0,0,0.523196060464926,0.609675055568186,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.02,0.0,0.0,0.36,0.62,0.63,0.02,0.026643752637283174,0.035034989948471665,1,0.074,0.6596206191010259,0.074,0.6596206191010259,0,0.5,0,104.95376960379393,3,2,134.28336346001754,0.98,0.98,0.98,0.9570999570999571,2990:3090,1.0,1.0,1.0,1.0,0.9594783763149362,0.9801272132743527,0.9801272132743527,0.9801272132743527
0.0659841998553134,0.15987488809606454,0,0.0,8.535629348528094,1,0.8594426218555056,0,0.4956968288652695,0.29660267633999104,0.0012955937796371,0.9921634215935168,0.500810019515296,0.30438152266836377,0.0041303248998778,0.9854691185676508,0.5861111111111111,0.486273421676023,0.0,1.0,0.41388888888888886,0.486273421676023,0.0,1.0,0.4,0.49236596391733095,0.0,1.0,0.06407733425682544,0.7140406861112201,-0.40185206920864636,-0.7140406861112198,0.4018520692086465,-1.0000000000000002,-0.7371410070881207,0.3524863221386808,-0.9844032395116549,0.9844032395116546,0.3514512196772349,0.06596511678748666,4.60517018598809,0.45487301460057644,0.35361007332334454,0.11109679379724402,4.60517018598809,0.4619630961445653,0.0,0.0,0.8388835526717924,1.0,0.0,0.0,0.8388835526717924,0.0,0.0,0.0,0.6730116670092565,0.0,0,0,0,0,0,0.5557832466524588,0.5462925537857137,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.02,0.0,0.0,0.39,0.5700000000000001,0.6,0.02,0.02300329181727929,0.04074161310927665,1,0.044,0.9903785449233964,0.044,0.9903785449233964,0,0.5,0,83.03014465522686,4,3,83.76974197109948,0.98,0.98,0.98,0.9586776859504132,3020:3120,1.0,1.0,1.0,1.0,0.957066142115059,0.9788698070346711,0.9788698070346711,0.9788698070346711
0.10259087947453795,0.08113476844651672,0,0.0,8.525323999226465,1,0.9166975150598209,0,0.47677289393317124,0.2971067212921665,0.0012955937796371,0.9921634215935168,0.499984582639531,0.30918863355416215,0.0049200287315729,0.9999151845361778,0.5511111111111111,0.4886592665527573,0.0,1.0,0.44888888888888884,0.4886592665527573,0.0,1.0,0.43,0.497569851956243,0.0,1.0,0.15744225008556692,0.6301488181179722,-0.40875417471909953,-0.6301488181179722,0.4087541747190993,-0.9999999999999999,-0.6637786072169604,0.34454455682537344,-0.9798761288732545,0.9798761288732546,0.32439492653101903,0.061730511043854595,4.60517018598809,0.4463676135703464,0.35896134782787315,0.15189822923719337,4.60517018598809,0.4472340849243127,0.0,0.0,0.8756424576816565,1.0,0.0,0.0,0.8756424576816565,0.0,0.0,0.0,0.683314913574166,0.0,0,0,0,0,0,0.5740842732950543,0.5432586979473757,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.02,0.0,0.0,0.42000000000000004,0.53,0.5700000000000001,0.02,0.023986702712519424,0.048189815383755275,1,0.024666666666666667,0.9999999672771811,0.024666666666666667,0.9999999672771811,0,0.5,0,86.06452956435598,7,3,89.13066860722739,0.98,0.98,0.98,0.9594320486815415,3050:3150,0.98,0.98,0.98,0.9598554797270172,0.9498880040453455,0.9759324366351009,0.9759324366351009,0.9759324366351009
0.10596245976740012,0.11492306177767492,0,0.0,8.5445787393204,1,0.825850109999998,0,0.5029101062173038,0.3008144907485176,0.0012955937796371,0.9921634215935168,0.5020312036402418,0.31289585906465034,0.0049200287315729,0.9999151845361778,0.6061111111111112,0.48226399763189526,0.0,1.0,0.39388888888888884,0.48226399763189526,0.0,1.0,0.38,0.4878317312145634,0.0,1.0,0.18807493284051333,0.6501887050125117,-0.3595353445858442,-0.6501887050125116,0.3595353445858441,-1.0000000000000002,-0.674570446353626,0.3121159620413565,-0.9841143945646902,0.9841143945646905,0.3407951662098213,0.06129086165732993,4.60517018598809,0.48913934407811976,0.3658929023432751,0.16349093145382618,4.60517018598809,0.4466908753865258,0.0,0.0,0.8304250977453105,1.0,0.0,0.0,0.8304250977453105,0.0,0.0,0.0,0.6640641265641081,0.0,0,0,0,0,0,0.5503962460065306,0.5827620822610656,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.02,0.0,0.0,0.37,0.5900000000000001,0.62,0.02,0.02525871179510114,0.04533208196585693,1,0.064,0.8167230127428218,0.064,0.8167230127428218,0,0.5,0,84.10379873167281,5,3,85.49176661967758,0.98,0.98,0.98,0.957983193277311,3080:3180,0.98,0.98,0.98,0.9597423510466989,0.9486345673881665,0.9756212511016713,0.9756212511016713,0.9756212511016713
0.11162781701916567,0.05111124879519485,0,0.0,8.54968825199202,1,0.8013292822792819,0,0.5193309082275335,0.2934602559022347,0.0133170927660238,0.9976187662131007,0.46368226139090474,0.3068231041748619,0.0049200287315729,0.9999151845361778,0.6211111111111112,0.4813118064149147,0.0,1.0,0.37888888888888883,0.4813118064149147,0.0,1.0,0.37,0.48523658709390977,0.0,1.0,0.0942868722391724,0.6126139035507796,-0.48087090421204215,-0.6126139035507797,0.4808709042120421,-0.9999999999999999,-0.6303025114539703,0.44374183694795394,-0.9891244007968255,0.9891244007968257,0.4009511291401037,0.2255132888979586,4.60517018598809,0.4990035633496198,0.32343929109882424,0.1402798739319383,4.60517018598809,0.4385958433555974,0.0,0.0,0.793607367386973,1.0,0.0,0.0,0.793607367386973,0.0,0.0,0.0,0.6589556806830628,0.0,0,0,0,0,0,0.4910351502957073,0.5279440543034803,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.02,0.0,0.0,0.36,0.61,0.63,0.02,0.021183197617285543,0.04158951307055714,1,0.074,0.6596206191010259,0.074,0.6596206191010259,0,0.5,0,82.29422887233682,11,3,83.70234634210271,0.98,0.98,0.98,0.9575731862537123,3110:3210,0.97,0.97,0.97,0.9399519615692554,0.9431194787016436,0.9725934197566903,0.9725934197566903,0.9725934197566903
0.0851975295474906,0.03140163250693266,0,0.0,8.531781680252973,1,0.8609049154877342,0,0.5145978031185093,0.29701202770387974,0.0250952081925723,0.998215133778698,0.4814044519011298,0.29562483987067395,0.0192550127075288,0.9983312196929643,0.5861111111111111,0.49143905591539255,0.0,1.0,0.41388888888888886,0.49143905591539255,0.0,1.0,0.41,0.4943110704237103,0.0,1.0,0.052639126962784964,0.6640480745857511,-0.4477119092697351,-0.6640480745857512,0.44771190926973503,-0.9999999999999999,-0.6733904735929888,0.42785640669651737,-0.9945941236771594,0.9945941236771596,0.4008075269550512,0.2563403006047474,4.60517018598809,0.47829274245970166,0.3625322571416853,0.21793605665181176,4.60517018598809,0.4566157040443079,0.0,0.0,0.7745614582255937,1.0,0.0,0.0,0.7745614582255937,0.0,0.0,0.0,0.6768585467349507,0.0,0,0,0,0,0,0.5348826011951251,0.5070788248325433,1.0,1.0,1.0,1.0,1.0,0.04,0.04,0.02,0.0,0.0,0.4,0.5800000000000001,0.5900000000000001,0.02,0.02364601810672818,0.035928089256390926,1,0.034,0.9998037763075115,0.034,0.9998037763075115,0,0.5,0,105.15641028533297,2,2,138.504922361668,0.99,0.99,0.99,0.9794069192751236,3140:3240,0.97,0.97,0.97,0.94,0.9601173336201528,0.9815151918028571,0.9815151918028571,0.9815151918028571
0.11000274358438838,0.04676454960648346,0,0.0,8.535629348528094,1,0.8465189691263753,0,0.5328231471523588,0.2986441278058878,0.0533788797307474,0.998215133778698,0.4579579200880727,0.30119675544734476,0.0114257705012108,0.9983312196929643,0.595,0.4907991833569392,0.0,1.0,0.405,0.4907991833569392,0.0,1.0,0.4,0.49236596391733095,0.0,1.0,-0.1002619341328584,0.6445253335173288,-0.5496934776055854,-0.6445253335173288,0.5496934776055854,-1.0,-0.6516659638573472,0.5329546809063372,-0.994832368869133,0.994832368869133,0.4275411995980882,0.3090502316076373,4.60517018598809,0.5365188225024975,0.3232762391834797,0.15999231939930858,4.60517018598809,0.4124894655557495,0.0,0.0,0.7238713124381424,1.0,0.0,0.0,0.7238713124381424,0.0,0.0,0.0,0.6730116670092565,0.0,0,0,0,0,0,0.5573954295201551,0.5246444343423102,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.02,0.0,0.0,0.4,0.5900000000000001,0.6,0.02,0.0221903902124861,0.03521404329187699,1,0.044,0.9903785449233964,0.044,0.9903785449233964,0,0.5,0,102.83025950241417,4,2,131.19078953503563,0.98,0.98,0.98,0.9583333333333334,3170:3270,0.99,0.99,0.99,0.979757085020243,0.9763310522695923,0.9888587131831338,0.9888587131831338,0.9888587131831338
0.1293686529580057,0.07408141810538568,0,0.0,8.522708583554149,1,0.9125627932680682,0,0.5065125362488875,0.3011423146646011,0.0176115829379909,0.998215133778698,0.4797229073360375,0.3135659806900056,0.008676357823575,0.9963200944582428,0.555,0.49693505052918585,0.0,1.0,0.445,0.49693505052918574,0.0,1.0,0.44,0.4988876515698589,0.0,1.0,0.0016062391584820124,0.600329932079095,-0.513815842830608,-0.6003299320790951,0.5138158428306081,-1.0,-0.607860975042296,0.49829742396119675,-0.9949656338619377,0.9949656338619377,0.3959116300263944,0.2607582196648361,4.60517018598809,0.4918395123640379,0.3198368787336214,0.11344952641698933,4.60517018598809,0.4590116419215019,0.0,0.0,0.7360934951861975,1.0,0.0,0.0,0.7360934951861975,0.0,0.0,0.0,0.6859298002523728,0.0,0,0,0,0,0,0.5523271031961794,0.5756616909344497,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.02,0.0,0.0,0.43999999999999995,0.55,0.56,0.02,0.024852517522396797,0.04060163147328026,1,0.01,1.0,0.01,1.0,0,0.5,0,109.69648477179426,2,2,140.22914871616925,0.98,0.98,0.98,0.9594155844155844,3200:3300,1.0,1.0,1.0,1.0,0.9570733059791452,0.979141766189789,0.979141766189789,0.979141766189789
0.07914875523698214,0.11609055279627599,0,0.0,8.525323999226465,1,0.8956772100388103,0,0.5297445557483141,0.280004928373816,0.0176115829379909,0.992587360063064,0.47963969870956336,0.32190639627788126,0.008676357823575,0.9963200944582428,0.565,0.49571395303372606,0.0,1.0,0.435,0.49571395303372606,0.0,1.0,0.43,0.497569851956243,0.0,1.0,-0.109009357909112,0.6135104731455545,-0.6049737624927413,-0.6135104731455541,0.6049737624927412,-1.0000000000000002,-0.6210346598545158,0.5895223628240839,-0.9949391198567092,0.9949391198567094,0.4211013299521369,0.255639400668477,4.60517018598809,0.5670434093183165,0.3112713131655176,0.10450801633857149,4.60517018598809,0.4157781147538471,0.0,0.0,0.733657189428176,1.0,0.0,0.0,0.733657189428176,0.0,0.0,0.0,0.683314913574166,0.0,0,0,0,0,0,0.48646812871675793,0.5941651222092099,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.02,0.0,0.0,0.43000000000000005,0.56,0.5700000000000001,0.02,0.027497081542657863,0.03168171365193898,1,0.014,1.0,0.014,1.0,0,0.5,0,104.43988787961825,3,2,128.6971630547211,0.98,0.98,0.98,0.9592003263973888,3230:3330,0.97,0.97,0.97,0.9386252045826514,0.9280885998618305,0.965282313178991,0.965282313178991,0.965282313178991
0.10758022788491904,0.12610046624732055,0,0.0,8.520499124657896,1,0.9209621553265084,0,0.5028379809007485,0.2583284064940519,0.0176115829379909,0.986987224711664,0.5251818636774358,0.3094492697544123,0.008676357823575,0.9942650001769872,0.55,0.5,0.0,1.0,0.45,0.5000000000000001,0.0,1.0,0.45,0.5000000000000001,0.0,1.0,-0.009249676450369747,0.5863513783941005,-0.5654281242993182,-0.5863513783941006,0.5654281242993184,-1.0000000000000002,-0.5863513783941006,0.5654281242993184,-1.0000000000000002,1.0,0.4068708423060745,0.24823335532494487,4.60517018598809,0.5189276895319828,0.36549390514095953,0.12042260368542973,4.60517018598809,0.47908614013603057,0.0,0.0,0.6881388137135884,1.0,0.0,0.0,0.6881388137135884,0.0,0.0,0.0,0.6881388137135884,0.0,0,0,0,0,0,0.4253373505513566,0.5325375879298064,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.0,0.0,0.44999999999999996,0.55,0.55,0.02,0.02335981950557512,0.029907686036109327,0,0.02,0.9999999999974126,0.02,0.9999999999974126,0,0.5,0,105.95845217389122,2,2,133.64830973066927,0.99,0.99,0.99,0.9798387096774194,3260:3360,0.97,0.97,0.97,0.9366554054054054,0.9464657963613556,0.9727879045936929,0.9727879045936929,0.9727879045936929
0.11289084944270417,0.04210188082509463,0,0.0,8.525323999226465,1,0.8840530744946009,0,0.5086452170577282,0.26033004385733793,0.0299396074903126,0.986987224711664,0.49327204128221774,0.3042950960857993,0.0104501362486147,0.9942650001769872,0.5722222222222223,0.4952385834327872,0.0,1.0,0.4277777777777777,0.4952385834327872,0.0,1.0,0.43,0.497569851956243,0.0,1.0,0.024308425078403254,0.6180195406790392,-0.5279665680020207,-0.6180195406790393,0.5279665680020207,-1.0000000000000002,-0.6228559535277707,0.5198976420791042,-0.9995150783720727,0.9995150783720727,0.4147048801093991,0.2707190220301687,4.60517018598809,0.5090873448614401,0.346992230518103,0.14610583526123216,4.60517018598809,0.4680629377377302,0.0,0.0,0.7642034723624327,1.0,0.0,0.0,0.7642034723624327,0.0,0.0,0.0,0.683314913574166,0.0,0,0,0,0,0,0.42162365902129273,0.5494945150515843,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.02,0.0,0.0,0.41000000000000003,0.5700000000000001,0.5700000000000001,0.02,0.02452851763305703,0.029052014063937894,0,0.02,0.9999999999974126,0.02,0.9999999999974126,0,0.5,0,104.30994037163583,2,2,134.3696119129339,1.0,1.0,1.0,1.0,3290:3390,0.97,0.97,0.97,0.9352890422778257,0.9403026563200325,0.9705670440100683,0.9705670440100683,0.9705670440100683
0.053558093884999894,0.06046396805727112,0,0.0,8.522708583554149,1,0.9002904066621233,0,0.5065416856772404,0.2777252285257696,0.0042094059598071,0.992202138225014,0.5073607232645309,0.2952691384874919,0.0111831175512443,0.9844156025348966,0.5622222222222222,0.49660777200107514,0.0,1.0,0.43777777777777777,0.49660777200107514,0.0,1.0,0.44,0.4988876515698589,0.0,1.0,0.027484408408275096,0.6645636533387923,-0.46021026028759154,-0.6645636533387924,0.4602102602875914,-1.0,-0.6687211570382288,0.4521414020387981,-0.9995172144927603,0.9995172144927604,0.38953659013881237,0.15556545876329703,4.60517018598809,0.5168015667862597,0.3670708756808975,0.17142292343117818,4.60517018598809,0.5185435281219952,0.0,0.0,0.7672890558861942,1.0,0.0,0.0,0.7672890558861942,0.0,0.0,0.0,0.6859298002523728,0.0,0,0,0,0,0,0.4558933517481632,0.5228998447187561,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.02,0.0,0.0,0.42000000000000004,0.56,0.56,0.02,0.022976569417430683,0.031657337759940014,0,0.01,1.0,0.01,1.0,0,0.5,0,103.97864058582175,5,2,135.03108425571077,1.0,1.0,1.0,1.0,3320:3420,0.98,0.98,0.98,0.9570999570999571,0.9592372950845346,0.9790416093888389,0.9790416093888389,0.9790416093888389
0.10309073886920145,0.07995705213554316,0,0.0,8.525323999226465,1,0.8840530744946011,0,0.501112871135081,0.2971666630304132,0.0010571297055346,0.992202138225014,0.4903095080123166,0.29675552983747544,0.0111831175512443,0.962308676551607,0.5722222222222222,0.49523858343278726,0.0,1.0,0.4277777777777778,0.49523858343278726,0.0,1.0,0.43,0.497569851956243,0.0,1.0,-0.16140524631344397,0.6858725667115368,-0.6006331950570704,-0.6858725667115371,0.6006331950570705,-1.0000000000000002,-0.689318261515003,0.5921266834906652,-0.9995150783720722,0.9995150783720724,0.3553361450020933,0.062203116902905656,4.60517018598809,0.5168015667862597,0.35074903824915116,0.17633893540668483,4.60517018598809,0.5140959356129728,0.0,0.0,0.7642034723624327,1.0,0.0,0.0,0.7642034723624327,0.0,0.0,0.0,0.683314913574166,0.0,0,0,0,0,0,0.47241288726281416,0.5180401456139092,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.02,0.0,0.0,0.41000000000000003,0.5700000000000001,0.5700000000000001,0.02,0.021273698022889777,0.029113942121967464,0,0.02,0.9999999999974126,0.02,0.9999999999974126,0,0.5,0,97.75500309819972,2,2,117.61655412540188,1.0,1.0,1.0,1.0,3350:3450,0.98,0.98,0.98,0.9586776859504132,0.9228382290684324,0.9614641848847932,0.9614641848847932,0.9614641848847932
0.22309762521697857,0.10135749541518074,0,0.0,8.518693816936281,1,0.9396628009863084,0,0.47154410925245316,0.2977864062158621,0.0010571297055346,0.992202138225014,0.5236468050940877,0.29504767337384136,0.0111831175512443,0.995539332535889,0.4622222222222222,0.4990875825086625,0.0,1.0,0.5377777777777778,0.4990875825086625,0.0,1.0,0.54,0.5009082659620331,0.0,1.0,-0.18184892787019225,0.6628756011028701,-0.6143735832465025,-0.6628756011028701,0.6143735832465027,-1.0000000000000002,-0.6666223144571791,0.6059470001773166,-0.9995177851667794,0.9995177851667795,0.3184146206914782,0.05844148667992148,4.60517018598809,0.5002903620773278,0.3791462022416607,0.16793457893174107,4.60517018598809,0.5369245650315994,0.0,0.0,0.7754854663295665,0.0,0.0,0.0,0.7754854663295665,1.0,0.0,0.0,0.6899437584583995,1.0,0,0,0,0,0,0.4625749594922372,0.47804590948829423,1.0,1.0,1.0,1.0,1.0,0.03,0.03,0.02,0.0,0.0,0.52,0.45999999999999996,0.45999999999999996,0.02,0.023309734034714216,0.029044942160543152,0,0.098,0.31107266310567905,0.098,0.31107266310567905,0,0.5,0,98.75448803441836,3,2,119.03713171144578,1.0,1.0,1.0,1.0,3380:3480,0.98,0.98,0.98,0.9594320486815415,0.9334052022196476,0.9658533916840337,0.9658533916840337,0.9658533916840337
0.14787834568387515,0.03410315819329895,0,0.0,8.516290126376074,1,0.9682275621678761,0,0.49143369530726316,0.2939667260027301,0.0010571297055346,0.9915439761310714,0.5297281059475053,0.298623740711216,0.0122395347460998,0.995539332535889,0.48,0.5021167315686782,0.0,1.0,0.52,0.5021167315686782,0.0,1.0,0.52,0.5021167315686782,0.0,1.0,-0.14348070578812624,0.6565808208434466,-0.6296485973264342,-0.6565808208434467,0.6296485973264342,-1.0,-0.6565808208434467,0.6296485973264342,-1.0,1.0,0.34606096820155746,0.0620700381464537,4.60517018598809,0.5207949353650696,0.3866028960072052,0.166738132160182,4.60517018598809,0.5377860913739099,0.0,0.0,0.6923469670899615,0.0,0.0,0.0,0.6923469670899615,1.0,0.0,0.0,0.6923469670899615,1.0,0,0,0,0,0,0.47457049478049046,0.5152009588197501,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.0,0.0,0.52,0.48,0.48,0.02,0.021724781010011997,0.029565973074590073,0,0.09,0.4123850633073839,0.09,0.4123850633073839,0,0.5,0,98.48255798619658,2,2,117.24442695854006,1.0,1.0,1.0,1.0,3410:3510,0.98,0.98,0.98,0.957983193277311,0.9443009990033929,0.9719744542614168,0.9719744542614168,0.9719744542614168
0.07989014869444715,0.03095725401262698,0,0.0,8.515489752777954,1,1.0,0,0.48395718052363257,0.28685932551795285,0.0163966336428554,0.9958755109737472,0.5198805651823012,0.3056844646008149,0.0042656789547356,0.997995483772786,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,0.5,0.502518907629606,0.0,1.0,-0.06854620367311415,0.6018911038054088,-0.6046196727550642,-0.6018911038054087,0.6046196727550641,-1.0000000000000002,-0.6018911038054087,0.6046196727550641,-1.0000000000000002,1.0,0.36067219179279103,0.19764259655591096,4.60517018598809,0.49627189770861,0.36847196790535636,0.12431347181237888,4.60517018598809,0.5250658786695628,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.47654370348694924,0.5304203486695166,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.0,0.0,0.5,0.5,0.5,0.02,0.023463408404712782,0.03185827212331069,0,0.07,0.7245984877455988,0.07,0.7245984877455988,0,0.5,0,102.65060511078173,2,2,127.21621504774656,0.99,0.99,0.99,0.98,3440:3540,0.98,0.98,0.98,0.9575731862537123,0.9456731009098793,0.9723505276988521,0.9723505276988521,0.9723505276988521
0.04626711143654387,0.04935737558578429,0,0.0,8.5445787393204,1,0.8056927148950934,0,0.521497601111071,0.2769134113749598,0.0163966336428554,0.9958755109737472,0.46520290073145865,0.29349067902597753,0.0042656789547356,0.997995483772786,0.62,0.4878317312145634,0.0,1.0,0.38,0.4878317312145634,0.0,1.0,0.38,0.4878317312145634,0.0,1.0,0.07519982492804886,0.594709762641406,-0.536490636739538,-0.594709762641406,0.5364906367395379,-0.9999999999999999,-0.594709762641406,0.5364906367395379,-0.9999999999999999,1.0,0.4199006529641397,0.2727304935865819,4.60517018598809,0.5244042701009168,0.315601555330588,0.0969192824960125,4.60517018598809,0.46166241758606874,0.0,0.0,0.6640641265641081,1.0,0.0,0.0,0.6640641265641081,0.0,0.0,0.0,0.6640641265641081,0.0,0,0,0,0,0,0.46024078627780823,0.49330255281671614,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.0,0.0,0.38,0.62,0.62,0.02,0.020075832517030323,0.031968102686522136,0,0.06533333333333333,0.7971504220034918,0.06533333333333333,0.7971504220034918,0,0.5,0,104.78042142956015,2,2,135.84980949098073,0.99,0.99,0.99,0.9788851351351351,3470:3570,0.99,0.99,0.99,0.9794069192751236,0.9454261349212255,0.9730842489849428,0.9730842489849428,0.9730842489849428
0.06440238991266917,0.04475166911275133,0,0.0,8.555226902943101,1,0.7716596643812671,0,0.513146791173012,0.274035216030004,0.0163966336428554,0.9958755109737472,0.4478456634025445,0.2868844201313402,0.0019394142809209,0.997995483772786,0.64,0.4824181513244218,0.0,1.0,0.36,0.4824181513244218,0.0,1.0,0.36,0.4824181513244218,0.0,1.0,0.024929239722678433,0.6155159556288751,-0.5212929184782538,-0.6155159556288751,0.5212929184782534,-0.9999999999999999,-0.6155159556288751,0.5212929184782534,-0.9999999999999999,1.0,0.4083368791655904,0.2550300343412792,4.60517018598809,0.5284574365869006,0.2945332550033861,0.06589907428032184,4.60517018598809,0.45768119614175345,0.0,0.0,0.6534181947937018,1.0,0.0,0.0,0.6534181947937018,0.0,0.0,0.0,0.6534181947937018,0.0,0,0,0,0,0,0.46024078627780823,0.48086331806300997,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.0,0.0,0.36,0.64,0.64,0.02,0.02137661989930464,0.029192880619580808,0,0.08533333333333333,0.47955896131481696,0.08533333333333333,0.47955896131481696,0,0.5,0,104.14752419132705,5,2,134.9393801510697,0.99,0.99,0.99,0.9784296807592753,3500:3600,0.98,0.98,0.98,0.9583333333333334,0.9396100234155194,0.9700146153534241,0.9700146153534241,0.9700146153534241
0.0719293114931738,0.05080240957520013,0,0.0,8.539893807536146,1,0.8224500068500258,0,0.5135609299273253,0.27634551584697253,0.0099727375343561,0.991250114330899,0.4551769468395377,0.2916778520671258,0.0019394142809209,0.9973608499939606,0.61,0.4902071300001973,0.0,1.0,0.39,0.4902071300001973,0.0,1.0,0.39,0.4902071300001973,0.0,1.0,-0.1244964328430254,0.5964909455890242,-0.6190135419027488,-0.5964909455890245,0.619013541902749,-1.0,-0.5964909455890245,0.619013541902749,-1.0,1.0,0.4064913379143096,0.23103518386391877,4.60517018598809,0.510651443675781,0.3092928878364519,0.081259466317566,4.60517018598809,0.4270458542466535,0.0,0.0,0.6687480868518094,1.0,0.0,0.0,0.6687480868518094,0.0,0.0,0.0,0.6687480868518094,0.0,0,0,0,0,0,0.46627194371698555,0.49937110006992724,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.0,0.0,0.39,0.61,0.61,0.02,0.02188300420603062,0.027261455660326565,0,0.05533333333333333,0.9231870587836403,0.05533333333333333,0.9231870587836403,0,0.5,0,100.53938310157713,4,2,126.10207867713248,0.99,0.99,0.99,0.9790794979079498,3530:3630,0.98,0.98,0.98,0.9594155844155844,0.9491540195429131,0.9756081519742861,0.9756081519742861,0.9756081519742861
0.05482299173992465,0.049096431820681095,0,0.0,8.525323999226465,1,0.8881197713767639,0,0.515276148136986,0.2851018748257678,0.0069366055406169,0.991250114330899,0.48167037008162583,0.2935096669886069,0.0019394142809209,0.9973608499939606,0.57,0.497569851956243,0.0,1.0,0.43,0.497569851956243,0.0,1.0,0.43,0.497569851956243,0.0,1.0,-0.16078033361229546,0.6728262772362462,-0.5797100373240117,-0.6728262772362464,0.5797100373240117,-0.9999999999999999,-0.6728262772362464,0.5797100373240117,-0.9999999999999999,1.0,0.38998376913203553,0.16967641496452243,4.60517018598809,0.510651443675781,0.3315821428551962,0.07944191100585697,4.60517018598809,0.4706425334430425,0.0,0.0,0.683314913574166,1.0,0.0,0.0,0.683314913574166,0.0,0.0,0.0,0.683314913574166,0.0,0,0,0,0,0,0.504724581554565,0.4742789221929263,1.0,1.0,1.0,1.0,1.0,0.02,0.02,0.02,0.0,0.0,0.43000000000000005,0.5700000000000001,0.5700000000000001,0.02,0.02389099657448691,0.026128948994541108,0,0.015333333333333332,1.0,0.015333333333333332,1.0,0,0.5,0,99.59465954580327,2,2,121.12410732862072,0.99,0.99,0.99,0.9796582587469488,3560:3660,0.98,0.98,0.98,0.9592003263973888,0.9531854835314664,0.977988651706549,0.977988651706549,0.977988651706549
