distance_class_1,distance_class_0,u_detect_drift_flag,psi_0,psi_1,psi_2,psi_3,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,2_mean,2_std,2_min,2_max,3_mean,3_std,3_min,3_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_1_0,correlation_2_0,correlation_2_1,correlation_3_0,correlation_3_1,correlation_3_2,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_0_2,correlation_predict_proba_0_3,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_2,correlation_predict_proba_1_3,correlation_predict_proba_1_predict_proba_0,correlation_predict_0,correlation_predict_1,correlation_predict_2,correlation_predict_3,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,2_gmean,2_hmean,2_entropy,2_median,3_gmean,3_hmean,3_entropy,3_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,0_nr_outliers,1_nr_outliers,2_nr_outliers,3_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,0_iqr,1_iqr,2_iqr,3_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,0_uniqueness_ratio,1_uniqueness_ratio,2_uniqueness_ratio,3_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,0_sparsity,1_sparsity,2_sparsity,3_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.05436980527018187,0.05130940356268643,0,0.11482772667130675,0.05235251113730725,0.15080528466146478,0.0938427184356711,0.05990129593954392,0.06259462527737976,8.515689806121426,1,0.9725003328293218,0,0.072,0.6922700688875161,0.072,0.6922700688875161,0,0.46695152195569745,0.2926373415976566,0.0010515325489115,0.9872294593618558,0.4771728115727607,0.292042109337222,0.0116569714233375,0.9937648648448628,0.4878059525895069,0.2699891216006374,0.0155424649793506,0.9835794112870246,0.4672370489084402,0.30510172519587886,0.0004154915434751,0.9752660135901132,0.5139005811263613,0.40323625376210226,0.00016348962121515154,0.9997798472832307,0.4860994188736387,0.40323625376210226,0.0002201527167693285,0.9998365103787848,0.51,0.5024183937956914,0.0,1.0,-0.10230179089625693,-0.02168747612447009,0.10392434291320467,-0.027447648242127344,0.009196361783987635,-0.05258955031510527,0.7871703058598889,-0.5871101355260903,-0.09150167421192933,0.01360234716306504,-0.787170305859889,0.5871101355260906,0.09150167421192924,-0.013602347163065033,-1.0,-0.7017990783639828,0.4860030313972821,0.08325260795250702,-0.048861290582920124,-0.9256331318927715,0.9256331318927715,0.31730274490388727,0.06261877883084907,4.60517018598809,0.458889335160762,0.3539636868175208,0.18632045860962546,4.60517018598809,0.4387413124178444,0.38916204345235533,0.23812472725590061,4.60517018598809,0.4754773792405156,0.2838487614810573,0.020478687302054994,4.60517018598809,0.44425905976764624,0.17163096898046223,0.004422159667120696,4.60517018598809,0.48386102602099973,0.14176637534601697,0.00569525748777906,4.60517018598809,0.5161389739790003,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0,0,0.552489639976901,0.4921866118541408,0.4304839995313152,0.5580834890101858,0.8899446372631638,0.8899446372631638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.04,181.19071069836681,4,2,354.83672949165503,0.5,1.0,1,0.99,0.99,0.99,0.98,1760:1860,0.98,0.98,0.98,0.96,online,0.962203117522121,0.9811015768866491,0.9811015768866491,0.9811015768866491
0.05269235591901122,0.052208379272178064,0,0.14469071958742225,0.024557018390250263,0.09259950170998658,0.052781011343131276,0.035148567001346775,0.03245523766351093,8.515689806121426,1,0.9714675185745892,0,0.052,0.9518101288845,0.052,0.9518101288845,0,0.49642008359190315,0.2897222321383411,0.0010515325489115,0.9872294593618558,0.5083985846053419,0.2930086220893515,0.0116569714233375,0.9952315692514326,0.46625115666008904,0.27413074742284116,0.0155424649793506,0.9906396586407372,0.4605160830666428,0.2999589101794285,0.0004154915434751,0.9752660135901132,0.5146955482495525,0.40321998153305866,0.00016348962121515154,0.9997798472832307,0.4853044517504474,0.4032199815330587,0.0002201527167693285,0.9998365103787848,0.51,0.5024183937956914,0.0,1.0,-0.07904398714236602,0.00989085096111122,-0.06322320585801951,-0.05927571523579113,-0.008521803353866713,-0.14734895740615897,0.7806102499726472,-0.580187126014379,0.05173390089653976,0.004208674465326752,-0.7806102499726473,0.580187126014379,-0.051733900896539745,-0.004208674465326757,-1.0000000000000002,-0.7218864724022245,0.4531120241391671,-0.03635527768758326,-0.07745641228657231,-0.9282264986052584,0.9282264986052584,0.3581940552788011,0.06807542388855786,4.60517018598809,0.49486072860017566,0.3907685989311995,0.22672602910377412,4.60517018598809,0.4833417293417738,0.35637713551747213,0.19654545684922697,4.60517018598809,0.4200609476536106,0.28696605063807196,0.020861666872167815,4.60517018598809,0.4421602437655756,0.17823675766940944,0.00542915675093814,4.60517018598809,0.4857881937710505,0.1417392930177424,0.005623276923586378,4.60517018598809,0.5142118062289496,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0,0,0.5312212670394492,0.5258385521625808,0.42075908711400567,0.5306290850629892,0.8566142397068153,0.8566142397068153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.04,181.9871007379034,4,2,354.3039347097175,0.5,1.0,1,0.99,0.99,0.99,0.98,1790:1890,0.98,0.98,0.98,0.96,online,0.9685419206429012,0.984270970643899,0.984270970643899,0.984270970643899
0.049024902390186496,0.05128982229662482,0,0.13167467034132044,0.07464146862416048,0.0651689689268737,0.05470817185043493,0.10305957456840227,0.102106472770359,8.515689806121426,1,0.9763019332038845,0,0.07533333333333334,0.6378053594663992,0.07533333333333334,0.6378053594663992,0,0.4894136709532981,0.2846967221839179,0.0068296529576292,0.9872294593618558,0.507433998671634,0.2881894621717143,0.0116569714233375,0.9952315692514326,0.46594157407408815,0.2785030995637306,0.0025577753316509,0.9906396586407372,0.4552865805871958,0.2929536770369433,0.0009543185308349,0.9752660135901132,0.5118517026692243,0.39897347381999126,0.00016348962121515154,0.9997798472832307,0.48814829733077575,0.39897347381999126,0.0002201527167693285,0.9998365103787848,0.51,0.5024183937956914,0.0,1.0,0.0028023794887731897,-0.020062073410269252,-0.14272907782282776,0.07718090531930456,0.032473340866298425,-0.10551137482803563,0.7696560443001549,-0.5133050893852705,0.08629251005052518,0.07742434641302627,-0.7696560443001546,0.5133050893852704,-0.08629251005052517,-0.07742434641302627,-0.9999999999999999,-0.74398300295351,0.3683432966625591,-0.09743120908121963,-0.10243568594650761,-0.9448878187352285,0.9448878187352283,0.3650852420087368,0.15984185804639478,4.60517018598809,0.47019794208889865,0.38922060499733846,0.22230440497551004,4.60517018598809,0.49226989872129306,0.3443031949363357,0.11675394231661458,4.60517018598809,0.4200609476536106,0.3042944586576952,0.04255708658759496,4.60517018598809,0.4350041924511616,0.19179493104978484,0.005209529210759552,4.60517018598809,0.4757297623835301,0.16302094504948578,0.0062885870781322715,4.60517018598809,0.5242702376164698,0.0,0.0,0.6929471672244782,1.0,0,0,0,0,0,0,0,0.5148290360374926,0.5348179428628896,0.46320167510197663,0.5221496068036249,0.8256787331371986,0.8256787331371985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.04,181.17064946854825,4,2,350.5200616873239,0.5,1.0,1,0.99,0.99,0.99,0.98,1820:1920,0.98,0.98,0.98,0.96,online,0.980532846484338,0.9902664248057113,0.9902664248057113,0.9902664248057113
0.049357361581647115,0.0529943918278328,0,0.044435214776131576,0.11865705289280101,0.019413698519862348,0.07676533883193254,0.10048299830004466,0.09602012727376044,8.515489752777954,1,0.9722224298598068,0,0.07266666666666667,0.6814092283718842,0.07266666666666667,0.6814092283718842,0,0.49648373521632044,0.27273995902686504,0.003768762607062,0.9942499411641876,0.5215838620436074,0.28536455645054754,0.0116569714233375,0.9952315692514326,0.4781117236014431,0.2877581423371422,0.0025577753316509,0.9906396586407372,0.45914132844461014,0.295072337883458,0.0012694714512285,0.9934559872768168,0.5138961927521065,0.3990744107802285,0.00025160412594305015,0.9997144850134762,0.4861038072478934,0.3990744107802285,0.0002855149865238542,0.999748395874057,0.5,0.502518907629606,0.0,1.0,0.08892552725700727,-0.03599564033113271,-0.12616276866800194,0.18113817579554756,0.015256439238593668,-0.18017415199800899,0.7388945752352511,-0.5043592002741057,0.0521423770319664,0.1392534023828935,-0.7388945752352508,0.5043592002741056,-0.05214237703196642,-0.13925340238289344,-1.0000000000000004,-0.7173836018703156,0.3690505099561931,-0.009380312990487298,-0.18090524932138577,-0.9406363298579861,0.940636329857986,0.38033989932545786,0.13550016026346487,4.60517018598809,0.49690966243529633,0.40773293251170567,0.23698011074518893,4.60517018598809,0.509988941352111,0.33729617016963787,0.10480817452790693,4.60517018598809,0.46261006868383625,0.3147814287122857,0.07414477043097209,4.60517018598809,0.4246255639930121,0.2044705342140628,0.008322666224306843,4.60517018598809,0.49583073110722287,0.18188555388108768,0.011200236835894247,4.60517018598809,0.5041692688927771,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,0,0.4296347441855004,0.5251520033231535,0.4768379552643926,0.5221496068036249,0.8289834024879812,0.8289834024879812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,182.15947484580317,4,2,354.67543792674076,0.5,1.0,1,0.98,0.98,0.98,0.96,1850:1950,1.0,1.0,1.0,1.0,online,0.9615065221660409,0.9807532739091462,0.9807532739091462,0.9807532739091462
0.04997222979165674,0.05847623756861447,0,0.11716787979430478,0.06632603427887376,0.020952919342584905,0.13263890763207187,0.05965249274401124,0.04991971611153358,8.515689806121426,1,0.9700197259087339,0,0.07866666666666666,0.5835994783310695,0.07866666666666666,0.5835994783310695,0,0.48688467589869655,0.28871991986507384,0.003768762607062,0.9942499411641876,0.511470829450866,0.276953071210461,0.0046729273216682,0.9668596168795636,0.5027856183829048,0.28674844613255845,0.0025577753316509,0.9906396586407372,0.5108067977971147,0.30882878431560673,0.0176687703978755,0.9934559872768168,0.514599809736078,0.38846279122958555,0.00025160412594305015,0.9993951812613785,0.485400190263922,0.38846279122958555,0.0006048187386214553,0.999748395874057,0.49,0.5024183937956913,0.0,1.0,0.2268797548918958,-0.08945145636207821,-0.06918311528563174,0.17090687289943213,-0.07788148686047193,-0.12639458518920704,0.7474934875871119,-0.3884806419480697,-0.06249216284409106,0.1991998442872314,-0.7474934875871118,0.38848064194806975,0.06249216284409112,-0.19919984428723148,-0.9999999999999999,-0.7006729339303635,0.2683232077182532,0.07327689349980299,-0.22226532127812376,-0.9258737878030824,0.9258737878030824,0.3607036303179293,0.1297071374620385,4.60517018598809,0.4495274514647106,0.39325063125473925,0.16674994792408007,4.60517018598809,0.4964720221037825,0.3730163706981279,0.11892475082035511,4.60517018598809,0.4896859002006847,0.3636143187083614,0.18060367184487572,4.60517018598809,0.5601252722563854,0.22058780300757377,0.01038931604879443,4.60517018598809,0.5120989336368786,0.19780254013898121,0.0163939699298846,4.60517018598809,0.48790106636312125,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0,0,0.4549795143810726,0.488175814308408,0.4903906870632831,0.5302567900752166,0.8254345943196277,0.8254345943196276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.04,185.87428835431956,5,2,366.7804177811701,0.5,1.0,1,0.97,0.97,0.97,0.94,1880:1980,0.99,0.99,0.99,0.98,online,0.9718989762933078,0.9859494987854119,0.9859494987854119,0.9859494987854119
0.04963091856825255,0.05867845910417497,0,0.11735230520845372,0.08908677564485884,0.030593388965057994,0.18863757166996664,0.042042614638398215,0.04204261463839823,8.516290126376074,1,0.9627353960472856,0,0.07066666666666667,0.7138750941844643,0.07066666666666667,0.7138750941844643,0,0.4986642553921809,0.28362821390052534,0.003768762607062,0.9942499411641876,0.5266661653013887,0.2779603581009299,0.0046729273216682,0.9994311916851876,0.522067019498985,0.2824470668674493,0.0093421906115646,0.987562620477288,0.5329962278732084,0.31375624492568155,0.0176687703978755,0.9981095722258936,0.518166564779143,0.3888287638210243,0.00025160412594305015,0.9994226220850527,0.481833435220857,0.3888287638210243,0.0005773779149472558,0.999748395874057,0.48,0.5021167315686782,0.0,1.0,0.16484800930651597,-0.04017558615209109,-0.10237253728510164,0.2154175022809028,-0.13041074774028846,-0.13202582672753357,0.7547310508060647,-0.4267028930966092,0.029478635002786656,0.2294650122380653,-0.7547310508060647,0.4267028930966092,-0.029478635002786645,-0.22946501223806537,-1.0000000000000002,-0.6664064252779037,0.349503082990025,0.03483724440304057,-0.24891635425742947,-0.9230590787570747,0.9230590787570749,0.37679091259728137,0.13452714682398895,4.60517018598809,0.47720709099482483,0.4097343970566577,0.17274990376669175,4.60517018598809,0.5208105046635363,0.3976103338745468,0.1865308667046825,4.60517018598809,0.5228168567413807,0.37901787523324304,0.18243222119792024,4.60517018598809,0.5996799331502289,0.21356863509772225,0.008737372681058002,4.60517018598809,0.523613447496937,0.19197918713441234,0.013527391238990475,4.60517018598809,0.47638655250306294,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0,0,0.4316523099398059,0.4494834690580452,0.4604693894144904,0.5312447636665015,0.8224557495339859,0.8224557495339859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.04,185.88214091551333,4,2,366.65009605626665,0.5,1.0,1,0.98,0.98,0.98,0.96,1910:2010,0.99,0.99,0.99,0.98,online,0.9675024114233324,0.983751218121948,0.983751218121948,0.983751218121948
0.052274711677142906,0.055807267877503064,0,0.12070325068729844,0.049914751534388346,0.0922046642682718,0.18582404768182348,0.061939888112194544,0.055702510820316777,8.516290126376074,1,0.9687846257370917,0,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,0.47883579198832527,0.2749771483237356,0.0471706022154171,0.991608217823797,0.5042648643033014,0.2859726657670512,0.0046729273216682,0.9994311916851876,0.5451857726585935,0.2961079955337021,0.0093421906115646,0.987562620477288,0.5523439423161662,0.3056218052965208,0.0176687703978755,0.9981095722258936,0.5154153857231837,0.3939263922994562,0.0004585040434361698,0.9994226220850527,0.4845846142768165,0.3939263922994562,0.0005773779149472558,0.9995414959565638,0.48,0.5021167315686782,0.0,1.0,0.14230263100152882,0.00921854862965827,-0.12130328883346563,0.23280106161497563,-0.15930491524226473,-0.04008140515832927,0.7036711398220103,-0.515297076721646,0.06165514933378802,0.2474784798501694,-0.70367113982201,0.5152970767216462,-0.061655149333788,-0.24747847985016933,-0.9999999999999999,-0.6134638488373234,0.4513388199646106,-0.03248241708909439,-0.23113041852536276,-0.933906558571086,0.9339065585710857,0.378478267100151,0.26383326058489026,4.60517018598809,0.468444174200093,0.37851686467939755,0.15775088613153634,4.60517018598809,0.505738494135869,0.4138809352980287,0.1977506600703218,4.60517018598809,0.5452285648365081,0.4239192659341798,0.2447167477257203,4.60517018598809,0.6056111255555962,0.20826178991829725,0.012243941557158858,4.60517018598809,0.5283372513738157,0.18934317538312206,0.01313711803221993,4.60517018598809,0.4716627486261843,0.0,0.0,0.6923469670899615,0.0,0,0,0,0,0,0,0,0.4446464137928204,0.4783544484474216,0.5070052087659556,0.50220952987858,0.8157023974324037,0.8157023974324037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.04,186.08655201873069,4,2,362.1116077690813,0.5,1.0,1,0.98,0.98,0.98,0.96,1940:2040,0.97,0.97,0.97,0.94,online,0.9599442902388815,0.9799721598112134,0.9799721598112134,0.9799721598112134
0.05318217663085401,0.05394668688772203,0,0.1492902525213446,0.08440730114910769,0.09954348478350858,0.09559423110926167,0.1571476667341321,0.1616105377604163,8.515689806121426,1,0.9626912877632973,0,0.08866666666666667,0.4310136036608695,0.08866666666666667,0.4310136036608695,0,0.5107745965302405,0.26640699204457435,0.0471706022154171,0.972228639778166,0.5270522375231987,0.27530434151609706,0.0356189555463064,0.9994311916851876,0.5153789203080611,0.31217722441065204,0.0036766661260886,0.987562620477288,0.5390407095600745,0.29472666540866127,0.0039177577428128,0.9981095722258936,0.5185207512931297,0.39594061117217383,0.0004798429777619351,0.9994226220850527,0.48147924870687037,0.39594061117217383,0.0005773779149472558,0.9995201570222381,0.49,0.5024183937956914,0.0,1.0,0.07974303354846016,0.12613704690775465,-0.031854757921401085,0.13672142773528356,-0.06634748650892845,-0.04683966549059565,0.7276002929925122,-0.5313969572833777,0.0986867560831612,0.08576437271297233,-0.727600292992512,0.5313969572833778,-0.09868675608316109,-0.08576437271297235,-1.0000000000000002,-0.6409894255691809,0.4638271498232862,-0.06000960459808934,-0.05536876261276219,-0.9345842560695,0.9345842560694999,0.4209953678647152,0.3074235369901733,4.60517018598809,0.5114666914558975,0.427099172287043,0.2870016561321607,4.60517018598809,0.5203312433041642,0.3607488463164068,0.11837394213370914,4.60517018598809,0.4982956375521643,0.4207178086416406,0.17416875176862412,4.60517018598809,0.5347254659294343,0.22199677949903077,0.016419282694438445,4.60517018598809,0.5244950806252409,0.17614425597885147,0.010953580401875157,4.60517018598809,0.4755049193747591,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0,0,0.4299154486608255,0.4559589203470044,0.5810847403640755,0.5062500777490582,0.8392435420712343,0.8392435420712342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.04,186.39332107571312,12,2,362.043461549205,0.5,1.0,1,0.97,0.97,0.97,0.94,1970:2070,0.96,0.96,0.96,0.92,online,0.9518354419658578,0.9759177395680723,0.9759177395680723,0.9759177395680723
0.0565901734187711,0.051853755464782415,0,0.08701449701604959,0.0376117184595745,0.15645022868181932,0.04932339299806539,0.11516117283968325,0.11962404386596745,8.515689806121426,1,0.9605666090673651,0,0.07333333333333333,0.6705228675296391,0.07333333333333333,0.6705228675296391,0,0.5115707462690352,0.27527054223807956,0.0436055048795663,0.9948876721509622,0.5265025729744532,0.2858649923517485,0.007546331410936,0.9937262199198472,0.5322077052407599,0.31635083458617314,0.0036766661260886,0.9860066336792482,0.49120461046126507,0.28061194825406716,0.0039177577428128,0.9715134363783188,0.5196716798350646,0.3978693366546532,0.000334369696851633,0.9998384101248895,0.48032832016493543,0.3978693366546532,0.00016158987511047504,0.9996656303031484,0.49,0.5024183937956914,0.0,1.0,0.07133110718598798,0.07461196478714617,0.0026252424757144525,0.11403331131485402,-0.00929678653443151,-0.11295207449429152,0.7174795591999147,-0.539549376822498,0.07023230713005234,0.04381825455599825,-0.7174795591999146,0.5395493768224979,-0.07023230713005237,-0.04381825455599825,-0.9999999999999999,-0.6353091840240299,0.4648927617000789,-0.07383462431510228,0.022249781716059822,-0.9332642196617146,0.9332642196617147,0.40932421724442947,0.2770391602596218,4.60517018598809,0.5256493029608171,0.4090094607245355,0.20845199756283886,4.60517018598809,0.5334197108040832,0.3676836867960649,0.10322133498524884,4.60517018598809,0.5253676494186499,0.36947850911988667,0.14538192480168188,4.60517018598809,0.4654394652092483,0.21410041817393613,0.010683910367394708,4.60517018598809,0.5250060163950419,0.16735201891898838,0.0065439471805702745,4.60517018598809,0.47499398360495804,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0,0,0.43226717191857084,0.5024926940088418,0.6037550806784574,0.4899528276579961,0.8372757591182985,0.8372757591182987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.04,185.22543201389323,4,2,363.2346148877855,0.5,1.0,1,0.97,0.97,0.97,0.94,2000:2100,0.97,0.97,0.97,0.94,online,0.9525950242624384,0.9762975313340163,0.9762975313340163,0.9762975313340163
0.05222355843828715,0.05087339205241511,0,0.0936449105180344,0.04311999829390652,0.07594279996268678,0.13788226401984296,0.10064961224572344,0.0980567862664226,8.515689806121426,1,0.9835012515699645,0,0.07333333333333333,0.6705228675296391,0.07333333333333333,0.6705228675296391,0,0.49706522175531764,0.28330829291866183,0.0316926177953629,0.9948876721509622,0.5060073190391765,0.28115147444766564,0.007546331410936,0.9895046116382892,0.4781947087933108,0.3079959437661503,0.0036766661260886,0.9819023126564022,0.4769773165667281,0.2778261311095386,0.0039177577428128,0.9715134363783188,0.5085660998644557,0.40665552567486146,0.000334369696851633,0.9998446977344442,0.49143390013554433,0.4066555256748615,0.00015530226555587697,0.9996656303031484,0.49,0.5024183937956914,0.0,1.0,-0.07390570035895488,-0.041364505178696595,0.06274944272782673,0.09457615007255066,0.11176814400523638,-0.04171668486729139,0.7815319465188818,-0.559825683629732,-0.04493893277419234,-0.011990380112983872,-0.7815319465188819,0.5598256836297321,0.04493893277419237,0.011990380112983845,-0.9999999999999998,-0.7215565507693928,0.4532150878340015,0.0017499157694052508,0.07630213263915893,-0.9384684115201519,0.9384684115201517,0.3865432305900188,0.2458348986831452,4.60517018598809,0.4874204481295955,0.38678916107669536,0.19170976311246896,4.60517018598809,0.5194671845423078,0.3193287192372744,0.0951649702084758,4.60517018598809,0.44840496862761753,0.34510982463674195,0.1114904314182064,4.60517018598809,0.455666996086903,0.19147054787331771,0.008982279786934937,4.60517018598809,0.5250060163950419,0.14769061853702897,0.003898998133945649,4.60517018598809,0.47499398360495804,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0,0,0.4758227498370881,0.4785889071121183,0.5719503654778879,0.44358524349580886,0.8828632937488214,0.8828632937488213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.04,180.56982638692787,4,2,350.66812317085964,0.5,1.0,1,0.97,0.97,0.97,0.94,2030:2130,0.97,0.97,0.97,0.94,online,0.9773723787301274,0.9886861968507837,0.9886861968507837,0.9886861968507837
0.055008079913250324,0.05316253452351997,0,0.1143995040235288,0.02414288807206729,0.07731806753853528,0.11620228390049818,0.029740790525549766,0.027047461187713923,8.515489752777954,1,0.9704511261337406,0,0.05333333333333334,0.9412785839721924,0.05333333333333334,0.9412785839721924,0,0.5068654213013083,0.29759797469514426,0.0035698824938528,0.9948876721509622,0.5181621284423645,0.2923528813372091,0.007546331410936,0.9895046116382892,0.4975807042191453,0.3064055952670844,0.0045532211170161,0.9953863937903676,0.48581617601033467,0.28107473082624507,0.0039177577428128,0.9849828100353526,0.5160096531092525,0.40053169000985445,0.0001966165984172985,0.9998446977344442,0.48399034689074755,0.4005316900098544,0.00015530226555587697,0.9998033834015827,0.5,0.502518907629606,0.0,1.0,-0.11950648093546212,-0.07799316134280114,0.01817334825067282,0.10660316478976857,0.01862092167705486,0.013249917337052898,0.7810161496676913,-0.5870235117393706,-0.014948338712961447,0.036997233974985194,-0.7810161496676911,0.5870235117393708,0.014948338712961487,-0.03699723397498523,-1.0000000000000004,-0.6954751811234477,0.4827296715476575,-0.01117940955798436,0.01097536295396119,-0.9295035626442028,0.9295035626442031,0.3732372252159977,0.13865097966982673,4.60517018598809,0.4979609441242261,0.38634746700746003,0.18269518764737938,4.60517018598809,0.5395795393257508,0.35444603350592113,0.13923114152733448,4.60517018598809,0.4744708446846554,0.3464205914770761,0.10891419713647861,4.60517018598809,0.48571060295495916,0.17630418320801497,0.004585063478435783,4.60517018598809,0.5097833049957712,0.1356472699847677,0.0030798725631432057,4.60517018598809,0.4902166950042289,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0,0,0.5054026705595953,0.48468484062147327,0.5440374207811939,0.4355026506901371,0.8645064436384737,0.8645064436384737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,182.29826045378115,4,2,355.508715292223,0.5,1.0,1,0.98,0.98,0.98,0.96,2060:2160,0.98,0.98,0.98,0.96,online,0.9626723280615086,0.9813361768685042,0.9813361768685042,0.9813361768685042
0.049742299543112566,0.05199173281717009,0,0.18288010596982204,0.05649087446455893,0.046780799317426666,0.04523728477889564,0.040678204109884895,0.037984874772049045,8.515689806121426,1,0.9794117315265717,0,0.064,0.8167230127428218,0.064,0.8167230127428218,0,0.4973271991848418,0.28967027300989273,0.0035698824938528,0.9946731001253074,0.508922183619686,0.29889548985471975,0.0003473530540882,0.9806031911537084,0.5099748267020905,0.29109921549472206,0.0045532211170161,0.9953863937903676,0.5051781112463053,0.27477248969324997,0.0054871566316822,0.9925207081495704,0.5104638536691429,0.4054746370901601,0.0001966165984172985,0.9998446977344442,0.48953614633085707,0.4054746370901601,0.00015530226555587697,0.9998033834015827,0.49,0.5024183937956914,0.0,1.0,-0.12146716697534014,-0.08839049415782006,-0.017029184022914673,0.06571517310640745,0.10687181286191132,0.11026280665725867,0.7642261389694679,-0.6149947062809151,0.004519176149172737,-0.016624551515133215,-0.7642261389694678,0.6149947062809151,-0.004519176149172709,0.016624551515133302,-1.0,-0.6978565308796504,0.5029255702866295,-0.013715607935955797,-0.021003818196493457,-0.9397240104323997,0.9397240104323996,0.3628419928864236,0.128572377425914,4.60517018598809,0.49164478511238685,0.35507056004988624,0.02913341324695749,4.60517018598809,0.5079874758388102,0.37468619185543933,0.14374120833511597,4.60517018598809,0.5288231050677199,0.3928111442942935,0.17995263849962695,4.60517018598809,0.48585639477160025,0.17405379353617523,0.005081239957466444,4.60517018598809,0.5652063119372486,0.13638815584554512,0.0031718217050717176,4.60517018598809,0.4347936880627513,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0,0,0.41914257508482056,0.5245126259372852,0.4851734343638756,0.44402551358146164,0.8853494388090308,0.8853494388090307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.04,181.11720158656317,5,2,349.3270423214299,0.5,1.0,1,0.99,0.99,0.99,0.98,2090:2190,0.99,0.99,0.99,0.98,online,0.9564628610567124,0.9782314473376923,0.9782314473376923,0.9782314473376923
