psi_attribute0,psi_attribute1,psi_predict_proba,attribute0_mean,attribute0_std,attribute0_min,attribute0_max,attribute1_mean,attribute1_std,attribute1_min,attribute1_max,predict_proba_mean,predict_proba_std,predict_proba_min,predict_proba_max,correlation_attribute1_attribute0,correlation_predict_proba_attribute0,correlation_predict_proba_attribute1,attribute0_gmean,attribute0_hmean,attribute0_entropy,attribute0_median,attribute1_gmean,attribute1_hmean,attribute1_entropy,attribute1_median,predict_proba_gmean,predict_proba_hmean,predict_proba_entropy,predict_proba_median,attribute0_nr_outliers,attribute1_nr_outliers,predict_proba_nr_outliers,attribute0_iqr,attribute1_iqr,predict_proba_iqr,attribute0_uniqueness_ratio,attribute1_uniqueness_ratio,predict_proba_uniqueness_ratio,attribute0_sparsity,attribute1_sparsity,predict_proba_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,kappa,last_kappa,predicted
0.05169696951111905,0.028561039900754457,0.0363379692770598,183.54799999999994,39.43475235029749,122.5,260.6,169.66,40.70619539375233,108.0,245.0,0.0490766835616716,0.06902245590090217,0.0,0.22413734140710834,0.9959419314529518,-0.3956517205423898,-0.40500409152964645,179.3168257390011,175.11902306228606,4.582246352531982,179.85,164.77277111277147,159.94217506334962,4.576554283819858,162.5,0.0,0.0,3.6956413633269514,0.017755285370610618,0,0,7,71.4,73.25,0.08270745376624454,0.93,0.69,0.59,0.0,0.0,0.38,0.01,57.673744665395716,5,3,45.941152257751824,0.06181590743250298,0.06191369606003749,0.09845928968708414
0.24121871950366916,0.32649994635841234,0.13437176168174364,197.576,43.09236525690303,122.6,275.5,184.31,44.44692556205875,110.0,258.0,0.03221508960011624,0.057460774520026695,0.0,0.2177916123456291,0.9956409606156241,-0.539423931438398,-0.5324425422479799,192.67628788135383,187.63344205147192,4.581022817663618,206.35,178.65046928593105,172.79055338400283,4.575463150318612,192.5,0.0,0.0,3.3870621505313925,0.0,0,0,10,77.725,85.75,0.04720982933148086,0.93,0.67,0.44,0.0,0.0,0.53,0.01,55.98110939104479,4,3,45.20595978957584,0.10304547350855242,0.06191369606003749,0.1394066476491627
1.076332455867857,0.8899248392050655,0.3503110834620165,209.237,42.93313489272792,134.9,279.2,195.86,44.09333993090823,118.0,261.0,0.026676902370830185,0.054080758090563064,0.0,0.2177916123456291,0.9953293228019043,-0.6099516001646559,-0.6020164007583195,204.48451748854674,199.41261428548333,4.583436469215051,224.25,190.38361980107592,184.43889861620957,4.578723528339752,211.0,0.0,0.0,3.164531127723529,0.0,0,0,14,72.80000000000001,73.0,0.026114962964085515,0.97,0.66,0.36,0.0,0.0,0.63,0.01,55.393857319788495,4,3,47.36179337678483,0.11402960183447985,0.06191369606003749,0.13803556084603347
0.29183781118270197,0.43921520365686545,0.22436407405335604,199.93400000000003,43.632918302538044,126.3,279.2,185.54,45.059202358360906,109.0,261.0,0.03925266883947978,0.06548884716783969,0.0,0.2348689410005051,0.995973492178524,-0.5479699333250049,-0.5427017510635846,195.06833054315945,190.15181092105337,4.581235424727448,202.8,179.90004520608454,174.18662668382956,4.575406428999207,186.0,0.0,0.0,3.4707841327356266,0.0,0,0,15,80.02499999999998,81.5,0.05008415738646247,0.96,0.76,0.48,0.0,0.0,0.51,0.01,61.050373652450595,6,3,48.47743670320239,0.12207357859531764,0.06191369606003749,0.15480916071729528
0.09855118524936864,0.2378938633486064,0.06497199103499558,190.42100000000005,44.66319139578547,123.8,279.2,175.03,46.535628796382966,103.0,261.0,0.04597582819090387,0.06636928695650836,0.0,0.2348689410005051,0.9965508980779667,-0.4441306334148445,-0.45151189949152454,185.29198660913195,180.31853303838062,4.578119538018904,181.35,168.95606233657827,163.0908970189402,4.57037100225385,167.5,0.0,0.0,3.6773300403474516,0.017773381344027697,0,0,11,78.59999999999997,84.75,0.05959919724368575,0.96,0.81,0.6,0.0,0.0,0.4,0.01,64.05350482627324,6,3,53.68877426608064,0.07204671045772071,0.06191369606003749,0.10086172752423729
0.050413834144717416,0.13191948747075688,0.03846071844572136,187.91099999999992,41.359270686475746,123.8,266.2,173.76,43.61380561707543,103.0,251.0,0.045455979568176146,0.06697101726144532,0.0,0.2348689410005051,0.9932701189792925,-0.43272633123998355,-0.4350149537882429,183.35162444326252,178.8258021789944,4.58107223499021,181.5,168.2729977481144,162.8516110574773,4.573830112096854,168.5,0.0,0.0,3.6579781798172526,0.017730234838157527,0,0,11,72.29999999999998,80.75,0.06114242613972522,0.96,0.76,0.59,0.0,0.0,0.41000000000000003,0.01,61.76206898857559,8,3,50.30212419136933,0.0825688073394496,0.06191369606003749,0.10825212930567416
0.13004717707318517,0.3476328154540041,0.046829032887738604,192.9879999999999,45.08898783785708,123.8,265.1,180.39,47.945022176605065,103.0,257.0,0.03728573880072932,0.06067087751891889,0.0,0.24331500466457542,0.9939561395554904,-0.46660960180195965,-0.47301802229036793,187.5962705565037,182.1683730292515,4.577708086208351,194.05,173.810346405467,167.1855796940601,4.569478718230332,179.5,0.0,0.0,3.5348890654470795,0.0007620408574072631,0,0,10,81.54999999999998,88.25,0.05348580315396301,0.95,0.72,0.53,0.0,0.0,0.47,0.01,58.894263166226935,6,3,46.67060666315526,0.09346670834635817,0.06191369606003749,0.14549415299506763
0.3810331913579829,0.7161477770333704,0.22074362834051914,204.1219999999999,45.982463895039224,126.9,266.1,192.94,48.00290816106032,111.0,257.0,0.02720052047195211,0.05234615271544093,0.0,0.24331500466457542,0.9950175469355382,-0.5539130979712279,-0.5454266397678708,198.55154262106802,192.67363698142634,4.579000168775002,221.7,186.3965946352252,179.41412022536636,4.572957952913003,215.5,0.0,0.0,3.3068008768494273,0.0,0,0,13,85.32499999999999,88.25,0.028772102661221065,0.92,0.69,0.41,0.0,0.0,0.6,0.01,55.530932382631796,6,3,43.66758647584023,0.1539586379778568,0.08209033065609683,0.15325769308815598
0.48091488297169804,0.8188775411767075,0.25502271916651,207.1049999999999,44.76072722845555,130.6,266.6,195.01,46.91610716066616,115.0,257.0,0.02702924182977265,0.053258792395687315,0.0,0.24331500466457542,0.996539616327466,-0.5784630128706709,-0.5766762890690756,201.88445761673424,196.34064226637523,4.581042684060192,228.35,188.80089353784334,182.13063219131558,4.574992471395068,217.0,0.0,0.0,3.2489691858205476,0.0,0,0,14,84.125,85.0,0.02633549842900164,0.87,0.67,0.4,0.0,0.0,0.61,0.01,56.049867239845945,3,3,44.387728149796445,0.15572232645403372,0.060248512060144144,0.17400336644286657
0.1376578537174263,0.3109015743847323,0.053383466976083496,194.06999999999996,44.32374127264124,121.3,266.6,180.85,47.0620426520764,100.0,256.0,0.038119838706759425,0.061826535053889964,0.0,0.2376036348166625,0.997146081683828,-0.4794817665235427,-0.47742885906810956,188.89066960482825,183.6638838030968,4.578937921744715,191.6,174.4924939519643,168.0297059730573,4.570880555483662,177.0,0.0,0.0,3.5327913315453268,0.002479471970703917,0,0,14,80.29999999999998,87.25,0.046929338982304725,0.91,0.75,0.53,0.0,0.0,0.48,0.01,61.04934371125864,6,3,50.40447614269739,0.11412193850964047,0.04036716386773764,0.1593874636824116
0.03167018861655072,0.12581634378960038,0.059209629663387935,186.91999999999996,41.591527400603496,121.3,266.6,173.5,43.981286194852636,100.0,253.0,0.04159204672687661,0.06303723525630366,0.0,0.2376036348166625,0.996430957004117,-0.4289743901209714,-0.4282096394230335,182.26465599182416,177.6272808799623,4.58048807641537,182.85,167.81249522337865,162.1034720629038,4.572922757610385,172.0,0.0,0.0,3.6243838195625284,0.014428085412463796,0,0,8,72.67500000000001,76.75,0.06418495310563108,0.91,0.75,0.59,0.0,0.0,0.42000000000000004,0.01,64.04153996332874,6,3,54.65395040175261,0.10397999583246498,0.041067333750260726,0.12105635111335966
0.04273393093828768,0.13014615055422005,0.03977825967622962,182.19199999999998,41.285560564331824,121.3,263.4,169.02,43.74073754764683,100.0,253.0,0.04435698354903349,0.06480434450676727,0.0,0.2376036348166625,0.9965756277437413,-0.37874717965032906,-0.38389685149525876,177.59182999188062,173.1115948070115,4.579861561182176,177.55,163.39030286695143,157.88485905923685,4.571979253812702,165.0,0.0,0.0,3.6887898678584543,0.0182215827918091,0,0,10,74.125,78.5,0.0611809457083113,0.93,0.78,0.62,0.0,0.0,0.37,0.01,63.67645099264817,6,3,54.764029540056185,0.14243882033047472,0.020118836651725314,0.12430403032944735
0.12269951073326073,0.9548283253621191,0.058042325735677525,190.44500000000008,44.31300143253214,121.3,263.4,177.68,45.936908863783984,100.0,253.0,0.03779749031220203,0.059942933204410166,0.0,0.2376036348166625,0.9963211021608026,-0.47237742987934905,-0.48095782098069445,185.19900294977427,179.9506953145999,4.578008552082016,188.75,171.54108770920786,165.34947952942474,4.571372287257044,177.5,0.0,0.0,3.5660320123018865,0.0030224632392754475,0,0,11,78.44999999999999,83.25,0.05209163861362738,0.94,0.69,0.52,0.0,0.0,0.47,0.01,58.05236666168135,6,3,45.94121596409735,0.12408759124087598,0.027705175117616387,0.1509849091664575
0.38289226263235443,1.26476160653302,0.27880089420746806,202.69000000000008,42.367501124271556,127.4,263.4,190.26,43.53974615164281,115.0,253.0,0.02194414254962431,0.044136594502400546,0.0,0.20321608011156905,0.9950061197973704,-0.5636758362014567,-0.5737137504977835,197.832625251035,192.57561605160382,4.582428401624604,220.75,184.6954641486123,178.60567230427867,4.577668530432195,208.0,0.0,0.0,3.22229729899885,0.0,0,0,13,72.97500000000002,77.75,0.02150817172340065,0.91,0.62,0.38,0.0,0.0,0.63,0.01,53.45507362086819,3,3,41.26314846900525,0.1653625456442357,0.040367163867737754,0.1587861875349296
0.1788424949426144,0.25013440725316516,0.1891672185114462,195.4590000000001,40.40766277714056,127.4,258.5,182.11,41.214368142847235,115.0,244.0,0.03534145694891902,0.06112341278095065,0.0,0.2378378435427761,0.9952514650173562,-0.5110225115415871,-0.5292298141425218,191.05685659230286,186.46459522951042,4.583360807412602,208.4,177.1610037544256,171.99029322216788,4.578945172766157,192.5,0.0,0.0,3.426842840764988,0.0,0,0,10,69.975,70.5,0.05190837540705259,0.89,0.69,0.46,0.0,0.0,0.54,0.01,60.44618528320578,7,3,48.373094312654075,0.1457443483696219,0.04066736183524511,0.15292400871584896
0.08680464599966105,0.06811085792208797,0.02971937826242439,178.17000000000004,40.25241444543257,118.4,252.9,164.45,41.0848776524547,102.0,240.0,0.05204658053403101,0.0706043599453171,0.0,0.2378378435427761,0.9953846574264175,-0.3540499132893888,-0.3590785262003284,173.71209523960596,169.39155962502207,4.5800424924198015,171.25,159.4184859477181,154.55823932476423,4.574454250732918,154.0,0.0,0.0,3.7650772100896357,0.02052073468348691,0,0,11,75.25,78.0,0.07715151263799808,0.84,0.7,0.63,0.0,0.0,0.35,0.01,56.8447902507977,4,3,44.522125181978005,0.10004185851820846,0.041167274622198935,0.0861838711827389
0.09804409327220313,0.03070808407868281,0.026278005092659176,179.37099999999998,41.12537935718924,118.4,254.4,165.55,41.48977603159018,102.0,241.0,0.050634089746437586,0.06949479049095002,0.0,0.2378378435427761,0.9964285284736855,-0.35174192254610226,-0.35395896218881917,174.7120356026921,170.16252112358526,4.579191955615848,174.4,160.39315297017546,155.3525808351088,4.574086103737491,160.5,0.0,0.0,3.7495923384436267,0.019250491328183388,0,0,10,75.975,75.5,0.07901403614110611,0.9,0.71,0.62,0.0,0.0,0.36,0.01,58.48015162456762,4,3,46.44694377076404,0.11393724590847498,0.058084772370486815,0.10017591208163834
0.06046325037706424,0.12344403333028872,0.05504063789834097,183.6829999999999,44.942486377793806,118.4,262.6,170.03,45.59449173713505,102.0,251.0,0.04678395850223753,0.0677225533446698,0.0,0.22732395050225462,0.9969018553668146,-0.3716922672292844,-0.374072106387648,178.20158653020604,172.83548337594806,4.5754439481462414,175.60000000000002,163.9313629988398,157.9777695571428,4.569468884130685,162.5,0.0,0.0,3.680214914977639,0.018162816982824875,0,0,9,83.225,83.25,0.07699317645767255,0.95,0.7,0.6,0.0,0.0,0.38,0.01,57.21168994772379,4,3,43.615566615914986,0.10323253388946829,0.06181590743250298,0.10114343159370401
0.2894217594034887,0.4532669339974039,0.20667089274583594,198.63899999999995,44.70283224932299,124.2,262.6,185.79,45.42933128953299,106.0,251.0,0.022482592255637927,0.04049663310807595,0.0,0.21344888603937193,0.9963435236301421,-0.5344470274674956,-0.5331559441285735,193.17843063070825,187.36102882184034,4.578936515806897,219.95,179.70585731842408,173.19596001336689,4.574070442254436,206.0,0.0,0.0,3.3723021241074145,0.0,0,0,19,79.07499999999999,80.5,0.02183793816995697,0.93,0.61,0.42,0.0,0.0,0.56,0.01,50.56550685257355,5,3,43.04351368280993,0.13523650760575123,0.10304547350855242,0.1630753110916899
0.25896260885689537,0.33591115742110683,0.16395711250003375,195.97799999999998,44.177435119497076,125.8,262.6,184.58,44.94467530624555,112.0,251.0,0.023574566531909737,0.039265111053676166,0.0,0.17564555637294807,0.9967963776988362,-0.5767612360739276,-0.5783242197957343,190.64306003726418,185.0348904934654,4.579014593194792,211.6,178.6567006602845,172.40168167935985,4.574497733227819,203.0,0.0,0.0,3.44879482830902,0.0,0,0,19,78.17499999999998,80.5,0.024251432031772283,0.93,0.67,0.4,0.0,0.0,0.5800000000000001,0.01,45.512292291046464,4,3,34.56207900291517,0.1747623524495977,0.11402960183447985,0.16743518060968654
0.08126340556565077,0.12333132839777383,0.049765501963163684,186.5669999999999,42.79865252056141,117.1,262.6,175.16,43.849771085405045,105.0,251.0,0.03756810116212963,0.06142579354254664,0.0,0.2408844722443665,0.996388629250517,-0.42819678535813777,-0.42943779788549696,181.53321401125925,176.44683167920354,4.578677208469184,193.1,169.48294178904806,163.72941129412467,4.573486669169567,181.0,0.0,0.0,3.5420087373988287,0.0009395540030651227,0,0,8,78.275,80.5,0.06337593513564359,0.93,0.68,0.5,0.0,0.0,0.49,0.01,60.82062645057421,2,3,48.15260613978374,0.12436151360366932,0.12207357859531764,0.14422317281668337
0.055384317010295274,0.053772604058619417,0.03733251465787704,176.0149999999999,41.19604613517804,115.6,252.6,164.81,42.41561914524822,104.0,241.0,0.0480202579171912,0.06818638074664171,0.0,0.2408844722443665,0.9967752746501104,-0.35252060970696275,-0.3565300355837523,171.26218934924918,166.64187966317513,4.578125585678669,171.6,159.4247880236026,154.21720560952346,4.5724556966873084,157.5,0.0,0.0,3.721894541342701,0.019569894185216236,0,0,7,75.30000000000001,79.25,0.07909205086908146,0.88,0.71,0.58,0.0,0.0,0.39,0.01,56.66319409191047,4,3,44.577204809843096,0.11356762957555544,0.07204671045772071,0.10996980442758461
0.03948899021526231,0.051855932413805025,0.042265615810338664,176.65900000000002,42.87315586633895,115.6,252.6,164.64,42.6513987834141,104.0,241.0,0.04654869592117967,0.0673395589644934,0.0,0.2408844722443665,0.9930687014447361,-0.3548032033898881,-0.35513858347512867,171.54354877387496,166.59562472435798,4.5761280891485425,172.35,159.18841043076716,153.92032372626477,4.572018836612668,157.5,0.0,0.0,3.702399502274077,0.019318103442471826,0,0,7,83.79999999999998,81.25,0.07633701179001653,0.92,0.71,0.59,0.0,0.0,0.38,0.01,56.93501834180857,7,3,43.55846162140256,0.07253022092538564,0.0825688073394496,0.09415982245309401
0.21613577393021216,0.19351271098988532,0.038556808175852386,182.09800000000007,48.28447055699893,115.6,266.1,170.47,47.732938672822506,104.0,257.0,0.03214739016720982,0.051318361811924285,0.0,0.23510904101874466,0.9943774083650824,-0.43153630216680766,-0.42771650608543316,175.66891467488145,169.39765982815604,4.570101884348282,177.75,163.74659410137613,157.20136300127902,4.566034690879262,167.5,0.0,0.0,3.605510016776339,0.01798378448594755,0,0,18,90.80000000000001,89.5,0.031853778431768856,0.94,0.68,0.56,0.0,0.0,0.43999999999999995,0.01,49.90512478823968,4,3,44.337895684312066,0.11087866108786604,0.09346670834635817,0.1639412695989492
0.36677151762497695,0.29135944847748874,0.2390280794532848,196.924,44.329783681088735,119.5,266.1,185.27,42.94813762263185,113.0,257.0,0.020468753007423644,0.03990387442928575,0.0,0.2243063832500678,0.9930247161313029,-0.5688091129202371,-0.5596961185379177,191.43911718316613,185.51358469736678,4.578770322298006,213.75,179.80779848508888,173.9174130584149,4.577209598362644,202.0,0.0,0.0,3.255514309469055,0.0,0,0,17,80.17500000000001,75.0,0.020791158614228894,0.96,0.69,0.41,0.0,0.0,0.6,0.01,53.88941985556694,3,3,47.773905845959746,0.12417891773537693,0.1539586379778568,0.1628473483130731
0.1945868231147057,0.14190205558760668,0.113523410644772,189.53999999999994,42.014283285568496,119.5,266.1,177.33,40.70962832529718,111.0,257.0,0.027119511168412647,0.04874563298862937,0.0,0.2243063832500678,0.9920685400581163,-0.4887685543480703,-0.48388670083477964,184.5928585431563,179.4026840485636,4.5800068063341275,200.25,172.39117407260866,167.23451461966556,4.5782602650521955,188.0,0.0,0.0,3.400267317522677,0.0,0,0,19,71.15000000000003,69.0,0.02432517673201393,0.94,0.71,0.47,0.0,0.0,0.52,0.01,57.08421625401444,7,3,53.15136675186524,0.14405010438413357,0.15572232645403372,0.16599801853967294
0.10329829831579135,0.08752959289631915,0.01867369744104924,168.02199999999996,41.46942059451089,106.5,249.0,155.34,40.155812691680055,95.0,237.0,0.040964420207595574,0.05636695290679706,0.0,0.2294177126889286,0.9967867109879521,-0.29977743560258685,-0.29125390624085595,163.01777112715686,158.2041110309494,4.575219775687384,157.6,150.23988177131739,145.31246589516564,4.572249294582499,146.0,0.0,0.0,3.7979047263652737,0.02108497683523368,0,0,5,76.34999999999997,72.5,0.07334117610874806,0.94,0.73,0.69,0.0,0.0,0.31000000000000005,0.01,54.30185023658983,4,3,47.64457472900381,0.10388663123892883,0.11412193850964047,0.09833291597432366
0.4716326796287499,0.43387074012370375,0.3720471751735927,147.778,34.26599627925768,106.0,240.0,134.59,33.52854806509724,94.0,228.0,0.046675750583585064,0.05528548146008719,0.0,0.23109908994404946,0.9943843581648186,0.030860802622190875,0.03873151425142558,144.26020277167473,141.14570620138986,4.5800612547293635,137.3,130.90897730815044,127.66854437068307,4.5762674195101765,124.0,0.0,0.0,4.0348948557503,0.02386906894145132,3,3,6,42.650000000000006,41.75,0.060311463237802385,0.9,0.66,0.86,0.0,0.0,0.12,0.01,57.86049157400653,7,3,53.39272267480339,0.0363464962815544,0.10397999583246498,0.0705137940958556
0.8597865974643519,0.4114250129864999,0.27250572384102,148.54799999999997,34.29220095684508,106.0,230.5,135.55100000000002,34.15999933468171,94.0,224.0,0.04916629872655735,0.05908065941449808,0.0,0.23109908994404946,0.9940543670140766,0.0352355443607599,0.029283370535750412,144.97953513661457,141.77276839217825,4.580043409894918,138.55,131.71665590133685,128.31492182676152,4.575423216171727,126.5,0.0,0.0,4.00620733661126,0.023721527957844765,0,1,7,46.95000000000002,44.5,0.0628968055120928,0.84,0.68,0.87,0.0,0.0,0.12,0.01,58.742394810832494,7,3,50.12011535098074,0.05178701677607589,0.14243882033047472,0.05872465137355944
0.8785706586420022,0.19271284948415873,0.025382805739084587,163.917,43.405501804134076,106.0,238.7,150.251,42.716910509005025,94.0,229.0,0.03268324060272523,0.05010448099532504,0.0,0.23109908994404946,0.995003553826302,-0.23463444282119994,-0.2447509979484616,158.36345926585537,153.1366118239216,4.5708609215487765,148.1,144.40924014031543,138.95915800189883,4.565714202365271,135.5,0.0,0.0,3.7184816160344236,0.02030325004023266,0,0,16,84.275,83.0,0.026431241362335645,0.87,0.64,0.67,0.0,0.0,0.31000000000000005,0.01,44.50871303282047,4,3,33.663259037755886,0.0924264552472357,0.12408759124087598,0.11882844339147798
0.9690330111139445,0.2726305504074289,0.14506688203322804,183.13800000000003,39.44816514533132,111.1,238.7,169.88099999999997,37.98971071490306,102.0,229.0,0.02810625610748779,0.05223677883067751,0.0,0.23109908994404946,0.9951702398995357,-0.3901232860147729,-0.4098025564380384,178.53695684935929,173.62692264927747,4.58117048454109,196.39999999999998,165.29998100298454,160.43910469708123,4.579358080085983,183.0,0.0,0.0,3.3645862346843587,5.5463970236182555e-05,0,0,16,69.35,67.75,0.024744758474009098,0.87,0.63,0.47,0.0,0.0,0.48,0.01,49.930136225109166,4,3,38.17235523339111,0.15563431668925265,0.1653625456442357,0.12608940469452845
