psi_0,psi_1,psi_2,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_True,distance_class_False,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,2_mean,2_std,2_min,2_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_1_0,correlation_2_0,correlation_2_1,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_0_2,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_2,correlation_predict_proba_1_predict_proba_0,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,2_gmean,2_hmean,2_entropy,2_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,0_nr_outliers,1_nr_outliers,2_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,0_iqr,1_iqr,2_iqr,predict_proba_0_iqr,predict_proba_1_iqr,0_uniqueness_ratio,1_uniqueness_ratio,2_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,0_sparsity,1_sparsity,2_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.06013730560043803,0.05649409446757592,0.1482309432903552,0.05964743348270722,0.050370533164277066,0.0027335857256930267,0,4.70842776009445,3.2236792123810654,1,0.630972511904072,0,0.03866666666666667,0.9982349508668017,0.03866666666666667,0.9982349508668017,0,5.144022045772129,3.110906037551663,0.0148002905278765,9.962399065103575,5.069437698119874,2.826861103791136,0.006838231650601,9.933709179538774,5.17274508280168,3.066343404587922,0.2186706309452668,9.978376030504156,0.2916473257817708,0.4337441361223586,0.0,0.9999999999999537,0.7083526742182292,0.4337441361223586,4.6260080247624014e-14,1.0,0.017052124959537684,-0.04091061289580452,-0.2101616720046766,-0.6454003322095866,-0.482825719332732,0.12527227806551297,0.6454003322095864,0.48282571933273216,-0.12527227806551294,-1.0000000000000002,3.571175110183121,0.8535227375901934,4.60517018598809,5.442812139201099,3.7020753173365204,0.5191025364886324,4.60517018598809,5.3635034859929585,3.9787442661937673,2.4529333928504595,4.60517018598809,4.557912380590254,0.0,0.0,4.30698138801353,0.0001223684193625285,0.02311020350459545,2.9565991020407576e-12,4.30698138801353,0.9998776315806375,0,0,0,0,0,5.721948051996277,4.631094102240035,5.865916170741042,0.8324820590245289,0.8324820590245289,1.0,1.0,1.0,0.89,0.89,0.0,0.0,0.0,0.12,0.0,0.03,128.82827167738185,4,3,185.32118502671375,0.5,1.0,1,0.99,0.99,0.99,0.9759615384615384,3890:3990,0.98,0.98,0.98,0.955456570155902,online,0.9918377214983711,0.9963810029406387,0.9963810029406387,0.9963810029406387
0.10645008317380288,0.03947356715802743,0.08943084268728291,0.048266736320441546,0.05236816911181202,0.005541216878789449,0,4.274022341963297,3.3294555603871183,0,0.6204563838865563,0,0.06,0.8709359838140035,0.06,0.8709359838140035,0,5.234205320253249,2.857998311183714,0.0148002905278765,9.774718264788731,5.0221174794413335,2.8158564813725135,0.006838231650601,9.933709179538774,5.163630506594967,3.098551667150012,0.1628041159850768,9.949786042971906,0.2850657671315078,0.4340320163202213,0.0,0.9999999999998278,0.7149342328684921,0.4340320163202213,1.7220105684501263e-13,1.0,0.07920971447434903,-0.12700115276548682,-0.14143551684908076,-0.6721445740300375,-0.5221933881485542,0.1096751165495958,0.6721445740300372,0.5221933881485543,-0.10967511654959576,-0.9999999999999998,3.8231522536271823,0.7295396679486505,4.60517018598809,5.469997136060343,3.3929640400040038,0.36261450974015436,4.60517018598809,5.113412762820065,3.8055667242507045,2.0548122940275086,4.60517018598809,5.017118636395195,0.0,0.0,4.30698138801353,2.7026148961828422e-05,0.021935193707089694,8.670838272650104e-12,4.30698138801353,0.9999729738510381,0,0,0,0,0,5.096730930724988,4.623757135342041,5.7697926031131015,0.8244249662206437,0.8244249662206435,1.0,1.0,1.0,0.89,0.89,0.0,0.0,0.0,0.12,0.0,0.03,126.99511084140552,5,3,181.39853900719066,0.5,1.0,1,0.99,0.99,0.99,0.9754661432777233,3920:4020,0.99,0.99,0.99,0.9759615384615384,online,1.0,1.0,1.0,1.0
0.05594183084429052,0.06257614294757288,0.0694752447912009,0.08696887427467707,0.08117849112740742,0.0027335857256930267,0,4.471062236704336,2.9853172417552054,0,0.6415889281309113,0,0.06933333333333333,0.7352548103564363,0.06933333333333333,0.7352548103564363,0,5.0813731722670505,2.929823512803013,0.0420063329098174,9.811317972559197,4.839778274598134,2.826768472924499,0.0040723246979257,9.933709179538774,4.857048746418928,2.992943873833365,0.1628041159850768,9.949786042971906,0.2970791439205038,0.4359404694342963,0.0,0.9999999999998278,0.7029208560794962,0.4359404694342963,1.7220105684501263e-13,1.0,-0.024702770081406138,-0.20380828116216176,-0.20656313289189565,-0.6447836382554345,-0.4772270842302428,0.21204541026363952,0.6447836382554347,0.4772270842302429,-0.2120454102636396,-1.0000000000000002,3.735219832280476,1.3135092193570386,4.60517018598809,5.363889103142997,3.078545998555017,0.192122807592334,4.60517018598809,5.058394975148202,3.5368432396005764,1.8476835532236642,4.60517018598809,4.488428706357798,0.0,0.0,4.40741997402783,7.073481089125977e-05,0.020512149274834798,8.670531129097741e-12,4.40741997402783,0.9999292651891087,0,0,0,0,0,5.542144545846642,4.870909473014453,5.163772090445188,0.9014728049909363,0.9014728049909363,1.0,1.0,1.0,0.92,0.92,0.0,0.0,0.0,0.08999999999999997,0.0,0.03,127.2701301922566,6,3,184.09584388733066,0.5,1.0,1,0.99,0.99,0.99,0.9759615384615384,3950:4050,0.99,0.99,0.99,0.972972972972973,online,0.9879047897219406,0.9948819616958123,0.9948819616958123,0.9948819616958123
0.04371431366711627,0.04393643818431163,0.13328630058370602,0.030136107395585896,0.03704812541462277,0.005541216878789449,0,4.650265808715683,2.974920599902709,0,0.6265650165989763,0,0.06466666666666666,0.8070168201365557,0.06466666666666666,0.8070168201365557,0,5.044008003507759,2.756666308794932,0.0420063329098174,9.811317972559197,4.973535098369935,2.9683207149359596,0.0040723246979257,9.933709179538774,4.775733045310895,3.0530142299817844,0.1308603330323998,9.929030339511456,0.28839895786821307,0.43488547500333274,0.0,0.9999999999998278,0.711601042131787,0.43488547500333274,1.7220105684501263e-13,1.0,-0.08458214518606341,-0.1717117814128823,-0.15447525718662622,-0.5727898920446952,-0.5195829160387387,0.17598857102679732,0.5727898920446953,0.5195829160387386,-0.1759885710267973,-1.0,3.747713172923816,1.2405820936166,4.60517018598809,4.9469378625490865,3.1185992424291293,0.19204404632171285,4.60517018598809,5.066414657113114,3.2665913458872717,1.4838005166984305,4.60517018598809,4.974249484991463,0.0,0.0,4.455093531943019,6.832123290234637e-05,0.027641379189870547,8.70759561357157e-12,4.455093531943019,0.9999316787670977,0,0,0,0,0,4.75609640767319,5.112264664968839,4.862096093463533,0.901251999677235,0.901251999677235,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.06999999999999995,0.0,0.03,127.13558902036564,3,3,184.5772470481024,0.5,1.0,1,0.98,0.98,0.98,0.9503968253968254,3980:4080,0.99,0.99,0.99,0.9736842105263158,online,0.9928876700919117,0.9958673451553897,0.9958673451553897,0.9958673451553897
0.03831945864291415,0.04674372794444021,0.057160170123245424,0.07134071564586458,0.10302799794059633,0.005541216878789449,0,4.596605038799101,3.0059746575997184,0,0.6268482853893158,0,0.09466666666666666,0.35104582349123153,0.09466666666666666,0.35104582349123153,0,4.784178718464201,2.7635998391414844,0.0420063329098174,9.811317972559197,5.082918704727344,2.8272521166334768,0.0040723246979257,9.82892870695329,5.048293310728087,2.962579537348969,0.1308603330323998,9.929030339511456,0.29075595458542053,0.4303948094553439,0.0,0.9999999999988749,0.7092440454145794,0.430394809455344,1.125076091926154e-12,1.0,-0.24895590514629534,-0.13769439677043296,-0.05374918609363563,-0.5438254077288385,-0.44430383201356943,0.10850552962857722,0.5438254077288387,0.44430383201356977,-0.10850552962857725,-1.0000000000000002,3.498053925162614,1.3078059087194838,4.60517018598809,4.882944088667255,3.58589026430753,0.30632047309398147,4.60517018598809,5.114157157071165,3.6837351329764947,1.807331973206051,4.60517018598809,5.202844702448893,0.0,0.0,4.549718411543295,9.194968244585766e-05,0.050387068896268386,8.462043786185954e-11,4.549718411543295,0.9999080503175541,0,0,0,0,0,4.272653990078665,4.684646138375474,5.131462000172766,0.852951106207663,0.852951106207663,1.0,1.0,1.0,0.97,0.97,0.0,0.0,0.0,0.040000000000000036,0.0,0.03,128.04618364561128,13,3,188.47804533368745,0.5,1.0,1,0.97,0.97,0.97,0.9263984298331698,4010:4110,0.99,0.99,0.99,0.9759615384615384,online,0.9878613666673822,0.994407298983816,0.994407298983816,0.994407298983816
0.03849964369794093,0.1072427478660711,0.1723119376524329,0.021637396396325927,0.03962888394122217,7.453863317792354e-05,0,4.611743934487806,2.7781895530525635,0,0.6696952705435092,0,0.09066666666666667,0.4032496337934546,0.09066666666666667,0.4032496337934546,0,4.817077429139828,2.7117031919825876,0.1322259450287799,9.659133591732322,5.085319563424382,2.8484211048822154,0.0040723246979257,9.82892870695329,5.023636733126701,3.0018629092647933,0.1063334477850885,9.929030339511456,0.31053137421986354,0.4441716084185639,0.0,0.9999999999934267,0.6894686257801363,0.4441716084185639,6.573343418869347e-12,1.0,-0.19202215206242723,-0.1582458098331461,-0.08611749092052366,-0.5283502642673171,-0.5200054333993261,0.14326355269648647,0.5283502642673171,0.5200054333993263,-0.14326355269648647,-1.0000000000000002,3.724936319002325,2.064681886317103,4.60517018598809,4.825169981760033,3.794765812684659,0.355887524197758,4.60517018598809,5.083472112972734,3.598004910479518,1.6091458865109234,4.60517018598809,5.309213186769143,0.0,0.0,4.535855467932096,7.407198890463373e-05,0.038752715066892165,3.280920363249556e-10,4.535855467932096,0.9999259280110954,0,0,0,0,0,4.1755867938856674,4.941497151989784,5.257753199848865,0.9255563653238899,0.9255563653238899,1.0,1.0,1.0,0.96,0.96,0.0,0.0,0.0,0.040000000000000036,0.0,0.03,126.95342172711271,8,3,184.65304181375615,0.5,1.0,1,0.98,0.98,0.98,0.9532491818606825,4040:4140,0.99,0.99,0.99,0.9778761061946902,online,0.9908147223890074,0.9951479556305385,0.9951479556305385,0.9951479556305385
0.04977688066478482,0.09847126938016713,0.05519902702822288,0.04953527232522009,0.13532375586953227,0.0011727933422903377,0,4.3072335643695565,2.870950338277268,0,0.6987102454440117,0,0.11733333333333333,0.14110146752579936,0.11733333333333333,0.14110146752579936,0,4.960147105890923,2.8996148568631788,0.044034442949572,9.975213362924476,4.847194433038645,2.6262171617568946,0.0780920316602051,9.82892870695329,5.012511186518599,2.8953734364968446,0.0857808283516037,9.841969264959015,0.3235900603227536,0.45576651975294025,0.0,0.9999999999934267,0.6764099396772464,0.45576651975294025,6.573343418869347e-12,1.0,-0.22120846721883683,-0.17559097214637134,-0.058802228107755816,-0.6010059996109116,-0.45891619009010637,0.11282202449799936,0.6010059996109116,0.4589161900901063,-0.11282202449799929,-0.9999999999999998,3.720467302037942,1.5513750657903687,4.60517018598809,4.880873194078127,3.8313649712280204,2.1040353360075765,4.60517018598809,4.568427568207451,3.6896269357967717,1.6332143733413458,4.60517018598809,5.218828583589818,0.0,0.0,4.5913072423768915,4.293072698041689e-05,0.03082225939903663,3.271865433031887e-10,4.5913072423768915,0.9999570692730195,0,0,0,0,0,4.868863814243187,4.12335149129445,5.145341266876332,0.988396342383651,0.988396342383651,1.0,1.0,1.0,0.99,0.99,0.0,0.0,0.0,0.020000000000000018,0.0,0.03,124.3393219490284,6,3,178.4975189908082,0.5,1.0,1,0.98,0.98,0.98,0.9547715965626413,4070:4170,1.0,1.0,1.0,1.0,online,0.995122910566101,0.9976134062391799,0.9976134062391799,0.9976134062391799
0.020946745803474293,0.03396528732369541,0.039645716753431946,0.0674454601068286,0.08192322277130909,0.014282131321713007,0,4.389301086549105,2.856146330591083,0,0.5768355061787344,0,0.102,0.26740795537593587,0.102,0.26740795537593587,0,5.315394960245251,2.83169103267634,0.044034442949572,9.975213362924476,5.115518526156768,2.805546116856959,0.0780920316602051,9.909722921730506,4.970427021425423,2.922752700438892,0.0857808283516037,9.93790870653952,0.2603594025457241,0.42945343008027304,0.0,0.999999999911676,0.7396405974542758,0.42945343008027304,8.832397338402948e-11,1.0,-0.1760422312592285,-0.07272367303116742,-0.07429400488405938,-0.5228768840154001,-0.531555815987484,0.09154026742299053,0.5228768840154001,0.5315558159874841,-0.09154026742299051,-1.0,4.171064169981912,1.8160202080989676,4.60517018598809,5.5611043233753605,3.940496039390294,2.0544436154096233,4.60517018598809,5.2362942527419385,3.6503806317249885,1.602850982103367,4.60517018598809,4.885110846685917,0.0,0.0,4.535855467932096,3.394918756005616e-06,0.05195179362511465,5.229375753226535e-09,4.535855467932096,0.999996605081244,0,0,0,0,0,4.708519210473082,4.4762412541121614,4.962415567109733,0.7028693133452184,0.7028693133452182,1.0,1.0,1.0,0.96,0.96,0.0,0.0,0.0,0.040000000000000036,0.0,0.03,125.99424506873909,10,3,179.16169016445696,0.5,1.0,1,0.99,0.99,0.99,0.9743326488706365,4100:4200,1.0,1.0,1.0,1.0,online,0.9935529961030558,0.9974611712357325,0.9974611712357325,0.9974611712357325
0.017509374747077998,0.06705333050481178,0.03679648753113479,0.10156602282210936,0.10320910248254618,0.027468420240935765,0,4.358027172918967,3.003748260545984,0,0.5113800839761916,0,0.132,0.07028872229014725,0.132,0.07028872229014725,0,5.299167504431118,2.9336427522627453,0.044034442949572,9.975213362924476,5.392703421949472,2.8628786062649274,0.0780920316602051,9.909722921730506,5.160704934684741,2.8217128972198773,0.0857808283516037,9.93790870653952,0.2302903391623417,0.410710601324654,0.0,0.999999999987314,0.7697096608376581,0.410710601324654,1.2685935875357664e-11,1.0,-0.13723651265133027,0.010880030126291232,0.050549121054839684,-0.48096794357872963,-0.5609949895449228,-0.0468136130933333,0.48096794357872963,0.5609949895449228,0.04681361309333331,-1.0,3.9172699655479404,1.2383536037045062,4.60517018598809,5.292495356442844,4.159462584533424,2.0538921969743025,4.60517018598809,5.69252741975181,3.958597442036211,1.9431922101929788,4.60517018598809,5.657068522597818,0.0,0.0,4.468956475554218,2.7920538295256314e-06,0.05781413737947753,9.240127973199829e-10,4.468956475554218,0.9999972079461705,0,0,0,24,24,5.244568389731915,4.687701172950897,4.577439609890508,0.06488599939310752,0.06488599939310757,1.0,1.0,1.0,0.94,0.94,0.0,0.0,0.0,0.06999999999999995,0.0,0.03,125.17235297798354,10,3,179.68425256334604,0.5,1.0,1,1.0,1.0,1.0,1.0,4130:4230,1.0,1.0,1.0,1.0,online,0.9940015354043373,0.9991593529288416,0.9991593529288416,0.9991593529288416
0.04463651763128368,0.06598419985531341,0.11936295638411529,0.07705508621091187,0.06581845168424616,0.014282131321713007,0,4.149463000965464,3.0053755403767375,0,0.5650855575208529,0,0.098,0.31107266310567905,0.098,0.31107266310567905,0,5.022920733653837,2.842666161441447,0.0702274349388243,9.932480297088954,5.507838173652747,2.7932765162654696,0.0780920316602051,9.965249971436974,4.993023901836039,2.822631150621631,0.0857808283516037,9.93790870653952,0.2547231974787156,0.42634277203964716,0.0,0.999999999987314,0.7452768025212844,0.42634277203964716,1.2685935875357664e-11,1.0,-0.06256331117616104,-0.0011584583048198562,0.12403089571039531,-0.4502340521947252,-0.6117818749779312,-0.055973485427948895,0.45023405219472523,0.6117818749779312,0.055973485427948944,-1.0000000000000002,3.791794893618809,1.6250881114923827,4.60517018598809,4.9536860152338145,4.3605556718632394,2.1992276667801844,4.60517018598809,5.817766674211195,3.815509957715515,1.9981257654896596,4.60517018598809,5.350694618365274,0.0,0.0,4.455093531943019,2.396375624452718e-05,0.055180151897563805,8.298948135701664e-10,4.455093531943019,0.9999760362437555,0,0,0,0,0,4.615815988798651,4.57341512302028,4.923322819969998,0.6022721204199064,0.6022721204199064,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.06999999999999995,0.0,0.03,126.90265208137704,4,3,180.39118698857402,0.5,1.0,1,1.0,1.0,1.0,1.0,4160:4260,1.0,1.0,1.0,1.0,online,1.0,1.0,1.0,1.0
0.09317649035866851,0.114084198637216,0.07598820293337759,0.08110181380796622,0.0961353633580453,0.005541216878789449,0,4.369692123576864,3.0029468461403988,0,0.6065631370988502,0,0.07866666666666666,0.5835994783310695,0.07866666666666666,0.5835994783310695,0,4.67429045807381,2.802459104601909,0.0702274349388243,9.941646768561514,5.297629165699057,2.8418579322667097,0.0395673963840559,9.965249971436974,4.830451828988716,2.8723620043069626,0.2115507646845749,9.7448660026173,0.2769977141417435,0.4330263207586777,0.0,0.9999999999958783,0.7230022858582565,0.4330263207586777,4.121729502066027e-12,1.0,-0.1442862199817463,-0.043571286079560706,0.24000904001221565,-0.4209698072520598,-0.5972208029269701,-0.0633128112306128,0.42096980725205974,0.5972208029269703,0.06331281123061287,-1.0,3.5151442000853104,1.579927989609854,4.60517018598809,4.670514234815762,3.9511921253501363,1.4006675605903616,4.60517018598809,5.534719877929224,3.6819094201076044,2.3621126601093616,4.60517018598809,5.179553665279288,0.0,0.0,4.483801674223207,6.879081511629304e-05,0.03918216941918367,2.7930633216543433e-10,4.483801674223207,0.9999312091848838,0,0,0,0,0,4.5638071019400375,4.0342245330930115,5.060674017841514,0.8468821750735795,0.8468821750735795,1.0,1.0,1.0,0.94,0.94,0.0,0.0,0.0,0.06000000000000005,0.0,0.03,124.86423322906778,6,3,179.09740672304028,0.5,1.0,1,1.0,1.0,1.0,1.0,4190:4290,0.99,0.99,0.99,0.9749247743229689,online,1.0,1.0,1.0,1.0
0.06674446234428966,0.10947921519309073,0.12159251207395523,0.03202304837229847,0.05262021814135473,0.003072951034591564,0,4.184309585475686,3.1380679332565062,0,0.7136733350680629,0,0.10133333333333333,0.27436063948992917,0.10133333333333333,0.27436063948992917,0,4.947195197976021,2.918184321503488,0.0496547505116018,9.941646768561514,4.658379743461303,2.7605751324789165,0.0380817375061903,9.965249971436974,4.7305716448399595,2.7608459142582746,0.2382453829468211,9.90690777048114,0.3325249433234864,0.4564258654498778,0.0,0.9999999999958783,0.6674750566765135,0.4564258654498778,4.121729502066027e-12,1.0,-0.12319510659913646,0.010946120462974544,0.21322988709824636,-0.5064793633529608,-0.5689887983658639,-0.050555788392486777,0.506479363352961,0.5689887983658639,0.05055578839248681,-1.0000000000000004,3.7363196123550533,1.528690157712783,4.60517018598809,4.894270427488207,3.3055723504538594,0.9868887699819225,4.60517018598809,4.608687646266813,3.6899967466612105,2.4831725353476,4.60517018598809,4.791293734573971,0.0,0.0,4.524698290366386,0.00022015910366751656,0.018792664812611624,2.3363588745775745e-10,4.524698290366386,0.9997798408963325,0,0,0,0,0,5.104008068257421,4.493068281903412,4.612004291822218,0.9892467586125674,0.9892467586125674,1.0,1.0,1.0,0.96,0.96,0.0,0.0,0.0,0.050000000000000044,0.0,0.03,124.45041694790389,6,3,177.92027617893132,0.5,1.0,1,1.0,1.0,1.0,1.0,4220:4320,0.99,0.99,0.99,0.9759615384615384,online,1.0,1.0,1.0,1.0
0.09963209107797834,0.06713951733239208,0.0900678217406843,0.04584777887093921,0.045005619073269866,0.0001662770366475101,0,4.427298591788477,2.9956347822233704,0,0.6967918033236107,0,0.1,0.28865463782014883,0.1,0.28865463782014883,0,5.195548913778441,2.860071372575371,0.0496547505116018,9.941646768561514,4.4327462061196705,2.8906909148118722,0.0380817375061903,9.449861462581138,4.81390132816932,2.855337119046271,0.0557600867414409,9.90690777048114,0.322804795082494,0.4547491578252089,0.0,0.9999999999961839,0.677195204917506,0.45474915782520886,3.816036005158669e-12,1.0,-0.11621640416564596,-0.09732647967049324,0.12214940835783573,-0.49419507244312666,-0.587235448777965,0.06932723715930197,0.49419507244312666,0.587235448777965,-0.06932723715930192,-0.9999999999999998,4.122938414896224,1.9677095229113288,4.60517018598809,5.244153529725368,3.0113615680430037,0.9371174719210232,4.60517018598809,4.306385623681078,3.582890958440392,1.6675440062837383,4.60517018598809,4.757919548207249,0.0,0.0,4.468956475554218,0.00017836044480140645,0.016102851012024275,1.4408439483203386e-10,4.468956475554218,0.9998216395551986,0,0,0,0,0,4.94988555410011,4.9881322081268475,4.546511850617097,0.9905567303115966,0.9905567303115966,1.0,1.0,1.0,0.94,0.94,0.0,0.0,0.0,0.06999999999999995,0.0,0.03,123.45459607164804,3,3,173.69683338934243,0.5,1.0,1,1.0,1.0,1.0,1.0,4250:4350,0.99,0.99,0.99,0.9754661432777233,online,1.0,1.0,1.0,1.0
0.07147165802760219,0.10138242621859671,0.0944133119674303,0.03601322911011458,0.057849500500107426,0.0009213850599740003,0,4.459172213074863,2.8968503446638465,0,0.6673126600631548,0,0.07333333333333333,0.6705228675296391,0.07333333333333333,0.6705228675296391,0,5.040428324783291,2.859571358245714,0.0496547505116018,9.875937699780753,4.771580373913537,2.9368957878804296,0.0380817375061903,9.842792037914109,4.8646016894163395,2.7603038733821,0.0333379142953926,9.951302369200846,0.30764264900085186,0.4475100884119373,0.0,0.9999999999961839,0.6923573509991482,0.4475100884119373,3.816036005158669e-12,1.0,-0.18629342635503807,0.03180407652051192,-0.028652890303173275,-0.4190718792314301,-0.5943944526672935,0.07964598086538868,0.41907187923143,0.5943944526672935,-0.07964598086538871,-1.0000000000000002,3.957383445155926,1.9035600325833173,4.60517018598809,4.722268717867589,3.305578947987478,1.075972448838047,4.60517018598809,4.6270398587277874,3.567731514674079,1.1223403530135558,4.60517018598809,4.699660683981166,0.0,0.0,4.497664617834406,0.000510997913109712,0.029256299194827206,2.3071832612431559e-10,4.497664617834406,0.9994890020868903,0,0,0,0,0,4.918992180247935,5.150750283967827,4.108988150227136,0.9689380546511333,0.9689380546511333,1.0,1.0,1.0,0.95,0.95,0.0,0.0,0.0,0.06000000000000005,0.0,0.03,124.0993028498156,7,3,174.8983163798302,0.5,1.0,1,1.0,1.0,1.0,1.0,4280:4380,0.99,0.99,0.99,0.9759615384615384,online,1.0,0.9999942890275134,0.9999942890275134,0.9999942890275134
0.06242310603558289,0.02019465072250108,0.05753010973349615,0.0380561222010205,0.0408472899344533,0.005541216878789449,0,4.347073127175284,3.121423931345961,0,0.6339196526827755,0,0.042666666666666665,0.993312616496862,0.042666666666666665,0.993312616496862,0,4.97546675817488,2.8812678621478534,0.4071355562578527,9.97043856212148,5.195297448644933,2.89186192593947,0.111181897498509,9.842792037914109,4.837072311400006,2.8753362578113846,0.0333379142953926,9.951302369200846,0.2905682428501668,0.4397820168225389,0.0,0.9999999999999969,0.7094317571498333,0.4397820168225389,3.1342657269254205e-15,1.0,-0.035522257056944284,0.019801831101248807,-0.024839189369868474,-0.4994973477967218,-0.5992753799601767,0.04492930186934409,0.4994973477967216,0.5992753799601765,-0.04492930186934416,-1.0,3.935094577381208,2.763770646938595,4.60517018598809,4.632266411627079,3.8430154190452503,1.6819175374000115,4.60517018598809,5.758374955709634,3.4514384989900244,1.08206876460724,4.60517018598809,4.585634616561743,0.0,0.0,4.438814862653703,0.00015788428197843762,0.02923350239535699,2.9262237246012625e-13,4.438814862653703,0.9998421157180215,0,0,0,0,0,4.753561993965828,5.111563209876783,5.312935373497066,0.9411019483221916,0.9411019483221916,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.07999999999999996,0.0,0.03,127.22704850133542,15,3,180.40862789764293,0.5,1.0,1,1.0,1.0,1.0,1.0,4310:4410,0.98,0.98,0.98,0.9503968253968254,online,0.9933029753285124,0.9966770397614544,0.9966770397614544,0.9966770397614544
0.10063832711192544,0.04756204765814747,0.08563410397414771,0.06395651254063091,0.04584548672479772,0.014282131321713007,0,4.058077268057664,3.294805096953206,0,0.5892388708684771,0,0.078,0.5943712180318407,0.078,0.5943712180318407,0,4.746329768592319,2.713539855634628,0.0665653018137479,9.97043856212148,5.527018866114771,2.6852410152952633,0.111181897498509,9.842792037914109,4.636264774744044,2.9830966714157396,0.0333379142953926,9.951302369200846,0.26868613947457365,0.42840713047234996,0.0,0.9999999999999969,0.7313138605254264,0.42840713047234996,3.1342657269254205e-15,1.0,-0.006976916413597952,0.13475329375030712,-0.07120838928992805,-0.4938875405320738,-0.5916863010478408,-0.012805544193613528,0.49388754053207357,0.5916863010478409,0.012805544193613532,-0.9999999999999998,3.7187648540601717,1.9792667250631182,4.60517018598809,4.324664780021077,4.362910515625832,1.9631628857058585,4.60517018598809,5.959225514697092,3.126543357923928,0.8855353723026335,4.60517018598809,4.065622239643018,0.0,0.0,4.469938730612009,1.642913688226777e-05,0.05123953519819031,2.7301687584010263e-13,4.469938730612009,0.9999835708631177,0,0,0,0,0,4.471250411982849,4.1278641918940435,5.248626956847695,0.8577638985873222,0.8577638985873222,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.06000000000000005,0.0,0.03,128.29335668920646,6,3,186.1557838932659,0.5,1.0,1,1.0,1.0,1.0,1.0,4340:4440,0.97,0.97,0.97,0.9263984298331698,online,0.9844443150804372,0.9935798628204116,0.9935798628204116,0.9935798628204116
0.06728530961602762,0.024042384713532275,0.08612999828935086,0.06265985285370194,0.05346359754519592,0.0009213850599740003,0,4.3915673502446655,3.329986757062469,0,0.663499448011401,0,0.059333333333333335,0.8791950018354072,0.059333333333333335,0.8791950018354072,0,5.016171684090531,2.8841847622245296,0.0665653018137479,9.97043856212148,5.155175877162914,2.818904566043513,0.111181897498509,9.585343052085848,4.76862448486714,3.010686306101748,0.0333379142953926,9.845331971152753,0.3048316938411664,0.4485732979894552,0.0,0.9999999999999969,0.6951683061588337,0.4485732979894552,3.1342657269254205e-15,1.0,0.03470860445345482,0.07093036722755738,-0.059162102864165074,-0.5838672874133551,-0.5278894619695979,0.0036445104291749166,0.583867287413355,0.527889461969598,-0.003644510429174925,-1.0000000000000002,3.770344167856611,1.7780062970697796,4.60517018598809,4.728168448466443,3.885850447390834,1.7855522512169837,4.60517018598809,5.4713621418932075,3.2792105551543487,1.0189619045679885,4.60517018598809,4.014155251592541,0.0,0.0,4.379694086805433,5.4793678328557416e-05,0.03026523240801213,2.7182094584528185e-13,4.379694086805433,0.9999452063216714,0,0,0,0,0,4.585295006861694,4.942872151525462,5.5509627099281,0.9575358229467854,0.9575358229467853,1.0,1.0,1.0,0.9,0.9,0.0,0.0,0.0,0.08999999999999997,0.0,0.03,129.8771561896229,5,3,189.02507977169714,0.5,1.0,1,1.0,1.0,1.0,1.0,4370:4470,0.98,0.98,0.98,0.9532491818606825,online,0.98946932764285,0.9945918764054329,0.9945918764054329,0.9945918764054329
